gene	bin_0	bin_1	bin_2	bin_3
Hdlbp	3.4539568	3.1956484	3.3672464	3.1802661
Cox20	3.3545752	3.265416	3.3816037	2.7585056
Tmem205	3.1143057	2.968856	3.2147207	2.8430865
Ift122	1.9721243	2.0942578	2.3542616	1.693031
Fam13c	3.3550167	3.0357862	3.44091	2.7701225
Eid1	3.4797776	3.4968495	3.4229326	3.2809196
Malt1	2.4918182	2.027338	2.4780605	1.760789
Iqgap1	3.3731678	3.5013168	3.347941	3.3989384
Gm44946	0.87404907	0.6769728	0.628789	-0.38427237
Gm46633	0.54473466	0.370989	0.6230736	-0.24520439
Hnrnpll	3.002458	2.683951	3.0041344	2.4097877
Hk3	0.054962896	0.5920031	-0.34456295	-0.09834904
Helb	2.4497826	2.2009928	2.3956418	1.7969785
Ccdc152	2.2034557	1.97531	2.0851316	1.6058234
Got1	2.346208	2.2016978	2.47008	1.3061568
Vmn1r90	-0.21220271	0.29173106	0.45216125	-0.046221577
Phkg1	2.9948182	2.9366581	3.0529487	2.4932346
Ankrd10	3.2793658	3.0639677	3.1404462	2.1042888
Mcmdc2	1.1213493	0.6564849	1.3036811	0.686213
Serpinb6b	3.106699	2.8818858	3.2873125	2.8508267
E330020D12Rik	-0.21535237	0.38576812	-0.23987654	-0.05110007
Msmp	0.15049611	-0.35301885	0.56933534	0.6462576
Rmrp	2.1786423	2.287476	1.8238328	1.5569682
Xlr4a	0.7996437	0.11317163	0.6031358	0.8492697
Wdr13	2.981119	2.8109086	2.7829187	2.596498
Sord	2.596951	2.9226725	2.9976346	2.5223336
Gm42699	0.9015233	0.76088643	1.2317765	-0.78559214
Pawr	3.2903774	3.35703	3.2306037	3.1020803
Fgf2os	0.15300918	0.88240004	1.4456583	1.3685174
Dmd	3.5473545	3.63276	3.451748	3.3501308
Tsga10	2.6915917	2.834619	2.7700665	2.1191816
Rerg	-0.32240188	0.2556423	0.44927433	-0.11119064
Nthl1	2.7926798	2.6163085	2.8153238	2.305106
Rarres1	2.4938228	2.4668458	2.3228	1.9319482
Rbm44	2.204047	1.6521492	2.0797374	1.6404413
Pcnx3	2.852971	2.5419533	2.5817049	2.162533
Trappc4	3.2232368	2.869862	3.0730155	2.879381
Gm34829	1.7086636	1.8336058	2.1985056	1.5990611
Olfr172	0.65978074	0.2927164	0.69086665	0.52767956
Mtcp1	2.02701	1.7193588	1.8385288	1.6861782
Rrp9	2.5158114	2.3897257	2.8554912	2.2065952
