gene	bin_0	bin_1	bin_2	bin_3
Hdlbp	3.4574811	3.270645	3.434181	3.1664622
Cox20	3.3468184	3.2687469	3.3783324	2.9122965
Tmem205	3.1614363	3.0446856	3.1976004	2.8824925
Ift122	2.245841	1.9647361	2.4244387	1.694553
Fam13c	3.3615377	3.1532865	3.399041	2.9187713
Eid1	3.4989336	3.434974	3.4846594	3.241988
Malt1	2.4657161	2.2589364	2.5470045	1.7852464
Iqgap1	3.4320889	3.4577053	3.4515545	3.3344998
Gm44946	0.92421305	0.71589696	0.90918577	0.46506828
Gm46633	0.6774617	0.60037124	0.6950239	0.4036716
Hnrnpll	3.0217512	2.8182468	2.988901	2.549846
Hk3	0.40908766	-0.12603432	0.45542347	0.30124643
Helb	2.480208	2.233665	2.524419	1.8676867
Ccdc152	2.1729176	1.963299	2.2904077	1.7851615
Got1	2.4585001	2.1905525	2.4561062	1.8162109
Vmn1r90	0.38651124	-0.09065722	0.40841532	0.21413429
Phkg1	3.0520155	2.9379022	3.0800312	2.6326387
Ankrd10	3.1729422	3.1031702	3.199357	2.4818308
Mcmdc2	1.1854299	1.1425531	1.3095721	0.9262317
Serpinb6b	3.1715386	3.030315	3.2621753	2.8426886
E330020D12Rik	0.39853707	-0.64719826	0.40611726	0.2205204
Msmp	0.70617414	0.4427725	0.6961885	-0.28152692
Rmrp	2.293635	1.8677498	2.2121487	1.8190315
Xlr4a	0.98686653	0.606211	0.96075976	0.39948565
Wdr13	2.9779835	2.844985	2.89701	2.5919816
Sord	2.7928183	2.8434825	2.9960892	2.5495496
Gm42699	1.2144865	0.93864524	0.97469485	0.49748516
Pawr	3.331915	3.277068	3.3019376	3.0914035
Fgf2os	1.2129813	1.395797	1.5577294	0.3245494
Dmd	3.564356	3.5512319	3.51407	3.3780427
Tsga10	2.7695029	2.7172816	2.8512197	2.3508716
Rerg	0.43801653	0.18759143	0.27909675	0.28426057
Nthl1	2.848341	2.6674027	2.8302886	2.3589275
Rarres1	2.6119654	2.2778113	2.5129714	1.9779102
Rbm44	2.098875	2.0158508	2.2614963	1.6123668
Pcnx3	2.8014867	2.612372	2.7342153	2.2167275
Trappc4	3.197637	2.95542	3.1399057	2.8732378
Gm34829	2.135143	1.9310218	2.1993723	1.3585942
Olfr172	0.9460238	0.8242151	0.9050353	0.475271
Mtcp1	2.1073427	1.8319497	2.1523776	1.3751826
Rrp9	2.6907094	2.506344	2.7735345	2.2233934
Tert	0.8252858	0.72169787	0.76817924	0.5461848
Kat14	2.4524398	2.3250444	2.615382	1.991241
Col6a2	3.481898	3.1159964	3.4803267	3.0128841
4930483P17Rik	0.26639542	-0.2097672	0.2972104	0.12106791
Sars	3.1964328	3.1782393	3.1740236	2.7974968
Tsc22d3	3.0430148	3.0365164	3.0442128	2.7834735
Chd8	3.0342197	3.0500267	3.2316494	2.7796957
Gm17399	0.2677883	-0.17278549	0.27106297	0.12545651
Map3k19	0.36149514	0.3158739	0.25549665	0.2209585
Cep104	2.751175	2.630106	2.881308	2.2854235
Dbt	2.886634	2.8659475	2.8104389	2.6018844
Chchd5	2.5572987	2.5655453	2.7895973	2.24384
4930581F22Rik	2.287538	2.126371	2.4996805	1.9365134
Sox5it	0.6465432	0.40455222	0.6101122	-0.4201207
Ric8b	2.7102454	2.6429105	2.8107822	2.2239177
Orc2	2.8905926	2.6866262	2.835106	2.3690746
Zfp385b	1.2090967	0.78730273	1.3620211	0.73286784
Hist1h2bh	1.4996349	1.4048313	1.6788462	1.1741294
Gm42868	0.26382506	0.21179122	0.23523393	0.13026579
Ppp4r1	2.692091	2.505691	2.7107925	2.2192595
Dazap1	3.1569648	2.6833842	3.1518257	2.7145753
Gm47767	2.1850972	1.8549509	2.0464132	1.5911453
C1galt1	3.1045215	2.7659152	2.8489408	2.6546168
Gm11808	3.2156177	3.1118133	2.9500244	2.8743932
Racgap1	0.8977298	0.6313029	0.7381759	0.33945218
Aktip	3.2182107	3.135883	3.197871	2.607251
Dact1	2.3922763	2.2104335	2.376173	1.8726821
Gm50336	0.27114233	0.42541948	0.49844438	0.06727736
Pik3r1	3.4977481	3.4016142	3.4435592	3.1601343
CT868723.1	0.2618782	0.20294319	0.10968227	0.11701138
Abhd6	2.6950197	2.5071976	2.6805649	2.1269093
Zfp993	1.3674327	1.1823508	1.549987	1.1191702
Tnpo1	3.097873	3.0594912	3.003377	2.7287173
Pigo	1.8915488	1.7157433	1.8392665	1.4119412
Csrnp2	2.047148	1.8794903	2.164176	1.524729
Marc2	3.3457553	3.1579158	3.2831106	3.026411
Nedd9	2.991876	3.0197613	3.2915113	2.8874228
Dhrs9	0.8411347	0.7506742	0.8177185	0.13842365
Art3	3.0566256	3.1209812	3.0695803	2.9069166
Rab5b	3.2955277	3.2088473	2.9743161	2.9839377
Klhl15	2.4614244	2.3490174	2.5765944	1.715489
Pros1	3.127443	2.8648589	3.219454	2.8450294
Nat2	1.7795625	1.5556353	2.152007	1.3927414
3010003L21Rik	1.4366833	1.405024	1.7192103	1.19534
Gm29237	0.43309414	0.23223786	0.6174397	-0.11762995
Mrpl53	3.2128599	3.1271377	3.2319124	3.0111256
Wdr59	2.2793765	2.1002448	2.35646	1.747286
Gm19792	0.5125104	0.5882688	0.73395216	0.39497235
Gm21269	-0.20750451	0.31643346	0.4086909	0.21626696
Cldn19	0.22348946	0.32823282	0.18512106	0.2207502
F2rl1	1.4263779	1.218547	1.3621731	1.0080566
Cdo1	3.3692994	3.3647976	3.4364598	3.1420448
Fam25c	1.5188549	1.2617792	1.6299764	1.047259
Gm20743	0.2648842	0.19935092	-0.29695588	0.108835965
Mamstr	1.5522519	1.5661808	1.6128938	1.1687697
Lrrn2	0.5714894	0.17783558	0.5261702	0.355337
Slc38a10	2.9495366	2.9372993	3.0750613	2.7349591
Ankk1	0.6201234	0.23339023	0.53561	0.4197204
Gm37637	0.59428966	0.53297293	1.0352696	0.4519713
Gm33195	0.6530423	0.23401731	0.5797979	0.32601747
Gm33280	0.7350115	0.61076045	0.65048605	0.19596246
Skil	3.393335	3.1252697	3.37854	3.1308768
