gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Xkr4	0.38	0.35	0.35	0.67	0.9899999999999998	-65.56307	-63.420704	-63.70639	-64.892876	0.0	-0.29106265	-12.768530196528555	5.274662245192203	0.0397196261682243	17
Gm19938	0.49	0.29	0.29	0.6	1.0	-86.80927	-85.39317	-87.53983	-86.33801	0.0	-0.20466565	-12.48316519707585	4.95987417076565	0.04672897196261682	20
Sox17	0.14	0.0799999999999999	0.0799999999999999	0.79	0.6299999999999999	-64.93838	-68.81752	-62.76345	-69.13136	1.0	1.8209904	-13.101719836320722	4.068273276743954	0.007009345794392523	3
Mrpl15	0.4499999999999999	0.4	0.4	0.64	1.0	-405.58533	-394.41772	-401.93134	-397.00662	0.0	-3.7256842	-9.983933919768436	5.558072067901668	0.3808411214953271	163
Lypla1	0.42	0.43	0.42	0.58	1.0	-308.26178	-301.4968	-305.4382	-304.54437	0.0	-1.6144494	-10.38054354524182	0.005120401526253815	0.29906542056074764	128
Tcea1	0.25	0.38	0.25	0.54	1.0	-658.46375	-652.1083	-656.923	-653.2794	0.0	-2.2515242	-8.835217027329513	0.5514741551574946	0.6939252336448598	297
Atp6v1h	0.49	0.2099999999999999	0.2099999999999999	0.63	1.0	-334.87274	-331.77997	-334.5956	-332.46307	0.0	-1.0465055	-10.412498122996537	4.578781557837798	0.2967289719626168	127
Rb1cc1	0.44	0.5	0.44	0.56	1.0	-508.08237	-489.51978	-497.33356	-498.8955	0.0	-3.9898021	-9.422347668330728	2.451344959872628	0.4742990654205608	203
4732440D04Rik	0.5	0.26	0.26	0.73	0.8099999999999999	-63.257874	-60.26348	-62.11261	-62.585045	0.0	-0.29220578	-12.861029950022171	1.5827593135391265	0.03271028037383177	14
Pcmtd1	0.4599999999999999	0.26	0.26	0.58	1.0	-579.92615	-566.7477	-574.53613	-572.4584	0.0	-3.2432127	-9.056254071422577	4.287167821476083	0.5747663551401869	246
Rrs1	0.42	0.49	0.42	0.54	1.0	-199.15535	-194.82883	-197.59224	-195.9569	0.0	-1.3890717	-11.18914328500663	0.704508526619267	0.1542056074766355	66
Adhfe1	0.36	0.36	0.36	0.6	1.0	-100.902794	-96.83267	-100.23568	-97.70899	0.0	-1.3870505	-12.241809414673261	5.685986670891548	0.06074766355140187	26
2610203C22Rik	0.24	0.47	0.24	0.71	0.87	-22.83517	-22.653503	-22.35101	-23.21956	0.0	0.1669384	-14.220396320070614	0.17747377816808818	0.007009345794392523	3
Mybl1	0.42	0.48	0.42	0.53	1.0	-62.80003	-60.91797	-62.465828	-61.422546	0.0	-0.5982334	-12.908322043270791	5.515942161753609	0.030373831775700934	13
Vcpip1	0.25	0.39	0.25	0.65	1.0	-296.64447	-294.7358	-295.9811	-295.4026	0.0	-0.53934264	-10.442045226036221	0.5541190565642822	0.26635514018691586	114
Sgk3	0.36	0.4499999999999999	0.36	0.65	1.0	-153.05522	-149.78947	-152.22021	-150.51917	0.0	-1.1013954	-11.607130435165672	5.9563442670929705	0.10514018691588785	45
Mcmdc2	0.27	0.26	0.26	0.53	1.0	-11.830803	-11.592207	-11.7625065	-11.713295	0.0	-0.051033046	-14.775445013066308	2.1684475195598196	0.004672897196261682	2
