gene	log_min	log_max
Xkr4	-16.689907	-13.236029
Gm19938	-16.179081	-12.7252035
Sox17	-17.788519	-14.334641
Mrpl15	-11.608502	-8.154624
Lypla1	-11.779706	-8.325828
Tcea1	-10.662432	-7.208554
Atp6v1h	-11.848349	-8.39447
Rb1cc1	-10.873789	-7.419911
4732440D04Rik	-14.262159	-10.808281
Pcmtd1	-10.585114	-7.1312356
Gm26901	-17.788519	-14.334641
Rrs1	-12.784574	-9.330695
Adhfe1	-13.677646	-10.223767
2610203C22Rik	-16.402225	-12.948347
Mybl1	-14.292012	-10.838134
Vcpip1	-12.0139675	-8.560089
Sgk3	-12.83976	-9.385881
Mcmdc2	-17.788519	-14.334641
Snhg6	-11.717782	-8.263904
Tcf24	-15.842609	-12.388731
Cops5	-11.577919	-8.124041
Cspp1	-12.004694	-8.550816
Arfgef1	-11.708587	-8.254708
Prex2	-11.238869	-7.784991
A830018L16Rik	-17.788519	-14.334641
Sulf1	-10.40764	-6.9537625
Slco5a1	-15.99676	-12.542882
Ncoa2	-12.223999	-8.770121
Tram1	-11.370154	-7.9162765
Lactb2	-12.320459	-8.866581
Eya1	-16.179081	-12.7252035
Terf1	-12.758081	-9.304203
Sbspon	-14.610466	-11.156588
4930444P10Rik	-17.788519	-14.334641
Rpl7	-8.542909	-5.0890307
Rdh10	-14.150933	-10.697055
Stau2	-13.173399	-9.719521
Ube2w	-11.73408	-8.280202
Eloc	-10.792753	-7.3388753
D030040B21Rik	-17.095371	-13.641494
Tmem70	-11.96252	-8.508641
Ly96	-13.540024	-10.086145
Jph1	-13.203552	-9.749674
Gdap1	-16.689907	-13.236029
Pi15	-10.044816	-6.590938
Gm28154	-15.22357	-11.769691
Gm16070	-14.955306	-11.501428
Crispld1	-11.068299	-7.6144214
Tfap2b	-11.270848	-7.8169703
Il17f	-17.788519	-14.334641
Mcm3	-13.406493	-9.952615
6720483E21Rik	-16.402225	-12.948347
Paqr8	-13.554413	-10.100534
Efhc1	-15.080469	-11.626591
Tram2	-11.944975	-8.4910965
Tmem14a	-12.719615	-9.265737
Gsta3	-17.095371	-13.641494
Gm28836	-17.788519	-14.334641
Kcnq5	-14.421224	-10.967345
Rims1	-15.390624	-11.936746
Gm29107	-15.22357	-11.769691
Ogfrl1	-11.880437	-8.4265585
B3gat2	-14.792788	-11.338909
Smap1	-10.4927845	-7.0389066
Sdhaf4	-11.774804	-8.320926
Fam135a	-11.950789	-8.496911
Col9a1	-14.955306	-11.501428
Col19a1	-14.792788	-11.338909
Lmbrd1	-11.262025	-7.808147
Adgrb3	-16.402225	-12.948347
Phf3	-11.005195	-7.5513167
Ptp4a1	-15.303613	-11.849734
Ptp4a1-1	-15.390624	-11.936746
Prim2	-13.203552	-9.749674
Rab23	-12.042316	-8.588438
Bag2	-11.738786	-8.284907
Zfp451	-11.913589	-8.45971
Bend6	-13.959878	-10.506
Dst	-8.82985	-5.3759727
Gm26788	-17.788519	-14.334641
Gm37233	-15.149462	-11.695583
Ccdc115	-12.303722	-8.849844
Imp4	-12.450981	-8.997103
Ptpn18	-15.485934	-12.032056
Gm28417	-17.788519	-14.334641
Arhgef4	-15.709078	-12.255199
Gm38336	-16.402225	-12.948347
Fam168b	-11.493254	-8.039375
Plekhb2	-13.27766	-9.823782
1110002O04Rik	-15.709078	-12.255199
Hs6st1	-13.345868	-9.89199
Gm33280	-16.689907	-13.236029
Uggt1	-11.661651	-8.207772
Arid5a	-11.257642	-7.803764
4930403P22Rik	-15.080469	-11.626591
Kansl3	-12.111766	-8.657887
Lman2l	-12.688653	-9.234775
Cnnm4	-13.009396	-9.555517
Cnnm3	-12.738664	-9.284785
Gm38033	-17.095371	-13.641494
Ankrd23	-14.354532	-10.900654
Ankrd39	-12.520661	-9.066783
Sema4c	-13.484454	-10.030576
D430040D24Rik	-15.015931	-11.562053
Fam178b	-14.84408	-11.390202
Cox5b	-9.945063	-6.4911847
Actr1b	-11.425491	-7.9716134
4933424G06Rik	-16.689907	-13.236029
Tmem131	-11.864264	-8.410385
Gm38115	-14.955306	-11.501428
Vwa3b	-14.610466	-11.156588
Inpp4a	-11.629424	-8.175546
Coa5	-12.641025	-9.187146
Unc50	-11.113958	-7.6600804
Mgat4a	-11.357188	-7.9033103
2010300C02Rik	-14.322783	-10.868905
Tsga10	-12.738664	-9.284785
Gm26805	-17.788519	-14.334641
Lipt1	-14.610466	-11.156588
Mitd1	-12.193809	-8.73993
Mrpl30	-11.140831	-7.686953
Txndc9	-11.4220495	-7.9681716
Eif5b	-9.716052	-6.262174
Rev1	-12.413241	-8.959363
Aff3	-12.333199	-8.87932
Gm16152	-16.179081	-12.7252035
Lonrf2	-13.959878	-10.506
Chst10	-14.354532	-10.900654
Pdcl3	-10.413891	-6.960013
Npas2	-13.3696785	-9.9158
Rpl31	-9.268131	-5.8142533
Tbc1d8	-14.233171	-10.779293
Cnot11	-12.450981	-8.997103
Rnf149	-13.583827	-10.129949
Creg2	-16.402225	-12.948347
Rfx8	-17.788519	-14.334641
Map4k4	-11.163127	-7.709249
Gm16894	-16.689907	-13.236029
Il1r1	-12.13603	-8.682152
Il1rl2	-16.402225	-12.948347
Slc9a2	-15.080469	-11.626591
Mfsd9	-17.095371	-13.641494
