gene	log_min	log_max
Hdlbp	-10.077559	-6.6236815
Cox20	-11.0913515	-7.6374736
Tmem205	-11.577194	-8.123316
Ift122	-13.416672	-9.962793
Serpina3g	-19.577879	-16.124002
Fam13c	-10.582838	-7.12896
Eid1	-10.039458	-6.5855803
Malt1	-12.433472	-8.979593
Iqgap1	-9.790869	-6.336991
Gm44946	-17.631968	-14.17809
Pard6b	-18.479265	-15.025388
Gm46633	-18.884731	-15.430854
Hnrnpll	-12.297182	-8.843304
Hk3	-19.577879	-16.124002
Helb	-13.435842	-9.981963
Ccdc152	-14.741597	-11.287719
Got1	-13.442314	-9.988436
Vmn1r90	-18.479265	-15.025388
Phkg1	-12.011568	-8.55769
Ankrd10	-11.726218	-8.27234
Mcmdc2	-16.63344	-13.179562
Serpinb6b	-10.836742	-7.3828645
Msmp	-17.78612	-14.332242
Rmrp	-15.552527	-12.098649
Xlr4a	-16.359003	-12.905125
Wdr13	-12.465551	-9.011673
Sord	-12.038852	-8.584973
Gm42699	-16.533356	-13.079478
Pawr	-10.517897	-7.0640187
Fgf2os	-15.234074	-11.780195
Dmd	-9.236717	-5.7828393
Tsga10	-12.682197	-9.228318
Rerg	-19.577879	-16.124002
Nthl1	-12.790034	-9.336156
Rarres1	-13.497946	-10.044067
Rbm44	-15.686059	-12.232181
Pcnx3	-12.892018	-9.43814
Trappc4	-11.686922	-8.233044
Gm34829	-16.938822	-13.484943
Olfr172	-18.884731	-15.430854
Mtcp1	-14.34677	-10.892892
Rrp9	-12.860074	-9.406196
Tert	-16.582146	-13.128268
Kat14	-13.395794	-9.9419155
Col6a2	-10.374261	-6.920383
Sars	-11.429723	-7.975845
Tsc22d3	-12.9198675	-9.465989
Chd8	-11.46625	-8.012372
Gm17399	-18.884731	-15.430854
Map3k19	-17.092972	-13.639094
Cep104	-12.6572075	-9.203329
Dbt	-12.10481	-8.650931
Chchd5	-12.964495	-9.510616
4930581F22Rik	-13.787919	-10.334041
Sox5it	-18.479265	-15.025388
Ric8b	-12.912195	-9.458317
Orc2	-12.504609	-9.050731
Zfp385b	-13.486569	-10.032691
Hist1h2bh	-16.319782	-12.865904
Gm42868	-18.191584	-14.737706
Ppp4r1	-12.8637085	-9.40983
Dazap1	-11.833309	-8.379431
Gm47767	-14.09724	-10.643362
C1galt1	-11.624912	-8.171034
Gm11808	-12.465551	-9.011673
Racgap1	-16.14389	-12.690013
Aktip	-11.540982	-8.087104
Dact1	-13.194372	-9.740494
Gm50336	-17.78612	-14.332242
Pik3r1	-11.482281	-8.028402
CT868723.1	-18.479265	-15.025388
Abhd6	-13.27893	-9.825051
Zfp993	-15.329384	-11.875505
Tnpo1	-11.688794	-8.234916
