gene	bin_0	bin_1	bin_2	bin_3
Hdlbp	3.4487762	3.427795	3.564465	3.552754
Cox20	3.0960531	3.3298593	3.4346619	3.371806
Tmem205	3.196549	2.7910302	3.237858	3.31079
Ift122	2.3789167	2.4158816	2.3480473	2.7186637
Serpina3g	0.1885363	-0.035235133	-0.06828029	-0.095653065
Fam13c	3.5416903	3.4520245	2.570655	3.4862626
Eid1	3.473304	3.575456	3.419596	3.5732887
Malt1	2.073064	2.4246466	3.105657	3.2023237
Iqgap1	3.3498998	3.5607033	3.433882	3.6803396
Gm44946	0.5282107	0.5703718	0.45582977	-0.92087924
Pard6b	-0.11650923	0.21614496	0.42454046	0.43902165
Gm46633	-0.07397861	-0.12114616	-0.14812616	0.48857966
Hnrnpll	2.5650263	2.8664813	3.0603225	3.2057607
Hk3	-0.040425252	-0.039612386	-0.07077384	0.34825838
Helb	2.3365076	2.4063017	2.694141	2.3183198
Ccdc152	1.627626	1.4577471	1.8036529	1.9891483
Got1	2.3346794	2.4744985	2.2306476	2.7259138
Vmn1r90	-0.12095915	-0.19708177	0.76427966	0.17841308
Phkg1	2.8905928	3.1771948	3.1494348	2.8332484
Ankrd10	3.0851593	3.2536426	3.0518494	3.0437517
Mcmdc2	1.0602722	1.1633105	0.6770164	-0.73532695
Serpinb6b	3.5243266	2.5234566	3.0143843	3.5965483
Msmp	0.2775318	0.4743615	0.58370984	-0.0028691674
Rmrp	0.9874848	1.2191019	1.345608	1.4896879
Xlr4a	0.19228913	0.75449735	0.7163067	1.3499413
Wdr13	2.4775991	2.9276137	2.8472507	3.0897248
Sord	2.6819222	2.7675128	3.275141	3.0951157
Gm42699	-0.40820217	0.62345225	0.955991	1.3055379
Pawr	3.5925822	3.5739632	2.8476584	3.248406
Fgf2os	1.2651994	1.4965105	1.8461738	1.2804271
Dmd	3.5502067	3.6108282	3.6290596	3.632224
Tsga10	2.6895854	2.7502728	2.79981	2.9953883
Rerg	-0.03429522	-0.04870181	0.26150975	-0.09400043
Nthl1	2.7362754	2.831417	2.4363391	2.8478858
Rarres1	2.0928535	2.408474	2.325672	2.7643824
Rbm44	1.4788042	1.4403512	0.094260186	0.94685155
Pcnx3	2.5036917	2.6194355	2.7191625	2.9732041
Trappc4	3.0185187	3.0570056	3.1554828	3.3494956
Gm34829	0.11000671	0.32890588	1.0101243	1.0218847
Olfr172	0.2364771	0.37705505	-0.15117735	-0.24047567
Mtcp1	1.8211956	1.8516229	2.1008945	2.0741322
Rrp9	2.1149998	2.6491008	3.0903637	2.5572464
Tert	0.98761	0.5008632	1.0353149	0.76771617
Kat14	1.9440055	2.2963297	2.677239	2.7433822
Col6a2	3.3817306	3.5742338	3.5899274	2.9136279
Sars	2.8988745	3.2948794	3.283094	3.2984862
Tsc22d3	1.5834795	0.017837297	2.792469	3.2818117
Chd8	3.0483444	3.3339365	3.3276148	3.0971978
Gm17399	-0.09264453	-0.12731314	0.2321231	0.37055904
Map3k19	0.14068942	1.011984	-0.27716002	0.9323168
Cep104	2.5031164	2.613869	2.8956604	3.1097832
Dbt	2.8524065	2.6317537	3.1861365	3.1693485
Chchd5	2.3849444	2.7104955	2.824991	2.7686193
4930581F22Rik	2.2863152	2.3297825	2.3572667	2.0810497
Sox5it	0.4069601	0.48315468	-0.2846151	0.16596583
Ric8b	2.6367419	2.4859035	2.6410346	2.9624586
Orc2	2.4651258	2.6036866	3.0871835	2.9877932
Zfp385b	2.4703708	1.5768815	2.600355	2.7078466
Hist1h2bh	0.44359607	1.2778953	-0.7578342	1.2506756
Gm42868	0.38941255	0.2785853	0.39202288	-0.5102038
Ppp4r1	2.2958481	2.6023495	2.8722067	3.0154448
Dazap1	3.0384822	3.2745836	3.1460066	2.9910502
Gm47767	1.847256	2.0644865	2.196068	2.3830738
C1galt1	2.8959925	3.1785202	3.1999362	3.2055283
Gm11808	2.742465	2.9298818	3.1045125	2.682205
Racgap1	1.3383235	0.38035226	0.9575038	0.8816453
Aktip	3.00906	2.980519	3.1087165	3.3883953
Dact1	2.4527001	2.7354863	2.377949	2.4145908
Gm50336	0.2971756	0.036331903	0.27677977	0.7035479
Pik3r1	3.3057075	2.643633	3.2681963	3.3362415
CT868723.1	-0.14138654	-0.20880835	0.40959576	0.50854445
Abhd6	2.4104555	2.5054061	2.472233	2.7168527
Zfp993	1.4646697	1.4221983	1.3702265	1.5517809
Tnpo1	3.1881475	2.8421185	3.2560694	3.1193886
Pigo	1.6552956	1.8068049	1.7182333	1.9052284
Csrnp2	1.2510927	1.8155041	1.5716106	2.0429323
Marc2	3.2309852	3.3381317	3.2851212	3.3725011
Nedd9	2.9204626	3.0316086	3.3883557	3.4548008
Dhrs9	-0.6622798	0.008616235	1.9721715	1.8155991
Art3	3.101145	1.3583859	2.4348917	3.3149807
Rab5b	3.0307813	3.098034	3.2330358	3.355611
Klhl15	2.0277379	2.2795308	2.5222769	2.6565177
Pros1	2.8534286	2.9897442	3.050706	3.2459576
Nat2	1.3294691	1.8924413	1.960566	2.0108473
3010003L21Rik	1.0390081	1.4656627	1.6417276	2.0461555
Gm29237	0.16381887	0.75642335	-0.7919698	0.78248364
Gm17191	-0.13633202	0.4228053	0.35570738	-0.3666762
Mrpl53	3.1917577	3.2012587	3.254292	3.3653426
Wdr59	1.8712965	1.8847471	2.31727	2.478238
Gm19792	-0.024502875	-0.03880443	0.463033	-0.094522364
Gm21269	0.29637113	0.572101	0.8984954	-0.19249208
0610025J13Rik	-0.26864415	0.6884724	-0.46959206	0.38751775
F2rl1	-0.049639612	0.96085995	1.1457115	1.1485561
Cdo1	2.4021764	2.7883425	3.5280561	3.5954273
Fam25c	1.5840589	1.7903116	1.8096551	1.9747676
Gm20743	0.7266128	0.40029386	0.9240386	0.4436945
Mamstr	1.6956571	2.2261825	2.6124842	1.9814091
Exph5	-0.088910766	0.21817943	0.49450567	-0.24500453
Lrrn2	0.61285233	0.5918073	0.6571963	0.49831384
Slc38a10	2.9602058	2.9856095	2.9429822	3.2229896
Ankk1	0.51175475	0.59659773	-0.37365162	0.33541316
Gm37637	-0.112029895	1.0460762	1.0437307	-0.87690526
Gm33195	0.59516096	0.28392804	-0.4692898	0.0040157475
Gm33280	-0.037754577	-0.03893843	0.26615298	-0.10165617
Skil	3.4346895	3.0630834	3.3659098	3.4875886
Ttc25	0.77123296	0.90981483	-0.2604717	0.019710755
Fnbp1l	2.7738383	2.7212267	2.8948717	3.0504491
Cntd1	0.7691109	0.7905329	0.36839455	1.2230561
Zdhhc20	3.1175995	3.3080795	3.072594	3.1337404
Gm15706	1.3890185	1.3702769	1.1313131	1.9163314
Sdf2l1	2.7190871	2.4424148	1.8167725	2.096721
Gm49970	0.49608463	1.4550993	1.0245134	1.2428439
Yif1b	3.272982	3.2608247	3.240307	3.0280437
Ecsit	2.5768845	2.7633357	3.014124	2.960801
Gm11008	-0.58050185	0.5512982	0.59356713	0.9836576
Taf6l	1.7853404	1.9523462	2.1018398	2.4025784
Slc35f6	2.3604136	2.4049044	2.6917186	2.8550901
Rp9	3.3089128	3.4081726	3.1800654	3.448079
Znhit1	3.0679982	3.1633332	2.9357474	3.393997
Smo	3.1897945	3.1548622	2.9837306	2.9634955
