gene	bin_0	bin_1	bin_2	bin_3
Hdlbp	3.4576185	3.5068681	3.5418313	3.5902863
Cox20	3.1723392	3.298842	3.4273376	3.409869
Tmem205	3.1354291	2.9785528	3.2605143	3.3213613
Ift122	2.3074658	2.5029416	2.5264397	2.7528973
Serpina3g	-0.54094994	0.19694638	0.23631912	0.29074806
Fam13c	3.1761723	3.4430215	2.8921468	3.5160773
Eid1	3.4572978	3.5338428	3.4861448	3.6037176
Malt1	2.4968574	2.6955063	3.0519638	3.133447
Iqgap1	3.4618945	3.556535	3.5163114	3.6384788
Gm44946	0.028134424	0.39105704	0.5377411	0.5167668
Pard6b	0.31885338	0.3106667	0.31951836	0.50274104
Gm46633	0.25500956	0.32599705	0.34342626	0.11375902
Hnrnpll	2.735825	2.9471693	3.0547352	3.1671848
Hk3	0.15914313	0.20994362	0.23488124	0.04890534
Helb	2.3074536	2.5281532	2.593523	2.5439332
Ccdc152	1.6717131	1.8728087	1.9320946	1.9760382
Got1	2.256038	2.4768145	2.4389248	2.7348897
Vmn1r90	0.33367342	0.38101205	0.013871572	0.68850994
Phkg1	2.9236822	3.1047318	3.1561544	2.9616346
Ankrd10	3.0454414	3.1935666	3.1281812	3.158204
Mcmdc2	0.73585224	0.64723533	1.0606961	0.7016712
Serpinb6b	3.2924757	2.809271	3.1912208	3.501331
Msmp	0.34778845	0.39200476	0.5868309	0.7339414
Rmrp	1.1240807	1.3516235	1.5008557	1.6767684
Xlr4a	0.8877577	1.0508956	1.1480169	1.1348952
Wdr13	2.6838927	2.89166	2.9162514	3.0836153
Sord	2.8350012	2.913992	3.1557794	3.1438167
Gm42699	0.7573184	0.8669298	1.0752113	1.1488273
Pawr	3.300043	3.4349332	3.0976207	3.3667421
Fgf2os	1.4233373	1.6532599	1.5707864	1.817051
Dmd	3.5935013	3.5646188	3.6329255	3.6741853
Tsga10	2.694823	2.8197465	2.8881447	2.9926136
Rerg	0.16543287	0.20516536	-0.3610826	0.27963126
