gene	bin_0	bin_1	bin_2	bin_3
Gap43	-0.082149535	-0.18912031	0.47306433	-0.16584496
Hdlbp	3.3205857	3.2448087	3.3579457	3.5032718
Cox20	2.8015726	3.4730103	3.2900412	3.1105819
Tmem205	3.1458688	3.1763098	2.8919284	2.8568525
Ift122	2.1316473	2.2393503	2.0567048	2.4926343
Fam13c	3.216908	3.2506764	2.8760965	3.5684657
Eid1	3.3467145	3.5312846	3.527124	3.1034799
Malt1	2.0563183	2.3736622	2.5198598	2.6378844
Iqgap1	3.2122648	3.570459	3.511869	3.3151119
Gm44946	0.29896834	0.667827	-0.8622471	1.4726318
Gm46633	-0.37070948	0.5900886	0.9163845	0.47947767
Hnrnpll	2.6580973	2.6637928	2.8990788	3.0147452
Hk3	-0.086491495	0.37009522	-0.14122209	0.23659171
Helb	2.1237588	2.4325047	2.4399943	1.8532857
Ccdc152	1.1169088	1.5523826	1.439639	1.2036885
Got1	2.0577443	2.3321843	2.2943466	2.1986866
Vmn1r90	-0.038054314	-0.07636968	-0.07134045	0.2542842
Phkg1	2.777519	2.8895419	3.1023154	2.1448555
Ankrd10	2.9151103	3.064061	2.9346497	3.0426562
Mcmdc2	0.78823954	0.8706422	0.8246503	0.6635505
Serpinb6b	3.2269342	2.7075791	2.817759	3.3860588
Msmp	0.47376668	-0.06780345	-0.063867666	-0.07773589
Rmrp	1.2390329	1.865691	0.76290965	1.2503262
Xlr4a	0.63148576	0.99166155	-0.7541284	-0.8255374
Wdr13	2.3794177	2.9545672	2.9210477	2.6056168
Sord	2.4119654	2.618878	2.8841505	3.0574949
Gm42699	-0.1363223	1.2732631	0.23766159	0.77777344
Pawr	3.3459451	3.3435872	2.7984173	3.4140587
Fgf2os	1.1739274	1.7114528	-0.6629736	1.6848689
Dmd	3.4941223	3.5762317	3.578252	3.485375
Tsga10	2.4778078	2.7378483	2.768882	2.9402575
Rerg	-0.029402515	0.16917549	-0.058001697	-0.07554989
Nthl1	2.3802662	2.6547115	2.2978535	2.800129
Rarres1	2.4089134	2.0775733	2.5859735	2.376636
Rbm44	1.4928849	2.3087726	0.17528054	0.7721222
Pcnx3	2.401385	2.6225135	2.277622	2.6640387
Trappc4	3.0271332	2.9809747	2.9897308	3.106541
Gm34829	-0.14749473	2.1818194	1.9064776	0.5507756
