gene	bin_0	bin_1	bin_2	bin_3
Gap43	0.2568344	0.37694904	-0.49863744	0.36048394
Hdlbp	3.3371522	3.3171682	3.381593	3.4861453
Cox20	2.991768	3.351336	3.3060846	3.179188
Tmem205	2.9612541	3.1747823	3.002832	2.9721336
Ift122	2.0511458	2.4222414	2.2890646	2.3813546
Fam13c	3.2675016	3.3095627	3.0888257	3.3992126
Eid1	3.3472948	3.5013204	3.4518738	3.2516491
Malt1	2.2851734	2.5259168	2.5549126	2.5824394
Iqgap1	3.3690054	3.5403664	3.5025184	3.3916855
Gm44946	0.8754606	1.0024105	0.72855115	0.73905575
Gm46633	0.46178898	0.7638734	0.6978261	0.77145034
Hnrnpll	2.713284	2.8210084	2.9159205	2.9309025
Hk3	0.26208535	0.18306156	0.3278001	0.14344959
Helb	2.048676	2.5041177	2.3762848	2.2530553
Ccdc152	1.1796455	1.5618142	1.4764639	1.6795743
Got1	1.9103643	2.4314632	2.3539162	2.376
Vmn1r90	0.1633561	0.24887112	0.24136785	-0.42818004
Phkg1	2.6624072	2.9479442	2.9678469	2.5345755
Ankrd10	2.9451125	3.0526521	3.0255907	3.0663471
Mcmdc2	0.66618234	0.98057705	0.9360491	1.0553976
Serpinb6b	3.107258	2.9159315	2.9746294	3.2482026
Msmp	-0.39560556	0.25245804	0.22243711	0.233202
Rmrp	1.3771448	1.5012791	1.5357888	1.6629423
Xlr4a	-0.2856119	0.80027306	0.5173338	0.4913147
Wdr13	2.5424592	2.9146886	2.8779507	2.7556155
Sord	2.636384	2.7636497	2.8709545	2.9589725
Gm42699	0.71032673	0.7970086	0.9455482	1.0505232
Pawr	3.2854853	3.316728	2.9993849	3.36444
Fgf2os	1.2514441	1.5221084	0.9000922	1.4918051
Dmd	3.4927526	3.5901701	3.5454671	3.5642936
Tsga10	2.5805154	2.8411126	2.8531816	2.8825328
Rerg	0.17050749	-0.021443546	0.22698435	0.23883939
Nthl1	2.4107375	2.7338495	2.5261416	2.6940622
Rarres1	2.2063375	2.3943841	2.5003846	2.5177166
Rbm44	1.693148	1.7064981	1.3641075	1.5568639
Pcnx3	2.317687	2.6926339	2.5001066	2.6382031
Trappc4	2.9584644	3.0488627	3.08542	3.1215131
Gm34829	1.206494	1.713262	1.9362725	1.4912528
Olfr172	0.44633564	-0.16855723	0.57561296	0.5155488
Mtcp1	1.6241792	2.0377758	1.8983027	2.0368836
Rrp9	2.1467445	2.6691735	2.5902054	2.6409264
Tert	0.52687913	0.84629494	0.7334314	0.82975984
Kat14	2.1817122	2.4511924	2.4111984	2.4575207
Col6a2	3.0765886	3.4331017	3.3963435	3.2234657
4930483P17Rik	0.24481551	0.31546158	0.12268683	0.35805064
Sars	3.06564	2.971076	3.0849767	3.2760487
Tsc22d3	2.610744	1.4186131	2.8687859	2.990319
Chd8	2.9383483	3.185417	3.083106	3.1511018
Gm17399	0.26237452	0.36523825	0.3370646	0.3729925
Map3k19	0.57658434	0.9024053	0.7315703	0.89582974
Cep104	2.5073497	2.6096957	2.7436175	2.8099618
Dbt	2.7575955	2.6675832	2.8889933	3.0756528
Chchd5	2.2358906	2.6782658	2.566617	2.5118184
4930581F22Rik	2.0915546	2.34363	2.2867143	2.2527242
Sox5it	0.32847738	0.2595989	0.43097857	0.34288982
Ric8b	2.476622	2.5588682	2.6603765	2.668442
Orc2	2.5909648	2.8790486	2.669507	2.7550018
Zfp385b	0.15069075	1.0904242	1.1252704	1.1865042
Hist1h2bh	1.0062065	1.2148485	1.175992	1.0812246
Ppp4r1	2.0366676	2.73638	2.651253	2.701754
1700047M11Rik	0.3161874	0.43580788	0.42712814	-0.16758974
Dazap1	2.909304	3.0803351	2.9433608	3.0008166
Gm47767	1.6222585	2.1055157	2.026679	2.060625
C1galt1	2.5326688	2.9964259	2.9897118	2.9174368
Gm11808	2.542922	2.803287	2.8219254	2.883264
Racgap1	0.5344177	0.82502973	0.69495714	0.85704374
Ska1	0.16674984	0.24766336	-0.18886538	0.24064182
Aktip	2.991768	2.8096087	2.9256237	3.2119586
Dact1	1.9571998	2.2316573	1.9622513	2.3430328
Gm50336	0.32277662	0.247744	0.33707875	0.44033593
Pik3r1	3.2097998	3.1918118	3.1789513	3.3565888
Abhd6	2.2484565	2.4254653	2.4963562	2.5467799
Zfp993	0.79955333	1.3359395	1.2265155	1.1019353
Tnpo1	2.852558	3.0643961	3.08071	3.1817954
Pigo	1.4150146	1.7982471	1.6752949	1.5176967
Csrnp2	1.5521914	1.8089496	1.7692302	1.827142
Marc2	3.1412697	3.2687154	3.272489	3.3175
Nedd9	2.7494755	3.182381	3.1207101	3.2332242
Dhrs9	-0.16897863	0.580362	0.45099044	0.4030428
Art3	2.9790814	2.7527313	2.9434898	3.1813316
Rab5b	3.005539	3.1123965	3.1220026	3.1421416
S1pr5	0.15752508	-0.10285878	0.23998474	0.23974168
Klhl15	2.0921311	2.3166869	2.3272026	2.3648398
Pros1	2.9032292	3.0741057	3.0227969	3.0891895
Nat2	1.565283	1.6731695	1.5790249	1.4356891
3010003L21Rik	1.0261571	1.6128778	1.40688	1.5156934
Gm29237	0.4940523	0.71802294	0.36354458	0.7509994
Mrpl53	3.061011	3.0495915	3.145089	3.2212062
Wdr59	1.9288365	2.0989206	2.0919232	2.1649828
Gm19792	-0.70122653	0.49769258	0.42092285	0.4334438
Gm21269	0.23378812	0.4964247	0.24743356	0.3725358
F2rl1	0.52658397	0.66850704	0.6577514	0.7874923
Cdo1	3.272265	2.468482	3.3785536	3.3446035
Fam25c	1.3554454	1.648993	1.6630287	1.4934713
Gm20743	-0.2447011	0.37228578	0.34277037	0.13615559
Mamstr	1.4375521	1.962813	1.7611572	1.7916577
Lrrn2	0.25476173	-0.012459587	0.46111423	0.4642675
Slc38a10	2.8112657	3.0594738	2.9179916	2.9475694
Gm37637	-0.16765004	0.5171651	0.5190948	0.5398325
Gm33280	0.32805997	0.32210997	-0.077230304	0.43806934
Skil	2.8104706	3.400106	3.0746436	3.315471
Ttc25	0.3800702	0.47035143	0.23800574	0.27548236
Fnbp1l	2.511442	2.8480818	2.5292857	2.813934
Cntd1	0.36314747	0.6816353	0.7080763	0.5474474
Zdhhc20	2.7629464	3.109413	2.884576	2.9862704
Gm15706	1.4774824	1.9316237	1.7503058	1.8320992
Sdf2l1	2.0903912	2.357353	1.2095897	2.1725616
Gm49970	0.79569626	0.80834293	1.1004329	0.8744237
Yif1b	3.091015	3.266236	3.1716256	2.9593287
Ecsit	2.396666	2.759904	2.759174	2.6672852
Gm11008	0.4753449	0.6560553	0.34831747	0.53668094
Taf6l	1.5265692	1.8384732	1.9542296	1.826352
Slc35f6	2.1571212	2.4732525	2.3945646	2.4835625
