gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Xkr4	0.48	0.29	0.29	0.53	1.0	-7.141539	-7.13355	-7.528341	-6.6949334	0.0	-0.19395839	-15.687929151945537	1.5242174667245596	0.0015772870662460567	1
Sox17	0.05	0.48	0.05	0.73	0.8099999999999999	-26.01781	-28.526875	-26.426434	-27.818958	0.83714134	0.7822284	-14.354539709797947	6.188009654468053	0.0015772870662460567	1
Gm37587	0.28	0.48	0.28	0.6	1.0	-7.362797	-7.2566633	-7.424428	-7.1859016	0.0	-0.07682458	-15.766761403368603	6.194684984350768	0.0015772870662460567	1
Mrpl15	0.46	0.49	0.46	0.58	1.0	-634.9211	-617.14777	-630.41754	-623.1454	0.0	-5.1141195	-9.813435754474641	1.4432415324635146	0.42113564668769715	267
Lypla1	0.28	0.47	0.28	0.62	1.0	-462.12848	-450.86865	-459.65277	-454.99014	0.0	-3.1001399	-10.385765900771663	0.23228133551084706	0.2634069400630915	167
Tcea1	0.44	0.48	0.44	0.61	1.0	-921.0983	-896.86145	-916.25696	-901.5825	0.0	-8.475608	-9.040627108355519	2.7141418149766396	0.6593059936908517	418
Atp6v1h	0.39	0.26	0.26	0.53	1.0	-536.1913	-531.65173	-535.71747	-532.2367	0.0	-1.7174566	-10.105992390714439	1.920771747605631	0.3548895899053628	225
Rb1cc1	0.41	0.42	0.41	0.59	1.0	-801.0288	-792.5394	-797.91943	-796.25854	0.0	-2.0716991	-9.332095324300683	4.356879324395246	0.5141955835962145	326
4732440D04Rik	0.48	0.48	0.48	0.51	1.0	-178.57123	-175.03877	-176.56535	-177.1661	0.0	-0.6102362	-11.98039502798244	5.471149572943761	0.0694006309148265	44
Pcmtd1	0.43	0.4399999999999999	0.43	0.66	1.0	-891.62823	-874.01495	-887.08466	-878.62823	0.0	-5.6458282	-9.014980940945721	6.14235697474804	0.6403785488958991	406
Sntg1	0.3	0.5	0.3	0.62	1.0	-7.1864214	-7.2362337	-7.2414446	-7.394549	0.0	0.090388626	-15.710314081326743	3.2687241701615	0.0015772870662460567	1
Rrs1	0.4599999999999999	0.3	0.3	0.6	1.0	-345.73245	-338.3552	-343.42563	-340.9649	0.0	-2.0705197	-10.848218296784607	5.319713615729328	0.18138801261829654	115
Adhfe1	0.27	0.39	0.27	0.61	1.0	-118.422165	-113.47111	-117.62826	-114.39421	0.0	-1.7493182	-12.463411468405884	0.7730157549134749	0.03943217665615142	25
2610203C22Rik	0.1	0.42	0.1	0.56	1.0	-33.193756	-33.1714	-33.069305	-32.802437	0.0	-0.1699478	-14.21552521671542	3.2956953289450226	0.00946372239747634	6
Mybl1	0.35	0.3199999999999999	0.3199999999999999	0.55	1.0	-142.93877	-135.74857	-140.83047	-137.48318	0.0	-2.369329	-12.248112183696524	5.533134830438245	0.0473186119873817	30
Vcpip1	0.3199999999999999	0.32	0.3199999999999999	0.51	1.0	-496.05444	-491.40015	-494.36523	-492.63876	0.0	-1.483411	-10.210565067698013	0.6405754917217532	0.3028391167192429	192
1700034P13Rik	0.4399999999999999	0.26	0.26	0.53	1.0	-7.309289	-7.601857	-7.4527144	-7.369565	0.5097709	0.026177548	-15.704367251499676	1.5070300703776507	0.0015772870662460567	1
Sgk3	0.43	0.49	0.43	0.65	1.0	-239.91255	-235.62833	-238.84038	-236.55017	0.0	-1.4602635	-11.389307625996544	5.983241434108025	0.10725552050473186	68
Mcmdc2	0.11	0.47	0.11	0.6	1.0	-22.344906	-22.55653	-22.551151	-22.437952	0.025416397	0.040409446	-14.586542754906809	3.2400605909831253	0.006309148264984227	4
Snhg6	0.49	0.3	0.3	0.62	1.0	-560.5359	-551.5331	-554.70276	-554.0285	0.0	-2.8261216	-10.078871637331794	1.652705805616491	0.3438485804416404	218
Tcf24	0.45	0.4399999999999999	0.4399999999999999	0.5	1.0	-18.50748	-17.837315	-18.018398	-18.244127	0.0	-0.1143729	-14.79587164073946	3.8170321841876045	0.00473186119873817	3
Cops5	0.39	0.49	0.39	0.57	1.0	-644.34485	-634.8865	-643.8907	-636.51514	0.0	-3.4004006	-9.746431125975398	2.048157304290809	0.45425867507886436	288
Cspp1	0.43	0.36	0.36	0.45	1.0	-465.22266	-455.17227	-462.97333	-457.40363	0.0	-3.395762	-10.403942639068209	4.129980192502149	0.23501577287066247	149
Arfgef1	0.4499999999999999	0.23	0.23	0.61	1.0	-507.66953	-500.0476	-502.64764	-506.52866	0.0	-0.49547318	-10.213062008268107	1.1152274171209324	0.29337539432176657	186
