gene	log_min	log_max
Ppp1r15b	-12.365987	-8.912108
Plekha6	-16.01013	-12.5562525
Etnk2	-14.757368	-11.30349
Sox13	-13.222037	-9.768159
Snrpe	-10.381611	-6.927733
Zc3h11a	-13.962438	-10.508559
Gm38394	-14.351903	-10.898025
Lax1	-15.316983	-11.863105
Atp2b4	-10.966705	-7.5128274
Optc	-11.507547	-8.053669
Gm15851	-16.297812	-12.843934
Prelp	-10.96832	-7.514442
Fmod	-13.612235	-10.158357
Btg2	-8.977285	-5.523408
Chil1	-17.396425	-13.942547
Adora1	-15.450515	-11.996636
Ppfia4	-13.930689	-10.47681
Tmem183a	-12.225941	-8.772062
Cyb5r1	-12.359472	-8.905594
Adipor1	-11.3006	-7.846722
Platr1	-16.703278	-13.249399
Klhl12	-13.658755	-10.204877
Rabif	-12.863826	-9.409947
Kdm5b	-11.835743	-8.381865
Syt2	-14.506053	-11.052175
Ppp1r12b	-10.263129	-6.8092513
Gm28892	-17.396425	-13.942547
Ube2t	-14.831475	-11.377597
Lgr6	-10.143662	-6.6897845
Arl8a	-11.723102	-8.269223
Gm15445	-16.01013	-12.5562525
Rnpep	-12.025787	-8.571909
Timm17a	-10.914847	-7.4609694
Lmod1	-8.750838	-5.2969604
Shisa4	-10.439879	-6.9860015
Ipo9	-12.379145	-8.925266
Nav1	-10.735849	-7.2819715
Gm4793	-17.396425	-13.942547
Csrp1	-8.244138	-4.79026
Phlda3	-11.21434	-7.7604623
Tnni1	-16.703278	-13.249399
Tnnt2	-14.563211	-11.109333
Tmem9	-12.24893	-8.795052
Gm37759	-17.396425	-13.942547
Gm15850	-17.396425	-13.942547
Kif21b	-14.260931	-10.807053
Camsap2	-12.039839	-8.58596
9230116N13Rik	-15.316983	-11.863105
Ddx59	-13.785507	-10.331629
Kif14	-16.703278	-13.249399
Platr23	-17.396425	-13.942547
Zfp281	-11.733464	-8.279586
Gm19705	-12.801305	-9.347426
Gm4258	-14.260931	-10.807053
Gm26930	-15.786987	-12.333109
A430106G13Rik	-16.01013	-12.5562525
Nek7	-10.817174	-7.363296
Lhx9	-16.703278	-13.249399
2310009B15Rik	-12.176069	-8.722191
Dennd1b	-12.771452	-9.317574
Zbtb41	-12.392479	-8.938601
Aspm	-16.01013	-12.5562525
Cfh	-11.271742	-7.817864
Kcnt2	-14.998529	-11.544651
Cdc73	-11.659853	-8.205975
B3galt2	-15.316983	-11.863105
Glrx2	-11.0214	-7.5675225
Ro60	-11.538492	-8.084614
Uchl5	-12.296558	-8.84268
Gm29170	-15.786987	-12.333109
Rgs2	-11.993748	-8.539869
Rgs1	-17.396425	-13.942547
Pla2g4a	-11.75807	-8.304192
Ptgs2os	-17.396425	-13.942547
Ptgs2	-14.177549	-10.723671
Odr4	-11.385158	-7.9312797
Tpr	-10.282469	-6.828591
Prg4	-16.297812	-12.843934
Hmcn1	-16.297812	-12.843934
Gm10138	-14.138329	-10.68445
Ivns1abp	-13.065692	-9.611814
Swt1	-11.5733795	-8.119501
Trmt1l	-12.469172	-9.015293
Rnf2	-12.660227	-9.206348
Fam129a	-10.341975	-6.8880973
2810414N06Rik	-16.297812	-12.843934
Edem3	-12.021147	-8.567268
1700025G04Rik	-13.191732	-9.737854
Tsen15	-12.498585	-9.044706
Colgalt2	-17.396425	-13.942547
Rgl1	-14.100588	-10.646709
Gm28792	-17.396425	-13.942547
Arpc5	-11.19389	-7.7400117
Ncf2	-15.604666	-12.150787
Smg7	-12.254762	-8.800883
Gm28791	-14.451986	-10.998108
Nmnat2	-16.01013	-12.5562525
Lamc2	-15.604666	-12.150787
Lamc1	-11.136844	-7.6829658
Shcbp1l	-16.703278	-13.249399
Dhx9	-11.765213	-8.311335
Rgsl1	-16.703278	-13.249399
Teddm2	-15.199201	-11.745322
Glul	-11.669578	-8.215699
Gm9530	-16.703278	-13.249399
Ier5	-10.529491	-7.0756135
Mr1	-12.11831	-8.664432
Stx6	-12.498585	-9.044706
BC034090	-14.029129	-10.575251
Xpr1	-10.971556	-7.517678
Gm5532	-14.506053	-11.052175
Acbd6	-11.231007	-7.7771287
Qsox1	-10.611968	-7.15809
Cep350	-11.989253	-8.535375
Tor1aip1	-10.97806	-7.524182
Tor1aip2	-12.138929	-8.685051
Gm2000	-12.09312	-8.639241
Soat1	-12.592404	-9.138526
Abl2	-13.353374	-9.899495
