gene	bin_0	bin_1	bin_2	bin_3
Gap43	0.12811306	0.24689035	0.23846075	-0.033940326
Hdlbp	3.4864576	3.5577822	3.5404387	3.6442642
Cox20	3.3680196	3.5031307	3.3812935	3.2619631
Tmem205	3.0634491	3.1477501	3.1395829	3.3975132
Ift122	2.160069	2.7121525	2.5926676	2.8227177
Serpina3g	0.13009703	-0.16266651	0.22634552	0.2730435
Fam13c	3.418121	3.250804	3.1122444	3.569049
Eid1	3.4903734	3.6191866	3.5497077	3.4439414
Malt1	2.3784106	2.758335	2.7332103	2.8505106
Iqgap1	3.5505009	3.64793	3.6131372	3.5735085
Gm44946	0.8730311	1.2508945	0.9948576	1.203593
Pard6b	0.13693404	0.24861163	0.23090549	-0.055272568
Gm46633	0.70885044	0.88374186	0.6352775	0.9703638
Hnrnpll	2.8315547	2.9739032	3.0034916	3.232395
Hk3	0.14996347	0.25134075	-0.15934457	0.267833
Helb	2.282168	2.6822124	2.674932	2.7842321
Ccdc152	1.9008201	2.214382	2.1882992	2.2757602
Got1	2.2242203	2.3318443	2.470054	2.6536603
Vmn1r90	0.36957675	0.5152853	0.62457323	0.563952
Phkg1	2.9082863	2.7878187	3.101483	3.2683156
Ankrd10	2.7487364	3.2468686	3.122902	3.3938043
Mcmdc2	0.96396923	1.2611111	1.1987513	1.4670635
Serpinb6b	3.1639848	3.1373613	3.3765502	3.3212502
Msmp	0.3792449	0.35762158	0.55921394	0.74207366
Rmrp	1.7020458	2.1413822	2.1966817	2.1674607
Xlr4a	0.31049687	0.67340624	0.6037924	1.0767506
Wdr13	2.8163888	2.988449	3.0020704	3.217629
Sord	2.7669888	2.987275	3.1792326	3.0870543
Gm42699	1.0058658	1.4056919	1.2337693	1.4935516
Pawr	3.1756108	3.5207787	2.6376884	3.271343
Fgf2os	1.5826405	1.2819475	1.8099034	1.7336421
Dmd	3.5175893	3.6938486	3.6871378	3.7024643
Tsga10	2.7375605	3.0801725	2.9406238	2.9137456
Rerg	0.35509473	-0.60225916	0.46866435	0.48969686
Nthl1	2.6363804	2.7299473	2.9436443	3.1084769
Rarres1	2.3707964	2.6992314	2.8324387	2.9574564
Rbm44	1.7690201	2.0339026	1.6059594	1.6674747
Pcnx3	2.5570247	2.9233458	2.9205449	2.9970918
Trappc4	3.0745208	3.2542255	3.188606	3.3288732
Gm34829	1.4496152	1.9653058	2.1091094	1.9156374
Olfr172	0.45554543	0.90987396	0.84946835	1.0162195
Mtcp1	1.8128338	2.181237	2.2078826	2.3884602
Rrp9	2.5920908	2.968981	2.9453256	2.640286
Tert	0.54214686	0.75466734	1.0159757	1.0172157
Kat14	2.4098935	2.821703	2.7827113	2.7912414
Col6a2	3.465198	3.5990987	3.603465	3.4864132
4930483P17Rik	-0.048900224	0.6155654	0.6648896	0.67815703
Sars	3.2743342	3.127604	3.3642988	3.5039818
Tsc22d3	1.4288042	2.0334003	2.9491253	3.3166842
Chd8	3.1675901	3.3635216	3.1845722	3.259534
Gm17399	0.21798843	0.47446817	0.47856095	0.56891334
Map3k19	0.40833488	0.80375105	0.69549227	0.9363448
Cep104	2.652802	2.885647	2.9310431	3.0674508
Dbt	2.941755	2.7923071	3.0930152	3.3537362
Chchd5	2.514058	2.7841208	2.82992	2.9727638
4930581F22Rik	2.3217874	2.7065778	2.3581557	2.7569618
Sox5it	-0.18580326	0.4423706	0.475293	0.4645898
Ric8b	2.6562903	2.9587302	2.815005	3.1137767
Orc2	2.6985486	3.0544848	3.0219102	3.0593927
Zfp385b	1.1127167	1.5889418	1.5182194	1.7333142
Hist1h2bh	0.79943013	1.3468513	1.3759573	1.5820664
Gm42868	0.13578	0.25545946	0.23194161	0.018662473
Ppp4r1	2.5921023	2.9561353	2.8995838	2.8698466
Dazap1	2.9807615	3.0144303	3.2921257	3.3505087
Gm47767	1.8036501	2.3109527	2.2794316	2.411403
C1galt1	2.7893069	3.222044	3.0187247	3.148999
Gm11808	2.3951406	3.1898217	2.7974918	3.2281792
Racgap1	0.89665246	1.2916515	1.3486356	1.2255727
Ska1	0.22663672	0.14447296	0.35500988	0.23914681
Aktip	2.900061	2.9988353	3.3701053	3.4862373
Dact1	1.9389939	2.5151606	2.1906197	2.5829103
