gene	bin_0	bin_1	bin_2	bin_3
Gap43	-0.026437363	-0.07959025	-0.05484341	0.5710597
Hdlbp	3.5606256	3.5005763	3.4813778	3.6471376
Cox20	3.3788033	3.619804	3.3241708	3.13647
Tmem205	3.1048346	3.044697	3.0097752	3.4940848
Ift122	2.359495	2.6243303	2.396149	2.8289897
Serpina3g	-0.03581424	0.45699677	-0.05311525	-0.09444159
Fam13c	3.547891	3.0741086	2.8365476	3.7613244
Eid1	3.5135703	3.714337	3.5330937	3.3396425
Malt1	2.2094376	2.7269235	2.6423028	2.8384566
Iqgap1	3.6115646	3.6713238	3.5832434	3.4968421
Gm44946	0.5177859	0.93008494	1.1202576	1.0160377
Pard6b	-0.030397533	-0.07348436	-0.0628317	0.26536322
Gm46633	0.48983818	0.8871352	-0.71584815	1.1209873
Hnrnpll	2.715399	2.8533869	2.950356	3.3364024
Hk3	-0.034510557	-0.075563975	0.30921617	-0.08922218
Helb	2.3059106	2.5771132	2.645205	2.6961832
Ccdc152	1.6306888	2.2576292	1.9506513	2.2809253
Got1	2.0647807	1.8354369	2.6798897	2.6424365
Vmn1r90	-0.17274463	-0.007977551	0.68946075	0.45479143
Phkg1	2.8566363	2.5542815	3.0685337	3.3681667
Ankrd10	2.5263906	3.2965715	3.008254	3.4082863
Mcmdc2	0.84778	1.1051875	1.0048978	1.3048016
Serpinb6b	3.2048395	3.0058315	3.4070919	3.2976959
Msmp	-0.19487019	0.3862961	0.74864393	0.31050572
Rmrp	1.7811424	2.3272626	1.9867263	1.7474165
Xlr4a	0.98316437	-1.2097418	-1.0755937	1.5298233
Wdr13	2.745934	2.8849754	2.9223523	3.2760613
Sord	2.651211	2.8199549	3.3079305	3.0405233
Gm42699	0.29049775	1.4439293	1.4544644	0.95938706
Pawr	3.603328	3.6843245	2.122512	3.1482282
Fgf2os	1.4288447	-0.29164562	1.5769145	2.1478882
Dmd	3.6442058	3.6719596	3.6426935	3.6861334
Tsga10	2.8793464	3.0989485	2.8420177	2.7577481
Rerg	-0.1483688	0.49772376	-0.36362	-0.46188927
Nthl1	2.573122	2.475621	2.8875153	3.2460563
Rarres1	1.9170948	2.489868	2.9744055	3.002868
Rbm44	2.0986652	2.5897622	0.5769549	0.67656106
Pcnx3	2.3949223	2.8925526	2.8865902	2.998718
Trappc4	3.0537238	3.2295601	3.1360447	3.3525214
Gm34829	1.8661404	2.1677823	1.878565	1.311593
Olfr172	0.6355385	0.6540468	0.18959123	0.9094926
Mtcp1	1.7443511	2.164324	1.9392244	2.3770397
