tf_motif,num_genes,member_genes,max_lrt,peak_bin,circ_mean_hour,circ_std_hour,peak_hour
STAT5B (human),69,Vps13a;Nox4;Rapgef5;Vwa3b;Ptgs2;Gga2;Slc16a9;Pim1;Vbp1;Ece1;Ptprz1;Upp2;Dclk1;Ppp1r3b;Rgl1;Il16;Id3;Lmcd1;Nrp1;Mid1;Ppfia4;Acaa2;Vcan;Npr3;Isoc1;Dact1;Trib2;Nptn;Sytl5;Pip4k2a;Ndfip1;Mthfr;Jdp2;Timp3;Nmnat2;Tmem229b;Cdkn1a;Nampt;Snrpn;Kcnab1;Rhobtb1;Ndp;Lancl3;Serinc1;Serinc3;Asph;Ang;Clec2d;Cdo1;Glrx;Stac;Arrdc3;Klhdc8b;Strbp;Cited4;Mpp2;Myef2;Tgfb2;Npy1r;Elmo1;Dock10;Fgfr2;Lpl;Hapln1;Dbi;Hebp2;Pde4b;Slc4a8;Palld,2.608695652173913,7,15.890162889560779,6.0563209500044834,15.0
YY1 (mouse),74,Ewsr1;Tob2;Fasn;Pkig;Mmp14;Pxmp2;Kcnc4;Mecom;Gsto1;Nudt10;Cdc25b;Pdcd4;Pcyt2;Bmf;Itga9;Fem1c;Fbxo5;Gstz1;Dync1i2;Rarres1;Asap2;Nav2;Mknk2;Cd9;Btg1;Cdkn2c;Scaf4;Smoc1;Fkbp5;Papss2;Hmgn2;Plekhg3;Cebpd;Syne1;Tub;Amfr;Gse1;Slc4a8;Tmem82;Ngef;Lin9;Prex2;Spsb1;Slc25a33;Baiap2;Mcoln1;Tpd52l1;Ppp1r10;Anln;Per3;Per1;Gm5820;Bcl7c;Ddx17;Mvd;Hmgcr;Slc50a1;Mthfr;Unc119;Rnpepl1;Tmem200b;Rspo3;Ak4;Mri1;Eif4a1;Pfn1;Tnnt2;Rhoc;Mpzl1;Serp2;Gdf15;Atp6v0c;Pdzd2;Spry2,2.5945945945945947,6,12.796244471399724,6.664774170530555,13.0
RXRA (human),65,Tmem82;Upb1;Baz1b;Nmt1;Mdc1;Sult1a1;Adam33;Pxmp2;Cgnl1;Cdkl5;Pgam1;Lrg1;Rnaseh2b;Ppp1r15a;Fuz;Synpo2l;Adamts12;Mdn1;Mfsd10;Actr3b;Cd14;Gab1;Tfap4;Id1;Sec14l1;Socs2;Il33;Per1;Rarres1;Nexn;Fdps;Ebp;Dapk1;Fam98b;Hnrnpm;Serpine1;Nr1d1;Nr1d2;Gnl1;Rnf145;Gramd1c;Tmem165;Lyst;Fkbp5;Dtd1;Notch3;Pir;Smpdl3b;Syne1;Ifit3;Banp;Krt18;Aldoa;Fibin;Ubxn1;Magt1;Mpp2;Gdf15;Gnpda2;Rasd2;Nt5c;Dnajc12;Idi1;H2afv;Pkd1,2.5846153846153848,7,14.489319299094683,5.415159751503444,15.0
HIF1A (human),65,Necap2;Pxmp2;Exd2;Nudt10;Fuz;Cd200;Ccdc69;Cpne5;Hhip;Gab1;Sec14l1;Ubxn2b;Map7d2;Prelid2;Homer2;Hnrnpk;Coq10b;Gnl1;Snrpn;Fkbp5;P2rx5;Syne1;Vgll3;Ubxn1;Magt1;Tctex1d2;Idh2;Sacs;Wnt16;Slc16a1;Rnaseh2b;Leo1;Has3;Fam13a;Sat1;Capzb;Slc25a17;Rsad1;Gcdh;Ccdc112;Ndufv3;Acaa2;Galnt6;Gpcpd1;Mvd;Rbm28;Serpine1;Slc16a11;Cyb561;Gramd4;Rbbp4;Cacnb2;Rhebl1;Banp;Krt18;Igsf9;Nqo1;Cilp2;Gdf15;Stil;Dock8;Hspa5;Tshr;Palld;Camk2b,2.5846153846153848,6,12.09865901210786,6.977950751431485,13.0
E2F4 (human),14,Gin1;Pdxk;Dpysl2;Vps13a;Nmt1;Sphk1;Tmem165;Cgnl1;Tle1;Enkur;Mcm5;Chid1;Rbm44;Slc25a14,2.5714285714285716,8,14.964315453793331,4.833139334927424,17.0
JUN (mouse),70,Sult1a1;Dusp8;Shd;Mecom;Dlx6;Hhip;Actr3b;Nexn;Gem;Cytl1;Nr1d1;Gja4;Phf19;Timp3;Tead1;Cdkn2b;Sncaip;Nampt;Pf4;Ablim1;Frmd4a;Mcm5;Phactr3;Adamts1;Cyp2u1;Mthfd1l;Tnrc18;Mlf1;Ubxn1;Vwc2;Trp53bp1;Idi1;Dbp;Wee1;Hlf;Rbm3;Stard4;Foxp2;Hat1;Ppp1r15a;Vbp1;Pmvk;Mmab;Sfrp2;Sfi1;Lmcd1;Per1;Ndufv3;Galnt6;Gpcpd1;Naa20;Fam71e1;Hcls1;Mafb;Cys1;Efhc2;Itpr2;Hist1h4h;Banp;Aldoa;Umps;Adrb1;Podn;Cilp2;Myh10;Atp6v0c;Cmtm8;Tgfbr2;Ncald;Grcc10,2.5714285714285716,6,12.96285224312392,6.371885376095742,13.0
CPEB1 (mouse),66,Pdgfc;Sdf2l1;Adam33;Slco3a1;Hsp90b1;Slc9a3r1;Hnrnpa1;Flywch2;Herpud1;Enpp4;Etv1;Nav2;Rnd3;St3gal5;Fdft1;Tmem229b;Snrpn;Yipf4;Hmgcs1;Mcm5;Adamts8;Cyp2u1;Arrdc2;Arrdc4;Ifit3;Pdk4;Magt1;Vwc2;Col6a6;Cdh18;Idi1;Stard4;Rfx2;Prex2;Tmem97;Vbp1;Capzb;Mmab;Ereg;Ptprf;Cetn3;Stk35;Rpa3;Per3;Per1;Mid1;Fdps;Prnp;Sfpq;Adnp2;Sulf1;Plcl1;Cyp4f14;Ak4;Itpr2;Dusp18;Klf9;Clec2d;Arntl;Gng10;Hist1h3e;Sgk1;Stip1;Trip10;Myoz2;Hspa5,2.545454545454546,6,15.027290802781348,5.5001656528398835,13.0
USF1 (human),85,Upb1;Necap2;Ngef;Atf3;Hes1;Klf11;Klf15;Fasn;Pdgfb;Lrrc20;Gprc5b;Pxmp2;Bhlhe40;Bhlhe41;Fabp3;Slc16a1;Bik;Foxo3;Hsp90b1;Has3;Fam13a;Mdn1;Fem1c;Unc5d;Ece1;Upp2;Hnrnpa1;Actn2;Tm4sf1;Crispld2;Epb41;Ppp1r3b;Commd8;Ppp1r1b;Il16;Ccdc107;Rpa1;Per3;Per1;Herpud1;Klhl30;Map7d2;Etv1;Aff2;H1fx;Prr7;Slc50a1;Tef;Polr3h;Asb2;Serpine1;Fam120c;Mthfr;Nr1d2;Adnp2;Gabra3;Gnl1;Cyb561;Rnf145;Tmem229b;Angptl2;Slc8a3;Tmem38b;Snrpn;Ankrd23;Enkur;Tle6;Fkbp5;Sbsn;Ak4;Rhobtb1;Cpt1a;Selenbp1;Asph;Slc24a4;Lsp1;Amfr;Rhebl1;Pfn1;Tnnt2;Strbp;Dpm3;Chid1;Wee1;Rbm3,2.5411764705882356,5,11.745104213747764,6.047930346524339,11.0
Sox17 (mouse),19,Hnrnpk;Ablim1;Kcnab1;Pim3;Mdk;Phactr3;Pdk4;Arl6ip5;Rhou;Snx7;Mrps26;Tmem136;Gnpda1;Nol3;Mt1;Sfpq;Pdlim4;Colec11;Rnd3,2.526315789473684,4,9.823078206036271,4.999919733794906,9.0
JUND (human),62,Vps13a;Peli1;Foxp2;Slc16a4;Slc38a1;Cdc42ep4;Vbp1;Tnfrsf21;Ust;Kcnk1;Dst;Prc1;Fbxo5;Hnrnpa1;Dclk1;Tm4sf1;Mgp;Commd8;Hhip;Arsg;Anln;Id3;Socs2;Bbs5;Il33;Tfap2b;Mid1;Plvap;Ccnb1ip1;Gem;Ets1;Etv1;Aff2;Pip4k2a;Sqle;Prr15;Timp1;Cdkn2c;Cdkn2b;Sulf1;Csf1;Ablim1;Ppef1;Kcnab1;Dusp23;Wasf1;Limch1;Ang;Slc24a4;Glrx;Nceh1;Gpm6a;Rhou;Myef2;Myh10;Lox;Fgfr2;Usp53;Tgfbr2;Lrrtm3;Pde4b;Tshr,2.516129032258065,6,13.65202594847031,6.0929897008294756,13.0
RARA (human),62,Necap2;Lxn;Fam135a;Sdf2l1;Pxmp2;Cdkl5;Spsb1;Fam13a;Pmvk;Prc1;Ech1;Actn2;Mgp;Epb41;Herc6;C1galt1c1;Aimp2;Scn2b;Tspan4;Cd14;Tfap4;Sec14l1;Bbs5;Plvap;Ndrg4;Nexn;Ccnb1ip1;Agpat4;Cpxm1;Rbm44;Tef;Ahnak;Adcy7;Parl;St3gal5;Nr1d2;Pqlc3;Nmnat2;Adamtsl5;Rbbp4;Col14a1;Dusp18;Selenbp1;Lsp1;Tulp1;Adamts8;Tmem50b;Nceh1;Rps21;Magt1;Nqo1;Ttpal;Gdf15;Wif1;Nt5c;Manba;Pdia6;Caprin2;Cmtm6;Idi1;Pik3ip1;Camk2b,2.516129032258065,7,14.106281399814083,6.173273519069369,15.0
MYC (human),86,Haghl;Upb1;Ngef;Atf3;Psmd9;Hes1;Klf11;Klf15;Fasn;Pdgfb;Lrrc20;Gprc5b;Bhlhe40;Bhlhe41;Egln3;Dgat2;Fabp3;Slc16a1;Bik;Mapkapk3;Foxo3;Hsp90b1;Has3;Pcyt2;Mdn1;Fem1c;Unc5d;Hnrnpa1;Actn2;Crispld2;Epb41;Ppp1r3b;Commd8;Ppp1r1b;Il16;Ccdc107;Per3;Per1;Tcap;Herpud1;Stbd1;Klhl30;Map7d2;Etv1;Aff2;Agpat4;Bcl7c;Prr7;Slc50a1;Tef;Polr3h;Asb2;Serpine1;Fam120c;Mthfr;Nr1d1;Nr1d2;Adnp2;Cyb561;Rnf145;Tmem229b;Angptl2;Tmem38b;Snrpn;Ankrd23;Enkur;Tle6;Fkbp5;Sbsn;Rbbp4;Ak4;Cpt1a;Selenbp1;Asph;Slc24a4;Lsp1;Amfr;Tnnt2;Strbp;Aldoa;Tgfb1;Gdf15;Dpm3;Grhpr;Chid1;Wee1,2.5116279069767447,6,11.116539150294706,5.651220313098245,13.0
CBEPA (human),86,Stard4;Atf3;Hes6;Klf11;Sult1a1;Bhlhe40;Bhlhe41;Mamdc2;Vwa3b;Adam19;Fabp3;Peli1;Lag3;Rasl10b;Foxo3;Npas2;Has3;Pim3;Lrrc4b;Trim58;Adamts10;Mdk;Capzb;Ip6k2;Ntrk3;Tpd52l1;Ephb6;Ece1;Cyp39a1;Gstz1;Ppp1r3b;Ntn4;Ppp1r1b;Id3;Bbs5;Per2;Fhod3;Sertad4;Cct7;Ccnb1ip1;Ets1;Cytl1;Ddx17;Cdk14;Fzd4;Nr1d2;Ier5;Grtp1;Jdp2;Rara;Gas7;Rnf152;Fmo1;Fmo3;Plcb1;Tmem140;Adamtsl5;Rspo3;Tle1;Kcnab1;Serpini1;Serinc1;Itpr2;Phactr3;Ccdc60;Lsp1;Tnni3;Adamts9;Apcdd1;Pdcd10;Vgll4;Dpf1;Banp;Tlr2;Aldoa;Sgk1;Stc2;Sh3pxd2a;Ptn;Tgfb1;Hfe;Col6a6;Fgfr2;Sel1l3;Dbp;Colec11,2.5116279069767447,5,11.811545173209602,5.722844863358408,11.0
POU2F1 (human),54,B3galnt1;Hes6;Fam135a;Mmp15;Exd2;Egln3;Snx18;Tuba1b;Cdc25b;Foxo3;Fam13a;Itga1;Vbp1;Itga9;Ccdc69;Fam78b;Aimp2;Net1;Rgl1;Hivep3;Sfi1;Ccdc107;Sertad4;Mid1;Prnp;Arhgef19;Gpcpd1;Sytl5;Cdk14;Vps26a;Adnp2;Gas7;Map1a;Snrpn;Osbpl3;Pitpnm2;S100a7a;Dhcr24;Asph;Arrdc3;Cbfa2t3;Tnnt2;Slc22a4;Banp;Mlf1;Zdhhc23;Elmo1;Hfe;Nt5c;Hist2h2be;Fgfr2;Nr4a1;Ncald;Clock,2.4444444444444446,6,16.00442252391261,7.324684359485309,13.0
ZFHX3 (human),59,Necap2;Lxn;Pacsin2;Lrg1;Slc16a1;Has3;Slc38a1;Fam13a;Eif4ebp2;Synpo2l;Itga9;Pmvk;Fem1c;Tspan15;Ece1;Fbxo5;Flywch2;Ntn4;Gcdh;Hhip;Ccdc107;Sec14l1;Bbs5;Rpa1;Tfap2b;Rarres1;Proca1;Ets1;Cnn1;Hmgb3;Aff2;Eepd1;Prelid2;Sytl5;Armc2;St3gal5;Gas7;Gramd1c;Timp3;Timp1;Lpcat4;Ankrd23;Tle6;Ablim1;Cacnb2;Mcm5;Limch1;Amfr;Rhebl1;Ifit3;Hist3h2a;Rhou;Aldoa;Gdpd5;Axl;Dnajc12;Hspa5;Grhpr;Pkd1,2.440677966101695,6,13.61610027691303,6.831613001205194,13.0
FOXA1 (human),64,Fez1;Mthfd1;Psmd9;Prex2;Chst2;Alkbh7;Sult1a1;Upf1;Snx18;Lars2;Slc25a33;Ppp1r15a;Cdc42ep4;Fam13c;Fam13a;Synpo2l;Ece1;Rsad1;Epb41;Ppp1r3b;Herc6;Ikzf2;Cd14;Ube2g1;Il33;Rpa3;Proca1;Arhgef19;Naa20;Dnah8;Aff2;Rbm28;Homer2;Fam120c;Slc16a11;Vps26a;Gnl1;Rnf145;Ythdf2;Fmo1;Yipf4;Stox2;Ppef1;Lsm6;Ak4;Tmsb10;Selenbp1;Smpdl3b;Syne1;Tulp1;Rhebl1;Klhdc8b;Gpm6a;Dpf1;Krt18;Aldoa;Gnpda2;Gsta4;Wif1;Dnajc12;Ncald;Hebp2;H2afv;Palld,2.4375,7,14.219063076178685,6.567384353743395,15.0
ZNF148 (human),84,Fasn;Pdgfb;Dusp5;Dusp8;Bhlhe40;Kcnc4;Shd;Cdc25b;Kcnd3;Marcksl1;Ntrk3;Cirbp;Nrgn;Mfsd10;Rrad;Tcap;Nrp1;Asb10;Mknk2;Cck;Flrt1;Nr1d1;Nr1d2;Gja4;Grtp1;Prdm16;Timp1;Dhrs3;Cdkn1a;Adamtsl5;Plxnd1;Bcl6;Phactr3;Cebpb;Hsbp1l1;Cbfa2t3;Nol3;Haghl;Ngef;Pdxk;Hes1;Adssl1;Gprc5b;Zbtb16;Slc25a34;Has3;Lrrc4b;Mapk12;Ppp1r1b;Ifi30;Tspan4;Creld1;Ndrg4;Proca1;H1fx;Lnx2;Prr7;Asb2;Serpine1;Mthfr;Cyb561;Rnf152;Gpr146;Sbsn;Mafb;Notch3;Ak4;Abhd11;Tmsb10;Lsp1;Tnni3;Pfn1;Gadd45g;Acvrl1;Adrb1;Mapre2;Tgfb1;Ephx1;Pdia6;Nr4a1;Hspb7;Hebp2;Dpp9;Camk2b,2.428571428571429,5,9.935123875233437,5.631371354430718,11.0
MYC (mouse),89,Abcb1b;Baz1b;Pxmp2;Bhlhe40;Bhlhe41;Snx18;Itga9;Myo10;Actn2;Crispld2;Fam78b;Akr1c14;Net1;Neu2;Fgf16;Gfod1;Homer2;Tef;Fbxl22;Trp53inp1;Gnl1;Gas7;Tead1;Snrpn;Tle6;Fkbp5;Arrdc4;Magt1;Zdhhc23;Fgfr2;Uap1l1;Wee1;Defb25;Ngef;Pdxk;Hes1;Klf11;Klf15;Lxn;Tmem97;Pusl1;Tuba1b;Foxp2;Hat1;Mapkapk3;Foxo3;Gga2;Pim1;Ky;Mdn1;Mcoln1;Rsad1;Ppp1r3b;Commd8;Ppp1r1b;Rassf3;Ptprf;Socs2;Per1;Perp;Acaa2;A4galt;Sfpq;Nptn;Cdk14;Mthfr;Vps26a;Cyb561;Rnf145;Lpcat4;Zfp146;Dgkg;Olfr1034;Cdh3;Cyp4f14;Klf4;Klf9;Sin3b;Rhebl1;Pfn1;Manf;Nceh1;Gnpda1;Elmo1;Steap3;Pdia5;Tmem108;Ect2l;Cmtm6,2.4269662921348316,6,13.436791268699434,5.761525531412104,13.0
SP1 (human),94,Haghl;Dpysl2;Hes1;Pknox1;Hes6;Klf11;Fermt2;Fasn;Adssl1;Pdgfc;Pusl1;Kcnb1;Sphk1;Dusp8;Pxmp2;Bhlhe40;Bhlhe41;Kcnc4;Pgam1;Spsb1;Foxo3;Npas4;Has3;Pim1;Lrrc4b;Baiap2;Khdrbs3;Adamts10;Mdk;Capzb;Marcksl1;Myo10;Mfsd10;Gstz1;Mapk12;Cpne5;Foxf1;Ppp1r1b;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Nfil3;Per3;Ndrg4;Slc1a4;Inhbb;Pkdcc;Wnt4;Gfod1;Lnx2;Prr7;Cck;Tef;Cyp1b1;Fzd4;Nr1d2;Tmem200b;Grtp1;Nfatc1;Pqlc3;Gas7;Prdm16;Rnf152;Sema5a;Plxnd1;Cdh2;Kremen1;Abhd11;Efhd2;Irx3;Cebpb;Lsp1;Sik1;Pfn1;Cbfa2t3;Tnnt2;Slc22a4;Glul;Sgk1;Igsf8;Zcchc24;Trip10;Gdpd5;Atp1b1;Zfp36l2;Rasd2;Uap1l1;Dbp;Camk1d;Wee1;Pkd1,2.425531914893617,5,10.717107703707683,5.877929263676943,11.0
GFI1 (human),50,Upb1;Necap2;Atf3;Psmd9;Baz1b;Mdc1;Sult1a1;Sdf2l1;Adam33;Ppp1r15a;Has3;Synpo2l;Capzb;Mdn1;Slc25a17;Tspan15;Net1;Scn2b;Gcdh;Actr3b;Cd14;Tfap4;Rpa1;Pnpla2;Capg;A4galt;Gpcpd1;Mvd;Myc;Fkbp5;Dtd1;Ldlr;Fam107a;Efhc2;Mcm5;Smpdl3b;Sin3b;Rhebl1;Vgll3;Krt18;Aldoa;Umps;Ubxn1;Gdf15;Nol3;Nt5c;Stil;Zmat1;Pdzd2;Hspa5,2.4000000000000004,5,13.193303040842096,6.102177117157228,11.0
PITX1 (human),50,Atf3;Psmd9;Pkig;Nmt1;Mdc1;Alkbh7;Exd2;Pacsin2;Lars2;Hat1;Ppp1r15a;Gmnn;Bok;Mdn1;Slc25a17;Ech1;Rsad1;Herc6;C1galt1c1;Gcdh;Cd14;Ube2g1;Anln;Sec14l1;Pnpla2;Herpud1;Fdps;Nav2;Gpcpd1;Sfpq;Hnrnpm;Parl;Timp1;Fkbp5;Dtd1;Ppef1;Cacnb2;Itpr2;Smpdl3b;Ifitm3;Vgll4;Aldoa;Ubxn1;Gdf15;Nol3;Nt5c;Manba;Uap1l1;Dpp9;Pkd1,2.4000000000000004,5,13.930252318043053,6.459798409714351,11.0
NFATC3 (mouse),75,Sphk1;Mecom;Ndst3;Nudt10;Cdc25b;Pdcd4;Hprt;Fbxo30;Ogn;Fem1c;Myo10;Unc5d;Flywch2;Btc;Net1;Nrn1;Herpud1;Hsd17b7;Gem;Trib2;Plk3;Smc2;Grtp1;Gramd1c;Snrpn;Tle1;Csf1;Ablim1;Stox2;Osbpl3;Frmd4a;Phactr3;Cebpd;Adamts9;Amfr;Gm973;Zcchc24;Gdpd5;Gsta4;H2afv;Haghl;Rfx2;Psmd9;Sncg;Cgnl1;Lrg1;Gga2;Ky;Tm4sf1;Hivep3;Ccdc112;Slc1a4;Fdps;Arhgef19;A4galt;Galnt6;Pdlim4;Mvd;Daam1;Hmgcr;Hcls1;Olfr1034;Cdh2;Zfp560;Sost;Hist1h4h;Glrx;Tnnt2;Gpm6a;Sox9;Aldoa;Atp6v0c;Pdia6;Dock8;Spry1,2.4000000000000004,6,12.861432732963486,8.404921104330302,13.0
FOXO3A (human),40,Stard3;Fez1;Psmd9;Pknox1;Sult1a1;Lars2;Ppp1r15a;Jam2;Fam13a;Synpo2l;Lrrk1;Rsad1;Epb41;Rgl1;Ube2g1;Id1;Il33;Arhgef19;Hnrnpm;Parl;Fam120c;Ythdf2;Yipf4;Ak4;Tmsb10;Selenbp1;Tulp1;Dpf1;Pdk4;Tsc22d3;Krt18;Aldoa;Fibin;Tgfb2;Npy1r;Dpm3;Wif1;Ncald;Hebp2;H2afv,2.4000000000000004,6,12.877973857604873,5.421122066074827,13.0
AHR (human),70,Bhlhe41;Dgat2;Pgam1;Fabp3;Foxo3;Kcnd3;Slc9a3r1;Bmf;Slc25a14;Itgb3;Fbxo5;Gin1;Flywch2;Ppp1r3b;Aimp2;Ikzf2;Tspan4;Tfap4;Id1;Creld2;Nrn1;Ccdc107;Sec14l1;Nfil3;Herpud1;Ndrg4;Prdm6;Map7d2;Cytl1;Vcan;Pik3r3;Cpxm1;H1fx;Gfod1;Scarb2;Hmgcr;Myc;Pip4k2a;St3gal5;Pawr;Cyb561;Rara;Adamtsl5;Plxnd1;Kremen1;Pitpnm2;Serinc1;Phactr3;Wasf1;Irx3;Slc24a4;Lsp1;Tmem50b;Tnnt2;Ifit3;Adrb1;Npy1r;Wif1;Manba;Smad7;Pdia5;Fgfr2;Slc2a4;Slc4a8;Ddit4;Ddit3;Spry1;Hlf;Camk2b;Chchd6,2.4000000000000004,5,12.96609067737171,6.512478050103945,11.0
RXRA (mouse),20,Prex2;Exd2;Gramd1c;Tead1;Tmem38b;Ky;Lancl3;Dusp18;Nrgn;Tagln2;Vgll4;Acad12;Il33;Tcap;Col6a6;Etv5;R3hdm2;Naa20;Pde4b;Ddx17,2.4000000000000004,7,12.792913510422764,8.948987700841183,15.0
NR2F1 (mouse),45,Mdc1;Mmp15;Bhlhe40;Jam2;Myadml2;Capzb;Dclk1;Tspan4;Hivep3;Anln;Ptprf;Id1;Nfil3;Il33;Rpa3;Cct7;Ebp;Aff2;Mvd;Hmgcr;Hnrnpm;Rnpepl1;Phf19;Gramd1c;Btg1;Cdkn1a;Slc8a3;Snrpn;Sbsn;Ablim1;Ppef1;Mcm5;Itpr2;Dnajb2;Smpdl3b;Syne1;Hist1h4h;Stac;Manf;Ifit3;Pdk4;Ttpal;Dock5;Usp53;Dpp9,2.4000000000000004,7,16.644431947037067,5.63206753211085,15.0
RORB (mouse),45,Mdc1;Mmp15;Bhlhe40;Jam2;Myadml2;Capzb;Dclk1;Hivep3;Tspan4;Anln;Ptprf;Id1;Nfil3;Il33;Rpa3;Cct7;Ebp;Aff2;Mvd;Hmgcr;Hnrnpm;Rnpepl1;Phf19;Gramd1c;Btg1;Cdkn1a;Slc8a3;Snrpn;Sbsn;Ablim1;Ppef1;Mcm5;Itpr2;Dnajb2;Smpdl3b;Syne1;Hist1h4h;Stac;Manf;Ifit3;Pdk4;Ttpal;Dock5;Usp53;Dpp9,2.4000000000000004,7,16.644431947037067,5.63206753211085,15.0
Nkx2-5 (mouse),15,Prex2;Tspyl5;Stox2;Ip6k2;Col15a1;Apcdd1;Ntn4;Akr1c14;Net1;Hhip;Apobec2;Sfi1;Filip1l;Gabrq;Isoc1,2.4000000000000004,6,15.493287979574465,6.156168057050323,13.0
SP3 (human),91,Haghl;Ngef;Dpysl2;Hes1;Pknox1;Hes6;Klf11;Fermt2;Fasn;Adssl1;Pusl1;Kcnb1;Sphk1;Dusp8;Pxmp2;Bhlhe40;Bhlhe41;Kcnc4;Pgam1;Spsb1;Foxo3;Npas4;Pcyt2;Slc9a3r1;Pim1;Lrrc4b;Baiap2;Khdrbs3;Adamts10;Mdk;Capzb;Marcksl1;Myo10;Gstz1;Mapk12;Foxf1;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Per3;Nrp1;Fhod3;Cct7;Ndrg4;Inhbb;Pkdcc;Wnt4;Lnx2;Tef;Cyp1b1;Fzd4;Nr1d2;Slc6a6;Tmem200b;Grtp1;Nfatc1;Pqlc3;Gas7;Rnf152;Gramd4;Sema5a;Plxnd1;Cdh2;Kremen1;Notch3;Abhd11;Irx3;Cebpb;Sik1;Pfn1;Cbfa2t3;Glul;Sgk1;Igsf8;Cited4;Limd1;Zcchc24;Trip10;Atp1b1;Zfp36l2;Rasd2;Atp6v0c;Caprin2;Uap1l1;Wee1;Ddit3;Pkd1;Acan,2.3736263736263736,5,11.727624567982936,6.103500555820499,11.0
UBTF (human),76,Pdxk;Dpysl2;Hes6;Gbp5;Fermt2;Fasn;Dusp5;Lrrc20;Pacsin2;Slc16a1;Zbtb16;Cdc25b;Npas4;Has3;Kcnd3;Ust;Kcnk1;Ip6k2;Col15a1;Ece1;Actn2;Ereg;Epb41;Tspan4;Tfap4;Sec14l1;Capg;Herpud1;Plat;Cnn3;Ebp;Etv1;Nav2;Mast4;H1fx;Eepd1;Daam1;Trib2;Armc2;Fdft1;Tmem200b;Cyb561;Eln;Smoc1;Gpr146;Slc8a1;Slc8a3;Arfrp1;Snrpn;Cacnb2;Itpr2;Dnajb2;Selenbp1;Slc24a4;Syne1;Akap5;Crhr2;Glul;Aldoa;Adrb1;Sh3pxd2a;Mapre2;Wnt5a;Steap3;Nol3;Myh10;Arid5b;Smad7;Caprin2;Fgfr2;Ect2l;Hspb7;Chid1;Palld;Camk2b;Acan,2.368421052631579,6,14.424638397888451,6.693046665732611,13.0
HOXD9 (human),66,Sult1a1;Pxmp2;Gmnn;Bok;Ntrk3;Herc6;Net1;Sec14l1;Pclo;Gem;Ccnb1ip1;Map7d2;Eef2k;Cytl1;Cck;Ndfip1;Plk3;Rara;Ckb;Tmem38b;Snrpn;Bcl6;Pir;Amfr;Arrdc3;Ifit3;Cdk2ap1;Idh2;Hlf;Lin9;Hes1;Vwa3b;F3;Ptgs2;Fam13c;Slc25a14;Ptprz1;Upp2;Pik3r1;Creld2;Snx7;Ano1;Mid1;Aff2;Isoc1;Cpxm1;Rbm28;Lama2;Asb5;Ahnak;Adnp2;Prss12;Rnf145;Fmo1;Fmo2;Plcb1;Enkur;Dgkh;Ndp;Dhcr24;Nceh1;Tmem136;Cmtm8;Tshr;Palld;Chchd6,2.3636363636363638,6,12.90461347914694,7.112761505212825,13.0
ETV4 (mouse),61,Dpysl2;Sphk1;Mmp14;Trim58;Ddi1;Itgb3;Il33;Tcap;Lasp1;Grk5;Tef;Fbxl22;Kitl;Nfatc1;Gas7;Spty2d1;Timp3;Plxnd1;Stox2;Hmgcs2;Angpt2;Bcl6;Phactr3;Adamts8;Apcdd1;Ifit3;Tlr2;Tctex1d2;Clock;Hlf;Stard4;Upb1;Gbp5;Foxp2;Sat1;Pim1;Baiap2;Arsg;Anln;Socs2;Per1;Ndrg1;Aff2;Pthlh;Parl;Fmo3;Enkur;Cyp4f14;Rhobtb1;Tmsb10;Rpgrip1;Itpr2;Smarcd2;Glrx;Strbp;Tsc22d3;Sgk1;Npy1r;Sel1l3;Ect2l;Nfkbia,2.360655737704918,7,13.460756817867168,6.437235866966324,15.0
TEAD1 (human),61,Sult1a1;Mamdc2;Ndst3;Rasl10b;Npas4;Adamts12;Myo10;Dync1i2;Pkdcc;Plat;Eef2k;Dnah8;Agpat4;Polr3h;Gabra3;Gnl1;Timp3;Ablim1;Ppef1;Phactr3;Ifitm3;Vgll4;Ifit2;Mlf1;Hfe;Cdh18;Idi1;Colec11;Stard3;Klf15;Mdc1;F3;Slc16a1;Gk;Foxp2;Foxo3;Col15a1;Ppp1r1b;Pik3r1;Arsg;Id3;Mid1;Proca1;Npr3;Pdlim4;Wnt4;Asb5;Creb3l1;Jdp2;Nmnat2;Sbsn;Kcnab1;S100a7a;Dhcr24;Cdk2;Serinc3;Asph;Eif4a1;Dpf1;Mapre2;Tgfb2,2.360655737704918,5,14.853143136362284,7.2313259183249885,11.0
Pax2 (mouse),56,Stard3;Necap2;Ngef;Gbp5;Lxn;Kcnb1;Sphk1;Mitd1;Rapgef5;Pacsin2;Sat1;Mdk;Ip6k2;Gin1;Crispld2;Rgl1;Cetn3;Neu2;Dync1i2;Kcnq3;Srebf1;Gem;A4galt;Plk2;Tal2;Fmo2;Rspo3;Cyp51;Plxnd1;Cdh3;Lsm6;Notch3;Tmsb10;Dnajb2;Ccdc60;Smarcd2;Slc46a3;Apcdd1;Klhdc8b;Arl6ip5;Tsc22d3;Tlr2;Sgk1;Ubxn1;Stc2;Scube3;Trp53bp1;Stil;Col6a6;Dock5;Dock8;Slc2a4;Dbp;Lonrf1;Clock;Acan,2.357142857142857,6,13.825375957623713,6.216617775749665,13.0
