bf_threshold,Aligned,Misaligned,Unique aligned,Unique misaligned,Shared
0.5,391,274,290,173,101
0.5095095095095095,388,273,288,173,100
0.519019019019019,388,272,288,172,100
0.5285285285285285,386,272,286,172,100
0.5380380380380381,386,272,286,172,100
0.5475475475475475,383,272,283,172,100
0.5570570570570571,378,272,279,173,99
0.5665665665665666,378,272,279,173,99
0.5760760760760761,378,271,279,172,99
0.5855855855855856,375,271,276,172,99
0.5950950950950951,372,269,273,170,99
0.6046046046046046,372,269,273,170,99
0.6141141141141141,372,266,273,167,99
0.6236236236236237,370,264,271,165,99
0.6331331331331331,370,262,271,163,99
0.6426426426426426,367,261,268,162,99
0.6521521521521522,366,260,267,161,99
0.6616616616616617,364,260,265,161,99
0.6711711711711712,359,258,262,161,97
0.6806806806806807,359,257,262,160,97
0.6901901901901902,358,254,262,158,96
0.6996996996996997,358,250,262,154,96
0.7092092092092093,355,250,259,154,96
0.7187187187187187,355,249,259,153,96
0.7282282282282282,355,247,261,153,94
0.7377377377377378,354,246,260,152,94
0.7472472472472473,353,243,259,149,94
0.7567567567567568,350,243,256,149,94
0.7662662662662663,346,241,252,147,94
0.7757757757757757,346,241,252,147,94
0.7852852852852853,345,240,251,146,94
0.7947947947947949,344,237,251,144,93
0.8043043043043043,340,237,247,144,93
0.8138138138138138,339,235,246,142,93
0.8233233233233234,339,234,246,141,93
0.8328328328328329,337,233,244,140,93
0.8423423423423424,336,232,243,139,93
0.8518518518518519,336,232,243,139,93
0.8613613613613613,334,231,242,139,92
0.8708708708708709,334,230,242,138,92
0.8803803803803805,334,230,242,138,92
0.8898898898898899,333,229,241,137,92
0.8993993993993994,329,227,237,135,92
0.908908908908909,328,226,236,134,92
0.9184184184184184,328,224,236,132,92
0.927927927927928,327,223,235,131,92
0.9374374374374375,325,221,233,129,92
0.9469469469469469,323,220,233,130,90
0.9564564564564565,323,217,235,129,88
0.9659659659659661,323,217,235,129,88
0.9754754754754755,323,214,235,126,88
0.984984984984985,323,214,235,126,88
0.9944944944944946,323,214,235,126,88
1.004004004004004,321,212,234,125,87
1.0135135135135136,319,212,233,126,86
1.023023023023023,319,211,233,125,86
1.0325325325325325,319,211,233,125,86
1.0420420420420422,318,210,232,124,86
1.0515515515515514,318,209,233,124,85
1.0610610610610611,317,207,232,122,85
1.0705705705705706,316,205,231,120,85
1.08008008008008,316,203,231,118,85
1.0895895895895897,315,202,230,117,85
1.0990990990990992,315,202,230,117,85
1.1086086086086087,315,201,230,116,85
1.1181181181181181,315,201,230,116,85
1.1276276276276276,315,201,230,116,85
1.1371371371371373,314,201,229,116,85
1.1466466466466467,313,201,228,116,85
1.1561561561561562,313,201,228,116,85
1.1656656656656659,312,201,228,117,84
1.1751751751751751,312,201,228,117,84
1.1846846846846848,310,200,226,116,84
1.1941941941941943,309,200,225,116,84
1.2037037037037037,308,200,224,116,84
1.2132132132132134,308,200,224,116,84
1.2227227227227226,306,198,223,115,83
1.2322322322322323,305,198,222,115,83
1.2417417417417418,305,198,222,115,83
1.2512512512512513,305,196,223,114,82
1.260760760760761,305,196,223,114,82
1.2702702702702702,305,195,223,113,82
1.2797797797797799,304,194,222,112,82
1.2892892892892893,304,193,222,111,82
1.2987987987987988,302,193,220,111,82
1.3083083083083085,301,193,219,111,82
1.317817817817818,300,192,218,110,82
1.3273273273273274,300,192,218,110,82
1.3368368368368369,299,192,217,110,82
1.3463463463463463,297,192,215,110,82
1.355855855855856,297,192,215,110,82
1.3653653653653655,297,191,215,109,82
1.374874874874875,297,191,215,109,82
