bf_threshold,Aligned,Misaligned,Unique aligned,Unique misaligned,Shared
0.5,608,370,507,269,101
0.5095095095095095,601,369,500,268,101
0.519019019019019,595,364,494,263,101
0.5285285285285285,593,363,492,262,101
0.5380380380380381,588,360,488,260,100
0.5475475475475475,587,356,488,257,99
0.5570570570570571,582,356,483,257,99
0.5665665665665666,577,351,480,254,97
0.5760760760760761,572,346,476,250,96
0.5855855855855856,569,344,473,248,96
0.5950950950950951,567,343,472,248,95
0.6046046046046046,565,341,470,246,95
0.6141141141141141,560,339,467,246,93
0.6236236236236237,559,335,467,243,92
0.6331331331331331,555,333,463,241,92
0.6426426426426426,551,333,459,241,92
0.6521521521521522,547,332,455,240,92
0.6616616616616617,545,332,453,240,92
0.6711711711711712,541,332,449,240,92
0.6806806806806807,536,331,444,239,92
0.6901901901901902,533,329,441,237,92
0.6996996996996997,532,324,441,233,91
0.7092092092092093,529,323,438,232,91
0.7187187187187187,527,322,436,231,91
0.7282282282282282,525,320,434,229,91
0.7377377377377378,523,315,432,224,91
0.7472472472472473,521,314,430,223,91
0.7567567567567568,519,313,428,222,91
0.7662662662662663,515,312,424,221,91
0.7757757757757757,512,311,421,220,91
0.7852852852852853,510,309,419,218,91
0.7947947947947949,508,308,417,217,91
0.8043043043043043,507,306,416,215,91
0.8138138138138138,504,305,413,214,91
0.8233233233233234,502,305,411,214,91
0.8328328328328329,500,302,409,211,91
0.8423423423423424,500,302,409,211,91
0.8518518518518519,499,302,408,211,91
0.8613613613613613,498,299,407,208,91
0.8708708708708709,496,296,405,205,91
0.8803803803803805,493,296,402,205,91
0.8898898898898899,492,294,402,204,90
0.8993993993993994,490,291,400,201,90
0.908908908908909,487,289,397,199,90
0.9184184184184184,487,289,397,199,90
0.927927927927928,485,288,395,198,90
0.9374374374374375,484,287,394,197,90
0.9469469469469469,482,284,392,194,90
0.9564564564564565,479,282,391,194,88
0.9659659659659661,477,278,389,190,88
0.9754754754754755,473,278,385,190,88
0.984984984984985,470,276,382,188,88
0.9944944944944946,468,273,381,186,87
1.004004004004004,465,271,378,184,87
1.0135135135135136,463,270,376,183,87
1.023023023023023,463,270,376,183,87
1.0325325325325325,462,267,376,181,86
1.0420420420420422,457,266,372,181,85
1.0515515515515514,455,266,370,181,85
1.0610610610610611,453,264,368,179,85
1.0705705705705706,451,262,366,177,85
1.08008008008008,450,260,365,175,85
1.0895895895895897,448,260,363,175,85
1.0990990990990992,446,259,362,175,84
1.1086086086086087,441,257,357,173,84
1.1181181181181181,441,257,357,173,84
1.1276276276276276,438,257,354,173,84
1.1371371371371373,438,255,355,172,83
1.1466466466466467,435,255,352,172,83
1.1561561561561562,435,254,352,171,83
1.1656656656656659,434,254,351,171,83
1.1751751751751751,433,253,350,170,83
1.1846846846846848,431,252,348,169,83
1.1941941941941943,429,252,346,169,83
1.2037037037037037,424,252,341,169,83
1.2132132132132134,421,252,338,169,83
1.2227227227227226,419,250,336,167,83
1.2322322322322323,416,249,333,166,83
1.2417417417417418,411,249,328,166,83
1.2512512512512513,410,249,327,166,83
1.260760760760761,405,248,322,165,83
1.2702702702702702,403,246,320,163,83
1.2797797797797799,402,245,319,162,83
1.2892892892892893,401,244,318,161,83
1.2987987987987988,398,243,315,160,83
1.3083083083083085,397,242,314,159,83
1.317817817817818,397,241,314,158,83
1.3273273273273274,397,240,314,157,83
1.3368368368368369,394,238,313,157,81
1.3463463463463463,393,236,313,156,80
1.355855855855856,393,235,313,155,80
1.3653653653653655,392,235,312,155,80
1.374874874874875,390,235,310,155,80
1.3843843843843846,389,234,310,155,79
1.3938938938938938,388,232,309,153,79
1.4034034034034035,387,230,308,151,79
1.412912912912913,386,230,307,151,79
1.4224224224224224,386,229,307,150,79
1.4319319319319321,385,229,306,150,79
1.4414414414414414,384,227,306,149,78
1.450950950950951,383,226,305,148,78
1.4604604604604605,381,226,303,148,78
1.46996996996997,381,225,303,147,78
1.4794794794794797,378,225,300,147,78
1.4889889889889891,378,225,300,147,78
1.4984984984984986,375,225,297,147,78
1.508008008008008,375,225,297,147,78
1.5175175175175175,372,224,294,146,78
1.5270270270270272,370,223,293,146,77
1.5365365365365367,367,222,290,145,77
1.5460460460460461,367,222,290,145,77
1.5555555555555556,364,221,287,144,77
1.565065065065065,362,220,285,143,77
1.5745745745745747,362,219,285,142,77
1.5840840840840842,362,217,285,140,77
1.5935935935935936,361,216,285,140,76
1.603103103103103,361,216,285,140,76
1.6126126126126128,360,215,284,139,76
1.6221221221221223,358,215,282,139,76
1.6316316316316317,356,215,280,139,76
1.6411411411411412,356,215,280,139,76
1.6506506506506506,354,215,278,139,76
1.6601601601601603,353,215,277,139,76
1.6696696696696698,352,215,276,139,76
1.6791791791791792,352,215,276,139,76
1.6886886886886887,351,214,275,138,76
1.6981981981981984,351,213,275,137,76
1.7077077077077079,350,213,274,137,76
1.7172172172172173,349,212,273,136,76
1.7267267267267268,346,211,270,135,76
1.7362362362362362,345,209,270,134,75
1.745745745745746,340,209,265,134,75
1.7552552552552554,340,208,265,133,75
1.7647647647647648,340,207,265,132,75
1.7742742742742743,340,207,265,132,75
1.783783783783784,340,207,265,132,75
1.7932932932932935,338,206,263,131,75
1.802802802802803,336,206,262,132,74
1.8123123123123124,335,203,261,129,74
1.8218218218218218,333,203,259,129,74
1.8313313313313315,332,202,258,128,74
1.840840840840841,329,202,255,128,74
1.8503503503503504,328,201,254,127,74
1.85985985985986,327,201,253,127,74
1.8693693693693696,326,200,252,126,74
1.878878878878879,326,198,252,124,74
1.8883883883883885,324,197,251,124,73
1.897897897897898,321,197,249,125,72
1.9074074074074074,319,197,247,125,72
1.9169169169169171,319,197,247,125,72
1.9264264264264266,319,196,248,125,71
1.935935935935936,318,196,247,125,71
1.9454454454454455,317,195,246,124,71
1.954954954954955,317,194,246,123,71
1.9644644644644647,315,193,244,122,71
1.9739739739739741,314,193,243,122,71
1.9834834834834836,312,192,241,121,71
1.992992992992993,312,191,241,120,71
2.0025025025025025,311,191,240,120,71
2.012012012012012,311,189,240,118,71
2.021521521521522,310,188,239,117,71
2.031031031031031,310,188,239,117,71
2.0405405405405403,308,186,239,117,69
2.05005005005005,308,186,239,117,69
2.0595595595595597,307,185,239,117,68
2.0690690690690694,306,184,238,116,68
2.0785785785785786,305,184,237,116,68
2.0880880880880883,305,182,237,114,68
2.0975975975975976,305,181,237,113,68
2.1071071071071072,305,181,237,113,68
2.116616616616617,303,180,235,112,68
2.126126126126126,303,179,235,111,68
2.135635635635636,302,178,234,110,68
2.145145145145145,301,178,233,110,68
2.1546546546546548,301,178,233,110,68
2.1641641641641645,301,177,233,109,68
2.1736736736736737,300,177,232,109,68
2.1831831831831834,300,177,232,109,68
2.1926926926926926,299,177,231,109,68
2.2022022022022023,297,177,229,109,68
2.211711711711712,295,177,227,109,68
2.2212212212212217,294,176,226,108,68
2.230730730730731,294,176,226,108,68
2.24024024024024,293,176,225,108,68
2.24974974974975,293,176,225,108,68
2.2592592592592595,291,176,223,108,68
2.268768768768769,291,176,223,108,68
2.2782782782782784,290,173,223,106,67
2.2877877877877877,290,173,223,106,67
2.2972972972972974,289,173,222,106,67
2.306806806806807,289,173,222,106,67
2.3163163163163167,288,173,221,106,67
2.325825825825826,286,173,219,106,67
2.335335335335335,286,173,219,106,67
2.344844844844845,285,173,218,106,67
2.3543543543543546,284,171,217,104,67
2.3638638638638643,284,170,217,103,67
2.3733733733733735,282,169,215,102,67
2.3828828828828827,282,168,215,101,67
2.3923923923923924,281,168,214,101,67
2.401901901901902,281,167,214,100,67
2.411411411411412,281,167,214,100,67
2.420920920920921,281,167,214,100,67
2.4304304304304303,281,166,214,99,67
2.43993993993994,281,166,214,99,67
2.4494494494494496,281,166,214,99,67
2.4589589589589593,279,166,213,100,66
2.4684684684684686,277,166,211,100,66
2.4779779779779783,275,166,209,100,66
2.4874874874874875,275,165,209,99,66
2.496996996996997,275,164,209,98,66
2.506506506506507,273,164,207,98,66
2.516016016016016,273,164,207,98,66
2.525525525525526,272,163,206,97,66
2.535035035035035,271,162,205,96,66
2.5445445445445447,270,160,204,94,66
2.5540540540540544,269,160,204,95,65
2.5635635635635636,269,160,204,95,65
2.5730730730730733,267,159,203,95,64
2.5825825825825826,266,158,203,95,63
2.5920920920920922,265,157,202,94,63
2.601601601601602,264,156,202,94,62
2.611111111111111,262,156,201,95,61
2.620620620620621,261,156,200,95,61
2.63013013013013,261,155,200,94,61
2.6396396396396398,258,154,197,93,61
2.6491491491491495,258,154,197,93,61
2.6586586586586587,257,154,196,93,61
2.6681681681681684,257,153,196,92,61
2.677677677677678,257,153,196,92,61
2.6871871871871873,257,153,196,92,61
2.696696696696697,257,153,196,92,61
2.706206206206206,257,153,196,92,61
2.715715715715716,257,153,196,92,61
2.7252252252252256,257,153,196,92,61
2.734734734734735,257,152,196,91,61
2.7442442442442445,257,150,196,89,61
2.7537537537537538,255,150,194,89,61
2.7632632632632634,254,150,193,89,61
2.772772772772773,253,150,192,89,61
