bf_threshold,Aligned,Misaligned,Unique aligned,Unique misaligned,Shared
0.5,426,339,294,207,132
0.5095095095095095,426,337,294,205,132
0.519019019019019,424,337,292,205,132
0.5285285285285285,422,336,290,204,132
0.5380380380380381,420,333,288,201,132
0.5475475475475475,418,333,286,201,132
0.5570570570570571,417,331,286,200,131
0.5665665665665666,416,331,285,200,131
0.5760760760760761,413,331,282,200,131
0.5855855855855856,413,331,282,200,131
0.5950950950950951,411,331,280,200,131
0.6046046046046046,408,330,277,199,131
0.6141141141141141,406,327,275,196,131
0.6236236236236237,406,326,275,195,131
0.6331331331331331,405,326,274,195,131
0.6426426426426426,403,325,272,194,131
0.6521521521521522,402,325,271,194,131
0.6616616616616617,402,325,271,194,131
0.6711711711711712,400,325,269,194,131
0.6806806806806807,400,322,269,191,131
0.6901901901901902,399,319,269,189,130
0.6996996996996997,396,318,267,189,129
0.7092092092092093,395,318,266,189,129
0.7187187187187187,395,311,266,182,129
0.7282282282282282,395,309,266,180,129
0.7377377377377378,394,308,265,179,129
0.7472472472472473,393,308,264,179,129
0.7567567567567568,393,307,264,178,129
0.7662662662662663,392,306,263,177,129
0.7757757757757757,391,305,263,177,128
0.7852852852852853,390,304,262,176,128
0.7947947947947949,389,303,261,175,128
0.8043043043043043,386,302,258,174,128
0.8138138138138138,386,301,258,173,128
0.8233233233233234,384,300,256,172,128
0.8328328328328329,384,299,256,171,128
0.8423423423423424,384,298,256,170,128
0.8518518518518519,381,297,253,169,128
0.8613613613613613,380,297,252,169,128
0.8708708708708709,379,296,251,168,128
0.8803803803803805,376,296,248,168,128
0.8898898898898899,375,296,247,168,128
0.8993993993993994,374,294,246,166,128
0.908908908908909,374,294,246,166,128
0.9184184184184184,374,293,246,165,128
0.927927927927928,372,292,244,164,128
0.9374374374374375,371,291,243,163,128
0.9469469469469469,371,290,243,162,128
0.9564564564564565,370,290,242,162,128
0.9659659659659661,370,290,242,162,128
0.9754754754754755,369,288,242,161,127
0.984984984984985,367,285,240,158,127
0.9944944944944946,366,285,239,158,127
1.004004004004004,364,284,238,158,126
1.0135135135135136,363,283,237,157,126
1.023023023023023,362,283,236,157,126
1.0325325325325325,362,283,236,157,126
1.0420420420420422,360,282,234,156,126
1.0515515515515514,358,281,232,155,126
1.0610610610610611,358,280,232,154,126
1.0705705705705706,358,279,232,153,126
1.08008008008008,357,279,231,153,126
1.0895895895895897,357,277,231,151,126
1.0990990990990992,356,276,231,151,125
1.1086086086086087,355,276,230,151,125
1.1181181181181181,354,276,229,151,125
1.1276276276276276,353,276,228,151,125
1.1371371371371373,352,275,227,150,125
1.1466466466466467,351,275,226,150,125
1.1561561561561562,350,273,226,149,124
1.1656656656656659,349,271,226,148,123
1.1751751751751751,348,271,225,148,123
1.1846846846846848,348,270,225,147,123
1.1941941941941943,347,270,224,147,123
1.2037037037037037,347,269,224,146,123
1.2132132132132134,344,269,222,147,122
1.2227227227227226,343,268,221,146,122
1.2322322322322323,342,267,220,145,122
1.2417417417417418,339,266,219,146,120
1.2512512512512513,338,266,218,146,120
