gene	bin_0	bin_1	bin_2	bin_3
Xkr4	-0.29289934	0.69983745	1.0124254	-0.06371765
Gm19938	-0.23392814	0.80304515	0.5841878	-0.06434219
Sox17	0.5270783	0.52787924	-0.5429806	-0.07608288
Gm37323	-0.12356271	0.43183202	-0.081531115	-0.01703778
Mrpl15	1.5198848	2.1666994	2.2154543	0.9619908
Lypla1	1.5908366	1.9139814	1.754788	0.4907139
Tcea1	2.313738	2.5730927	2.2855306	1.5595571
Atp6v1h	1.6820112	1.8068569	1.6324416	0.5903809
Rb1cc1	1.8246201	2.282037	1.6349632	0.4307975
4732440D04Rik	0.2018902	1.0921736	0.26539174	-0.16149268
Pcmtd1	2.1113386	2.1716623	2.2307377	1.2615992
Rrs1	1.2863642	1.522008	1.3977867	-0.66906357
Adhfe1	0.32815915	1.4654423	0.8347899	-0.23934367
2610203C22Rik	-0.13844489	-0.23957859	0.4723234	-0.023705274
Mybl1	1.2405863	0.8234234	-0.52388674	-0.373413
Vcpip1	1.7610343	1.3084384	1.6894579	0.75690806
Sgk3	1.4515285	1.2688651	1.0353267	-0.42878512
Mcmdc2	-0.07539151	-0.10062518	0.47586447	-0.0028285927
Snhg6	1.4044492	2.0443575	1.8028021	-1.1502601
Tcf24	0.20271274	-0.1030722	-0.08515142	0.0068458943
Cops5	1.9564071	1.9971092	1.5735109	0.8326057
Cspp1	1.4588343	1.8470585	1.4671397	-0.023993058
Arfgef1	1.7642435	1.8471944	1.5469215	-0.48991695
Prex2	1.4719385	1.6836579	1.4711365	0.7522995
Sulf1	2.2356348	2.3726926	1.944039	0.9337273
Ncoa2	1.4127905	1.6045291	1.4517326	0.07131338
Gm29570	0.32909337	-0.09414508	-0.034454327	-0.009907642
Tram1	2.3322053	2.1965642	1.9340026	0.73988044
Lactb2	1.6568664	1.5755595	1.3171617	0.18809862
Gm9947	0.30186653	0.24488217	-0.14879559	-0.023748346
Msc	-0.17119749	0.27681926	0.26833984	-0.03349723
Kcnb2	0.36634964	-0.106002286	-0.062960334	-0.014397757
Terf1	1.0570918	1.349024	1.4014603	0.05911886
Sbspon	1.1160342	0.4642715	0.58142006	-0.2031275
Rpl7	2.5954757	2.8145597	2.6217492	1.5902069
Rdh10	1.1571643	0.37933183	1.2855016	-0.35661355
Stau2	1.4690467	0.9935521	1.1861951	0.24925327
Ube2w	1.6065168	1.924564	1.6428238	0.9246928
Eloc	2.469491	2.484593	2.4973655	1.4131743
D030040B21Rik	-0.09369955	0.53473836	-0.08147832	-0.016272884
Tmem70	1.6591722	1.8476987	-0.5608601	-0.073393196
Ly96	1.2972891	1.4302211	1.5715355	-0.15865335
Jph1	-0.13850221	0.9638809	0.7083255	-0.1388591
Pi15	2.3362558	2.5612845	2.4866161	-1.2433498
Gm28154	0.2577494	0.35697135	-0.17014354	-0.049370956
Gm16070	-0.66100997	0.76918554	0.18431085	-0.016813267
Crispld1	0.5629067	1.4270694	1.7324276	-0.08053988
Tfap2b	0.6280643	0.97154725	0.18095043	-0.12787098
Mcm3	0.63748837	0.9450045	0.791716	-0.17143877
6720483E21Rik	-0.09614641	0.24559289	-0.08896265	-0.02296137
Paqr8	0.40304238	0.66802245	0.4929907	-0.0234608
Efhc1	-0.36487216	0.50451535	-0.34130415	-0.018121123
Tram2	1.707493	1.8243921	0.6150903	0.4414537
Tmem14a	1.2184339	1.0536367	1.2672033	0.2660968
Gsta3	0.88146996	0.68315476	-0.014267337	-0.08605928
Gm28836	-0.2582394	0.6681821	-0.20705828	-0.059730105
Kcnq5	1.1079873	-0.12779193	0.40428576	-0.18267189
Rims1	-0.10832964	0.22602923	-0.06682653	0.0006782962
Gm29107	0.98289555	-0.90215796	0.7579291	-0.09587312
Ogfrl1	1.7366825	1.5531428	-0.85198194	-0.6717229
Smap1	2.31357	2.5300753	2.3492684	1.5102743
Sdhaf4	1.8923776	2.2293448	1.9468875	0.7989528
Fam135a	1.4937947	1.691756	-0.16286507	0.13544469
Col9a1	-0.31621438	0.4625367	-0.30595663	0.080233626
Col19a1	0.68341863	0.7119299	-0.6345283	-0.042234488
Lmbrd1	1.833047	1.9726644	1.7778246	0.91384
Phf3	1.9416335	2.1999464	2.0092332	1.1845545
Ptp4a1	0.16496052	0.7357317	-0.41526484	0.016970089
Ptp4a1-1	-0.1914925	0.20132957	0.24514757	-0.019575963
Prim2	1.1803749	1.2291563	0.93671376	-0.3746502
Rab23	1.8439865	0.28519762	1.6295888	-0.020705525
Bag2	1.6297506	1.3445826	1.3669492	0.062002964
Zfp451	1.5520281	1.7787766	1.5914042	-0.41714987
Bend6	-0.07419899	-0.095859565	0.09236348	0.011629592
Dst	2.3510098	2.7227972	2.2642267	-0.23323385
Gm26788	0.055718392	-0.10634295	-0.0626467	0.016283127
Gm37233	0.34299818	0.3871942	-0.30929166	0.17114681
Ccdc115	1.7885915	1.3950024	1.4420286	-1.003038
Imp4	1.7262663	1.4541584	0.7624313	0.77603287
Ptpn18	0.86410826	0.84935766	-1.1136081	0.3961237
Arhgef4	0.28015232	0.29073024	0.7821411	-0.070619226
Fam168b	2.1456888	1.7863551	1.2860163	1.1432832
Plekhb2	1.3887311	1.5340109	1.3445139	-0.86872715
1110002O04Rik	0.17627487	-0.21625069	0.3552032	0.0004079044
Hs6st1	1.3250233	0.61604255	0.7972207	0.17739302
Uggt1	1.8199135	1.9186019	0.5120667	1.1262671
Neurl3	0.26493314	-0.09357856	-0.07266755	-0.012075706
Arid5a	1.5839273	1.7790718	1.3737173	0.9060608
4930403P22Rik	0.9706949	1.0052714	-0.33540645	-0.16423506
Kansl3	1.617969	1.733902	1.5388833	0.28370875
Lman2l	1.259593	1.1247251	0.960257	-0.40212736
Cnnm4	1.0814915	-0.41101488	0.47542465	-0.15666345
Cnnm3	1.4617476	1.1494159	1.4504913	0.08377324
Ankrd23	0.96378183	0.93499804	1.3630307	-0.22396009
Ankrd39	1.6417	1.9010903	1.1910148	0.79409534
Sema4c	1.2145265	1.3157064	1.1524765	-0.5505468
D430040D24Rik	0.65638554	0.49803343	0.029319754	-0.037712675
Fam178b	0.46422443	0.90738666	0.05418411	0.13368317
Cox5b	2.7563353	2.8936946	2.7735069	2.1093445
Actr1b	2.0286217	1.8841898	1.8119467	1.0254841
Tmem131	1.7417265	1.2531359	1.6843954	0.7584473
Gm38115	0.7267607	0.6140753	-0.48670918	-0.024070589
Vwa3b	0.41001832	0.43028414	0.693775	-0.02092417
Cnga3	-0.118038915	0.36734533	-0.065444045	0.0027502752
Inpp4a	1.7561623	1.5000255	1.6859279	-0.23097922
Coa5	1.4629232	1.7108997	1.548362	0.3693693
Unc50	2.1867323	2.1002688	1.8350782	1.395335
Mgat4a	2.025834	1.9302161	1.7213315	-1.3219646
2010300C02Rik	0.6383234	-0.42544544	0.31891754	-0.030741151
Tsga10	1.1990331	1.4270761	1.0074421	0.42347988
Lipt1	0.8686677	0.6405295	0.046779074	-0.096713744
Mitd1	1.7447723	1.0873498	1.8910697	-0.2875213
Mrpl30	2.5482938	2.3903747	2.5561972	1.4523007
Txndc9	2.125892	2.2460015	1.9928485	0.40610254
Eif5b	2.3117273	2.7424855	2.1884084	1.3847347
Rev1	0.8194369	1.8603402	0.9544206	-0.46820882
Aff3	1.4356505	1.5423965	1.3564779	0.49195746
Gm16152	0.32924742	0.30340096	-0.20243406	-0.018302817
Lonrf2	0.54369813	0.6656802	0.80084145	-0.18597682
Chst10	0.6224535	-0.06305364	0.83107185	-0.036155533
Pdcl3	2.460522	2.339928	2.3376741	1.0819014
Npas2	1.7212183	1.7172344	1.7099718	1.1394038
Rpl31	2.4836004	2.8981268	2.6955621	1.8058223
Tbc1d8	0.71374965	0.5818671	1.1740719	-0.24376841
Cnot11	1.4193461	1.5208992	1.0155749	-0.4823526
Rnf149	1.1702045	0.734474	1.2075092	0.3267334
Creg2	-0.19280188	0.32580286	0.26795894	-0.054684322
Map4k4	2.16116	2.1326926	1.7684577	1.1401196
Il1r2	-0.08506736	-0.09898238	0.42671588	-0.009809011
Gm16894	-0.12357352	-0.09249472	0.2793327	-0.011255558
Il1r1	1.9124981	1.9153979	1.61951	0.75139225
Il1rl2	0.5025322	-0.78517735	-0.6403554	-0.04492419
Slc9a2	0.6193089	0.42592368	0.16176897	0.008216966
Mfsd9	-0.2520283	0.29493555	-0.21826854	-0.028743565
Mrps9	1.9008671	1.7182268	1.609242	0.6552961
Gpr45	-0.22963688	0.5317043	-0.14531413	-0.021845886
Tgfbrap1	1.4284885	0.96601135	1.3327118	-0.62721807
8430432A02Rik	-0.075080395	0.10210548	-0.06135413	-0.0054276
AI597479	1.3115507	1.2002586	1.2149899	0.04195682
Fhl2	1.2530863	1.4104669	1.4746014	0.067241326
Nck2	1.0225388	1.0899345	0.6916811	-0.21425301
Ecrg4	-0.3930404	2.0061579	1.3847934	0.883928
Uxs1	1.5704076	1.1406085	0.85882217	0.67690665
Tpp2	1.4941913	1.9074506	1.7782667	0.77278554
Gm8251	0.9253124	-0.36686796	0.8489486	-0.14416063
Tex30	0.7015163	-0.28837657	0.83230245	0.39460602
Poglut2	1.391812	1.3038903	1.598549	0.031471334
Bivm	0.93138766	0.9445933	0.8484385	-0.18083283
Ercc5	1.0907906	1.4843402	1.6620272	-0.863076
Gulp1	1.9380306	2.0647705	1.6387427	0.9085449
Col3a1	2.5181303	2.7453287	2.77242	1.5184013
Col5a2	2.1625648	2.1132257	2.5651312	1.6864563
Wdr75	1.7100223	1.5250869	1.3106886	0.58687085
Slc40a1	0.5344128	0.83416283	0.35346326	0.41859025
Slc39a10	1.3224716	0.980324	0.83495945	0.91077894
4933411E06Rik	-0.08830662	-0.097460486	0.16368383	-0.023440756
Tmeff2	2.0123227	1.0232114	1.7233214	1.0182693
Gm28320	0.33322245	0.61313665	0.7180596	0.19555795
Gm29325	0.4013764	-0.2402424	0.37758404	-0.020887041
Cavin2	1.8347389	2.0540993	2.0305066	-0.38691735
1700072G22Rik	-0.09379442	-0.07353184	0.3848516	0.009498131
Nabp1	1.7318829	1.5522822	1.1339865	-0.04545484
Myo1b	0.66712284	0.42936647	0.8408121	-0.152263
Gm31812	0.50621086	-0.2933857	-0.13639218	-0.0019274456
