gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,3,Dbi;Apoc1;Plscr2,1.445915,0.120461,-0.563567,0.885071,-0.067604,-0.58438,0.602737,1.378311,0.747287,1.940065,0.361247,-0.298743,1.245937
GOBP_PHOSPHOLIPID_TRANSPORT,3,Dbi;Apoc1;Plscr2,1.445915,0.120461,-0.563567,0.885071,-0.067604,-0.58438,0.602737,1.378311,0.747287,1.940065,0.361247,-0.298743,1.245937
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,5,Fam107a;Mmp14;Myoc;Wnt4;Thbs1,1.445302,0.116735,-0.480579,0.679715,0.496316,0.029823,0.994276,-0.948985,-1.386726,-0.444438,0.398057,-0.146602,0.909239
GOBP_ANDROGEN_METABOLIC_PROCESS,3,Adm;Wnt4;Spp1,1.437387,-0.19648,-0.895957,0.523546,0.473789,-0.407856,1.031526,-0.800476,-1.334957,-0.095708,0.636911,-0.16494,1.357454
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION,3,Spon2;Tlr4;Cd74,1.422757,-1.03785,-1.640773,-0.314623,0.384907,-0.329592,0.984194,-0.280001,-1.074614,0.530938,-0.319673,-1.216041,0.529258
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION,3,Spon2;Tlr4;Cd74,1.422757,-1.03785,-1.640773,-0.314623,0.384907,-0.329592,0.984194,-0.280001,-1.074614,0.530938,-0.319673,-1.216041,0.529258
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,3,Spon2;Tlr4;Cd74,1.422757,-1.03785,-1.640773,-0.314623,0.384907,-0.329592,0.984194,-0.280001,-1.074614,0.530938,-0.319673,-1.216041,0.529258
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION,3,Spon2;Tlr4;Cd74,1.422757,-1.03785,-1.640773,-0.314623,0.384907,-0.329592,0.984194,-0.280001,-1.074614,0.530938,-0.319673,-1.216041,0.529258
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,4,Ephb2;Stmn1;Trim67;Myoc,1.412075,0.444277,-0.293152,1.088375,0.210527,-0.334951,0.815694,-0.795241,-1.294084,-0.203859,0.616834,0.106201,1.111033
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,4,Ephb2;Stmn1;Trim67;Myoc,1.412075,0.444277,-0.293152,1.088375,0.210527,-0.334951,0.815694,-0.795241,-1.294084,-0.203859,0.616834,0.106201,1.111033
GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE,3,Slc27a1;Slc2a1;Thbs1,1.40431,-0.005104,-0.814582,0.875247,0.964019,0.273105,1.58494,-0.440291,-1.056519,0.163516,-0.057082,-0.692318,0.617384
GOBP_LIPID_IMPORT_INTO_CELL,3,Slc27a1;Slc2a1;Thbs1,1.40431,-0.005104,-0.814582,0.875247,0.964019,0.273105,1.58494,-0.440291,-1.056519,0.163516,-0.057082,-0.692318,0.617384
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS,3,C1qtnf3;Cry1;Lepr,1.403732,-0.237525,-1.07842,0.507198,0.323381,-0.23637,0.952503,-1.080352,-1.76574,-0.391085,-0.023534,-0.562047,0.700844
GOBP_CELL_MATURATION,3,Klf2;Myoc;Cdc25b,1.349484,0.421095,-0.232894,1.218893,0.156467,-0.510121,0.526421,-0.617928,-1.140049,-0.092101,0.731556,0.180136,1.354464
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,4,C1qtnf3;Cry1;Lepr;Smpd3,1.342098,-0.450606,-1.153736,0.158034,0.305677,-0.317067,0.876671,-1.036421,-1.625239,-0.376718,0.084037,-0.518993,0.765011
GOBP_METANEPHROS_MORPHOGENESIS,3,Basp1;Wnt4;Bmp4,1.32021,-0.486743,-1.06094,0.228091,0.11866,-0.592331,0.704993,-0.782818,-1.351919,-0.078729,0.537392,-0.227339,1.234671
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION,3,Basp1;Wnt4;Bmp4,1.32021,-0.486743,-1.06094,0.228091,0.11866,-0.592331,0.704993,-0.782818,-1.351919,-0.078729,0.537392,-0.227339,1.234671
GOBP_KIDNEY_MORPHOGENESIS,3,Basp1;Wnt4;Bmp4,1.32021,-0.486743,-1.06094,0.228091,0.11866,-0.592331,0.704993,-0.782818,-1.351919,-0.078729,0.537392,-0.227339,1.234671
GOBP_KIDNEY_MESENCHYME_DEVELOPMENT,3,Basp1;Wnt4;Bmp4,1.32021,-0.486743,-1.06094,0.228091,0.11866,-0.592331,0.704993,-0.782818,-1.351919,-0.078729,0.537392,-0.227339,1.234671
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT,3,Basp1;Wnt4;Bmp4,1.32021,-0.486743,-1.06094,0.228091,0.11866,-0.592331,0.704993,-0.782818,-1.351919,-0.078729,0.537392,-0.227339,1.234671
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,5,Spon2;Il6;Lpl;Tlr4;Cd74,1.301663,-1.004638,-1.390351,-0.465383,0.297025,-0.212481,0.791841,0.009443,-0.618953,0.621731,-0.041734,-0.610015,0.602357
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT,4,Il6;Arntl;Bmp4;Clock,1.295819,-0.94203,-1.366134,-0.459337,0.353789,-0.156215,0.857911,0.332327,-0.205808,0.831079,0.015198,-0.48315,0.616171
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,8,Cpt1a;Cyp2e1;Apoc1;Slc27a1;Lpl;Pnpla2;Thrsp;Dgat2,1.292718,0.433272,-0.05031,0.843154,-0.091248,-0.43311,0.354657,1.201469,0.663164,1.586137,0.077897,-0.36036,0.574709
GOBP_TRIGLYCERIDE_METABOLIC_PROCESS,8,Cpt1a;Cyp2e1;Apoc1;Slc27a1;Lpl;Pnpla2;Thrsp;Dgat2,1.292718,0.433272,-0.05031,0.843154,-0.091248,-0.43311,0.354657,1.201469,0.663164,1.586137,0.077897,-0.36036,0.574709
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,5,Cyp2e1;Apoc1;Lpl;Pdk4;Cd74,1.219836,-0.057807,-0.660514,0.449144,0.046444,-0.514845,0.544762,1.162029,0.580089,1.832401,0.192477,-0.298961,0.839508
GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS,4,Enpp6;Apoc1;Enpp2;Prdx6,1.21316,0.718557,0.041835,1.475328,-0.13807,-0.675615,0.534693,1.07509,0.434282,1.655921,-0.112703,-0.782162,0.523124
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,3,Cd55;Ephb2;Il6,1.206298,-0.706626,-1.224046,-0.155641,0.090623,-0.485482,0.576504,0.181681,-0.399653,0.861199,0.499672,-0.058769,1.075921
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,6,Ccn2;Rgcc;Rhoc;Stmn1;Myoc;Wnt4,1.201459,0.222672,-0.388451,0.691131,0.176335,-0.268533,0.67366,-0.63494,-0.994743,-0.223799,0.566519,0.16135,0.934736
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,6,Ccn2;Rgcc;Rhoc;Stmn1;Myoc;Wnt4,1.201459,0.222672,-0.388451,0.691131,0.176335,-0.268533,0.67366,-0.63494,-0.994743,-0.223799,0.566519,0.16135,0.934736
GOBP_MOLTING_CYCLE,3,Arntl;Per1;Clock,1.200246,-0.785582,-1.334825,-0.177056,0.414664,-0.178703,0.933509,0.321894,-0.414081,1.094834,-0.159272,-0.668075,0.484078
GOBP_REGULATION_OF_HAIR_CYCLE,3,Arntl;Per1;Clock,1.200246,-0.785582,-1.334825,-0.177056,0.414664,-0.178703,0.933509,0.321894,-0.414081,1.094834,-0.159272,-0.668075,0.484078
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,3,Arntl;Bmp4;Clock,1.198631,-0.794957,-1.164431,-0.263176,0.403674,-0.213548,0.937722,0.307232,-0.342481,0.852242,-0.251231,-0.741238,0.337601
GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT,3,Arntl;Bmp4;Clock,1.198631,-0.794957,-1.164431,-0.263176,0.403674,-0.213548,0.937722,0.307232,-0.342481,0.852242,-0.251231,-0.741238,0.337601
GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT,3,Arntl;Bmp4;Clock,1.198631,-0.794957,-1.164431,-0.263176,0.403674,-0.213548,0.937722,0.307232,-0.342481,0.852242,-0.251231,-0.741238,0.337601
GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION,3,Arntl;Bmp4;Clock,1.198631,-0.794957,-1.164431,-0.263176,0.403674,-0.213548,0.937722,0.307232,-0.342481,0.852242,-0.251231,-0.741238,0.337601
GOBP_FOCAL_ADHESION_ASSEMBLY,6,Sorbs1;Fam107a;Mmp14;Myoc;Wnt4;Thbs1,1.177506,0.136283,-0.423877,0.695081,0.361921,-0.035207,0.824261,-0.815585,-1.232866,-0.330882,0.322609,-0.125507,0.760182
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,6,Sorbs1;Fam107a;Mmp14;Myoc;Wnt4;Thbs1,1.177506,0.136283,-0.423877,0.695081,0.361921,-0.035207,0.824261,-0.815585,-1.232866,-0.330882,0.322609,-0.125507,0.760182
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,7,Fam107a;Ephb2;Mmp14;Myoc;Wnt4;Thbs1;Cldn1,1.166532,-0.199713,-0.693902,0.252717,0.166264,-0.261051,0.636287,-0.809055,-1.235365,-0.347817,0.357477,-0.097656,0.804962
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,4,Ccn2;Wnt4;Thbs1;Creb3l1,1.165233,-0.242802,-0.855849,0.433592,0.53028,0.112575,0.977467,-0.634954,-1.04929,-0.202155,0.211924,-0.280053,0.670741
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,4,Spon2;Foxf1;Anxa3;Il6,1.162325,-0.824367,-1.413841,-0.221762,0.081618,-0.616841,0.568789,0.071995,-0.549738,0.812097,0.337957,-0.436073,0.965356
GOBP_LIPOPROTEIN_METABOLIC_PROCESS,5,Dbi;Glul;Apoc1;Pigz;Dgat2,1.153376,-0.073549,-0.561765,0.472058,-0.314171,-0.801091,0.274394,0.839204,0.337633,1.347797,-0.058677,-0.664969,0.522541
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,4,Hspa1b;Hsp90aa1;Ccl11;Psrc1,1.152238,0.455342,-0.241963,1.006605,-0.696896,-1.206285,-0.138534,-0.424624,-0.971633,0.263779,0.211654,-0.33294,0.832736
GOBP_RESPONSE_TO_PROGESTERONE,3,Txnip;Cyp1b1;Thbs1,1.149987,0.381259,-0.098334,1.073962,0.678067,0.212106,1.144164,-0.47192,-0.915429,0.088128,0.012426,-0.569307,0.57193
GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING,5,Pik3ip1;Myoc;Pld1;Ezr;Slc9a3r1,1.136124,0.4568,-0.130008,1.101733,0.436393,-0.023638,0.791648,-0.619154,-1.078578,-0.173823,0.51697,0.037136,0.935318
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,5,Spon2;Cd55;Il6;Tlr4;Cd74,1.131478,-0.915259,-1.332442,-0.411175,0.216219,-0.337148,0.692548,-0.052872,-0.620173,0.641477,0.078992,-0.468163,0.613797
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,3,Rspo1;Apoc1;Serpine1,1.130025,0.142281,-0.750247,1.01393,0.35261,-0.282374,1.067064,1.272306,0.469915,1.929498,0.690932,-0.053554,1.401623
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,6,Spon2;Cd55;Ephb2;Il6;Tlr4;Cd74,1.110003,-0.872238,-1.296634,-0.480175,0.237765,-0.213253,0.660581,-0.04916,-0.522934,0.573438,0.089999,-0.391517,0.59787
GOBP_RESPONSE_TO_TESTOSTERONE,4,Hmgcs2;Hoxa10;Spp1;Thbs1,1.096577,0.443523,-0.057353,1.119344,0.761246,0.150765,1.25348,-0.335331,-0.883303,0.044908,0.013055,-0.546054,0.665369
GOBP_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,4,Coch;Cadm1;Hsp90aa1;Tlr4,1.090911,0.741781,0.125893,1.39362,-0.34913,-0.833996,0.146648,-0.053648,-0.668611,0.594711,-0.289599,-0.942277,0.395707
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS,6,Enpp6;Apoc1;Lpl;Enpp2;Pnpla2;Prdx6,1.075872,0.414393,-0.070233,0.903879,-0.068903,-0.469182,0.388571,0.884841,0.433148,1.34385,-0.191032,-0.653095,0.37548
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT,6,Cyp1b1;Il6;Arntl;Wnt4;Bmp4;Clock,1.075698,-0.742869,-1.10615,-0.284628,0.332829,-0.106201,0.797032,-0.002459,-0.451697,0.456056,0.057177,-0.441286,0.634143
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,4,Lefty1;Tbx20;Bmp4;Thbs1,1.07546,0.297374,-0.391983,0.954005,0.494152,-0.080965,0.976666,-0.581308,-0.90365,-0.19134,0.364041,-0.014908,0.855349
GOBP_ACUTE_INFLAMMATORY_RESPONSE,3,Ahsg;Hp;Il6,1.0748,0.81006,0.02109,1.498618,0.008459,-0.459862,0.605959,1.083259,0.385189,1.591235,0.730899,0.022711,1.415575
GOBP_ACUTE_PHASE_RESPONSE,3,Ahsg;Hp;Il6,1.0748,0.81006,0.02109,1.498618,0.008459,-0.459862,0.605959,1.083259,0.385189,1.591235,0.730899,0.022711,1.415575
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS,5,Dbi;Pla2g2e;Apoc1;Slc27a1;Enpp2,1.069703,0.349439,-0.242057,0.903459,-0.230908,-0.7088,0.431066,0.838795,0.27932,1.266241,0.133896,-0.531234,0.650626
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS,4,Coch;Cxcl12;Cdc14a;Slc9a3r1,1.061072,0.832325,0.163576,1.495246,-0.221927,-0.826056,0.297157,-0.036366,-0.628355,0.511851,-0.228747,-0.604439,0.236895
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,5,Coch;Cadm1;Hsp90aa1;Tlr4;Isg15,1.059311,0.80207,0.31362,1.297606,-0.257241,-0.707231,0.192523,0.092747,-0.48821,0.648582,-0.185776,-0.675945,0.443515
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,7,Fam107a;Mmp14;Myoc;Serpine1;Wnt4;Thbs1;Sema3e,1.057067,0.306925,-0.24216,0.847005,0.179888,-0.196534,0.652191,-0.681946,-1.036337,-0.324043,0.375121,-0.11572,0.809826
GOBP_NOTCH_SIGNALING_PATHWAY,6,Postn;Dtx4;Mmp14;Notch4;Tcim;Timp4,1.050175,0.299641,-0.091672,0.762818,0.142714,-0.387041,0.592866,0.314964,-0.22627,0.804209,-0.735212,-1.232382,-0.22048
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,3,Egr3;Thbs1;Pik3r3,1.049785,0.235662,-0.552095,1.064153,0.731613,0.189054,1.368436,-0.318172,-0.929683,0.285444,0.055463,-0.573208,0.815949
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION,6,Fam107a;Mmp14;Myoc;Serpine1;Thbs1;Sema3e,1.04645,0.483592,-0.07943,0.929,0.142895,-0.231041,0.598439,-0.562858,-0.948795,-0.104676,0.33394,-0.136233,0.748509
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,3,Cdkn1a;Ankrd1;Cd74,1.043575,-1.13588,-1.864052,-0.496811,-0.092305,-0.86752,0.627319,-0.264311,-1.072761,0.622718,-0.360295,-1.098171,0.233964
GOBP_PROTEIN_KINASE_B_SIGNALING,11,Rasd2;Hsp90aa1;Lox;Myoc;Smpd3;Myorg;Ccl2;Thbs1;Pik3r3;Tspyl5;Slc9a3r1,1.042619,-0.087936,-0.549908,0.351276,0.368331,0.074055,0.718883,-0.674289,-1.086386,-0.276361,0.301832,-0.00674,0.667477
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,4,Il6;Lpl;Tlr4;Cd74,1.025138,-0.808216,-1.348359,-0.274926,0.216923,-0.37892,0.840397,0.025468,-0.575707,0.621372,0.025654,-0.504927,0.65061
GOBP_PLASMINOGEN_ACTIVATION,3,Dhcr24;Serpine1;Thbs1,1.021615,0.087933,-0.67599,0.949942,0.733726,0.199662,1.227178,-0.287888,-0.898022,0.314134,0.395876,-0.139905,1.080452
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,8,Spon2;Ephb2;Hspb1;Il6;Lpl;Pf4;Thbs1;Tlr4,1.015582,-0.44677,-0.793569,-0.02856,0.568812,0.225594,0.894688,-0.010982,-0.433791,0.467569,0.188725,-0.32397,0.615636
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,8,Spon2;Ephb2;Hspb1;Il6;Lpl;Pf4;Thbs1;Tlr4,1.015582,-0.44677,-0.793569,-0.02856,0.568812,0.225594,0.894688,-0.010982,-0.433791,0.467569,0.188725,-0.32397,0.615636
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,5,Fbn1;Sost;Wnt4;Thbs1;Creb3l1,1.012684,-0.426643,-0.904909,0.064794,0.586041,0.136952,0.954036,-0.339009,-0.880339,0.151446,0.071249,-0.490572,0.689574
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,5,Mrln;Trdn;Ephb2;Thbs1;Slc9a3r1,1.011604,-0.131916,-0.773336,0.620724,0.819952,0.377651,1.25258,-0.191651,-0.973094,0.47596,0.660873,0.070782,1.167855
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,4,Angptl7;Dpp4;Rgcc;Il6,1.011232,0.002458,-0.5098,0.699465,-0.061084,-0.636105,0.454806,-0.261877,-0.716217,0.358278,0.749355,0.158903,1.28226
GOBP_INTERLEUKIN_6_PRODUCTION,7,Klf2;Spon2;C1qtnf3;Il6;Lpl;Tlr4;Cd74,0.995961,-0.776695,-1.10007,-0.371568,0.219266,-0.229543,0.601839,-0.102361,-0.648629,0.448465,0.050623,-0.438499,0.581856
GOBP_STEROL_HOMEOSTASIS,5,Ttc39b;Fabp4;Lpl;Dgat2;Nr1d1,0.988792,0.099526,-0.443469,0.578903,-0.325074,-0.759352,0.241468,0.663718,0.127882,1.170754,0.010315,-0.596175,0.594673
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,3,Slc4a10;Cox4i2;Slc9a3r1,0.986312,0.088489,-0.659545,0.916448,0.780112,0.232799,1.298327,-0.2062,-0.937084,0.466734,0.160488,-0.494347,0.810092
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,3,Il6;Enpp2;Cd74,0.980891,-0.802522,-1.494282,-0.106788,-0.109476,-0.915115,0.723761,0.115074,-0.585396,0.88779,0.17837,-0.813772,0.983133
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,3,Il6;Enpp2;Cd74,0.980891,-0.802522,-1.494282,-0.106788,-0.109476,-0.915115,0.723761,0.115074,-0.585396,0.88779,0.17837,-0.813772,0.983133
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,4,G0s2;Bok;Thbs1;Slc9a3r1,0.979306,0.6145,-0.064194,1.342653,0.649903,0.251169,1.16338,-0.329403,-0.769369,0.132374,0.502649,0.030182,0.915409
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,8,Ccn2;Rgcc;Hspa1b;Rhoc;Myoc;Wnt4;Ccl11;Psrc1,0.974565,0.358686,-0.091747,0.75325,-0.301552,-0.767476,0.169217,-0.572614,-0.902207,-0.111699,0.40195,-0.035332,0.83197
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,8,Ephb2;Serpine1;Wnt4;Ptn;St3gal4;Spp1;Thbs1;Cldn1,0.96634,-0.210443,-0.672823,0.262757,0.125211,-0.262643,0.497071,-0.59973,-1.002771,-0.15155,0.36661,-0.003239,0.783266
GOBP_ORGAN_GROWTH,8,Basp1;Comp;Lepr;Por;Smpd3;Tbx20;Wnt2;Col27a1,0.965233,-0.000676,-0.376415,0.363874,0.180768,-0.149328,0.616605,-0.784466,-1.216893,-0.39953,0.045155,-0.334355,0.444915
GOBP_RECEPTOR_INTERNALIZATION,3,Adm;Rspo1;Ezr,0.962212,-0.219884,-0.825646,0.677151,0.732887,0.273403,1.249799,-0.20319,-1.012597,0.68073,0.742329,0.274699,1.339706
GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,4,Ephb2;Myoc;Prex1;Camk2b,0.954464,0.145658,-0.592287,0.820016,0.323674,-0.243916,0.913538,-0.63079,-1.12958,-0.16108,0.305486,-0.428509,1.028403
GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,4,Ephb2;Myoc;Prex1;Camk2b,0.954464,0.145658,-0.592287,0.820016,0.323674,-0.243916,0.913538,-0.63079,-1.12958,-0.16108,0.305486,-0.428509,1.028403
GOBP_REGULATION_OF_B_CELL_ACTIVATION,6,Cdkn1a;Ephb2;Il6;Mmp14;Tlr4;Cd74,0.952644,-0.675467,-1.096835,-0.268424,0.277177,-0.136055,0.7133,0.087636,-0.47201,0.604175,0.051808,-0.366237,0.526298
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,6,Cdkn1a;Ephb2;Il6;Mmp14;Tlr4;Cd74,0.952644,-0.675467,-1.096835,-0.268424,0.277177,-0.136055,0.7133,0.087636,-0.47201,0.604175,0.051808,-0.366237,0.526298
