gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
ATF2 (human),32,Lum;Plscr2;Dgat2;Cdc25b;Sh3bp2;Ece1;Per2;Ccnb1ip1;Htra4;Klhl13;Gfod2;Add2;Sytl5;Nr1d2;Timp4;Fmo2;Cacnb4;Erf;C1qtnf3;Angpt2;Tnmd;Slc24a5;Sema3e;Hmcn1;Glul;Fam180a;Diaph3;Ncam1;Dbi;Top1mt;Gap43;Rbm3,0.501819,0.336531,0.109694,0.552982,-0.165288,-0.340763,0.037623,-0.15177,-0.331493,0.053349,-0.052708,-0.256395,0.151521
USF1 (human),47,Larp6;Klf11;Klf15;Hsph1;Bhlhe41;Myoc;Mbd1;Tmem51;Psmb8;Slc27a1;Sh3bp2;Fam13a;Me3;Ece1;Egr3;Ppp1r1b;Per3;Per1;Herpud1;Cd55;Fam174b;Rgs7;Cbs;Tef;Serpine1;St3gal4;Nr1d2;Stmn1;Cyb561;G0s2;Tmem229b;Angptl2;Fkbp5;Igfbp3;Ankrd12;Rhobtb1;Cpt1a;Selenbp1;Dnaja1;Apoc1;Tnnt2;Csf2ra;Aldh3b1;Cxcl2;Wee1;Nt5dc2;Rbm3,0.499208,0.344084,0.135871,0.517088,-0.155124,-0.377032,0.012333,0.020823,-0.134339,0.153331,0.075416,-0.078438,0.231661
MYC (mouse),39,Hpgd;Bhlhe41;Piwil2;Cbs;Tef;Fkbp5;Pgf;Arrdc4;Magt1;Wee1;Klf11;Klf15;Lefty1;Ky;Cox4i2;Ppp1r1b;Pcsk6;Socs2;Ctsk;Snx8;Per1;Camkk2;Taf1c;Acaa2;A4galt;Pla2g2e;Psrc1;Prdx6;Stmn1;Cyb561;Ankrd12;Efhd1;Inmt;Sord;Itpr3;Manf;Ezr;Fastkd3;Hspa8,0.498955,0.261929,0.059209,0.446656,-0.237026,-0.407551,-0.054453,-0.025541,-0.202783,0.149562,0.068432,-0.105221,0.229984
Sox5 (mouse),14,Cntfr;Gstm7;Myoc;Cyp2e1;Adamtsl2;Hsp90aa1;Sema3e;Fhl2;Fastkd3;Enpp6;Cd74;Aldh3a1;Cabp1;Hba-a1,0.498506,0.417208,0.076991,0.771062,-0.058901,-0.413001,0.447906,-0.081298,-0.406098,0.241572,0.195082,-0.078102,0.439069
AHR (human),38,Hsph1;Bhlhe41;Dgat2;Slc27a1;Sh3bp2;Kcnd3;Slc9a3r1;Hsp90aa1;Cox4i2;Me3;Ttc39b;Tspan4;Creld2;Pcsk6;Nfil3;Herpud1;Taf1c;Cytl1;Vcan;Pik3r3;Psrc1;Cry1;Cyb561;Angptl4;Adamtsl2;Dio2;Igfbp3;Esrrg;Tnnt2;Ezr;Ifit3;Npy1r;Wif1;Aldh3a1;Slc2a1;Hlf;Camk2b;Nt5dc2,0.481333,0.299141,0.110941,0.502445,0.119879,-0.072326,0.32537,-0.182192,-0.378496,0.011173,-0.100582,-0.264518,0.078159
KLF13 (human),41,Chst1;Hsd11b2;Dgat2;Mbd1;Cdc25b;Cxcl12;S100a4;Rasl11a;Npas2;Sh3bp2;Lepr;Trim67;Egr3;Ppp1r1b;Tspan4;Snx8;Per1;Tcap;Col5a3;Klhl13;Rasgef1b;Trdmt1;Wnt2;Cbs;Clmp;Angptl7;Angptl2;Aifm3;Esrrg;Fam107a;Inmt;Itpr3;Selenbp1;Mab21l2;Uba52;Meox1;Gsta3;Comp;Cabp1;Megf10;Pik3ip1,0.475117,0.308059,0.137301,0.507104,-0.142972,-0.291229,0.0182,-0.167058,-0.347581,0.007401,-0.049459,-0.253886,0.128969
IRF8 (mouse),38,Mettl7a1;Mthfd2;Spp1;Slc9a3r1;Dlx6;Txnip;Egr3;Adcyap1r1;Ifi205;Tbx20;Pld1;Cyp26b1;Rasgef1b;Gfod2;Cbs;G0s2;Cdkn1a;Deptor;Selenbp1;Dnaja1;Ifit1;Lmo2;Lonrf1;Wee1;Cadm1;Tmem51;Psmb8;Hp;Isg15;Klhl13;Rgs7;Wnt2;Tmem14a;Cacnb4;Notch4;Cutc;Sash1;Dtx4,0.46934,0.412149,0.198183,0.591957,-0.057191,-0.242082,0.094608,0.059109,-0.169289,0.244791,0.018805,-0.139765,0.183984
ELF3 (human),42,Hsd11b2;Slco3a1;Tmem52;S100a4;Sh3bp2;Slc38a1;Hsp90aa1;Tnfrsf25;Lcn8;Ece1;Ccl2;Fndc5;Adcyap1r1;Gspt2;Per1;Stbd1;Cytl1;Mmp3;Tnfaip2;Marveld1;Cpt2;St3gal4;Pax1;Adm;Fmo4;Dhrs3;Angptl4;Ccl11;Aifm3;Fkbp5;Pgf;Itpr3;Slc24a5;Adamts4;Aqp1;Rhoc;Sorbs1;Lrrn4cl;Cxcl2;Dbp;Top1mt;Camk2b,0.465282,0.283097,0.10619,0.464007,-0.182185,-0.357643,0.019847,0.029143,-0.152758,0.182888,-0.024257,-0.187605,0.125065
NR3C1 (human),37,Slc27a1;Ccnb1ip1;Cytl1;Dhrs3;Angptl7;Tmem229b;Cdkn1a;Adamtsl2;Aifm3;Fkbp5;Tlr4;Svil;Cst6;Atp1b1;Top1mt;Cldn1;Sncg;Hsd11b2;Cyp2e1;Dbf4;Fhl2;Fndc5;Ppp1r1b;Ctsk;Mmp3;Bmp4;Wnt4;Cntfr;Fmo4;Cacnb4;Notch4;Sema3e;Sost;Ddit4l;Sash1;Slc2a1;Aldh3b1,0.457468,0.335784,0.133183,0.583843,-0.121684,-0.292191,0.101216,-0.082775,-0.302054,0.100104,0.013291,-0.160269,0.182568
MIB2 (human),30,Hsd11b2;Tmem51;Tmem52;Smpd3;Slc27a1;Sh3bp2;Slc9a3r1;Trim67;Tnfrsf25;Ece1;Fndc5;Gspt2;Tspan4;Per1;Taf1c;Bmp4;Wnt2;Spata24;Cntfr;St3gal4;Eln;Fmo3;Gpr146;Aifm3;Fkbp4;Aspa;Lrrn4cl;Dpp4;Camk2b;Rbm3,0.455187,0.348982,0.118178,0.602182,-0.025858,-0.294082,0.254451,-0.106205,-0.277758,0.090747,-0.023756,-0.264931,0.220781
TCFAP2A (human),34,Prex1;Klf11;Bhlhe41;Slco3a1;Kcna2;Pigz;Sh3bp2;Kcnd3;Hsp90aa1;Lingo1;Cpne7;Egr3;Foxf1;Ppp1r1b;Tspan4;Nfil3;Per3;Per2;Camkk2;Acaa2;Wnt4;Cbs;Cntfr;Nr1d2;Prdx6;Cdh4;Ankrd12;Itpr3;Ezr;Atp1b1;Rasd2;Wee1;Camk2b;Nt5dc2,0.453629,0.29966,0.116921,0.5179,-0.153969,-0.336274,0.047789,-0.134398,-0.322065,0.078732,0.062785,-0.157966,0.276742
USF1 (mouse),23,Ch25h;Klf15;Cdc25b;Spp1;Osgin1;Tmem86a;Cd55;Ifi205;Taf1c;Thrsp;Gfod2;Tef;Hspa4l;Stmn1;Anxa3;Mrap;Pf4;Cacnb4;Aspa;Tlr4;Fastkd3;Magt1;Rasd2,0.452188,0.279714,0.045525,0.526867,-0.172473,-0.418481,0.044815,-0.029372,-0.375704,0.266688,0.037852,-0.272038,0.304025
NFYB (mouse),30,Sdf2l1;Cox6b2;Slco3a1;Slc9a3r1;Adamts14;Slc10a6;Herpud1;Trdmt1;Ahsg;Tmem229b;Serpina3c;Rfc3;Arrdc4;Ifit3;Pdk4;Magt1;Idi1;Myoc;Cyp2e1;Sh3bp2;Plekha6;Per3;Per1;Fdps;Clec2d;Slc24a5;Arntl;Esm1;Basp1;Hspa5,0.450483,0.317079,0.066924,0.536571,0.12223,-0.119798,0.345483,-0.133405,-0.348005,0.10046,0.067037,-0.170822,0.269382
CPEB1 (mouse),30,Sdf2l1;Cox6b2;Slco3a1;Slc9a3r1;Adamts14;Slc10a6;Herpud1;Trdmt1;Ahsg;Tmem229b;Serpina3c;Rfc3;Arrdc4;Ifit3;Pdk4;Magt1;Idi1;Myoc;Cyp2e1;Sh3bp2;Plekha6;Per3;Per1;Fdps;Clec2d;Slc24a5;Arntl;Esm1;Basp1;Hspa5,0.450483,0.317079,0.066924,0.536571,0.12223,-0.119798,0.345483,-0.133405,-0.348005,0.10046,0.067037,-0.170822,0.269382
TEAD4 (human),42,Klf11;Klf15;Bhlhe41;Hsd11b2;Tcp11l2;Cox6b2;Tmem52;Zbtb16;Sh3bp2;Slc9a3r1;Lepr;Nova1;St5;Fndc5;Cpne7;Egr3;Ppp1r1b;Adcyap1r1;Tspan4;Camkk2;Cbs;Tef;St3gal4;Nr1d2;Bcam;Prdx6;Stmn1;Cyb561;Adm;Angptl4;Erf;Ankrd12;Itpr3;Dnaja1;Arntl;Ezr;Nme3;Atp1b1;Dbp;Top1mt;Camk2b;Nt5dc2,0.444224,0.35474,0.162004,0.521566,-0.083102,-0.251212,0.078105,-0.089484,-0.263536,0.106735,0.050136,-0.101102,0.224032
RUNX2 (human),39,Dgat2;Mbd1;Fabp4;Tmem52;Kcna6;Psmb8;Sh3bp2;Spp1;Fam13a;Gria4;Fhl2;Ece1;Spon2;Slc10a6;Ano2;Camkk2;Fmo1;Angptl4;Gpr146;Ccl11;Anxa8;Erf;Rfc3;Uba52;Aspa;Slc24a5;Sema3e;Sost;Mthfd1l;Ptgfr;Ifit3;Glul;Tsc22d3;Tlr4;Svil;Lmo2;Diaph3;Hspb1;Dbp,0.436296,0.348748,0.172081,0.605839,-0.087548,-0.240128,0.118898,-0.070666,-0.231847,0.09483,0.012484,-0.188722,0.225011
NFYA (mouse),31,Sdf2l1;Cox6b2;Slco3a1;Slc9a3r1;Adamts14;Slc10a6;Herpud1;Trdmt1;Ahsg;Tmem229b;Serpina3c;Rfc3;Arrdc4;Ifit3;Pdk4;Magt1;Idi1;Myoc;Cyp2e1;Sh3bp2;Fam13a;Plekha6;Per3;Per1;Fdps;Cacnb4;Clec2d;Arntl;Esm1;Basp1;Hspa5,0.435493,0.292234,0.050004,0.545229,0.134673,-0.098496,0.347159,-0.143259,-0.367635,0.062042,0.105368,-0.10747,0.331463
NR5A2 (human),76,Dgat2;Piwil2;Ece1;St5;Lgals3;Herpud1;Vmo1;Chchd10;St3gal4;Plac8;Gja4;G0s2;Cdkn1a;Adamtsl2;Dnaja1;Mab21l2;Lrrn4cl;Gsta3;Diaph3;Dbi;Clock;Rbm3;Prex1;Sncg;Foxs1;Slc25a47;Fhl2;Mia;Pcsk6;Eln;Tmem14a;Sord;Aspa;Glul;Nrk;Hspa5;Hpgd;Adcyap1r1;Tcap;Add2;Xylt1;Nr1d1;Dhrs3;Aifm3;Deptor;C1qtnf3;Haus8;Sorbs1;Hsd11b2;Smtnl2;F13a1;Tmem52;Psmb8;Sh3bp2;Lepr;Ccl7;Ppp1r1b;Tspan4;Ano2;A4galt;Rgs7;Wnt2;Clmp;Hspa1b;Cyb561;Fmo1;Fmo2;Ccl11;Itpr3;Klf2;Clec2d;Slc24a5;Tnnt2;Tns3;Tsc22d3;Cutc,0.434623,0.32796,0.203465,0.475309,-0.106663,-0.221541,0.007009,-0.081694,-0.213273,0.043057,-0.00106,-0.119465,0.124822
BRCA1 (human),28,Mbd1;Cox6b2;Cdc25b;Slc9a3r1;Rnf144a;Lgals3;Ahsg;Adamtsl2;Svil;Cst6;Atp1b1;Clock;Hsd11b2;Sh3bp2;Crnde;Lepr;Me3;Spon2;Socs2;Bmp4;Cyb561;Anxa8;Kcnj15;Ptgfr;Cutc;Pdia6;Usp54;Aldh3b1,0.434265,0.2893,0.065853,0.523047,-0.036178,-0.212271,0.148045,-0.144965,-0.374104,0.050957,0.043953,-0.151026,0.239471
SP1 (mouse),51,Chst1;Bhlhe41;Cox6b2;Npas2;Slc9a3r1;Trim67;Adamts14;Egr3;Nfil3;Pnpla2;Tbx20;Trdmt1;Tef;St3gal4;Nr1d2;G0s2;Tmem229b;Cpt1a;Rasd2;Lonrf1;Hlf;Prex1;Sncg;Klf11;Hsd11b2;F13a1;Tmem51;Slc38a1;Hsp90aa1;Nova1;Socs2;Cpt2;Wnt4;Sox12;Cntfr;Hspa4l;Prdx6;Stmn1;Pax1;Gpr146;Cdh4;Itpr3;Klf2;Sost;Ezr;Basp1;Arhgap20;Hspa8;Arap2;Agap2;Camk2b,0.429906,0.270185,0.107303,0.431576,-0.014621,-0.182426,0.167889,-0.159721,-0.368057,0.014251,-0.004994,-0.171175,0.170948
MZF1 1-4 (human),58,Larp6;Chst1;Mbd1;Cdc25b;Kcnd3;Trim67;Adamts14;Egr3;Bst2;Tcap;Enpp6;Rarres1;Ccnb1ip1;Cyp26b1;Dapk1;Gfod2;Ptx3;Bcam;Gja4;G0s2;Tmem229b;Adamtsl2;Fkbp5;Adamts4;Aqp1;Mthfd1l;Lox;Clock;Hlf;Lum;Klf11;Tmem51;Psmb8;Sh3bp2;Slc25a47;Fam13a;Ephb2;Plekha6;Fndc5;Mia;Cd55;Bmp4;Wnt2;Cntfr;Anxa3;Adm;Gpr146;Esrrg;Fam107a;Inmt;Itpr3;Tsc22d3;Nme3;Aldh3a1;Csf2ra;Aldh3b1;Agap2;Ccbe1,0.426635,0.334936,0.185103,0.506115,-0.091698,-0.225669,0.049869,-0.032803,-0.15864,0.142132,-0.07466,-0.235019,0.078704
CBEPB (mouse),41,Txnip;Herpud1;Ccnb1ip1;Htra4;Ptx3;Col27a1;Mab21l2;Arrdc3;Dock10;Dbf4;Stbd1;Trdn;Mmp3;Prdx6;Cybrd1;Esrrg;Mettl7a1;Bhlhe41;Osgin1;Gspt2;Rarres1;Serpina3c;Sorbs1;Lmo2;Hoxa10;Idi1;Hlf;Fabp4;Tmem52;Lepr;Ctla2a;Ctsk;Zfp119b;Cntfr;Serpine1;Fmo2;Efhd1;Inmt;Tsc22d3;Pdia6;Pik3ip1,0.426485,0.292365,0.119937,0.45143,-0.08699,-0.299675,0.099559,-0.13412,-0.330375,0.015485,-0.011138,-0.156688,0.153359
MIR133B (human),44,Klf11;Mmp14;Hsd11b2;Tmem52;Kcna6;Slc27a1;Jam2;Slc38a1;Lepr;Lingo1;Fhl2;Ece1;Ccl7;Tspan4;Pcsk6;Socs2;Herpud1;Rgs7;Bmp4;Serpine1;Creb3l1;Plac8;Cyb561;Ahsg;Tmem229b;Gpr146;Adamtsl2;Aifm3;Efhd1;Inmt;Klf2;Mab21l2;Cebpd;Sost;Aqp1;Ezr;Cutc;Svil;Lmo2;Comp;Cabp1;Idi1;Dtx4;Top1mt,0.411512,0.259481,0.109352,0.426383,-0.10071,-0.245096,0.062198,-0.152031,-0.3235,0.007663,-0.041541,-0.215515,0.138351
GATA6 (human),25,Mthfd2;Osgin1;Dbf4;Ece1;Ttc39b;Lgals3;Htra4;Klhl13;Rgs7;Mmp3;Thrsp;Trdmt1;Tspyl5;Emb;Fmo1;Hmgcs2;Sema3e;Arrdc4;Ptgfr;Cutc;Diaph3;Plcxd3;Idi1;Plaur;Clock,0.405516,0.334102,0.025156,0.617844,0.059363,-0.166181,0.265344,-0.05549,-0.28527,0.155468,-0.071414,-0.313835,0.206068
MAX (human),64,Larp6;Bhlhe41;Dgat2;Mbd1;Slc27a1;Kcnd3;Ece1;Egr3;Nfil3;Herpud1;Cbs;Tef;St3gal4;Nr1d2;G0s2;Angptl4;Tmem229b;Angptl2;Adamtsl2;Fkbp5;Pgf;Cpt1a;Selenbp1;Dnaja1;Apoc1;Arrdc4;Svil;Sorbs1;Rasd2;Idi1;Dbi;Wee1;Clock;Klf11;Klf15;Hsph1;Myoc;Tmem51;Psmb8;Sh3bp2;Slc38a1;Lingo1;Me3;Fhl2;Ppp1r1b;Per3;Per1;Cd55;Fam174b;Rgs7;Bmp4;Cntfr;Serpine1;Stmn1;Cyb561;Gpr146;Ankrd12;Tnnt2;Ezr;Nme3;Csf2ra;Aldh3b1;Cxcl2;Nt5dc2,0.403586,0.316147,0.132786,0.453784,-0.087439,-0.256989,0.042421,0.038183,-0.111775,0.169089,0.021461,-0.117739,0.165446
ARID3A (mouse),28,Mettl7a1;Jam2;Cirbp;Rnf144a;Bst2;Pld1;Bcam;Ahsg;Adamtsl2;Lyz2;Dnaja1;Meox1;Hsp90aa1;Ctla2a;Dbf4;Zfp119b;Stbd1;Bmp4;Psrc1;Prdx6;Pax1;Ccl11;Tnmd;Nes;Itpr3;Klf2;Sema3e;Arap2,0.403265,0.317392,0.135751,0.529175,-0.032345,-0.248342,0.156209,-0.085872,-0.258122,0.092168,0.026047,-0.150404,0.245515
NFATC3 (mouse),33,Cdc25b;Hprt;Herpud1;Vmo1;Dio2;Mab21l2;Cebpd;Aqp1;Lmo2;Gsta4;Gsta3;Sncg;Lefty1;Fabp4;Hp;Ky;Lingo1;Taf1c;Fdps;Isg15;A4galt;Cybrd1;Cacnb4;Sost;Tnnt2;Cutc;Gm765;Pdia6;Arhgap18;Arhgap20;Ncam1;Agap2;Dpp4,0.401097,0.357084,0.132833,0.551271,0.159757,-0.03023,0.331272,-0.044014,-0.303105,0.155428,0.167098,-0.019157,0.369667
HINFP (human),75,Hpgd;Plscr2;Mbd1;Cox6b2;Kcna2;Slc27a1;Spp1;Ece1;Cpne7;Adcyap1r1;Tcap;Cbs;Tef;St3gal4;Nr1d2;Bcam;Plac8;Gja4;Timp4;G0s2;Aqp1;Mthfd1l;Sorbs1;Ptn;Lmo2;Lox;Dbi;Top1mt;Lonrf1;Klf15;Hsd11b2;Cyp2e1;Tmem52;Pigz;Psmb8;Zbtb16;Has1;Lepr;Me3;Nova1;Fhl2;Tmem86a;Foxf1;Prg4;Ppp1r1b;Tspan4;Per3;Per2;A4galt;Rgs7;Clmp;Sytl5;Cyp1b1;Stmn1;Cyb561;Eln;Fmo4;Anxa8;Esrrg;Cacnb4;Ankrd12;Itpr3;Clec2d;Aspa;Slc24a5;Sema3e;Arntl;Ezr;Tsc22d3;Fibin;Fam180a;Nrk;Sash1;Hspa8;Hspb7,0.396612,0.299955,0.142178,0.443078,-0.096657,-0.22811,0.027046,-6e-06,-0.11777,0.135469,0.013236,-0.128928,0.19234
NR3C1 (mouse),33,Plscr2;Mbd1;Slco3a1;Spp1;Adcyap1r1;Dapk1;Adh1;Ahsg;Angptl4;Dio2;Por;Ifit1;Tlr4;Wif1;Hsph1;Myoc;F13a1;Sh3bp2;Pabpc1l;Ctsk;Snx8;A4galt;Trdn;Mmp3;Thrsp;Gm6710;Sytl5;Creb3l1;Eln;Fmo4;Smpdl3b;Gm765;Ncam1,0.391105,0.35526,0.13472,0.600138,-0.019114,-0.194226,0.159263,-0.035845,-0.214057,0.185618,0.033056,-0.184837,0.262435
TEAD2 (mouse),41,Plscr2;Bhlhe41;Tcp11l2;Npas2;Dlx6;Egr3;Tcap;Etv4;Nr1d2;Bcam;G0s2;Dhrs3;Cdkn1a;Dio2;Hmgn2;Adamts4;Hmcn1;Lrrn4cl;Faim2;Lmo2;Comp;Lox;Dbp;Zbtb16;Sh3bp2;Nova1;Camkk2;Nxph1;Klhl13;Wnt2;Wnt4;Sox12;Stmn1;Mrap;Emb;Erf;Rhobtb1;Slc24a5;Basp1;Hspa8;Agap2,0.389504,0.207141,0.045971,0.370503,-0.182363,-0.368498,-0.028361,-0.046498,-0.214594,0.144005,-0.051816,-0.197038,0.118932
TBP (mouse),42,Mthfd2;Hyou1;Rapgef5;Ech1;Enpp2;Ifi203;Pld1;Angptl4;Slc4a10;Lrrn4cl;Postn;Gap43;Hsph1;Cyp2e1;Dbf4;Chordc1;Creld2;Taf1c;Mmp3;Cpt2;Esrrg;Ankrd12;Kcnj15;Dhcr24;Aspa;Fastkd3;Spp1;Dlx6;Xlr;Adh1;Magt1;Ptn;Wee1;Cldn1;Myoc;Ccl8;Sytl5;Clec2d;Sema3e;Tsc22d3;Fibin;Usp54,0.386159,0.225345,0.056267,0.456044,-0.160814,-0.358021,0.027137,-0.060799,-0.24511,0.126952,-0.018735,-0.186684,0.19256
Stat3 (mouse),31,Mbd1;Smpd3;Slc9a3r1;St5;Bst2;Vmo1;Ifi203;Cdkn1a;Aifm3;Deptor;Hmgcs2;Angpt2;Mab21l2;Aqp1;Arrdc3;Arrdc4;Ptn;Gsta3;Megf10;Plaur;Rbm3;Ccl8;Socs2;Utp14b;Isg15;Emb;Anxa8;Fam107a;Fibin;Npy1r;Aldh3b1,0.385258,0.258176,0.026185,0.474098,0.02797,-0.175572,0.25018,-0.127083,-0.320661,0.073865,0.005773,-0.189813,0.208371
APEX1 (human),26,Smpd3;Jam2;St5;Mia;Camkk2;Herpud1;Taf1c;Isg15;Ccnb1ip1;Add2;Sytl5;Cyp1b1;Stmn1;Mrap;Ahsg;Cybrd1;C1qtnf3;Selenbp1;Uba52;Mthfd1l;Ifit1;Ifit3;Lmo2;Cabp1;Arap2;Plaur,0.38466,0.348196,0.104659,0.578567,-0.036464,-0.238145,0.206953,-0.026429,-0.282012,0.263148,0.058221,-0.196784,0.297561
TFAP2C (human),33,Klf11;Hsd11b2;Smtnl2;Cdc25b;Cxcl12;Slc25a47;Slc9a3r1;Osgin1;Tnfrsf25;Cpne7;Egr3;Spon2;Tspan4;Creld2;Per2;Tcap;Taf1c;Bmp4;Thrsp;Wnt4;St3gal4;Cyb561;Gpr146;Adamtsl2;Cacnb4;Cdc14a;Kcnj15;Cpt1a;Tns3;Lmo2;Aldh3a1;Cabp1;Csf2ra,0.380441,0.283925,0.068581,0.503284,-0.03809,-0.260594,0.179313,-0.096516,-0.295506,0.107467,-0.051462,-0.229631,0.161256
HOXA5 (human),50,Larp6;Plscr2;Sdf2l1;Slc27a1;Gria4;Ece1;Slc10a6;Vmo1;Fbn1;Htra4;Dapk1;Ptx3;Nr1d1;Nr1d2;Dio2;Fkbp4;Pgf;Cdc14a;Rfc3;Cpt1a;Arrdc3;Vgll3;Meox1;Magt1;Svil;Sorbs1;Cst6;Dbi;Plaur;Wee1;Rbm3;Hp;Tmem86a;Pla2g2e;Thrsp;Wnt2;Psrc1;Clmp;Cyb561;Ccl11;Tmem14a;Cybrd1;Cacnb4;Notch4;Slc24a5;Ptgfr;Rhoc;Cxcl2;Cxcl5;Camk2b,0.380318,0.280539,0.124039,0.432472,-0.099779,-0.237479,0.047357,0.056586,-0.099783,0.211432,-0.056711,-0.238609,0.112056
TCF4 (human),83,Plscr2;Kcna6;Jam2;Arl4d;Ece1;Enpp2;Ccnb1ip1;Cytl1;Trdmt1;Ptx3;Plac8;Gja4;G0s2;Dio2;Cpt1a;Mab21l2;Svil;Lrrn4cl;Gsta4;Diaph3;Lox;Plaur;Gap43;Clock;Lum;Hsph1;Rnaseh2b;Fam13a;Me3;Pabpc1l;Chordc1;Mia;Socs2;Per2;Per1;Klhl13;Mmp3;Bmp4;Cpt2;Emb;Cybrd1;Esrrg;Kcnj15;Sord;Dhcr24;Aspa;Glul;Sash1;Aldh3a1;Dtx4;Cdc25b;Ttc39b;Cry1;Nr1d1;Hmgcs2;Tlr4;Ptn;Lmo2;Cldn1;Slc38a1;Lepr;Ccl7;Ano2;Camkk2;Cd55;Cd74;A4galt;Vcan;Il6;Wnt2;Tspyl5;Cyb561;Fmo2;Fmo3;Fmo4;Cacnb4;Itpr3;Slc24a5;Sema3e;Manf;Fibin;Plcxd3;Ncam1,0.379141,0.237406,0.132069,0.342916,-0.096854,-0.243537,0.03472,-0.141736,-0.242837,-0.019872,-0.056689,-0.182732,0.078412
SND1 (human),30,Klf11;Fabp4;Cyp2e1;Hp;Spp1;Slc25a47;Pabpc1l;Ccl7;Mia;Ppp1r1b;Per2;Cd55;Ccnb1ip1;Vcan;Ptx3;Tef;Fmo3;Tmem229b;Adamtsl2;Rspo1;Fkbp5;Clec2d;Aqp1;Ezr;Rhoc;Fibin;Arap2;Agap2;Cxcl5;Dpp4,0.368654,0.435414,0.199018,0.66433,0.06676,-0.128504,0.277264,0.073991,-0.137016,0.263322,0.135235,-0.075053,0.288259
HMGA1 (mouse),20,Mettl7a1;Rapgef5;Lgals3;Ahsg;Col27a1;Selenbp1;Cst6;Atp1b1;Gsta4;Cldn1;Fabp4;Hp;Plekha6;Snx8;Il6;Ddit4l;Tnnt2;Esm1;Aldh3a1;Dtx4,0.36333,0.405263,0.136575,0.685514,0.041933,-0.242989,0.317762,0.084473,-0.158259,0.322429,0.11832,-0.111648,0.358859
REL (mouse),38,Plscr2;Cox6b2;Kcnd3;Slc9a3r1;Trim67;Adamts14;Ece1;Rnf144a;Bst2;Nfil3;Pnpla2;Tnfaip2;Rasgef1b;Add2;Cbs;Cpt1a;Dnaja1;Ifit3;Sorbs1;Atp1b1;Top1mt;F13a1;Tmem52;Lepr;Dbf4;A4galt;Pax1;Fmo2;Fmo3;Rspo1;Cybrd1;Erf;Fam107a;Tnmd;Slc24a5;Ddit4l;Csf2ra;Agap2,0.363183,0.292249,0.053897,0.494788,0.006523,-0.215353,0.201726,-0.070934,-0.262809,0.120878,0.026158,-0.156182,0.210612
POU1F1 (human),26,Lum;Fabp4;Hp;Spp1;Fam13a;Ccl8;Chordc1;Snx8;Ccnb1ip1;Trdn;Fmo2;Dio2;Esrrg;Rfc3;Slc4a10;Tnmd;Aspa;Sema3e;Arrdc3;Ptgfr;Tlr4;Fibin;Postn;Diaph3;Lpl;Plaur,0.363026,0.289089,0.052684,0.588806,0.071121,-0.203922,0.280282,-0.073937,-0.28116,0.164279,-0.029431,-0.247577,0.233263
NFIC (human),91,Mthfd2;Ch25h;Plscr2;Mmp14;Bok;Txnip;St5;Herpud1;Chchd10;Etv4;Trdmt1;Tef;Plac8;Ahsg;Cdkn1a;Arrdc4;Ifit1;Ifit3;Meox1;Svil;Atp1b1;Dock10;Lox;Dbi;Dbp;Lonrf1;Gap43;Rbm3;Lum;Prex1;Foxs1;Fhl2;Fndc5;Tmem86a;Mia;Foxf1;Spon2;Per1;Trdn;Pik3r3;Cpt2;Creb3l1;Emb;Esrrg;Dhcr24;Nes;Uba52;Arntl;Aldh3a1;Aldh3b1;Hspa5;Hspa8;Cxcl5;Cdc25b;Slc27a1;Rasgef1b;Cry1;Xylt1;Nr1d1;Coq10b;Hmgn2;Pgf;Magt1;Sorbs1;Lmo2;Rasd2;Idi1;Hsd11b2;Myoc;Lefty1;Fabp4;Sh3bp2;Crnde;Plekha6;Prg4;Tspan4;Rftn1;Cd55;Fdps;Pla2g2e;Hspa1b;Cyb561;Fmo4;Cacnb4;Inmt;Tnmd;Manf;Tsc22d3;Arhgap18;Agap2;Nt5dc2,0.359616,0.285519,0.144446,0.39408,-0.074097,-0.191675,0.039464,-0.013478,-0.138642,0.125606,0.016156,-0.102112,0.150525
CACYBP (human),37,Sncg;Chst1;Tmem52;Cdc25b;Cxcl12;Rasl11a;Sh3bp2;Kcnd3;Lepr;Tnfrsf25;Lcn8;Ephb2;Fndc5;Egr3;Mia;Ppp1r1b;Spon2;Tspan4;Cd55;Col5a3;Chchd10;Tnfaip2;Cbs;Cyp1b1;Nr1d1;Gja4;Gpr146;Aifm3;Fkbp5;Hmgn2;Apoc1;Adamts4;Svil;Faim2;Hoxa10;Aldh3b1;Hspb7,0.357998,0.128655,-0.118242,0.316841,-0.065706,-0.250823,0.120533,0.292292,0.095973,0.442773,-0.032149,-0.215236,0.174207
