gene	bin_0	bin_1	bin_2	bin_3
Xkr4	-0.11301494	0.5286226	-0.1447133	-0.26841855
Gm19938	-0.27830017	0.07154139	0.020528749	0.8772356
Sox17	-0.026398048	-0.150211	-0.21395954	0.55763704
Mrpl15	1.4094989	1.5192986	1.7844285	2.0729866
Lypla1	0.62518823	1.3938943	1.3700354	1.5214777
Tcea1	1.1059138	1.9221767	2.1593037	2.4513044
Atp6v1h	1.3895117	-0.48094335	1.3940544	1.8030509
Rb1cc1	1.2593951	2.0190392	1.8556095	1.818947
4732440D04Rik	0.23426683	0.20958585	0.6022348	1.227768
Pcmtd1	1.5873044	1.6535424	2.1019847	2.0738347
Sntg1	-0.051670622	0.12655775	-0.025399424	-0.094169974
Rrs1	0.22587605	-0.44203204	1.2169924	1.484864
Adhfe1	-0.394498	0.68347406	0.85130125	0.68452865
Mybl1	-0.42907646	0.7867817	0.8064568	0.53157055
Vcpip1	0.5745922	1.0319705	1.3082258	1.422677
Sgk3	0.515166	1.3599236	0.41039175	0.7731122
Snhg6	0.9856449	1.5560751	1.6749544	1.0625037
Tcf24	-0.013115554	-0.054922704	0.0020856522	0.2409555
Cops5	1.3021679	1.4557501	0.34769228	1.5955195
Cspp1	1.0471072	1.2830555	1.1487452	1.6927522
Arfgef1	0.9958747	0.991114	1.1974488	1.8417609
Prex2	0.57945067	1.406874	1.4133681	1.5174612
Sulf1	1.5973872	0.87564194	2.1345377	2.272045
Slco5a1	0.2103754	-0.06521508	-0.07317258	-0.13755396
Ncoa2	-0.6666534	1.4415565	0.87145925	1.4582895
Tram1	1.5444444	1.899242	1.998867	1.8349559
Lactb2	-0.68053204	1.4624203	0.73305374	1.4017495
Eya1	-0.00032755337	0.47315434	-0.122512564	0.541587
Gm9947	0.51614046	-0.25521272	-0.32122162	0.59044766
Msc	0.41499105	0.16985355	0.086719155	0.6183474
Kcnb2	-0.06567201	-0.12039145	0.4466993	-0.24998926
Terf1	0.73821104	1.1056588	1.2213725	0.33681735
Sbspon	-0.064971745	0.26092333	-0.11248101	0.32354715
Rpl7	1.999482	2.3942208	2.3998537	2.6814759
Rdh10	0.96375555	-1.2556715	0.98943317	1.3064884
Stau2	-0.8047077	0.09201789	1.1211371	1.082889
Ube2w	1.2550204	0.690241	1.5936121	1.6713097
Eloc	1.9961818	1.8607229	1.7443956	2.3144796
Tmem70	1.1121318	1.2393738	0.95505714	1.7477019
Ly96	0.71058816	0.35912398	0.8505391	0.4317526
Jph1	0.367307	-0.124995634	0.6498404	1.0190367
Pi15	1.2881991	2.2345235	2.2199445	1.9481345
Gm28154	-0.10312154	0.31056532	-0.16841777	0.1975943
Gm16070	-0.018309481	0.41740748	-0.078209504	-0.11943086
Crispld1	-0.8987935	1.4495926	1.5462116	0.1519578
Tfap2b	-0.10765447	0.50753176	-0.35810176	-0.63845927
Mcm3	0.13127133	0.48966378	0.7106077	1.1704111
Paqr8	0.3201752	0.41746342	0.321113	0.3366731
Efhc1	-0.08496009	0.49993557	-0.12911928	-0.2620483
Tram2	0.9806146	1.4414403	0.43441743	1.1063656
Tmem14a	0.94099903	1.288885	0.3279206	1.777799
Gsta3	1.4420979	-0.06464275	-1.4296663	1.8576767
