gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Xkr4	0.49	0.12	0.12	0.6	1.0	-11.561819	-13.004343	-11.952965	-12.601418	0.7288463	0.45149186	-13.903490721284214	1.494962604096366	0.005319148936170213	1
Gm19938	0.46	0.27	0.27	0.49	1.0	-26.570171	-25.84701	-26.626791	-25.919693	0.0	-0.28249916	-12.868924917815846	4.649479646788722	0.031914893617021274	6
Sox17	0.37	0.26	0.26	0.58	1.0	-10.753197	-11.395582	-11.060656	-11.03528	0.5213795	0.12250731	-13.946275717762479	5.027026556320017	0.005319148936170213	1
Mrpl15	0.41	0.28	0.28	0.63	1.0	-194.35199	-186.44366	-192.61139	-189.07281	0.0	-2.2927165	-9.757189352898402	5.067421897796979	0.4148936170212766	78
Lypla1	0.25	0.49	0.25	0.63	1.0	-122.93601	-120.39805	-122.98281	-120.88389	0.0	-0.8912261	-10.61525880603725	2.705714585596776	0.2074468085106383	39
Tcea1	0.25	0.42	0.25	0.65	1.0	-274.60822	-260.02063	-272.85333	-262.6604	0.0	-5.18887	-8.967149186590197	3.4332897268826046	0.6542553191489362	123
Atp6v1h	0.25	0.12	0.12	0.54	1.0	-118.56404	-116.47323	-119.85301	-119.8199	0.0	0.5454128	-10.535391222286254	5.112701002939478	0.23404255319148937	44
Rb1cc1	0.35	0.27	0.27	0.57	1.0	-218.5122	-211.07133	-217.29758	-212.2316	0.0	-2.727634	-9.387631721535325	2.256198751592116	0.4095744680851064	77
4732440D04Rik	0.43	0.1999999999999999	0.1999999999999999	0.58	1.0	-48.722317	-47.21122	-47.89038	-48.372044	0.0	-0.1521217	-11.998863764148531	4.608194132159292	0.06914893617021277	13
Pcmtd1	0.37	0.48	0.37	0.54	1.0	-243.24199	-224.68265	-237.02197	-227.92319	0.0	-6.652871	-9.080408861259844	3.246334817090967	0.526595744680851	99
Sntg1	0.42	0.32	0.32	0.65	1.0	-5.579324	-5.24971	-5.297268	-5.481822	0.0	-0.042344473	-14.584690124900172	1.489838476958239	0.005319148936170213	1
Rrs1	0.24	0.0999999999999999	0.0999999999999999	0.72	0.84	-81.78157	-77.46979	-78.642075	-81.032524	0.0	-0.32530668	-11.328369546941992	4.171553885420303	0.15425531914893617	29
Adhfe1	0.21	0.43	0.21	0.63	1.0	-36.73468	-36.941166	-36.58845	-37.347828	1.0	0.26628667	-12.357282437759565	2.846705851027276	0.05319148936170213	10
Mybl1	0.2	0.4	0.2	0.59	1.0	-29.088764	-29.199255	-28.906574	-29.397465	1.0	0.13406695	-12.541235583827847	2.750297217678184	0.03723404255319149	7
Vcpip1	0.31	0.4399999999999999	0.31	0.6	1.0	-104.89791	-94.38487	-103.38326	-95.28808	0.0	-4.173497	-10.914872739600044	3.3572442088819225	0.17553191489361702	33
Sgk3	0.44	0.09	0.09	0.52	1.0	-59.17942	-58.351463	-59.267525	-57.69405	0.0	-0.64508826	-11.575736661732016	1.5259439572352687	0.0851063829787234	16
Snhg6	0.42	0.28	0.28	0.48	1.0	-137.05307	-134.74345	-136.53731	-135.08423	0.0	-0.855057	-10.251155982411786	1.9080359139058807	0.2712765957446808	51
Tcf24	0.45	0.42	0.42	0.65	1.0	-8.194338	-8.043375	-7.9990287	-8.191531	0.0	-0.0012189185	-14.47524881987073	4.74705374491888	0.005319148936170213	1
Cops5	0.1999999999999999	0.4	0.1999999999999999	0.73	0.8099999999999999	-123.52114	-120.892166	-122.62986	-121.95036	0.0	-0.68218017	-10.471355485445708	0.1769867917388508	0.2127659574468085	40
Cspp1	0.39	0.27	0.27	0.57	1.0	-118.955605	-116.31001	-118.439316	-116.60309	0.0	-1.0216848	-10.552686375123152	5.276975807391684	0.24468085106382978	46
Arfgef1	0.5	0.3199999999999999	0.3199999999999999	0.56	1.0	-129.8445	-124.05464	-129.53719	-125.00334	0.0	-2.1024873	-10.477174020443751	4.852905405468376	0.2393617021276596	45
Prex2	0.39	0.39	0.39	0.58	1.0	-109.94198	-103.70052	-105.96256	-107.73476	0.0	-0.9585843	-10.66641648986416	2.5722234179396795	0.18085106382978725	34
Sulf1	0.29	0.16	0.16	0.5	1.0	-238.46338	-239.48056	-239.22232	-240.57162	0.25387776	0.9155995	-9.196800923551073	4.320213784837637	0.4946808510638298	93
Slco5a1	0.28	0.4	0.28	0.5	1.0	-5.426626	-6.1948743	-5.9158015	-5.745946	0.36325866	0.13867879	-14.526627567571973	0.15698823730275802	0.005319148936170213	1
Ncoa2	0.15	0.42	0.15	0.5	1.0	-81.87746	-81.80268	-84.04816	-80.48807	0.0	-0.603404	-11.22152889987588	2.8982341440393267	0.14361702127659576	27
Tram1	0.45	0.31	0.31	0.62	1.0	-214.90776	-207.84395	-215.58537	-208.07504	0.0	-2.9674115	-9.396095803033704	1.9814796759626816	0.44680851063829785	84
Lactb2	0.25	0.26	0.25	0.4	1.0	-81.63817	-82.05871	-83.59997	-80.994125	0.0	-0.2797043	-11.279753370085771	2.6016334666699157	0.16489361702127658	31
Eya1	0.43	0.46	0.43	0.58	1.0	-9.879664	-9.796933	-10.161306	-9.464368	0.0	-0.180361	-13.776230439201546	0.8836450258594937	0.010638297872340425	2
Gm9947	0.24	0.3199999999999999	0.24	0.72	0.84	-12.84041	-13.386243	-13.096533	-13.499672	0.5307672	0.2863137	-13.49969223816606	5.6378899404996385	0.015957446808510637	3
Msc	0.3399999999999999	0.42	0.3399999999999999	0.66	1.0	-27.752747	-26.678196	-27.502014	-26.910183	0.0	-0.36592072	-12.826415521565963	5.7177163166256655	0.031914893617021274	6
Kcnb2	0.24	0.43	0.24	0.57	1.0	-8.636115	-10.046945	-9.124013	-9.253401	0.6541766	0.26808378	-13.922384345789526	2.9418893011973046	0.010638297872340425	2
Terf1	0.35	0.25	0.25	0.52	1.0	-68.1993	-66.44463	-66.748276	-66.37783	0.0	-0.7910553	-11.323257500385916	2.0127102563192105	0.11170212765957446	21
Sbspon	0.4	0.27	0.27	0.51	1.0	-9.620335	-9.394304	-9.679654	-9.315735	0.0	-0.132286	-13.85785665344618	1.2873540944083084	0.010638297872340425	2
Rpl7	0.4	0.4499999999999999	0.4	0.62	1.0	-579.5425	-513.58563	-560.90753	-535.38196	0.0	-19.17867	-6.94272114538494	5.937246247892733	0.9042553191489362	170
Rdh10	0.35	0.1099999999999999	0.1099999999999999	0.47	1.0	-63.06313	-65.2154	-63.82891	-65.4231	0.6441985	1.0249237	-11.631867628090795	4.918546474718948	0.09042553191489362	17
Stau2	0.07	0.18	0.07	0.73	0.8099999999999999	-52.089428	-53.768303	-51.011284	-53.916725	1.0	0.79358506	-11.947325930475362	3.576713554546545	0.0851063829787234	16
Ube2w	0.42	0.39	0.39	0.52	1.0	-117.36987	-115.20956	-116.41478	-117.43059	0.0	0.026368069	-10.474771618501928	4.84982310355484	0.21808510638297873	41
Eloc	0.15	0.39	0.15	0.61	1.0	-286.04932	-277.89398	-282.82355	-283.18558	0.0	-1.243706	-8.865918710567481	6.055841568274965	0.6648936170212766	125
Tmem70	0.43	0.38	0.38	0.51	1.0	-107.18318	-105.62758	-107.17436	-105.5468	0.0	-0.71067214	-10.675070577303854	5.202863274053309	0.2127659574468085	40
Ly96	0.4399999999999999	0.45	0.4399999999999999	0.49	1.0	-46.084034	-45.73285	-46.26353	-45.518253	0.0	-0.24571541	-12.049874702805976	0.37951951078930524	0.06382978723404255	12
Jph1	0.4399999999999999	0.2199999999999999	0.2199999999999999	0.62	1.0	-50.26758	-47.109074	-48.83968	-48.49877	0.0	-0.7681829	-12.180013059844057	4.549176214101312	0.06382978723404255	12
Pi15	0.31	0.09	0.09	0.6	1.0	-318.9701	-310.64035	-314.21738	-316.92935	0.0	-0.8862825	-8.575767372632605	2.2787745018726175	0.6117021276595744	115
Gm28154	0.48	0.34	0.34	0.45	1.0	-11.856061	-11.370303	-11.862446	-11.386529	0.0	-0.20391516	-13.941427690260948	1.196261692718422	0.010638297872340425	2
Gm16070	0.4599999999999999	0.15	0.15	0.62	1.0	-5.845514	-5.664298	-5.9044623	-5.616583	0.0	-0.099423446	-14.504024523222332	1.4233021074779817	0.005319148936170213	1
Crispld1	0.12	0.07	0.07	0.7	0.9	-93.66356	-96.42445	-93.12006	-97.40488	1.0	1.6248336	-11.083245506356343	2.3141403254962887	0.10638297872340426	20
Tfap2b	0.3299999999999999	0.1	0.1	0.67	0.9899999999999998	-14.988103	-17.442915	-15.0563965	-17.15657	0.9721797	0.94175345	-13.262535402807522	1.3913487039653445	0.005319148936170213	1
Mcm3	0.3	0.3199999999999999	0.3	0.55	1.0	-51.758648	-49.960075	-51.54667	-50.55392	0.0	-0.52320635	-11.923735709360823	3.854472045106539	0.06914893617021277	13
Paqr8	0.49	0.36	0.36	0.52	1.0	-25.046524	-24.71479	-24.825592	-24.975143	0.0	-0.031000206	-12.846734492075448	1.0045464094921375	0.031914893617021274	6
Efhc1	0.45	0.19	0.19	0.7	0.9	-9.288318	-9.326941	-9.449538	-9.191541	0.0	-0.0420297	-13.89618350969884	1.528418002221489	0.010638297872340425	2
Tram2	0.2299999999999999	0.17	0.17	0.61	1.0	-80.24554	-78.94672	-80.012436	-79.10199	0.0	-0.49663618	-11.032097466148956	0.8613475455180222	0.14893617021276595	28
Tmem14a	0.35	0.3199999999999999	0.3199999999999999	0.43	1.0	-110.69737	-108.57047	-110.21907	-109.063675	0.0	-0.7095058	-10.914119380070066	6.034186596588755	0.16489361702127658	31
Gsta3	0.01	0.05	0.01	0.81	0.5699999999999998	-150.7465	-161.66035	-149.33736	-160.22159	1.0	4.114976	-10.733463900886559	5.5240316025518	0.13829787234042554	26
Gm28836	0.32	0.41	0.32	0.6	1.0	-5.542933	-6.0139847	-5.5043488	-6.005362	1.0	0.20083039	-14.540982144531329	3.0995088041719137	0.005319148936170213	1
