gene	log_min	log_max
Gap43	-20.316063	-16.862186
Hdlbp	-10.201019	-6.7471414
Cox20	-10.992842	-7.538964
Tmem205	-11.576848	-8.12297
Ift122	-13.474448	-10.02057
Fam13c	-10.717879	-7.2640014
Eid1	-10.153409	-6.699531
Malt1	-12.517951	-9.064073
Iqgap1	-10.013432	-6.5595536
Gm44946	-18.370153	-14.916276
Pard6b	-18.929768	-15.47589
Hnrnpll	-12.393078	-8.939199
Hk3	-18.929768	-15.47589
Helb	-13.631452	-10.177573
Napsa	-19.622915	-16.169039
Ccdc152	-14.407981	-10.9541025
Got1	-13.549872	-10.095994
Vmn1r90	-18.236622	-14.782744
Phkg1	-12.214993	-8.761114
Ankrd10	-11.711776	-8.257897
Mcmdc2	-16.627184	-13.1733055
Serpinb6b	-10.823179	-7.3693013
E330020D12Rik	-20.316063	-16.862186
Msmp	-17.371624	-13.917747
Rmrp	-14.576271	-11.122393
Xlr4a	-16.732544	-13.2786665
Wdr13	-12.523715	-9.069837
Sord	-12.119627	-8.665749
Gm42699	-16.465916	-13.012038
Pawr	-10.789017	-7.335139
Fgf2os	-15.360237	-11.906359
Dmd	-9.424095	-5.970217
Tsga10	-12.770674	-9.316795
Rerg	-18.929768	-15.47589
Nthl1	-12.805086	-9.351208
Rarres1	-13.279915	-9.826036
Rbm44	-15.151278	-11.697399
Pcnx3	-12.920957	-9.467078
Trappc4	-11.614883	-8.161005
Gm34829	-17.543474	-14.089597
Olfr172	-18.370153	-14.916276
Mtcp1	-14.585964	-11.132086
Rrp9	-12.843563	-9.389685
Tert	-17.320332	-13.866453
Kat14	-13.3671665	-9.913288
Col6a2	-10.248546	-6.7946677
4930483P17Rik	-18.706625	-15.252748
Sars	-11.243033	-7.7891555
Tsc22d3	-12.884764	-9.430885
Chd8	-11.6244135	-8.170535
Gm17399	-18.929768	-15.47589
Map3k19	-16.308731	-12.854853
Cep104	-12.753383	-9.299504
Dbt	-12.182183	-8.728305
Chchd5	-12.927736	-9.473858
4930581F22Rik	-13.807295	-10.353416
Sox5it	-18.929768	-15.47589
Ric8b	-13.042277	-9.588399
Orc2	-12.661621	-9.207743
Zfp385b	-13.557969	-10.104091
Hist1h2bh	-15.897223	-12.443345
Gm42868	-18.929768	-15.47589
Ppp4r1	-12.9610615	-9.507183
1700047M11Rik	-19.217451	-15.763574
Dazap1	-11.867364	-8.413486
Gm47767	-14.154857	-10.700978
C1galt1	-11.786152	-8.3322735
Gm11808	-12.301067	-8.847189
Racgap1	-16.444862	-12.990984
Aktip	-11.461827	-8.007949
Dact1	-13.50482	-10.050941
Gm50336	-18.013477	-14.5596
Pik3r1	-11.529913	-8.076035
CT868723.1	-18.524303	-15.070426
Abhd6	-13.249597	-9.795718
Zfp993	-15.403409	-11.949531
Tnpo1	-11.6638155	-8.209937
Pigo	-14.917901	-11.464023
Csrnp2	-14.886718	-11.432839
Marc2	-11.05541	-7.6015325
Nedd9	-11.192807	-7.7389293
Dhrs9	-15.816254	-12.362375
Art3	-12.511405	-9.057527
Rab5b	-11.474471	-8.020593
Klhl15	-13.576727	-10.1228485
Pros1	-11.901125	-8.447247
Nat2	-14.56986	-11.115982
3010003L21Rik	-15.180265	-11.726387
Gm29237	-16.850327	-13.396449
Gm17191	-18.929768	-15.47589
Mrpl53	-11.2451	-7.791222
Wdr59	-14.095473	-10.641595
Gm19792	-18.929768	-15.47589
Gm21269	-17.677006	-14.223128
0610025J13Rik	-18.706625	-15.252748
Cldn19	-20.316063	-16.862186
F2rl1	-16.096556	-12.642677
Cdo1	-11.074613	-7.6207347
Fam25c	-14.4411335	-10.987255
Gm20743	-16.983858	-13.529981
Mamstr	-14.087553	-10.633675
Exph5	-20.316063	-16.862186
Lrrn2	-16.732544	-13.2786665
Slc38a10	-11.991	-8.537122
Ankk1	-18.929768	-15.47589
Gm37637	-17.425692	-13.971814
Gm33195	-18.013477	-14.5596
Gm33280	-18.524303	-15.070426
Skil	-10.855587	-7.401709
Ttc25	-17.608013	-14.154135
Fnbp1l	-12.84698	-9.393102
Cntd1	-16.025604	-12.571726
Zdhhc20	-11.741546	-8.287667
Gm15706	-15.13428	-11.680402
Sdf2l1	-13.432601	-9.978723
Gm49970	-16.238525	-12.784648
Yif1b	-11.41062	-7.956742
Ecsit	-12.56244	-9.1085615
Gm11008	-17.831156	-14.377278
Taf6l	-14.06416	-10.610282
Slc35f6	-13.272903	-9.819025
Rp9	-11.0537	-7.5998225
Znhit1	-11.358295	-7.9044175
Smo	-12.124047	-8.670169
Haus4	-14.399861	-10.945983
Tyw1	-13.061886	-9.608007
Ogg1	-13.788106	-10.334228
Cep97	-13.525967	-10.072088
Ccnd3	-11.29761	-7.8437324
Ddx21	-11.647352	-8.193474
Gm44190	-16.578394	-13.124516
Usp45	-12.542469	-9.088591
Kif19a	-18.929768	-15.47589
Bcl7b	-11.223831	-7.7699533
Dtl	-16.205189	-12.751311
Scn7a	-17.180569	-13.726691
Polr3b	-14.054572	-10.600694
Rnf187	-10.563807	-7.1099286
Gfra1	-17.543474	-14.089597
Gm5084	-18.929768	-15.47589
Ttll7	-10.892065	-7.438187
Zfp114	-15.13428	-11.680402
Zfp7	-15.017746	-11.563868
Impa1	-11.309064	-7.855186
Zfp740	-12.628067	-9.174189
Tpbg	-15.204076	-11.750197
Rrp8	-12.253631	-8.799752
Trappc5	-11.9811125	-8.527234
Rtel1	-14.243019	-10.789141
Plin2	-12.253631	-8.799752
Smagp	-17.608013	-14.154135
Tfdp1	-12.685117	-9.231238
Rdh5	-13.097154	-9.643275
Nacad	-12.518362	-9.064484
Procr	-18.236622	-14.782744
Zfyve21	-11.508143	-8.054265
Krt79	-16.096556	-12.642677
Irx3os	-18.11884	-14.664962
Gm48242	-19.622915	-16.169039
Mrps14	-10.63497	-7.181092
Mrps6	-11.273906	-7.820028
Gm20463	-17.608013	-14.154135
Shkbp1	-13.65038	-10.196502
Mapk12	-14.06416	-10.610282
Calhm4	-18.929768	-15.47589
Ppp4r4	-16.012	-12.558121
4930479D17Rik	-18.929768	-15.47589
Hivep2	-11.743436	-8.289557
2410022M11Rik	-13.759286	-10.305408
Usp43	-18.11884	-14.664962
Sorbs1	-11.392073	-7.9381948
Lrrc7	-16.602491	-13.148613
3110006O06Rik	-18.706625	-15.252748
C9orf72	-13.302148	-9.848269
Mast2	-12.315714	-8.8618355
Hist1h4c	-14.381169	-10.927291
Vps35	-11.041247	-7.5873694
Prdx1	-9.383975	-5.930097
Wasf1	-14.61897	-11.1650915
Trmt44	-13.867174	-10.413296
Gm26682	-16.627184	-13.1733055
Adap2	-18.524303	-15.070426
Naip2	-20.316063	-16.862186
Paqr6	-12.1296	-8.675721
Plec	-10.977594	-7.5237164
Chtop	-11.500249	-8.0463705
Hcar1	-17.48285	-14.028972
Lrrc61	-14.478333	-11.024455
Btbd3	-13.185966	-9.732087
Tyms	-13.513669	-10.059791
Rbpms2	-10.846827	-7.3929486
Hoxc10	-16.983858	-13.529981
Cyp1b1	-13.8147745	-10.360896
Pcgf5	-11.003077	-7.5491986
Gm10432	-15.367304	-11.913425
A630072M18Rik	-13.972183	-10.518305
Gm31462	-18.929768	-15.47589
