gene	bin_0	bin_1	bin_2	bin_3
Gap43	-0.2597124	0.15300098	0.7063179	-0.01665482
Hdlbp	3.7441666	2.9901204	3.8285985	3.8453927
Cox20	3.3507743	3.7304833	3.8068042	3.2978632
Tmem205	3.0107644	3.295158	3.4574878	3.672992
Ift122	2.6312096	2.7559621	2.7935295	3.094749
Serpina3g	-0.023352254	-0.061373316	-0.05095001	0.19494241
Fam13c	3.85073	2.5007045	2.5362744	3.9132857
Eid1	3.8107493	3.9072542	3.2315993	3.541397
Malt1	3.3784006	1.8954893	3.0445883	3.59578
Iqgap1	3.81921	3.1019855	3.8879235	3.6517167
Gm44946	0.6898021	0.13274643	0.6776219	0.8360185
Pard6b	0.41241616	-0.3798475	0.2738719	-0.19407724
Gm46633	-0.25967267	0.7193785	-0.42756358	0.61415416
Hnrnpll	3.086089	3.0746508	3.3187296	3.421043
Hk3	-0.20842506	0.3417021	-0.36853895	0.8647867
Helb	2.720767	2.5433185	3.100485	2.6691234
Ccdc152	1.3778942	2.6803122	1.4420642	2.6440606
Got1	1.8873299	2.895259	2.987894	2.9723687
Vmn1r90	0.56222963	0.45185176	0.3159656	1.1067841
Phkg1	3.359179	3.411755	3.5823667	2.7456927
Ankrd10	3.434477	3.5031407	2.9602215	3.5725281
Mcmdc2	-0.5218293	1.0116428	1.736936	1.5289323
Serpinb6b	3.65296	3.1421309	3.1670847	3.5449004
E330020D12Rik	-0.025544845	-0.058599673	-0.044984836	0.5945748
Msmp	1.02767	1.1945885	0.12498693	-0.022549031
Rmrp	2.283184	2.836031	0.028009167	2.9944892
Xlr4a	1.2185336	-1.6550043	1.228442	1.1974177
Wdr13	3.1445222	2.8267114	3.2261164	3.4825528
Sord	2.747023	3.6687322	3.3478653	3.1050887
Gm42699	0.93203914	1.0259521	1.6425406	1.0005876
Pawr	3.8221002	3.4948735	2.9448967	3.7565877
Fgf2os	1.4935269	1.7926819	1.86165	1.9097316
Dmd	3.8556674	3.4046013	3.8900402	3.8137448
Tsga10	3.1677573	3.026424	3.2276685	3.2826848
Rerg	0.6922939	0.20299658	-0.44329798	0.8648481
Nthl1	2.8841436	3.2883797	3.0168343	3.306084
Rarres1	2.5727637	3.0101943	2.8537147	2.486614
Rbm44	2.0389237	0.84937173	1.8132473	2.4256446
Pcnx3	3.0120044	2.9821062	2.9613717	3.1780224
Trappc4	3.3695543	3.6954246	3.057725	3.5257165
Gm34829	0.7065173	1.9974811	1.3438033	0.4714407
Olfr172	0.587897	0.4948258	0.82307976	0.33798328
Mtcp1	2.2892702	2.6832745	1.2729434	2.7192962
Rrp9	2.872333	3.1771302	3.3903632	2.9261692
Tert	0.9584531	1.035525	1.1957124	0.8616611
Kat14	2.8962991	2.7921004	2.969915	3.1073778
Col6a2	3.726276	3.6343994	3.8717792	3.342333
4930483P17Rik	-0.30560362	0.63135034	-0.5076146	-0.19257228
Sars	3.3557603	3.35225	3.728683	3.441394
Tsc22d3	-0.5878101	3.3024437	3.5656066	2.9095428
Chd8	3.500091	2.8294241	3.6806931	3.4191983
Gm17399	0.49676526	0.85007995	0.024330813	0.53368014
Map3k19	0.5792632	1.7357469	1.4605118	1.6385292
Cep104	3.168234	2.6048617	3.1641152	3.31277
Dbt	3.4197283	3.2248693	3.3334186	3.256267
Chchd5	2.858201	3.4003396	2.887999	3.1107056
4930581F22Rik	2.6221135	2.896529	2.6379046	2.7016306
Sox5it	0.4045882	0.35485822	0.32124773	0.016707331
Ric8b	2.9489224	2.8225029	3.2352808	3.147124
Orc2	3.1472478	3.1021967	3.2430146	3.1495926
Zfp385b	2.2609673	2.2351243	3.1123264	3.1371505
Hist1h2bh	1.3667246	1.7950025	1.5930469	2.1233306
Gm42868	-0.20553336	0.68373585	0.43378326	0.11019617
Ppp4r1	3.0530326	2.5319722	3.0970764	3.2738037
Dazap1	3.1963015	3.1720858	3.4541	3.5121734
Gm47767	2.1776443	2.791729	2.302635	2.9527571
C1galt1	3.6039577	2.9038231	3.2525072	3.663828
Gm11808	2.2410893	3.778242	2.520516	3.271281
Racgap1	0.40355667	0.661826	-0.32385737	2.453596
Ska1	0.069504105	0.3211704	-1.2742927	1.4461364
Aktip	3.2999897	3.3680668	3.464171	3.5139363
Dact1	2.727438	2.7211509	2.6572936	3.0629933
Gm50336	-0.82502633	0.5879146	1.1652191	1.0216334
Pik3r1	3.7794013	2.775229	2.9893603	3.8049812
CT868723.1	-0.4204343	0.33594942	0.84087414	0.27090442
Abhd6	2.489949	3.0852869	3.1710567	3.1547573
Zfp993	1.6974623	2.0142484	2.1232924	1.8717747
Tnpo1	3.5264254	3.0516515	3.4349456	3.5019236
Pigo	1.6694486	2.2914228	2.104057	2.5563548
Csrnp2	1.9750061	1.9770291	2.2932477	2.6282296
Marc2	3.535714	3.796959	3.482987	3.5282378
Nedd9	3.1478605	2.8530328	3.3351536	3.8487837
Dhrs9	2.2336557	2.1351256	1.6376494	1.6591415
Art3	2.79852	3.431538	3.129958	3.7957711
Rab5b	3.450795	3.2962725	3.5471604	3.406736
S1pr5	-0.06555134	-0.1553298	0.4844955	0.23555368
Klhl15	2.688226	2.8257	2.8110833	2.8910477
Pros1	3.4186711	3.4357023	3.1216257	3.3979487
Nat2	2.045755	2.7421782	2.4874654	2.3941588
3010003L21Rik	1.4330513	1.9962604	2.0409446	2.3784199
Gm29237	0.78132796	0.5926869	1.1446519	0.937593
Gm17191	0.15974078	1.1087314	0.33304635	-0.042560723
Mrpl53	3.377116	3.58425	3.5277386	3.6685412
Wdr59	2.4464598	2.6190586	2.543932	2.809998
Gm19792	0.6370427	-0.0737935	0.37239742	0.70728815
Gm21269	0.68633324	0.85772777	0.71863544	0.5615528
0610025J13Rik	0.1340743	0.41556823	0.387761	0.33908534
Cldn19	0.4139535	0.38562432	-0.2709288	0.32806963
F2rl1	0.3677627	0.58962005	1.0845437	1.6043717
Cdo1	3.2853336	3.871788	3.4570277	3.5390956
Fam25c	0.97500956	2.7987885	2.801606	2.761209
Gm20743	0.56371415	1.014516	0.6664025	-0.18332805
Mamstr	2.1462083	3.0650814	2.782637	1.3485937
Exph5	-0.060987007	0.55749935	-0.11982399	0.21130623
Lrrn2	0.41114175	0.37996083	1.1125102	1.0105873
Slc38a10	3.2604156	3.186414	3.335336	3.5178232
Ankk1	0.4368306	0.16293302	0.3174654	0.58857214
Gm37637	-0.77008724	0.02526696	0.08393766	1.371656
Gm33195	-0.7251636	1.0656627	1.1289631	0.14730607
Gm33280	0.39579183	0.094747104	-0.362018	0.85085595
Skil	3.7697833	2.5113487	3.46096	3.8244765
Ttc25	0.70456636	0.9555781	1.2519697	1.1182445
Fnbp1l	2.9391928	2.5222538	3.2542036	3.3458042
Cntd1	1.134339	1.1855029	0.8897273	1.8561509
Zdhhc20	3.6423502	3.6251173	3.1637654	3.011029
Gm15706	1.7620337	2.4986355	1.9984891	2.4661152
Sdf2l1	2.9247372	2.7914615	2.3121285	3.2119322
Gm49970	1.1624341	2.140147	1.2273787	1.4247848
Yif1b	3.3195503	3.49499	3.5549965	3.6063647
Ecsit	2.9044306	3.0540078	3.5419095	2.9884903
Gm11008	0.5857693	0.75262725	0.18709834	0.20726398
Taf6l	2.2794359	2.3518822	2.6588166	2.8502486
Slc35f6	2.84479	3.0177245	3.0518985	3.0414107
Rp9	3.6451995	3.6235151	3.5666177	3.5828779
Znhit1	2.831968	3.6078928	3.428589	3.6412225
Smo	3.353651	3.111927	3.4227211	3.411382
Haus4	2.1779597	2.8200061	2.5936139	2.5828774
Tyw1	2.9407396	2.636094	3.234388	3.367996
Ogg1	2.4840238	3.133261	2.784188	2.5930893
Cep97	2.7068202	2.8331792	3.0268812	3.0617442
Ccnd3	3.3486874	3.6218116	3.560486	3.521155
Ddx21	3.4743936	2.5639954	3.466879	3.7024148
Gm44190	1.3323547	1.022836	0.81335616	1.4631194
Slc28a2	-0.020741103	-0.06390777	0.2301979	-0.11001176
Usp45	3.287286	3.020027	3.3094099	3.1955218
Kif19a	-0.2505563	0.8395087	0.44867152	0.030154016
Bcl7b	3.3021781	3.3854704	3.6088643	3.6364236
Dtl	-0.12874435	1.3561697	1.6185929	2.0675044
Scn7a	-1.4133257	1.4354386	0.89292234	1.3530428
Polr3b	2.296273	2.2402787	2.7651713	2.900267
Rnf187	3.5906684	3.809415	3.6339276	3.7180936
Gfra1	0.95344424	1.5731171	0.9807808	1.0218754
Gm5084	0.2689696	-0.06418075	-0.043675113	-0.11201479
Ttll7	3.7330868	2.9265723	3.7116866	3.676182
Zfp114	1.9578438	2.309553	2.1297214	2.636716
Zfp7	1.8337066	2.2504742	2.426122	2.1068614
Impa1	3.5421205	3.668973	3.5290732	3.349998
Zfp740	3.2723072	3.3787904	3.0847993	3.012797
Tpbg	1.1813639	1.7650315	1.2422187	1.9104291
Rrp8	3.261112	2.9456556	3.6579828	2.9632163
Trappc5	2.9722946	3.4285886	3.4269054	3.3372777
Rtel1	2.2809024	2.5758896	2.5531313	2.8652003
Plin2	3.0348299	3.2624578	3.1943183	3.515666
Smagp	0.8764634	1.9017162	1.401883	0.5912497
Tfdp1	3.0554311	3.2450564	3.03346	3.1710012
Rdh5	2.624741	2.9922082	3.0074575	3.3453665
Nacad	3.148756	2.433244	2.9985216	3.6371217
Procr	0.24205643	0.9509022	0.81705165	0.6835881
Zfyve21	3.1509292	3.692545	3.6645007	3.245291
Krt79	0.7839604	1.4349294	1.7154318	1.6272762
Irx3os	0.44809887	0.44735044	0.35862693	-0.5519607
Gm48242	-0.2522437	0.17782705	0.25874287	0.93340826
Mrps14	3.5244946	3.8556588	3.4775171	3.6394086
Mrps6	3.4139702	2.9032838	2.9387126	3.742215
Gm20463	0.7333443	0.5902693	0.4381461	0.7910948
Nrxn3	-0.022743406	0.18888672	-0.04388555	-0.108020365
Shkbp1	2.3522515	2.629711	3.0534334	2.9976358
Mapk12	1.6601651	2.8082862	2.6549852	2.5960271
Calhm4	0.45354667	0.3880981	-0.118411236	-0.2545343
Ppp4r4	1.4737153	1.4373236	1.7467337	2.0260246
4930479D17Rik	-0.11116359	-0.2585652	0.4973185	0.41041502
Hivep2	3.2687435	2.1306548	3.7629662	3.5533614
2410022M11Rik	1.8801377	3.0411282	2.9084866	2.9948244
Usp43	0.60122377	0.74531406	-0.049267825	0.5096738
Sorbs1	3.0639327	2.6924367	3.7910051	3.5288072
Lrrc7	1.2837305	1.4823381	2.0231738	1.9519702
3110006O06Rik	0.69635725	0.8800606	0.22401004	0.3683385
C9orf72	2.803171	2.8678792	3.0750272	2.9121196
Mast2	3.3547788	2.6515477	3.5183082	3.3170002
Hist1h4c	2.2371397	2.8447573	2.2351766	2.8789012
Vps35	3.6106656	3.2440896	3.653712	3.6305203
Prdx1	3.6077714	3.9104407	3.7544177	3.8269143
Wasf1	0.59125644	0.37052673	2.264465	2.7273767
Trmt44	2.6628273	3.0624268	2.6611261	2.645274
Gm26682	1.1122849	1.9991871	1.2636682	1.3627876
Adap2	-0.1611869	0.51752096	0.387459	-0.55763423
Naip2	-0.024430292	-0.06497926	-0.050695095	0.4642038
Paqr6	2.7983787	3.5109034	2.4051132	3.566866
Plec	3.6788323	2.7758207	3.8433244	3.4865766
Chtop	3.5024762	3.16885	3.4318576	3.6375222
Hcar1	0.11978787	0.9686432	1.2929254	0.58854693
Lrrc61	2.1852283	2.2411199	2.2444785	2.7484922
Btbd3	3.045556	2.838533	3.2843037	3.0272033
Tyms	2.2576277	3.1991816	2.8491375	2.990761
Rbpms2	3.3038578	3.7876158	3.7767575	3.3893116
Hoxc10	1.4688706	2.3297741	2.241568	2.5188024
Cyp1b1	3.142604	2.3952932	2.756946	3.5257201
Pcgf5	3.7135985	2.605021	3.2997134	3.8982847
Gm10432	0.46735245	2.4038033	1.8954313	1.8564916
A630072M18Rik	2.2835352	2.8145056	2.7654812	2.8503695
Gm31462	0.5941431	-1.1857636	-0.31744018	1.2070719
Trim32	2.7077923	3.0122135	3.2406833	3.168553
Zfp607a	2.1916795	2.5703797	2.5048308	2.428798
Sla2	0.16029897	-0.4098637	0.6354053	1.1840926
Insyn2a	-0.21121767	-0.476455	0.7638658	0.5998354
Atg4b	3.213276	2.7934778	3.2239873	3.465658
Gm49886	-0.41755083	1.5330225	0.12772296	1.3507442
Mkrn2os	-0.21249193	0.18225044	-0.36115062	0.87264216
Polr3h	2.5156543	3.3923268	3.4036825	2.3597271
Psmc3	3.143672	3.5850368	3.861877	3.8179245
Zfp873	2.2123086	2.6000185	2.221506	2.8350718
Fanca	0.28274423	0.26555797	0.32655612	0.94965863
Alas2	0.1397878	0.7604298	0.41460317	-0.85746324
Irf2bp1	3.061377	3.12855	3.4085405	3.4120824
Rhbdd1	2.8467321	2.9293315	3.1114974	3.0596817
Ibtk	3.3238723	2.8302946	3.3959374	3.2108767
Clca3a1	-0.46686232	0.9015905	0.7359125	-0.5651214
5330438D12Rik	2.222568	2.7287796	1.9018654	2.7781017
Camta1	3.3095517	3.7360775	3.5439954	3.3554833
Tmem259	3.4531684	3.1741014	3.5351553	3.468365
Ddx51	2.4883707	2.6433783	2.6847074	2.9733193
Entr1	3.1294396	2.8066852	2.8577907	3.4696553
Gm35065	-0.266969	0.6489579	0.30694124	0.26981926
Adgrb1	0.90302956	-0.77548987	0.7429216	1.2340338
Gm43387	0.8911815	1.8237742	0.5269792	1.8140559
Ackr2	0.39957258	0.3019667	-0.19424525	0.21066566
Ankrd13a	3.1729672	2.7588696	3.348681	3.4815836
Ppp2r5a	3.675185	3.27307	3.4424634	3.6581295
Plcxd3	0.008070852	-0.1253044	1.3748473	1.9395566
Lix1	1.6219786	2.2122002	2.2025244	1.9735463
Zfp280c	2.5695405	2.9677162	2.6254928	2.8003888
1190005I06Rik	3.8901114	3.8018446	2.9666622	3.831859
Pdcd7	3.2451005	3.4538832	3.3818355	3.1964998
1700088E04Rik	1.9891866	2.218443	1.9538794	2.5474508
Tceal9	3.5020041	3.872576	3.8313377	3.524517
Atg4a	2.6093159	3.2205517	2.6649773	3.1730163
Skint8	-0.3226674	-0.65834653	0.8590621	0.4674401
Fam78b	2.8733306	3.234807	2.2658026	1.3852283
Klrg2	1.599139	1.8573592	1.9969549	1.9743638
Cyb5d1	1.8378034	2.2261443	2.2421553	2.625355
Tecpr1	3.1258132	2.857042	3.4362628	3.1909955
Usp13	2.9668903	2.7681777	3.2981277	3.054432
Hist1h3a	0.5780748	0.68613434	0.9630126	1.6744039
Gm26739	-0.41523162	0.97734046	0.8132098	-0.31884512
Edaradd	-0.11255994	-0.2588973	-0.20340696	0.5697148
Gm42504	-0.51511455	-0.12086557	0.3951156	1.1471485
Ivd	3.2268658	2.6717577	3.295866	3.715312
Dhx57	3.020884	2.8312693	3.0679946	3.2728581
Atp1b1	2.086985	3.2823353	3.410453	0.8734868
Gm6787	-0.23271577	0.04993287	1.2941214	0.8818648
Edem1	3.3088596	3.1758623	3.4022274	3.1633413
Zdbf2	1.2948915	1.6652567	1.7415949	2.0931776
Fhl4	1.0342451	1.2408228	1.5712965	1.36158
Pex11a	1.9285997	2.6766732	2.3977816	1.5942622
Snhg5	2.8119504	3.2272294	3.142119	2.9190936
Swap70	3.4660888	2.7303345	3.0852463	3.5883358
Med31	3.2954972	3.7326074	3.1706758	3.260029
Hvcn1	0.4373908	0.63335186	0.56039494	-0.8666146
Mtss2	3.1363354	3.1726496	3.5280385	2.9469326
Bfar	3.2522492	3.4789531	3.610633	3.3056366
