gene	bin_0	bin_1	bin_2	bin_3
Hdlbp	3.2214944	3.178426	3.3835955	3.2755344
Cox20	3.2778492	3.1021001	3.2547164	3.1018212
Tmem205	3.0191262	3.022721	3.2152634	3.0588799
Ift122	2.3401842	1.9389564	2.2239046	2.1744928
Fam13c	3.2461445	3.0724528	3.058484	3.2789748
Eid1	3.4769979	3.2905731	3.391557	3.3052654
Malt1	2.255273	1.9274849	2.173464	2.129232
Iqgap1	3.4590504	3.3201642	3.2178025	3.165494
Gm44946	0.5770206	0.47548848	0.7565297	0.5210663
Gm46633	0.51200604	0.42843306	0.735228	0.3802249
Hnrnpll	2.8478978	2.6447825	2.854122	2.8811793
Hk3	0.2741111	0.14982784	-0.45141634	0.22983392
Helb	2.2736475	1.9033327	2.3573775	2.234834
Ccdc152	2.2489557	1.8790749	1.9464256	2.0494075
Got1	2.3679788	1.6788963	2.0540888	2.0974748
Phkg1	3.013656	2.7438493	2.9321501	2.6881635
Ankrd10	3.153304	2.9069312	2.8632472	3.068595
Mcmdc2	1.1058904	0.55480754	1.007398	0.98551816
Serpinb6b	3.2926667	2.9143016	3.184247	2.738645
Msmp	0.44457248	-0.6135509	0.44082546	0.406937
Rmrp	2.3188574	1.6552039	1.8262562	2.213589
Xlr4a	0.43847302	0.08678878	0.42261037	-0.0635504
Wdr13	2.8853872	2.467552	2.6925712	2.5758681
Sord	2.9523942	2.6534963	2.5814133	2.8381824
Gm42699	0.707481	0.69945085	0.95058286	0.7615447
Pawr	3.3205411	3.1605334	3.1056144	3.3272285
Fgf2os	1.4581254	0.96337503	1.3555483	1.1566446
Dmd	3.5121627	3.4513474	3.4706843	3.4377198
Tsga10	2.7064717	2.526945	2.7706416	2.7466338
Rerg	0.9589848	0.42761165	0.8423422	0.4970318
Nthl1	2.7897327	2.435966	2.7298763	2.6665843
Rarres1	1.9833714	1.5611062	1.7581183	1.8401872
Rbm44	2.0726001	1.6381953	1.8096571	2.0340652
Pcnx3	2.6376066	2.237846	2.5793347	2.5078626
Trappc4	3.1223402	2.8980443	2.98743	2.918465
Gm34829	2.1970625	1.7377808	2.1354527	2.1250336
Olfr172	0.89674157	0.33578092	0.6984622	0.6912473
Mtcp1	2.1473138	1.7472224	2.0438795	1.8479266
Rrp9	2.6833649	2.4622202	2.646354	2.6046948
Tert	0.69074416	-0.21610539	0.66361874	0.6792352
Kat14	2.546435	2.1146064	2.3965409	2.396481
Col6a2	3.3858697	2.9007988	3.3486898	3.277186
4930483P17Rik	0.79809374	0.5432622	0.7808259	0.75304824
Sars	2.8908465	2.9696617	3.093144	3.088267
Tsc22d3	3.133302	2.8785505	2.9890714	2.8270025
Chd8	3.0491896	2.8099477	3.03653	3.0590668
Map3k19	0.31938714	0.38593912	0.41118994	0.43680543
Cep104	2.772146	2.3965929	2.6704338	2.5904946
Dbt	2.835314	2.5978727	2.8653529	2.827948
