frac_female_amplitude_larger
0.6376
0.7314
0.5914
0.3022
0.4858
0.5774
0.372
0.1792
0.7326
0.7222
0.677
0.1658
0.8076
0.287
0.1754
0.4858
0.9046
0.2406
0.5678
0.3244
0.2792
0.336
0.7978
0.7532
0.6284
0.4038
0.4058
0.702
0.5566
0.7216
0.4126
0.5384
0.5116
0.5708
0.4272
0.606
0.8052
0.6318
0.6088
0.776
0.436
0.7316
0.7736
0.2996
0.7374
0.3696
0.9776
0.982
0.7428
0.5686
0.6432
0.21
0.719
0.5388
0.537
0.8032
0.4056
0.435
0.587
0.6298
0.4156
0.4006
0.2414
0.2896
0.3536
0.5712
0.4226
0.7328
0.547
0.6252
0.571
0.4858
0.6198
0.8748
0.6438
0.5658
0.3944
0.5056
0.9112
0.7384
0.5304
0.6502
0.5966
0.891
0.465
0.949
0.6104
0.4144
0.6252
0.3246
0.5026
0.8462
0.514
0.493
0.5472
0.6198
0.4192
0.4064
0.6878
0.656
0.4914
0.6924
0.596
0.5052
0.4494
0.3512
0.7562
0.6632
0.7534
0.6062
0.4898
0.814
0.4098
0.2444
0.7194
0.077
0.6788
0.6072
0.5946
0.5094
0.7554
0.6442
0.7316
0.2566
0.421
0.475
0.631
0.3396
0.5494
0.4292
0.6026
0.725
0.772
0.9536
0.599
0.571
0.3544
0.7514
0.7174
0.7232
0.4812
0.3638
0.7366
0.6916
0.5276
0.3714
0.8066
0.7512
0.8406
0.6516
0.6368
0.7926
0.4232
0.6144
0.5586
0.3774
0.4896
0.6534
0.4996
0.773
0.472
0.8228
0.584
0.5052
0.3972
0.471
0.7618
0.4372
0.2484
0.6406
0.8372
0.5624
0.415
0.5074
0.6428
0.5426
0.5346
0.186
0.5564
0.5386
0.4598
0.211
0.8972
0.7186
0.4218
0.5606
0.7426
0.6822
0.7536
0.582
0.3486
0.6474
0.3904
0.7106
0.5548
0.5702
0.767
0.3332
0.3582
0.5772
0.614
0.5984
0.6894
0.5306
0.4058
0.3542
0.5188
0.4606
0.4304
0.7002
0.5862
0.7244
0.6536
0.3814
0.5584
0.511
0.5862
0.46
0.7532
0.5866
0.6142
0.5728
0.3568
0.2876
0.6514
0.397
0.415
0.7096
0.6544
0.5402
0.4968
0.3332
0.3026
0.4128
0.5954
0.5178
0.6442
0.5042
0.7474
0.777
0.5784
0.2374
0.7018
0.6622
0.386
0.5496
0.5166
0.4474
0.5014
0.5526
0.518
0.5322
0.343
0.6058
0.3294
0.5336
0.6538
0.649
0.6504
0.4446
0.4606
0.257
0.7502
0.4746
0.8516
0.4294
0.5654
0.6702
0.663
0.4504
0.5718
0.8042
0.4936
0.554
0.7824
0.7454
0.7152
0.665
0.5242
0.3982
0.6082
0.2418
0.5438
0.609
0.3288
0.3992
0.2402
0.807
0.6606
0.3934
0.5626
0.571
0.3698
0.384
0.3474
0.8296
0.4486
0.8578
0.4298
0.5734
0.3124
0.4206
0.5648
0.3632
0.6542
0.4458
0.6402
0.5044
0.7176
0.4542
0.6934
0.7222
0.37
0.5272
0.6254
0.7142
0.4788
0.707
0.6942
0.656
0.7296
0.5404
0.4018
0.744
0.5918
0.791
0.4276
0.3688
0.3834
0.4558
0.5354
0.5344
0.4076
0.4138
0.9294
0.5818
0.7572
0.3704
0.3712
0.756
0.4588
0.887
0.6974
0.4852
0.8792
0.5566
0.3574
0.301
0.962
0.5414
0.7874
0.665
0.531
0.7798
0.5068
0.1738
0.6712
0.579
0.5936
0.6134
0.4916
0.6388
0.8062
0.5832
0.4246
0.6536
0.5346
0.6782
0.6128
0.47
0.7034
0.4488
0.6038
0.3944
0.6738
0.6326
0.4432
0.7596
0.6738
0.4244
0.4602
0.7846
0.5402
0.2206
0.6008
0.8208
0.3364
0.43
0.3552
0.3958
0.613
0.6406
0.631
0.5482
0.6408
0.302
0.8108
0.5614
0.557
0.4846
0.4894
0.6842
0.7528
0.5416
0.4986
0.9248
0.4888
0.684
0.7132
0.723
0.6146
0.7148
0.7082
0.7192
0.367
0.2878
0.4654
0.6026
0.3212
0.6676
0.7148
0.6052
0.6232
0.6928
0.4948
0.739
0.6778
0.8884
0.6704
0.5328
0.4188
0.4684
0.7168
0.4124
0.327
0.7856
0.6816
0.594
0.5982
0.494
0.5932
0.2568
0.3246
0.5124
0.6728
0.9522
0.7708
0.5128
0.5272
0.4636
0.6422
0.5932
0.588
0.5774
0.4858
0.5652
0.7204
0.865
0.6784
0.5428
0.6364
0.72
0.853
0.326
0.8066
0.5426
0.4446
0.3908
0.4316
0.679
0.5552
0.437
0.9762
0.3756
0.305
0.3632
0.7058
0.6918
0.4466
0.71
0.4268
0.4192
0.5318
0.7352
0.599
0.8846
0.5392
0.5284
0.4668
0.7154
0.6718
0.6584
0.4166
0.4644
0.557
0.6236
0.8878
0.2264
0.4388
0.5966
0.8302
0.6958
0.689
0.6402
0.5374
0.5786
0.4122
0.5472
0.3318
0.629
0.5256
0.75
0.6858
0.5878
0.6724
0.6596
0.5576
0.6256
0.5792
0.4124
0.493
0.8106
0.6356
0.9316
0.8538
0.4374
0.4372
0.6356
0.4628
0.136
0.0782
0.4408
0.7252
0.6054
0.382
0.6658
0.3946
0.4246
0.584
0.7668
0.4922
0.6896
0.4238
0.73
0.4564
0.7082
0.5334
0.5348
0.3492
0.282
0.376
0.3922
0.287
0.1808
0.5258
0.6616
0.6916
0.5066
0.786
0.663
0.6626
0.4518
0.5508
0.3366
0.817
0.7832
0.3106
0.719
0.3838
0.6724
0.8766
0.634
0.5882
0.5144
0.5172
0.8224
0.4994
0.4786
0.5666
0.6326
0.3502
0.5546
0.7748
0.4758
0.3154
0.0496
0.477
0.5528
0.6656
0.332
0.5328
0.5952
0.458
0.4042
0.5214
0.643
0.6322
0.4882
0.3998
0.6876
0.5356
0.6314
0.8016
0.5898
0.4698
0.7464
0.3642
0.5952
0.4978
0.7116
0.4926
0.4572
0.6434
0.637
0.5496
0.6458
0.5676
0.4378
0.469
0.504
0.3694
0.5898
0.7108
0.5698
0.4886
0.4506
0.6202
0.488
0.516
0.4432
0.585
0.5638
0.7526
0.6344
0.546
0.5584
0.4902
0.406
0.4446
0.445
0.3918
0.4642
0.689
0.466
0.6598
0.6752
0.6438
0.5022
0.5768
0.373
0.4846
0.631
0.6118
0.444
0.6006
0.5526
0.501
0.7738
0.7744
0.6362
0.3484
0.5856
0.6456
0.5958
0.4724
0.1288
0.8346
0.5204
0.6312
0.4708
0.6604
0.5736
0.7056
0.7876
0.6916
0.5822
0.677
0.2626
0.5236
0.4906
0.567
0.3842
0.6332
0.5038
0.537
0.5578
0.386
0.6582
0.4232
0.5668
0.3694
0.8728
0.9022
0.4444
0.6796
0.3552
0.6526
0.5768
0.5656
0.6076
0.7378
0.5702
0.5738
0.564
0.586
0.7108
0.639
0.671
0.347
0.6022
0.6108
0.5078
0.5534
0.5828
0.7678
0.3522
0.6376
0.555
0.1492
0.6034
0.5464
0.416
0.7168
0.4846
0.7478
0.4822
0.6902
0.6432
0.701
0.2212
0.8824
0.5606
0.3254
0.1136
0.4578
0.4818
0.8326
0.4762
0.5146
0.4404
0.9146
0.5348
0.4678
0.7568
0.9058
0.1788
0.6576
0.8794
0.3472
0.6708
0.6298
0.6004
0.3472
0.5554
0.268
0.4056
0.466
0.5488
0.5092
0.348
0.7374
0.8216
0.6054
0.6026
0.4002
0.5882
0.4436
0.649
0.6248
0.326
0.44
0.7356
0.386
0.9468
0.6096
0.6806
0.2736
0.661
0.4534
0.7686
0.73
0.5944
0.3646
0.6402
0.6206
0.8694
0.7136
0.4376
0.5762
0.4602
0.6966
0.3034
0.7596
0.7986
0.4662
0.5718
0.4492
0.8416
0.6528
0.5092
0.7276
0.4534
0.795
0.585
0.646
0.7066
0.7282
0.5904
0.3794
0.4416
0.035
0.4808
0.4962
0.6574
0.247
0.6874
0.5164
0.607
0.4344
0.5016
0.7334
0.5104
0.6504
0.5968
0.2604
0.4188
0.2112
0.4734
0.6558
0.6216
0.5428
0.3472
0.5034
0.3682
0.5164
0.4628
0.7112
0.8736
0.2964
0.5754
0.6302
0.384
0.5748
0.5798
0.8672
0.7562
0.4712
0.5702
0.5888
0.5476
0.4602
0.7054
0.4346
0.6212
0.4428
0.53
0.6724
0.6188
0.9194
0.5686
0.3306
0.7584
0.5098
0.8432
0.618
0.8178
0.368
0.8536
0.1778
0.6436
0.9106
0.4352
0.5282
0.4762
0.4696
0.4664
0.764
0.6504
0.9444
0.6726
0.6816
0.5586
0.7382
0.2386
0.8684
0.493
0.4006
0.5852
0.6836
0.6446
0.4794
0.5804
0.6314
0.3958
0.4274
0.8258
0.395
0.651
0.657
0.4414
0.831
0.479
0.6214
0.6182
0.6218
0.4648
0.3778
0.636
0.504
