gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
SPI1 (human),99,Pdgfc;Epb41l5;Dusp1;Mbd1;Gsto1;Kcna2;Odc1;Bmf;Cdc20;Arhgef3;Csrnp1;Sec14l1;Ophn1;Gem;Ets1;Plb1;Myocd;Fam71a;Cry1;Ldb3;Tef;Sv2a;Fam120c;Gnl1;Rara;Btg1;Timp3;Dhrs9;Cdkn1a;Lyst;Ckb;Fkbp4;C1qtnf2;Echdc3;Wdr89;Cep152;Nipal4;Gdpd3;Wnt16;Lpin3;Lonrf3;Mlph;Ppp4r1;Dmd;Slc16a1;Has3;Bdnf;Synpo2l;Lrrk1;Foxk2;Dst;Ephb6;Fhl3;Ptprz1;Bend5;Bend7;Slc25a25;Mgp;Chordc1;Ank3;Ccdc112;Tnfrsf12a;Pcsk5;Acaca;Kif1a;Ctsk;Ap2a1;Osr1;Ndrg2;Klhl31;Atoh8;Rbm24;Mast4;Aff3;Cpxm2;Scarb2;Sytl5;Asb4;Nxnl2;Mthfr;Slc16a11;Tesc;Sulf1;Nmnat2;Nkx6-1;Cacnb2;Serpini1;Eif4a1;Ddit4l;Gadd45g;Nuak1;Krt18;Stip1;Tgfb2;Smad7;Dock5;Dock8;Sel1l3;Pde4b,0.139492,0.030325,-0.055989,0.112058,-0.109167,-0.186753,-0.041356,-0.006301,-0.08074,0.05814,-0.051459,-0.117479,0.012605
TCFAP2A (human),137,Haghl;Ngef;Slc5a3;Ppp4r1;Prex1;Hes1;Hes6;Klf11;Klf13;Zbtb7a;Fermt2;Kcnma1;Fat1;Pdgfb;Ism1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Cgnl1;Csnk2a2;Fos;Spsb1;Kcna2;Has3;Stk24;Pfkfb3;Hsp90aa1;Lingo1;Nfe2l2;Celf4;Cxxc5;Mfsd10;Gstz1;Mapk12;Cpne5;Lrp3;Egr1;Foxf1;Ppp1r1b;Rcor2;Hivep2;Tspan4;Mrps6;Tfap4;Kcns3;Pcsk4;Acaca;Kif1a;Nfil3;Per3;Per2;Dpy19l3;Kcnq3;Mnt;Otud1;Ihh;Auts2;Inhbb;Midn;Pkdcc;Cacna1d;Acaa2;Sun2;Galnt6;Abhd14b;Rbm24;Plec;Grk5;Wnt4;Rrm2;Dapk2;Setbp1;Prr7;Dip2c;Cntfr;Pip4k2a;Nxnl2;Fzd8;Nr1d2;Fosl2;Rnf145;Prdm16;Rnf152;Plcb1;Phf2;Tle1;Nfix;Dgkd;Rcan1;Irs2;Ankrd12;Rreb1;Irx3;Klf4;Dnaja4;Sik1;Pfn1;Cbfa2t3;Ezr;Slc22a4;Twist2;Patz1;Izumo4;Tsc22d1;Vav3;Sgk1;Hip1;Zdhhc23;Kif13a;Map4k4;Arid3a;Atp1b1;Atg16l2;Pde7a;Zfp36l2;Efnb2;Purb;Rasd1;Rasd2;Smad7;Smad6;Caprin2;Usp42;Fgfr2;Dock5;Sh3kbp1;Espn;Nr4a1;Cbx4;Nfkbiz;Agap1;Camk1d;Wee1;Pde10a;Spry1;Camk2b,0.139472,-0.035265,-0.08901,0.023298,-0.159902,-0.233868,-0.089911,-0.02043,-0.073017,0.028674,-0.089105,-0.15104,-0.044287
SP1 (human),146,Haghl;Slc5a3;Dpysl2;Ppp4r1;Hes1;Hes6;Klf11;Klf13;Zbtb7a;Fermt2;Cryab;Pdgfc;Mybpc2;Jun;Kcnb1;Dusp1;Sphk1;Wnt9a;Dusp8;Slc7a5;Bhlhe40;Bhlhe41;Kcnc4;Iqgap1;Pth1r;Csnk2a2;Spsb1;Olfm2;Odc1;Npas4;Has3;Flnc;Pfkfb3;Bdnf;Lingo1;Nfe2l2;Celf4;Adamts10;Marcksl1;Myo10;Igf2bp3;Trim24;Mfsd10;Gstz1;Mapk12;Cpne5;Lrp3;Foxf1;Ppp1r1b;Rcor2;Tspan9;Hivep2;Tspan4;Ccdc112;Mrps6;Enah;Kcns3;Pcsk4;Acaca;Kif1a;Nfil3;Per3;Mnt;Dpep1;Mpg;Cd82;Ihh;Slc1a4;Ndrg2;Tbc1d16;Auts2;Inhbb;Midn;Pkdcc;Cacna1d;Sun2;Rbm24;Plec;Wnt4;Gfod1;Setbp1;Prr7;Dip2c;Cck;Tef;Zmiz1;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Fosl2;Bace2;Tmem200b;Pqlc3;Prdm16;Rnf152;Nfic;Rarg;Tmem141;Ankrd50;Dgkd;Rcan1;Pgr;Irs2;Ankrd12;Abhd11;Efhd2;Dnajb1;Rreb1;Plekhg5;Irx3;Cebpb;Sik1;Pfn1;Cbfa2t3;Tnnt2;Ezr;Slc22a4;Glul;Izumo4;Tsc22d1;Sgk1;Igsf8;Cited2;Zcchc24;Hip1;Gdpd5;Gabre;Arid3a;Atp1b1;Aig1;Zfp36l2;Rasd2;S1pr3;Smad6;Nr4a3;Efna1;Sh3kbp1;Espn;Cbx4;Dbp;Pde4a;Camk1d;Wee1;Pde10a;Pkd1,0.132154,-0.06612,-0.128373,0.004537,-0.145599,-0.212951,-0.093495,-0.013445,-0.062794,0.040692,-0.09953,-0.159641,-0.040479
KLF4 (human),121,Ngef;Hes1;Hes6;Gbp5;Zbtb7a;Hyou1;Cryab;Pdgfb;Epb41l2;Zbtb7c;Mybpc2;Dusp8;Fxyd5;Bhlhe40;Pgm2l1;Lag3;Rasl10b;Zbtb16;Cdc25b;Ly6e;Slc25a34;Hr;Adora1;Gmnn;Pim3;Marcksl1;Ntrk3;Cirbp;Nrgn;Mfsd10;Mapk12;Ppp1r1b;Wnk4;Rcor2;Slc45a4;Ifi30;Tspan4;Rrad;Tmem176b;Tcap;Crip1;Mpg;Nxph3;Ndrg2;Asb10;Ccnd1;Inhbb;Midn;Irf7;Rbm24;Plec;Prr7;Ldb3;Pold4;Cck;Asb2;Serpine1;Mrgprf;Zmiz1;Flrt1;Mthfr;Nr1d1;Nr1d2;Cyb561;Rnf152;Timp1;Dhrs3;Nfic;Ndufa4l2;Gpr146;Rarg;Tmem141;Gli1;Adamtsl5;Slco2a1;Dgkd;Sbsn;Igfbp6;Mamstr;Fam107a;Abhd11;Ccdc42;Dnajb1;Phactr3;Plekhg5;Selenbp1;Cebpb;Haus8;Tnni3;Hsbp1l1;Pfn1;Gadd45g;Cbfa2t3;Dpf1;Izumo4;Igsf8;Acvrl1;Adrb1;Cgref1;B3gnt8;Mapre2;Sipa1;Gdpd3;Tgfbi;Nol3;Ephx1;Nr4a2;Efna1;Espn;Nr4a1;Nap1l5;Hspb7;Hspb2;Hebp2;Dbp;Pde4a;Lonrf1;Cldn7;Thra;Camk2b;Ccdc28b,0.131342,-0.08904,-0.171271,-0.010224,0.022258,-0.042344,0.080516,-0.022354,-0.091126,0.04941,-0.109085,-0.171903,-0.045933
NKX2-8 (human),27,Ech1;Rsad1;Rfx2;Glrx;Scn2b;Prss12;Id3;Slc35f5;Ap2a1;Xk;Dgkd;Cd81;Diaph3;Lpp;Cacna1d;Ect2l;Hmgcs2;Nfkbiz;Lancl3;Mcm6;Abcc1;Pdlim4;Phactr3;Unc5b;Uba52;Prr5l;Arhgdib,0.130471,-0.128911,-0.279133,0.033995,-0.154535,-0.263766,-0.024579,-0.024064,-0.161437,0.105365,-0.09865,-0.220345,-0.001424
ZBTB7A (human),116,Ngef;Atf3;Prkaa2;Pdxk;Dpysl2;Ppp4r1;Hes6;Zbtb7a;Fermt2;Ppfibp2;Kcnma1;Pdgfc;Pdgfb;Ism1;Mybpc2;Sphk1;Dusp8;Tmeff2;Ecsit;Rapgef4;Rapgef5;Cdkl5;Mbd1;Fos;F3;Kcna2;Ndst3;Mapkapk3;Fbxo31;Stk24;Hsp90aa1;Lingo1;Ctxn1;Malt1;Plekha7;Mfsd10;Egr1;Egr2;Rcor2;Rassf3;Hivep2;Tspan4;Kcns3;Acaca;Kif1a;Penk;Lmcd1;Tmem176b;Per3;Dpy19l3;Kcnq3;Mnt;Cachd1;Crtc3;Cd82;Ihh;Auts2;Inhbb;Pcdh11x;Cacna1d;Acaa2;Galnt6;Myocd;Abhd14b;Rbm24;Grk5;Rrm2;Sobp;Hnrnpl;Mrgprf;Pip4k2a;Fzd8;Tmem200b;Ada;Rnf152;Nfic;Fosb;Cdkn1a;Phf2;Tle1;Tle6;Cacnb2;Lancl3;Serpini1;Dnajb1;Drd1;Irx3;Klf2;Uba52;Sik1;Manf;Cbfa2t3;Ezr;Tnrc18;Glul;Izumo4;Vav3;Tlr2;Rab6b;Podn;Hip1;Kif13a;Efnb2;Rasd2;S1pr3;Myh10;Smad7;Nr4a3;Efna1;Fgfr2;Ect2l;Cbx4;Pycr1;Myh9;Spen;Mlph,0.130389,-0.070102,-0.151173,0.010898,-0.135795,-0.201915,-0.076226,-0.005406,-0.073467,0.068546,-0.110775,-0.178797,-0.054431
ETV4 (mouse),83,Dpysl2;Sphk1;Mmp14;Trim58;Kcnk3;Itgb3;Igf2bp3;Rin2;Lgals9;Il33;Tcap;Iigp1;Lhfp;Uba2;Htra4;Lasp1;Tmem204;Grk5;Tef;Fbxl22;Kitl;Timp3;Adamtsl1;Fam129a;Usp2;Stox2;C1qtnf7;Hmgcs2;Angpt2;Lyz2;Phactr3;Gal3st3;Adamts6;Adamts8;Apcdd1;Ifit3;Tlr2;Lpp;Clock;Hlf;Ccdc28b;Arhgdib;Stard4;Upb1;Ppargc1a;Gbp5;Abtb2;C2;Tuba1a;Olfm2;Bdnf;Aph1a;Alpk1;Arsg;Anln;Acaca;Socs2;Cd34;Per1;Ndrg1;Pak6;Pdlim5;Parl;St13;Agtr1a;Fmo3;Tmem141;Sema4a;Enkur;Acss1;Cyp4f14;Rhobtb1;Glrx;Tsc22d3;Rpusd4;Sgk1;Npy1r;Rai14;Espn;Sel1l3;Ect2l;Nfkbia;Abcc1,0.126362,-0.053292,-0.14776,0.038578,0.024399,-0.054572,0.100584,-0.0597,-0.128595,0.029905,-0.101963,-0.176981,-0.021754
KLF5 (human),120,Spint2;Slc5a3;Lsm11;Hes6;Klf11;Zbtb7a;Vps13a;Fermt2;Pkig;Alkbh7;Ism1;Dusp8;Rapgef5;Kcnc4;Iqgap1;Nanos1;Csnk2a2;Spsb1;Tspo;Zbtb16;Cdc25b;Olfm2;Odc1;Hsp90b1;Flnc;Olfml2a;Ahsa2;Celf4;Adamts10;Marcksl1;Gapdh;Ctxn1;Cnnm3;Mfsd10;Gstz1;Kdelr2;Ppp1r1b;Actr3b;Rassf3;Tspan9;Ccdc112;Mrps6;Enah;Ccdc107;Acaca;Socs2;Kif1a;Stk17b;Fhod3;Ppia;Ihh;Proca1;Ndrg2;Inhbb;Uba2;Galnt6;Gpcpd1;Irf7;Plec;Npr3;Pdlim5;Rrm2;Dip2c;Tef;Hspa1a;Fam120c;Fzd4;Tesc;Pqlc3;Tead1;Nfic;Angptl4;Gramd4;Gli1;Nampt;Adamtsl5;Ankrd50;Fkbp4;Rbbp4;Usp2;Cys1;Erf;Irs2;Ankrd12;Cdc14a;Il3ra;Ccdc42;Phactr3;Rreb1;Irx3;Cpt1a;Smpdl3b;Pfn1;Stac;Gadd45g;Cbfa2t3;Ezr;Banp;Igsf8;Cited2;Hip1;Gdpd5;Arid3a;Atp1b1;Aig1;Fbln5;Stil;Efna1;Caprin2;Usp42;Dock8;Espn;Sel1l3;Arhgap23;Hspa8;Axin2;Meis2;Tcf7l2;Cldn7;Spry1,0.125791,-0.036713,-0.098986,0.019543,-0.135953,-0.189788,-0.078603,-0.010162,-0.073816,0.051353,-0.111797,-0.16332,-0.051469
BRCA1 (human),88,Dpysl2;Ppfibp2;Fat1;Jun;Jup;Sphk2;Mecom;Mbd1;Gsto1;Wtip;Cdc25b;Npas4;Ahsa1;Mfsd10;Grap;Lgals9;Pclo;Ophn1;Ppia;Asb10;Uba2;Pcdh11x;Tmem220;Myocd;Nav2;Dnah5;Ldb3;Cck;Mrgpre;Gng2;Bloc1s1;Gnl1;Pqlc3;Prdm16;Dhrs9;Fosb;Tle1;Fra10ac1;Drd1;Plekhg5;Cep152;Edn1;Mlf1;Zcchc24;Cldn22;Atp1b1;Fgfr2;Clock;Thra;Slc5a3;C2;Tmc7;Spsb1;Dmd;Ror1;Slc25a34;Pipox;Kpna1;Me3;Bend7;Kif20b;Ifi30;Tspan5;Socs2;Ccdc152;Slc1a4;Bcl9l;Asb5;Mthfr;Prss12;Cyb561;Hrct1;Gprasp1;Nmnat2;Dgkg;Tmem50b;Cmbl;Dpf1;Banp;Sgk1;Stc1;Elmo1;Manba;Pdia6;Sel1l3;Meis2;Pde4b;Pde4a,0.125284,0.037414,-0.055916,0.113443,-0.08787,-0.176504,-0.012665,-0.012843,-0.088856,0.064184,-0.069711,-0.135926,0.005224
WT1 (human),209,Atf3;Pdgfc;Ism1;Jun;Kcnb1;Sphk1;Dusp8;Slc7a5;Bhlhe41;Kcnc4;Tcp11l2;Dgat2;Mbd1;Kcna2;Ndst3;Tspo;Cdc25b;Npas2;Mob2;Gmnn;Bmf;Syt12;Fam76a;Mfsd10;Cpne5;Herc2;Egr1;Lgals9;Csrnp1;Nfil3;Kcnq3;Pnpla2;Crtc3;Nexn;Tbc1d16;Auts2;Chchd10;Pkdcc;Cacna1d;Plec;Ghr;Dapk2;Gfod1;Setbp1;Trib3;Dip2c;Hnrnpl;Zmiz1;Stard10;Nr1d1;Nr1d2;Rara;Gramd1c;Prdm16;Cdkn2c;Nfic;Fosb;Angptl4;Tmem229b;Rarg;Sncaip;Tle1;Nfix;Usp2;Phactr4;Gal3st3;Dnaja4;Cebpb;Tulp1;Sik1;Cbfa2t3;Por;Tnrc18;Vav3;Sipa1;Gdpd5;Atp1b1;Aig1;Efna5;Efnb2;Purb;Fgfr2;Tiparp;Pde10a;Tmem82;Upb1;Slc5a3;Ppp4r1;Prex1;Hes1;Klf11;Zbtb7a;Lats2;Fermt2;Kcnma1;C2;Zbtb7c;Tmc7;Ecsit;Pth1r;Cgnl1;Nanos1;Csnk2a2;Lrg1;Heyl;Spsb1;Dmd;Olfm2;Has3;Flnc;Stk24;Pfkfb3;Pim3;Hsp90aa1;Bdnf;Lingo1;Nfe2l2;Celf4;Plekha7;Lrp3;Foxf1;Wnk4;Rcor2;Hivep2;Tspan4;Ccdc112;Mrps6;Enah;Ptprd;Id1;Kif1a;Per3;Per2;Ramp2;Fhod3;Mnt;Klhl29;Dpep1;Nxph3;Ihh;Ndrg2;Pak6;Inhbb;Acaa2;Clcn7;Irf7;Rbm24;Rbm14;Wnt4;Prr7;Wsb1;Hspa1b;Maml3;St13;Fzd8;Tmem200b;Rnf145;Rnf152;Tm9sf1;Plcb1;Rspo3;Brd7;Sema4a;Ankrd23;Sema4c;Nkx6-1;Rcan1;Irs2;Ankrd12;Abhd11;Slc37a2;Rreb1;Irx3;Klf4;Klf2;Smpdl3b;Eif4a1;Pfn1;Ezr;Lman2l;Dpf1;Banp;Patz1;Tsc22d1;Aldoa;Sgk1;Igsf8;Adrb1;Mapre2;Cilp2;Kif13a;Map4k4;Arid3a;Pde7a;Zfp36l1;Zfp36l2;Smad7;Nr4a2;Sh3kbp1;Espn;Sel1l3;Meis2;Agap1;Pde4a;Rwdd3;Camk1d;Spry2;Pkd1;Camk2b,0.122657,-0.048572,-0.102721,0.012756,-0.150995,-0.195174,-0.104917,-0.028337,-0.071932,0.019292,-0.097105,-0.146164,-0.052103
NRF1 (human),73,Upf1;Ecsit;Mbd1;Ncan;Slc16a1;Sap30;Pdcd4;Pfkfb3;Gmnn;Hsp90aa1;Lingo1;Khdrbs1;Hnrnpa1;Actn4;Epb41;Commd8;Rgl1;Art3;Rassf4;Anln;Sec14l1;Zfr;Dpy19l3;Pclo;Osr1;Ndufb11;Cox6a1;Kif3a;Abhd14b;Setbp1;Mvd;Rev1;Hnrnpm;Hnrnpl;Tef;Maml3;Stard10;Nr1d1;Slc6a6;Sqle;Hspa4l;Rnf145;Fosb;Gramd4;Tmem38b;Snrpn;Mamstr;Mcm6;Dusp14;Phactr4;Rhebl1;Pfn1;Arrdc3;Cbfa2t3;Stag1;Myl12a;Banp;Izumo4;Hist3h2a;Tppp3;P4ha1;Cgref1;Prmt2;Gnpda2;Smad7;Efna1;Tiparp;Idi1;Agap1;Spen;Ddit3;Clock;Pkd1,0.119623,0.016168,-0.057632,0.091934,-0.096852,-0.180983,-0.02693,0.02277,-0.040311,0.083359,-0.06169,-0.131495,0.002284
FOS (mouse),98,Optc;Mthfd2;Pkig;Ndst3;Adora1;Itga4;Ccdc85b;Cirbp;Arhgef3;Bbs5;Dync1i2;Capg;Vcam1;Ets1;Higd1a;Plec;Cyp26b1;Ldb3;Coq10b;Sqle;Timp1;Pf4;Ablim1;Frmd4a;Ipo5;Angpt2;Ccdc42;Pir;Phactr3;Xirp1;Wdr95;Pi15;Apol9a;Syne1;Adamts3;Arrdc2;Slc22a4;Slc22a2;Sorbs1;Gdpd3;Chrna1;Hfe;Caprin2;Lpin1;Lpin3;Gm3336;Defb25;Thbs1;Sncg;Gbp5;C3;Ecsit;Spsb1;Dmd;Olfm2;Ror1;Rnaseh2b;Flnc;Rsad1;Tm4sf1;Chordc1;Tagln2;Rassf2;Id1;Dynlt1b;Zfp703;Diras2;Sertad4;Ndrg1;Rgs2;Bcl9l;Mmp3;Mt2;Cpxm1;Parl;Tnnc1;H3f3b;Pawr;Nmnat2;Xaf1;Fam107a;Klf4;Klf9;Prr5l;Pfn1;Glrx;Chac1;Arl6ip5;Sox9;Lyve1;Aldoa;Myoz2;Npy1r;Tgfbi;Nr4a3;Usp53;Hspa5;Chchd6,0.119588,-0.107047,-0.180789,-0.026264,0.012541,-0.057084,0.085582,-0.05508,-0.128312,0.000359,-0.069416,-0.150919,0.00042
HNF4A (human),152,Atf3;Epb41l2;Kcnb1;Slc7a5;Fos;Gstp1;Map3k1;Adora1;Gapdh;Malt1;Igf2bp3;Trim24;Rin2;Grap;Pnpla2;Capg;Tfap2b;Crtc3;Cox6a1;Lhfp;Uba2;Pkdcc;Plb1;Nav2;Ghr;Trib3;Armc2;Zmiz1;Sv2a;Nr1d2;Sqle;Gnl1;Timp4;Timp1;Dhrs9;Smoc1;Angptl4;Cdkn1a;Snrpn;Fkbp5;Ppef1;Mamstr;Pitpnm2;Ipo5;C1qtnf7;Angpt2;Dnajc1;Dnajb4;Phactr4;Phactr3;Plekhg5;P2rx5;Syne1;Dync2h1;Apcdd1;Tlr2;P4ha1;Sorbs1;Wnt5b;Aig1;Comp;Dock10;Gas2l3;Cdh16;Fgfr2;Lpl;Il15ra;Mlph;Thra;Rbm3;Stard3;Tmem82;Pdxk;Zbtb8a;Upf1;Fabp3;Dmd;Lag3;Gk;Hat1;Mapkapk3;Rnaseh2b;Pfkfb3;Fam13c;Bdnf;Synpo2l;Nfe2l2;Me3;Bend4;Upp2;Slc25a25;Mgp;Ank3;Scn2b;Capsl;Art3;Rassf2;Hivep3;Acaca;Per1;Popdc3;Cd74;Mid1;Xk;Ndrg2;Pak4;Midn;Kif3a;Gpcpd1;Vcan;Aff3;Pdlim4;Lnx1;Prr7;Lama2;Enpep;Maml3;Tnnc2;Gprasp1;Fmo1;Tm9sf1;Plcb1;Lpcat2;Sema4a;Sema4c;Cacnb2;Rcan1;Xaf1;Erh;Il3ra;Ptpn21;Irx3;Asph;Slc24a4;Tmem50b;Manf;Nceh1;Ezr;Glul;Tsc22d1;Rpusd4;Aldoa;Igsf9;Stc1;Mapre2;Cilp2;Fam184b;Smad6;Dock8;Ect2l;Abcc1;Palld,0.119056,0.00952,-0.055245,0.071645,-0.051692,-0.111506,0.00312,-0.038549,-0.096624,0.027422,-0.109536,-0.163539,-0.048338
SP3 (human),117,Haghl;Ngef;Slc5a3;Dpysl2;Ppp4r1;Hes1;Hes6;Klf11;Klf13;Zbtb7a;Fermt2;Kcnb1;Sphk1;Wnt9a;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Iqgap1;Csnk2a2;Spsb1;Olfm2;Odc1;Hr;Npas4;Flnc;Pcyt2;Lingo1;Nfe2l2;Celf4;Adamts10;Marcksl1;Myo10;Trim24;Gstz1;Mapk12;Lrp3;Foxf1;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Pcsk4;Acaca;Per3;Fhod3;Mnt;Cd82;Ihh;Ndrg2;Tbc1d16;Auts2;Inhbb;Midn;Pkdcc;Cacna1d;Sun2;Rbm24;Plec;Wnt4;Setbp1;Pold4;Dip2c;Hnrnpl;Tef;Cyp1b1;Nxnl2;Fzd4;Prkcd;Nr1d2;Slc6a6;Tmem200b;Pqlc3;Rnf152;Nfic;Rarg;Tmem141;Gramd4;Dgkd;Irs2;Ankrd12;Abhd11;Dnajb1;Rreb1;Irx3;Cebpb;Sik1;Pfn1;Cbfa2t3;Ezr;Glul;Izumo4;Sgk1;Igsf8;Cited4;Zcchc24;Hip1;Arid3a;Atp1b1;Aig1;Zfp36l2;Rasd2;Smad6;Nr4a3;Caprin2;Sh3kbp1;Espn;Cbx4;Myh9;Pde4a;Wee1;Pde10a;Ddit3;Pkd1;Acan,0.111638,-0.05507,-0.126006,0.017248,-0.1151,-0.177834,-0.05696,-0.003462,-0.060788,0.06712,-0.088715,-0.152194,-0.028556
USF1 (mouse),57,Upb1;Klf15;Tmc7;Wtip;Bik;Cdc25b;Osgin1;Tnfrsf21;Trim58;Kcnk1;Crybg3;Unc5b;Kdelr3;Upp2;Rin2;Tmem86a;Igf1;Akr1c14;Stk17b;Osr1;Trp53;Dpep1;Uba2;Arhgef26;Tmsb15b2;Plec;Hspa1l;Tef;Hspa1a;Asb2;Mrgprf;Hspa4l;Gramd1c;Brd1;Col23a1;Sema4a;Ckm;Pf4;Zfp580;Lancl3;Serinc3;Dnajb4;Dnaja4;Hist1h4c;Akap5;Patz1;Krt18;Aldoa;Sgk1;Sipa1;Tgfb2;Tgfbi;Rasd2;Manba;Usp53;Lpin3;Il15ra,0.111427,-0.074726,-0.184572,0.027105,-0.010113,-0.106014,0.086333,-0.121539,-0.214071,-0.03152,-0.069777,-0.158172,0.011594
MIB2 (human),107,Stard3;Upb1;Rbp4;Pdxk;Ier5l;Hes6;Vps13a;Kcnma1;Jun;Fgfbp3;Sphk1;Dusp8;Fos;Tspo;Slc16a1;Npas4;Map3k5;Pim3;Bdnf;Kcnk3;Ccdc85b;Ppp1r14b;Marcksl1;Ppp1r14c;Gapdh;Bend4;Slc25a25;Actn2;Plekha7;Wnk4;Net1;Tagln2;Rgl1;Tspan4;Tfap4;Ptprd;Id1;Per1;Ophn1;Nxph3;Inhbb;Bcl9l;Nav2;Clcn7;Rbm24;Plec;Npr3;Pdlim4;Grk5;Cpxm2;Rrm2;Spata24;Hspa1l;Cck;Hnrnpl;Cntfr;Gng2;Fosl2;Phf19;Eln;Hrct1;Gprasp1;Fmo3;Sulf1;Tm9sf1;Smoc1;Gpr146;Rarg;Phf2;Slc8a3;Atp6ap1l;Brd7;Sema4a;Fkbp4;Csf1;Clec3b;Acss1;Frmd4b;Ccdc42;Phactr3;Rreb1;Plekhg5;Prr5l;Adamts3;Tnni3;Adamts9;Pfn1;Rpusd4;Acvrl1;Sh3pxd2a;Prmt2;Sipa1;Cilp2;Tgfb3;Arid3a;Shisa4;Nol3;Arid5a;Cbx4;Pycr1;Abcb6;Ncald;Agap1;Mlph;Camk2b;Ccdc28b;Rbm3,0.110709,0.0104,-0.057111,0.113387,-0.100309,-0.170342,-0.029222,-0.041419,-0.099384,0.019369,-0.065576,-0.136404,0.005694
TEAD4 (human),129,Haghl;Prkaa2;Pdxk;Dpysl2;Hes1;Hes6;Klf11;Zbtb7a;Klf15;Fermt2;Pdgfc;Jun;Kcnb1;Gprc5b;Bhlhe40;Bhlhe41;Kcnc4;Tcp11l2;Fos;Spsb1;Tspo;Gk;Zbtb16;Olfm2;Odc1;Npas4;Frzb;Flnc;Pcyt2;Pfkfb3;Bdnf;Itga7;Dsp;Myo10;Fhl3;Slc25a25;Trim24;Plekha7;Mapk12;Epb41;Lrp3;Ppp1r1b;Rcor2;Rassf4;Tspan9;Tspan4;Ccdc112;Enah;Id2;Pcsk4;Kif1a;Stk17b;Fhod3;Mnt;Klhl29;Ypel2;Dpep1;Crtc3;Ihh;Slc1a4;Ndrg2;Auts2;Midn;Pkdcc;Cacna1d;Sun2;Rbm24;Plec;Dip2c;Homer2;Tef;Hspa1a;Zmiz1;Fam120c;Nxnl2;Fzd4;Tnnc1;Nr1d2;Tmem200b;Tal2;Pqlc3;Cyb561;Ada;Nfic;Angptl4;Plcb1;Rarg;Tmem141;Ankrd50;Dgkd;Erf;Irs2;Ankrd12;Efhd2;Rreb1;Gal3st3;Plekhg5;Irx3;Klf4;Dnaja1;Dnaja4;Sik1;Pfn1;Arntl;Antxr1;Gadd45g;Cbfa2t3;Ezr;Sox9;Igsf8;Cited2;Stc1;Stc2;Stip1;Zcchc24;Prmt2;Sipa1;Arid3a;Atp1b1;Aig1;Smad7;Nr4a3;Espn;Meis2;Agap1;Dbp;Pde4a;Tcf7l2;Camk2b,0.110117,-0.061866,-0.114753,-0.012741,-0.141623,-0.205008,-0.070257,-0.031506,-0.098606,0.022514,-0.119791,-0.174818,-0.05988
PLAU (human),102,Ppargc1a;Klf11;Klf13;Alkbh7;Hsph1;Upf1;Dusp1;Sphk2;Dusp8;Lefty1;Fos;Apex1;Dmd;Gk;Foxp1;Slc25a33;Npas4;Thada;Bdnf;Itga7;Pmvk;Bcas2;Prc1;Slc25a25;Epb41;C4b;Egr1;Aimp2;Scn2b;Actr3b;Ifi30;Id1;Sec14l1;Kif1a;Lmcd1;Per1;Ihh;Gem;Bcl9l;Nav2;Gpcpd1;Cpxm2;Mvd;Dip2c;Wsb1;Cck;Adcy5;Mrgpre;Rnf7;Mrgprf;Zmiz1;St3gal5;St13;Tnnc2;Slc16a11;Fosl2;Gja4;Btg1;Tead1;Fosb;Fmod;Gpr146;Lyst;Slc8a3;Sema4c;Mamstr;Cacnb2;Rcan1;Fam107a;Dusp14;Phactr3;Adamts6;Sik1;Slc46a3;Apcdd1;Gng10;Sox9;Tsc22d3;Mlf1;Avpi1;Igsf8;Cilp2;Gdf15;Gsta4;Pde7a;Zfp36l1;Purb;Myh10;Nr4a3;Nr4a2;Sh3kbp1;Lpp;Nr4a1;Cbx4;Hspa5;Cmtm6;Idi1;Hk2;Dbp;Tcf7l2;Arhgdib;Chchd2,0.107552,-0.116787,-0.203792,-0.03242,-0.128446,-0.197668,-0.060838,-0.020894,-0.080735,0.036871,-0.031323,-0.094862,0.031841
