frac_misaligned_amplitude_larger
0.5396
0.3984
0.4984
0.638
0.4282
0.578
0.3598
0.4208
0.3566
0.3556
0.4454
0.5548
0.3556
0.514
0.469
0.3582
0.3166
0.5398
0.3278
0.6076
0.2324
0.4852
0.4612
0.2466
0.4532
0.4774
0.2878
0.4874
0.4016
0.3698
0.2956
0.3692
0.1802
0.4076
0.5282
0.5006
0.7548
0.4572
0.203
0.5166
0.592
0.1926
0.4296
0.6044
0.4862
0.4628
0.4934
0.2694
0.3156
0.2482
0.4892
0.525
0.6844
0.0866
0.646
0.4394
0.4138
0.4674
0.635
0.4854
0.363
0.3288
0.5524
0.4326
0.776
0.4342
0.7756
0.275
0.4972
0.3364
0.0826
0.4266
0.4342
0.6034
0.5346
0.4716
0.8354
0.427
0.4142
0.472
0.2696
0.4838
0.6394
0.7036
0.3984
0.4976
0.3076
0.3476
0.389
0.505
0.091
0.5702
0.5644
0.4498
0.5608
0.5288
0.7184
0.448
0.5036
0.4196
0.2342
0.4384
0.4464
0.515
0.2952
0.0408
0.4074
0.5388
0.3438
0.1244
0.461
0.1656
0.3678
0.575
0.499
0.5136
0.4142
0.277
0.3266
0.2536
0.4462
0.5392
0.5776
0.5112
0.2076
0.5222
0.3856
0.3418
0.1188
0.3402
0.4274
0.4988
0.6012
0.3528
0.5262
0.4324
0.3856
0.3998
0.311
0.2918
0.0012
0.8162
0.615
0.3302
0.4526
0.459
0.4024
0.6102
0.4972
0.7606
0.5156
0.2584
0.3722
0.4796
0.4728
0.4516
0.4076
0.2088
0.5566
0.5616
0.6328
0.3782
0.4522
0.518
0.4348
0.4458
0.4148
0.507
0.4622
0.6658
0.182
0.282
0.3962
0.617
0.691
0.4712
0.5328
0.5044
0.5782
0.527
0.3418
0.8122
0.553
0.3056
0.2866
0.3882
0.2938
0.327
0.16
0.2628
0.5704
0.5382
0.3662
0.4932
0.571
0.595
0.6028
0.6236
0.149
0.3
0.3316
0.4972
0.48
0.5096
0.8688
0.2966
0.4392
0.6816
0.4164
0.3808
0.4694
0.2258
0.4486
0.2624
0.4918
0.3164
0.6382
0.4484
0.3188
0.3488
0.558
0.4
0.3342
0.4922
0.36
0.3788
0.5916
0.5126
0.6822
0.4526
0.5688
0.6274
0.7104
0.286
0.5612
0.6396
0.3946
0.448
0.3144
0.4492
0.4618
0.3886
0.445
0.6446
0.5442
0.2374
0.5118
0.2118
0.4568
0.1424
0.5326
0.6518
0.4374
0.2916
0.35
0.222
0.693
0.42
0.4614
0.4838
0.385
0.7432
0.525
0.538
0.2714
0.1832
0.469
0.5646
0.1992
0.3588
0.524
0.593
0.2538
0.46
0.5118
0.463
0.1622
0.4102
0.335
0.6528
0.5658
0.2596
0.5244
0.4238
0.468
0.4728
0.3428
0.5284
0.3152
0.6788
0.5064
0.5602
0.45
0.4158
0.4034
0.3892
0.497
0.4332
0.2722
0.5748
0.3012
0.6008
0.4798
0.3994
0.3788
0.3388
0.4822
0.4448
0.3708
0.375
0.4736
0.389
0.3132
0.3664
0.3874
0.2702
0.341
0.388
0.313
0.412
0.4498
0.5208
0.5128
0.1268
0.4148
0.4384
0.5788
0.5332
0.281
0.5962
0.588
0.7112
0.56
0.5632
0.4884
0.506
0.4936
0.6914
0.5106
0.699
0.375
0.2988
0.5502
0.0996
0.2336
0.373
0.5582
0.515
0.6202
0.8308
0.4886
0.4594
0.5956
0.4174
0.737
0.3704
0.3466
0.3352
0.3452
0.3614
0.5988
0.61
0.5444
0.3374
0.303
0.3354
0.48
0.392
0.4534
0.417
0.2798
0.6114
0.2906
0.3574
0.3994
0.1896
0.4414
0.4984
0.4452
0.4886
0.3908
0.528
0.3804
0.5436
0.3548
0.4292
0.4986
0.3558
0.454
0.4534
0.4204
0.7308
0.526
0.373
0.4018
0.7344
0.448
0.5066
0.5768
0.4896
0.4186
0.3402
0.3132
0.7522
0.3452
0.7514
0.5244
0.544
0.2892
0.4742
0.5654
0.5182
0.5004
0.4516
0.5732
0.6526
0.417
0.2174
0.2536
0.324
0.3748
0.6692
0.5632
0.5554
0.7082
0.3592
0.4762
0.4572
0.031
0.462
0.2494
0.3004
0.5666
0.351
0.6044
0.3398
0.4638
0.5724
0.7686
0.2298
0.4254
0.4588
0.7586
0.4164
0.2858
0.4242
0.2886
0.306
0.5022
0.3648
0.5078
0.5874
0.4454
0.3208
0.2438
0.4336
0.6418
0.3044
0.461
0.3722
0.3946
0.4536
0.5532
0.3552
0.3586
0.6636
0.5038
0.5408
0.5786
0.465
0.4272
0.3924
0.6572
0.347
0.4372
0.5182
0.5002
0.572
0.4234
0.9346
0.3
0.287
0.4012
0.5114
0.4128
0.5756
0.4684
0.4248
0.4984
0.83
0.4196
0.4348
0.8956
0.3162
0.767
0.5208
0.461
0.2626
0.3786
0.457
0.4832
0.5684
0.4094
0.5696
0.6456
0.3652
0.476
0.4902
0.6764
0.5192
0.2748
0.4966
0.3922
0.0624
0.1024
0.448
0.9496
0.0302
0.58
0.3592
0.4186
0.0946
0.4652
0.6554
0.6764
0.482
0.4188
0.2804
0.1552
0.3436
0.1838
0.2998
0.681
0.4434
0.447
0.4092
0.44
0.5194
0.8304
0.6156
0.269
0.3548
0.4322
0.5596
0.5282
0.4364
0.5404
0.469
0.548
0.282
0.5036
0.4972
0.25
0.3478
0.656
0.384
0.3434
0.3322
0.7388
0.4708
0.3574
0.6128
0.8466
0.375
0.7402
0.4886
0.6396
0.5138
0.5006
0.3788
0.5166
0.557
0.2544
0.4758
0.2408
0.4532
0.427
0.3944
0.5084
0.5532
0.4364
0.5152
0.3928
0.502
0.2192
0.5252
0.4568
0.5184
0.198
0.4646
0.3502
0.1732
0.5694
0.589
0.2982
0.4178
0.3656
0.6824
0.4892
0.5112
0.442
0.496
0.4538
0.6522
0.5034
0.4302
0.4936
0.4972
0.2542
0.7264
0.4056
0.4984
0.528
0.2562
0.4934
0.502
0.4956
0.4966
0.5528
0.2826
0.5612
0.4748
0.721
0.3196
0.5352
0.2806
0.3784
0.554
0.5972
0.4954
0.4556
0.4854
0.105
0.7234
0.4016
0.3836
0.314
0.4468
0.5956
0.6366
0.3428
0.4056
0.3086
0.1692
0.565
0.3858
0.719
0.1578
0.448
0.4546
0.4796
0.9184
0.5672
0.557
0.6726
0.2176
0.3854
0.7292
0.481
0.4018
0.5192
0.3536
0.4848
0.4178
0.4498
0.6668
0.4422
0.3514
0.2926
0.3278
0.171
0.423
0.4486
0.499
0.384
0.3962
0.429
0.372
0.4154
0.43
0.2514
0.8112
0.5022
0.3764
0.366
0.1786
0.2754
0.6286
0.425
0.511
0.4896
0.5678
0.4186
0.5546
0.5528
0.3964
0.2572
0.2014
0.3826
0.2692
0.242
0.2496
0.4558
0.4712
0.5804
0.4886
0.6268
0.3368
0.3402
0.2124
0.3878
0.748
0.3914
0.4786
0.4364
0.5864
0.5238
0.4322
0.6158
0.4862
0.4412
0.3788
0.6202
0.418
0.4672
0.299
0.3484
0.2462
0.594
0.4244
0.4106
0.4856
0.5512
0.5552
0.5772
0.1468
0.3406
0.3834
0.5378
0.2632
0.547
0.3284
0.6502
0.221
0.5982
0.485
0.3846
0.3626
0.4018
0.6666
0.445
0.417
0.3774
0.6326
0.202
0.4348
0.4618
0.4246
0.4074
