gene,acrophase_aligned_h,acrophase_misaligned_h
Ccl12,15.836791766656091,14.330073024627158
Dbp,12.421624850149502,16.852310561096463
Fkbp5,12.343704534981086,14.180872483256111
Hexb,12.344491579506332,11.96772442296231
