gene_set,bin_0_ZT0-2,bin_1_ZT2-4,bin_2_ZT4-6,bin_3_ZT6-8,bin_4_ZT8-10,bin_5_ZT10-12,bin_6_ZT12-14,bin_7_ZT14-16,bin_8_ZT16-18,bin_9_ZT18-20,bin_10_ZT20-22,bin_11_ZT22-24
CEBPB (human),1.0,1.5,0.5,1.0,1.0,3.0,1.5,1.0,1.0,0.5,0.0,0.0
JUN (mouse),1.2413793103448276,0.41379310344827586,0.41379310344827586,1.2413793103448276,1.2413793103448276,2.4827586206896552,2.8965517241379315,0.41379310344827586,0.41379310344827586,0.0,0.41379310344827586,0.8275862068965517
NRF1 (mouse),0.5714285714285714,0.0,0.5714285714285714,1.1428571428571428,1.1428571428571428,2.2857142857142856,2.857142857142857,1.7142857142857142,0.0,0.0,1.7142857142857142,0.0
UBTF (human),2.857142857142857,1.7142857142857142,0.5714285714285714,0.5714285714285714,1.1428571428571428,2.857142857142857,1.1428571428571428,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0
NR5A1 (mouse),1.411764705882353,0.7058823529411765,0.7058823529411765,0.0,2.11764705882353,0.0,2.11764705882353,2.823529411764706,0.7058823529411765,0.0,0.0,1.411764705882353
MYC (human),0.0,1.058823529411765,1.058823529411765,0.7058823529411765,2.4705882352941178,2.823529411764706,2.823529411764706,1.058823529411765,0.0,0.0,0.0,0.0
GLI2 (human),0.8,0.0,1.2000000000000002,1.6,2.8000000000000003,1.2000000000000002,2.8000000000000003,0.4,0.4,0.4,0.4,0.0
CBEPA (human),0.4,0.8,1.2000000000000002,0.4,2.4000000000000004,2.8000000000000003,1.2000000000000002,2.0,0.0,0.4,0.0,0.4
RELA (mouse),0.4,0.0,0.0,1.6,1.6,1.2000000000000002,2.8000000000000003,2.4000000000000004,0.4,0.4,0.0,1.2000000000000002
IKZF1 (human),0.9230769230769231,1.8461538461538463,1.8461538461538463,0.9230769230769231,0.9230769230769231,2.7692307692307696,1.8461538461538463,0.0,0.9230769230769231,0.0,0.0,0.0
NR2F1 (mouse),0.9230769230769231,1.8461538461538463,0.0,0.0,1.8461538461538463,0.9230769230769231,0.9230769230769231,0.9230769230769231,2.7692307692307696,0.0,0.9230769230769231,0.9230769230769231
MIR133B (human),1.3846153846153848,1.8461538461538463,0.9230769230769231,0.0,2.7692307692307696,1.3846153846153848,0.9230769230769231,1.3846153846153848,0.9230769230769231,0.0,0.0,0.46153846153846156
NR2F1 (human),2.7692307692307696,1.8461538461538463,0.9230769230769231,1.3846153846153848,1.3846153846153848,1.8461538461538463,0.46153846153846156,0.0,1.3846153846153848,0.0,0.0,0.0
MAPK14 (human),1.3846153846153848,1.3846153846153848,0.9230769230769231,2.7692307692307696,1.3846153846153848,0.46153846153846156,0.9230769230769231,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156
MIR138 (human),1.8461538461538463,0.9230769230769231,1.3846153846153848,0.0,1.3846153846153848,1.3846153846153848,2.7692307692307696,1.8461538461538463,0.46153846153846156,0.0,0.0,0.0
RORB (mouse),0.9230769230769231,1.8461538461538463,0.0,0.0,1.8461538461538463,0.9230769230769231,0.9230769230769231,0.9230769230769231,2.7692307692307696,0.0,0.9230769230769231,0.9230769230769231
RORB (human),2.7692307692307696,1.8461538461538463,0.9230769230769231,1.3846153846153848,1.3846153846153848,1.8461538461538463,0.46153846153846156,0.0,1.3846153846153848,0.0,0.0,0.0
CACYBP (mouse),1.3846153846153848,0.9230769230769231,0.46153846153846156,0.9230769230769231,2.7692307692307696,1.3846153846153848,1.8461538461538463,0.9230769230769231,0.0,0.0,0.46153846153846156,0.9230769230769231
SMAD4 (mouse),1.6363636363636362,0.5454545454545455,0.0,0.0,1.6363636363636362,0.0,0.5454545454545455,1.090909090909091,2.7272727272727275,1.090909090909091,1.090909090909091,1.6363636363636362
FOXF1 (human),0.0,1.090909090909091,1.6363636363636362,0.0,0.5454545454545455,1.090909090909091,2.181818181818182,1.6363636363636362,2.7272727272727275,0.0,1.090909090909091,0.0
TCFAP2A (human),0.3870967741935484,0.0,0.3870967741935484,1.1612903225806452,1.1612903225806452,2.709677419354839,1.935483870967742,1.5483870967741935,1.1612903225806452,0.3870967741935484,0.3870967741935484,0.7741935483870968
ATF2 (human),0.3870967741935484,2.709677419354839,2.3225806451612905,1.5483870967741935,0.7741935483870968,1.935483870967742,0.3870967741935484,1.5483870967741935,0.3870967741935484,0.0,0.0,0.0
JUN (human),1.2244897959183674,1.469387755102041,1.7142857142857142,0.9795918367346939,0.4897959183673469,2.6938775510204085,1.2244897959183674,0.7346938775510204,0.7346938775510204,0.24489795918367346,0.4897959183673469,0.0
NR5A2 (mouse),0.8888888888888888,1.3333333333333333,0.4444444444444444,1.3333333333333333,2.2222222222222223,0.8888888888888888,2.6666666666666665,0.8888888888888888,0.8888888888888888,0.0,0.4444444444444444,0.0
XBP1 (human),1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,1.3333333333333333,0.0,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
ZBTB7A (human),0.8888888888888888,1.3333333333333333,0.4444444444444444,0.4444444444444444,1.7777777777777777,2.6666666666666665,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
ZBTB16 (human),1.3333333333333333,1.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,2.6666666666666665,0.4444444444444444,0.8888888888888888,1.3333333333333333,0.0,0.4444444444444444,0.8888888888888888
SMARCA2 (human),1.3333333333333333,0.8888888888888888,2.6666666666666665,0.4444444444444444,0.8888888888888888,1.7777777777777777,0.8888888888888888,1.3333333333333333,0.0,0.0,0.4444444444444444,1.3333333333333333
THRA (human),2.6666666666666665,2.6666666666666665,0.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,0.0,0.0
PRDM1 (human),1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.0,1.3333333333333333,0.0,0.0
CEBPD (human),1.0434782608695652,2.608695652173913,1.565217391304348,0.0,0.5217391304347826,0.5217391304347826,2.0869565217391304,1.565217391304348,0.5217391304347826,1.0434782608695652,0.0,0.5217391304347826
MIB2 (human),1.0434782608695652,1.0434782608695652,2.608695652173913,1.565217391304348,0.5217391304347826,1.565217391304348,0.0,1.0434782608695652,0.5217391304347826,0.5217391304347826,1.565217391304348,0.0
HNF4A (human),0.32432432432432434,2.5945945945945947,0.972972972972973,1.2972972972972974,1.945945945945946,2.2702702702702706,0.6486486486486487,0.32432432432432434,0.6486486486486487,0.32432432432432434,0.32432432432432434,0.32432432432432434
CACYBP (human),0.0,2.5714285714285716,0.8571428571428571,0.8571428571428571,1.7142857142857142,1.7142857142857142,1.7142857142857142,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571
En1 (mouse),0.8571428571428571,1.7142857142857142,0.8571428571428571,0.8571428571428571,1.7142857142857142,0.0,2.5714285714285716,0.8571428571428571,1.7142857142857142,0.0,0.0,0.8571428571428571
NFE2 (human),1.1428571428571428,0.5714285714285714,0.2857142857142857,0.8571428571428571,1.7142857142857142,2.5714285714285716,2.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.2857142857142857
CBFB (human),1.7142857142857142,0.8571428571428571,0.8571428571428571,0.0,1.7142857142857142,2.5714285714285716,0.8571428571428571,0.0,2.5714285714285716,0.0,0.0,0.8571428571428571
Myb (mouse),0.7272727272727273,0.36363636363636365,0.36363636363636365,0.7272727272727273,2.545454545454546,1.4545454545454546,2.181818181818182,1.4545454545454546,0.7272727272727273,0.36363636363636365,0.0,1.090909090909091
SND1 (human),0.631578947368421,1.263157894736842,0.631578947368421,1.263157894736842,0.631578947368421,1.263157894736842,0.631578947368421,2.526315789473684,1.894736842105263,0.0,0.631578947368421,0.631578947368421
HIF1A (human),0.0,2.526315789473684,1.263157894736842,0.0,0.631578947368421,1.894736842105263,1.263157894736842,1.263157894736842,1.894736842105263,0.0,0.631578947368421,0.631578947368421
NFATC3 (mouse),1.263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,2.526315789473684,1.263157894736842,0.631578947368421,1.263157894736842,1.263157894736842,0.0,0.631578947368421,1.263157894736842
ZNF354C (human),1.263157894736842,0.0,0.631578947368421,1.263157894736842,2.526315789473684,1.894736842105263,0.631578947368421,1.894736842105263,0.631578947368421,0.0,1.263157894736842,0.0
CRTC1 (human),0.631578947368421,0.631578947368421,1.263157894736842,0.631578947368421,2.526315789473684,1.894736842105263,0.0,1.894736842105263,1.263157894736842,0.0,0.631578947368421,0.631578947368421
JUND (human),1.5,2.5000000000000004,1.5,0.5,0.0,1.5,1.5,1.5,0.5,0.5,0.5,0.0
ETV4 (mouse),0.0,1.0,1.5,1.0,2.5000000000000004,1.5,2.5000000000000004,0.5,0.5,0.0,0.5,0.5
FOXA2 (mouse),1.5,1.5,0.0,1.5,2.0,2.5000000000000004,1.5,0.0,0.0,0.0,0.5,1.0
YY1 (mouse),2.5000000000000004,0.5,1.0,1.5,2.0,2.0,2.5000000000000004,0.0,0.0,0.0,0.0,0.0
LEF1 (mouse),0.8275862068965517,0.8275862068965517,1.2413793103448276,1.2413793103448276,1.6551724137931034,2.0689655172413794,2.4827586206896552,1.2413793103448276,0.0,0.41379310344827586,0.0,0.0
ESR1 (human),0.41379310344827586,0.41379310344827586,1.6551724137931034,0.41379310344827586,0.8275862068965517,2.4827586206896552,2.0689655172413794,0.41379310344827586,1.6551724137931034,0.41379310344827586,0.41379310344827586,0.8275862068965517
SP1 (mouse),1.2000000000000002,0.0,0.30000000000000004,0.30000000000000004,1.5,1.2000000000000002,2.4000000000000004,1.5,0.9,0.9,0.9,0.9
MYB (human),1.8,2.4000000000000004,0.0,2.4000000000000004,0.6000000000000001,1.8,0.0,2.4000000000000004,0.0,0.6000000000000001,0.0,0.0
Sox5 (mouse),0.0,2.4000000000000004,2.4000000000000004,1.2000000000000002,1.2000000000000002,2.4000000000000004,1.2000000000000002,0.0,1.2000000000000002,0.0,0.0,0.0
SRF (mouse),0.8,0.8,0.0,0.0,2.4000000000000004,1.6,2.4000000000000004,0.8,1.6,0.8,0.0,0.8
TBP (mouse),0.4,0.8,0.8,1.6,1.6,1.2000000000000002,2.4000000000000004,0.8,1.2000000000000002,0.0,1.2000000000000002,0.0
IKZF1 (mouse),1.2000000000000002,0.8,0.4,0.8,2.4000000000000004,2.4000000000000004,0.8,2.0,0.8,0.0,0.4,0.0
FOS (mouse),0.6000000000000001,0.0,0.6000000000000001,2.4000000000000004,2.4000000000000004,1.8,1.2000000000000002,0.6000000000000001,1.2000000000000002,0.6000000000000001,0.6000000000000001,0.0
PURA (human),0.0,2.4000000000000004,0.0,2.4000000000000004,0.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,0.0
FOXO3A (human),0.8,0.8,0.8,0.8,1.6,1.6,2.4000000000000004,1.6,0.8,0.0,0.8,0.0
MYOG (mouse),1.9200000000000002,1.44,0.9600000000000001,0.48000000000000004,2.4000000000000004,0.9600000000000001,1.44,0.48000000000000004,0.48000000000000004,0.48000000000000004,0.9600000000000001,0.0
RUNX2 (human),0.4,1.6,1.2000000000000002,0.4,2.4000000000000004,2.4000000000000004,1.6,1.6,0.4,0.0,0.0,0.0
FOXO3A (mouse),1.2000000000000002,2.4000000000000004,0.0,0.0,2.4000000000000004,2.4000000000000004,1.2000000000000002,0.0,1.2000000000000002,0.0,1.2000000000000002,0.0
USF1 (mouse),0.8,2.4000000000000004,0.8,2.4000000000000004,1.6,1.6,0.8,0.8,0.0,0.0,0.8,0.0
NFKB1 (human),0.42857142857142855,1.5,0.8571428571428571,1.0714285714285716,1.0714285714285716,2.357142857142857,1.2857142857142858,1.2857142857142858,1.2857142857142858,0.21428571428571427,0.6428571428571429,0.0
MZF1 1-4 (human),0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
GATA6 (human),1.935483870967742,2.3225806451612905,0.3870967741935484,1.1612903225806452,1.1612903225806452,1.1612903225806452,0.7741935483870968,0.7741935483870968,1.1612903225806452,0.3870967741935484,0.0,0.7741935483870968
IRF8 (mouse),1.5483870967741935,1.1612903225806452,0.3870967741935484,1.1612903225806452,1.5483870967741935,0.3870967741935484,1.5483870967741935,2.3225806451612905,1.1612903225806452,0.3870967741935484,0.0,0.3870967741935484
REPIN1 (human),1.935483870967742,1.1612903225806452,0.7741935483870968,1.1612903225806452,1.5483870967741935,0.7741935483870968,2.3225806451612905,0.3870967741935484,0.7741935483870968,0.0,0.0,1.1612903225806452
KLF13 (human),0.7741935483870968,1.1612903225806452,1.1612903225806452,0.3870967741935484,2.3225806451612905,1.935483870967742,2.3225806451612905,0.3870967741935484,0.7741935483870968,0.0,0.0,0.7741935483870968
BCL6 (human),0.46153846153846156,2.307692307692308,0.9230769230769231,1.3846153846153848,0.9230769230769231,2.307692307692308,0.46153846153846156,0.46153846153846156,2.307692307692308,0.0,0.0,0.46153846153846156
TEAD1 (human),0.46153846153846156,1.3846153846153848,0.46153846153846156,0.9230769230769231,1.8461538461538463,2.307692307692308,0.9230769230769231,1.3846153846153848,1.3846153846153848,0.46153846153846156,0.46153846153846156,0.0
JDP2 (human),0.46153846153846156,1.3846153846153848,0.46153846153846156,2.307692307692308,0.9230769230769231,1.3846153846153848,0.9230769230769231,1.3846153846153848,1.8461538461538463,0.0,0.46153846153846156,0.46153846153846156
HOXD9 (human),0.9230769230769231,1.8461538461538463,0.9230769230769231,0.0,0.0,1.3846153846153848,1.3846153846153848,2.307692307692308,2.307692307692308,0.0,0.9230769230769231,0.0
PGR (human),1.3846153846153848,2.307692307692308,0.46153846153846156,0.9230769230769231,1.3846153846153848,1.8461538461538463,2.307692307692308,0.0,0.9230769230769231,0.0,0.46153846153846156,0.0
EGR1 (mouse),0.9230769230769231,0.46153846153846156,0.46153846153846156,1.3846153846153848,1.3846153846153848,1.3846153846153848,2.307692307692308,0.9230769230769231,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.9230769230769231
HOXA5 (human),0.8571428571428571,2.2857142857142856,0.2857142857142857,1.1428571428571428,2.0,1.1428571428571428,1.1428571428571428,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.8571428571428571
ETS2 (human),1.1428571428571428,1.1428571428571428,1.1428571428571428,1.7142857142857142,2.2857142857142856,0.5714285714285714,2.2857142857142856,0.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714
ELK4 (human),1.7142857142857142,1.7142857142857142,0.5714285714285714,0.5714285714285714,2.2857142857142856,0.5714285714285714,1.1428571428571428,0.5714285714285714,1.1428571428571428,0.0,1.1428571428571428,0.5714285714285714
MZF1 (human),1.1428571428571428,0.5714285714285714,0.0,1.1428571428571428,2.2857142857142856,1.7142857142857142,1.7142857142857142,0.5714285714285714,0.0,1.1428571428571428,1.1428571428571428,0.5714285714285714
POU2F1 (mouse),1.7142857142857142,2.2857142857142856,0.5714285714285714,1.1428571428571428,1.1428571428571428,1.7142857142857142,2.2857142857142856,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714
CBEPA (mouse),1.5,0.0,2.25,0.0,1.5,2.25,2.25,1.5,0.75,0.0,0.0,0.0
NRF1 (human),0.75,0.0,0.75,0.0,2.25,0.75,1.5,0.0,2.25,2.25,0.75,0.75
GFI1 (human),0.0,0.0,2.25,0.0,1.5,2.25,0.75,1.5,1.5,0.0,0.75,1.5
POU2F2 (mouse),2.25,2.25,0.75,1.125,1.125,0.75,2.25,0.75,0.375,0.0,0.0,0.375
BRCA1 (human),0.75,1.5,1.5,1.5,2.25,0.75,1.5,0.0,0.75,0.0,0.75,0.75
EGR1 (human),0.0,0.0,0.0,2.25,1.5,2.25,1.5,1.5,0.75,1.5,0.0,0.75
USF2 (human),0.7407407407407407,0.8888888888888888,1.037037037037037,0.7407407407407407,2.2222222222222223,1.9259259259259258,1.7777777777777777,1.1851851851851851,0.5925925925925926,0.14814814814814814,0.4444444444444444,0.2962962962962963
MYOD1 (mouse),1.7777777777777777,2.2222222222222223,0.4444444444444444,0.4444444444444444,1.3333333333333333,2.2222222222222223,1.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,0.4444444444444444,0.0
THRB (human),0.3157894736842105,1.263157894736842,0.9473684210526315,0.631578947368421,2.210526315789474,1.5789473684210527,1.894736842105263,1.263157894736842,0.9473684210526315,0.0,0.0,0.9473684210526315
ARNT (human),0.36363636363636365,0.7272727272727273,0.7272727272727273,1.090909090909091,2.181818181818182,2.181818181818182,1.090909090909091,1.4545454545454546,1.090909090909091,0.0,0.36363636363636365,0.7272727272727273
NFYA (mouse),0.0,0.5454545454545455,0.5454545454545455,1.6363636363636362,1.6363636363636362,2.181818181818182,1.6363636363636362,0.5454545454545455,0.5454545454545455,0.0,1.090909090909091,1.6363636363636362
ELK1 (human),2.181818181818182,1.090909090909091,1.090909090909091,0.0,1.090909090909091,2.181818181818182,1.090909090909091,2.181818181818182,0.5454545454545455,0.0,0.5454545454545455,0.0
SREBF1 (human),0.5454545454545455,1.6363636363636362,0.8181818181818181,0.8181818181818181,1.9090909090909092,2.181818181818182,1.6363636363636362,0.8181818181818181,0.5454545454545455,0.0,0.8181818181818181,0.27272727272727276
TFAP2A (mouse),1.8181818181818183,1.090909090909091,0.7272727272727273,0.36363636363636365,2.181818181818182,1.090909090909091,2.181818181818182,0.36363636363636365,0.7272727272727273,0.0,0.36363636363636365,1.090909090909091
NR3C1 (mouse),1.090909090909091,1.090909090909091,0.5454545454545455,0.0,0.5454545454545455,0.5454545454545455,2.181818181818182,1.6363636363636362,2.181818181818182,0.5454545454545455,1.090909090909091,0.5454545454545455
TEAD2 (mouse),1.4545454545454546,0.7272727272727273,1.090909090909091,0.7272727272727273,1.8181818181818183,2.181818181818182,0.7272727272727273,0.7272727272727273,0.36363636363636365,1.090909090909091,0.36363636363636365,0.7272727272727273
POU2F2 (human),1.9636363636363636,2.181818181818182,1.7454545454545454,0.8727272727272727,1.309090909090909,0.8727272727272727,0.6545454545454545,0.8727272727272727,0.6545454545454545,0.0,0.43636363636363634,0.43636363636363634
ETV4 (human),1.090909090909091,1.6363636363636362,0.5454545454545455,0.5454545454545455,2.181818181818182,1.090909090909091,2.181818181818182,0.5454545454545455,2.181818181818182,0.0,0.0,0.0
HNF1A (human),1.2857142857142858,2.1428571428571432,1.2857142857142858,1.2857142857142858,1.7142857142857142,0.8571428571428571,0.42857142857142855,0.0,2.1428571428571432,0.42857142857142855,0.42857142857142855,0.0
