gene	log_min	log_max
Wdr27	-14.641805	-11.187926
Fkbp10	-11.451789	-7.997911
Hdgf	-10.511589	-7.057711
Pik3r3	-13.144569	-9.690691
Unc93b1	-14.239956	-10.7860775
Map4k3	-12.693833	-9.239955
Ankrd1	-12.570065	-9.116186
Pak1ip1	-11.413873	-7.959995
Med20	-13.120626	-9.666748
Pan3	-12.227956	-8.774077
Smarca4	-11.514031	-8.060153
Nup133	-13.268227	-9.814348
Fbln7	-14.202037	-10.748158
Cstf3	-12.488868	-9.034989
Pla2g15	-13.044717	-9.590838
Ptges	-17.780914	-14.327037
Rab3b	-16.20538	-12.751501
Lilrb4a	-18.319912	-14.8660345
Tia1	-11.91918	-8.4653015
Gm5144	-15.565342	-12.111464
Eomes	-18.879526	-15.425649
Cyth4	-20.265821	-16.811945
Mlec	-11.278875	-7.8249974
Tsen15	-12.611853	-9.157974
Lrrc49	-13.902794	-10.4489155
Acot11	-12.6319685	-9.17809
Ctsl	-9.934293	-6.480415
Sos1	-12.3964205	-8.942542
Gm10549	-15.811475	-12.357596
Jpx	-14.463704	-11.009826
A430110L20Rik	-16.654903	-13.201026
Gm11730	-20.265821	-16.811945
Klhl32	-15.556293	-12.102414
Orai2	-16.017326	-12.563449
Papolb	-19.572674	-16.118797
Lca5	-13.729131	-10.275252
1700109G14Rik	-18.879526	-15.425649
Mfap3	-12.325238	-8.87136
Pard3bos3	-18.18638	-14.732503
Sema3e	-14.252107	-10.798228
Abhd17c	-14.562039	-11.108161
Olfr912	-18.656384	-15.202506
Rpsa	-8.3718405	-4.9179626
Nudt14	-13.729131	-10.275252
Tnfrsf13c	-19.572674	-16.118797
Bcl9l	-11.362959	-7.909081
Cdk9	-11.519106	-8.0652275
Slc5a3	-12.749933	-9.296055
Ets2	-11.548141	-8.094262
Elf4	-13.533611	-10.079733
Gm43050	-19.16721	-15.713332
Atl3	-10.605618	-7.1517396
Ankrd29	-12.9191675	-9.465289
Tspan13	-17.963236	-14.509358
Map3k15	-17.780914	-14.327037
Usp21	-13.248316	-9.794437
Gm43113	-17.087769	-13.63389
Zfp473	-16.710474	-13.256596
BC002059	-14.051214	-10.597336
2310002D06Rik	-16.091434	-12.637557
a	-19.572674	-16.118797
Nol6	-13.394731	-9.940852
Rbpms	-8.757879	-5.3040013
Gm16272	-17.780914	-14.327037
Rasip1	-16.528152	-13.074274
Kcnj4	-19.572674	-16.118797
Cacna2d3	-15.135923	-11.682045
Pradc1	-13.042526	-9.588648
Ngef	-12.547137	-9.093259
Dhx38	-12.759231	-9.305352
Klhl42	-12.88994	-9.436062
Gas8	-12.847041	-9.393163
Runx2	-17.27009	-13.816212
Ptprc	-17.780914	-14.327037
Gm28151	-16.710474	-13.256596
Tent5c	-13.245631	-9.791753
Fam172a	-11.713262	-8.259383
Napa	-11.255886	-7.802008
Slc25a11	-11.755653	-8.301775
2610528A11Rik	-18.656384	-15.202506
Dlec1	-17.321383	-13.867505
Rpl10a	-8.562863	-5.1089854
Baz2a	-12.152696	-8.698817
Gm44317	-17.780914	-14.327037
Uqcrh	-9.2143135	-5.7604356
Zfp568	-12.184966	-8.731088
Cyhr1	-10.904651	-7.450773
Sec24d	-11.129128	-7.6752505
Sgsm3	-13.665952	-10.212073
Eci1	-11.806894	-8.353016
Pdss1	-14.631033	-11.177155
Ucn2	-18.319912	-14.8660345
Casp12	-11.4385	-7.9846225
Kcne3	-19.572674	-16.118797
Gls2	-16.061129	-12.607251
Gm36419	-19.572674	-16.118797
Fitm1	-16.091434	-12.637557
Gm30541	-15.799914	-12.346036
Sgcd	-10.604916	-7.1510377
Usp49	-14.235137	-10.781259
Osgin1	-15.495137	-12.041259
Chic2	-11.620412	-8.166533
Hsh2d	-19.572674	-16.118797
Zfp703	-11.905049	-8.451171
Hgf	-15.470032	-12.016153
2310068J16Rik	-14.849722	-11.3958435
Actg2	-9.77194	-6.3180623
Atg12	-12.065534	-8.611655
Gm47424	-17.2213	-13.767422
1700001G11Rik	-17.007725	-13.553847
Tmem201	-13.69354	-10.239661
Helz2	-14.60634	-11.152462
Hacl1	-13.224411	-9.770533
Phrf1	-12.496866	-9.042988
Zbtb11	-12.362965	-8.909086
Ipo13	-12.742882	-9.289003
Shq1	-14.325651	-10.871773
Appbp2	-11.574843	-8.120965
Arl9	-18.068596	-14.614718
Gm36037	-18.474062	-15.0201845
AA388235	-19.572674	-16.118797
Gm10848	-14.641805	-11.187926
Csad	-11.6843405	-8.230462
Ing4	-11.8270235	-8.373145
Adora2b	-16.003141	-12.549264
Fastkd2	-13.2737255	-9.819847
Gbp8	-20.265821	-16.811945
0610040F04Rik	-18.656384	-15.202506
Dennd5a	-11.400087	-7.9462094
1700049E15Rik	-16.60226	-13.148382
Uhrf2	-11.675565	-8.221686
Rps10	-8.266602	-4.8127236
Gpr34	-17.700872	-14.246995
Cdk5rap1	-14.132424	-10.678546
Mical2	-10.241224	-6.7873464
Srpx	-16.046314	-12.592436
Pign	-13.807484	-10.353605
Scyl1	-11.757669	-8.303791
Gm49980	-14.645421	-11.191543
Egln1	-11.396143	-7.942265
AW047730	-17.626764	-14.172887
Nptxr	-12.875024	-9.421145
Mrps26	-11.693194	-8.239316
Camsap3	-15.529624	-12.075746
Gm4316	-17.963236	-14.509358
Gabarapl2	-10.585166	-7.131288
Letm1	-11.919417	-8.465539
C87436	-12.527334	-9.073456
Fbxo30	-10.160987	-6.707109
Gm14209	-17.37545	-13.921572
Gm20300	-12.81982	-9.365942
Plaat1	-13.99106	-10.537182
Zfp677	-14.365925	-10.912046
Tril	-14.678574	-11.224695
Ddx19b	-13.647083	-10.193205
Clec2l	-18.068596	-14.614718
Tmigd1	-17.37545	-13.921572
1810008B01Rik	-16.898525	-13.444648
Lrp10	-11.40037	-7.9464917
Olfr775	-20.265821	-16.811945
Nt5c2	-12.000944	-8.547066
Adora1	-15.061815	-11.607937
Zfp354c	-12.337417	-8.883538
Card10	-17.867926	-14.414048
Purg	-13.143763	-9.689884
Mttp	-14.460688	-11.006809
Snx24	-11.830273	-8.376394
Scarb2	-10.887175	-7.4332967
Khdc4	-12.485937	-9.032059
L3mbtl2	-13.51941	-10.065532
Gm16141	-15.574474	-12.120596
Rpl30	-8.143582	-4.6897044
Med30	-11.942699	-8.488821
Vangl1	-13.179921	-9.726043
Gm36584	-18.474062	-15.0201845
Prkcz	-15.478331	-12.024452
Fam24b	-19.572674	-16.118797
Ift81	-11.856883	-8.403005
Eno1	-10.773617	-7.319739
Cdc42bpa	-10.811203	-7.357325
Atp5g3	-10.177184	-6.723306
Efcab11	-18.068596	-14.614718
Ppp3cb	-11.305868	-7.85199
Gm50410	-16.39462	-12.9407425
Gm28119	-15.317062	-11.863184
Ube3a	-10.551258	-7.09738
Palm	-12.131354	-8.677476
Rbm27	-11.44468	-7.9908023
Sntb1	-12.230543	-8.776665
Rasgef1a	-16.061129	-12.607251
Pdlim1	-9.835361	-6.3814826
Atpsckmt	-13.029483	-9.575604
