gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Ccdc152	0.09	0.37	0.09	0.67	0.9899999999999998	-1129.3517	-1119.0254	-1116.3077	-1128.1233	0.0	-0.5334845	-13.17395271732229	3.38871470343734	0.03323345137564696	244
Got1	0.33	0.47	0.33	0.51	1.0	-2297.2546	-2283.9202	-2294.2004	-2288.3765	0.0	-3.8557417	-12.064482345776696	3.410876251783996	0.08676110051757015	637
Vmn1r90	0.2299999999999999	0.3299999999999999	0.2299999999999999	0.75	0.75	-63.560436	-62.21206	-62.04082	-63.53833	0.0	-0.009600588	-16.618213961764045	5.705694720190253	0.001089621356578589	8
Phkg1	0.4399999999999999	0.32	0.32	0.62	1.0	-7102.288	-7022.2354	-7063.6235	-7064.1313	0.0	-16.57126	-10.270491040265853	1.0785672528735963	0.37305911195859437	2739
Ankrd10	0.41	0.48	0.41	0.5	1.0	-8210.479	-8123.1377	-8186.9634	-8141.8047	0.0	-29.824665	-9.967074981940382	2.5530050606105994	0.48311086897303185	3547
Mcmdc2	0.4	0.25	0.25	0.5	1.0	-287.60007	-283.10562	-284.14127	-285.23648	0.0	-1.0264925	-14.863343998777543	1.831915570933698	0.006129120130754563	45
Serpinb6b	0.25	0.3199999999999999	0.25	0.62	1.0	-9137.055	-9061.436	-9152.088	-9070.268	0.0	-29.005272	-9.846779837482124	5.573600962437074	0.45668755107600106	3353
Msmp	0.17	0.13	0.13	0.64	1.0	-87.33886	-83.558	-87.29708	-84.034065	0.0	-1.4352539	-16.427980511979555	4.004989654000504	0.0014982293652955599	11
Rmrp	0.29	0.48	0.29	0.53	1.0	-712.8104	-708.01917	-712.10675	-709.26904	0.0	-1.5380026	-13.681128453427245	0.4137792861235887	0.018251157722691366	134
Xlr4a	0.3399999999999999	0.15	0.15	0.71	0.87	-132.81728	-130.98691	-130.35747	-132.11273	0.0	-0.3059796	-15.762670584671948	1.1887285439771142	0.0025878507218741486	19
Wdr13	0.35	0.4499999999999999	0.35	0.5	1.0	-5618.303	-5575.5005	-5611.3154	-5579.639	0.0	-16.791588	-10.684521150939629	3.613007067056464	0.2882048488150368	2116
Sord	0.34	0.35	0.34	0.62	1.0	-6527.263	-6446.198	-6525.859	-6449.5894	0.0	-33.733315	-10.445823439546398	3.8585890701145296	0.35153909016616725	2581
Gm42699	0.25	0.49	0.25	0.6	1.0	-352.2317	-344.057	-351.37216	-348.07904	0.0	-1.8034725	-14.624750175680958	3.015060048271897	0.00789975483519477	58
Pawr	0.06	0.3	0.06	0.72	0.84	-13547.659	-13503.519	-13501.972	-13557.3	0.0	4.18687	-8.79340334816332	0.39356849194595256	0.8178970307818033	6005
Fgf2os	0.33	0.4599999999999999	0.33	0.57	1.0	-528.1171	-529.1903	-527.30615	-529.3089	1.0	0.5175802	-14.097340241634255	2.8299146964824544	0.012530645600653773	92
Dmd	0.44	0.37	0.37	0.62	1.0	-20957.725	-20561.916	-20830.234	-20734.246	0.0	-97.05549	-7.428429997992865	2.2651917329742304	0.9809316262598747	7202
Tsga10	0.47	0.41	0.41	0.55	1.0	-4945.9414	-4884.9688	-4941.724	-4890.226	0.0	-24.196861	-10.91977595478335	1.3774085356086037	0.22459820212476164	1649
Rerg	0.14	0.25	0.14	0.67	0.9899999999999998	-53.821754	-54.849903	-53.750317	-55.51888	1.0	0.7370518	-16.89303982889999	3.73434331754438	0.0008172160174339417	6
Nthl1	0.4599999999999999	0.2299999999999999	0.2299999999999999	0.63	1.0	-4299.8794	-4258.0234	-4291.6865	-4265.9946	0.0	-14.715966	-11.141825058916428	4.857377073672084	0.200762734949605	1474
Rarres1	0.41	0.43	0.41	0.58	1.0	-2145.5525	-2118.3252	-2141.6147	-2125.1824	0.0	-8.846629	-12.19947504889347	3.975643345862602	0.06810133478616182	500
Rbm44	0.04	0.33	0.04	0.84	0.4800000000000001	-568.5702	-584.3144	-569.11365	-582.6673	0.96548206	6.122296	-13.989350782881749	0.17348721815276136	0.013075456278943067	96
Pcnx3	0.34	0.31	0.31	0.62	1.0	-4086.425	-4068.1843	-4076.145	-4080.0032	0.0	-2.7889848	-11.190358906107738	2.458330334902987	0.19368019613184417	1422
Trappc4	0.26	0.37	0.26	0.59	1.0	-8006.5205	-7943.2275	-7993.715	-7959.9204	0.0	-20.238165	-9.976076821211365	5.79578014901803	0.5008172160174339	3677
Gm34829	0.11	0.2	0.11	0.75	0.75	-149.32732	-150.99268	-146.16277	-154.5413	1.0	2.2644067	-15.782012360319717	2.585284384698591	0.0029964587305911197	22
Olfr172	0.46	0.49	0.46	0.47	1.0	-48.693825	-48.32537	-49.832706	-46.842392	0.0	-0.804067	-16.909204317895746	3.272803256199888	0.0008172160174339417	6
Mtcp1	0.3	0.42	0.3	0.56	1.0	-1647.9	-1635.5188	-1646.3782	-1638.3235	0.0	-4.1590376	-12.536108417571555	5.696330951772093	0.05475347316807409	402
Rrp9	0.09	0.48	0.09	0.63	1.0	-4302.45	-4301.79	-4287.5283	-4325.796	0.0	10.13891	-11.16969313462906	3.0853418656552987	0.2082538817760828	1529
Tert	0.3399999999999999	0.45	0.3399999999999999	0.66	1.0	-131.41415	-130.00333	-130.97035	-130.62393	0.0	-0.34318912	-15.739542734774737	0.6470563485095511	0.0025878507218741486	19
Kat14	0.4599999999999999	0.38	0.38	0.48	1.0	-3230.366	-3215.792	-3228.8953	-3218.5	0.0	-5.1533237	-11.55257913813886	4.862851813960315	0.14028874965949334	1030
Col6a2	0.28	0.21	0.21	0.7	0.9	-15271.45	-15124.01	-15231.361	-15168.104	0.0	-44.882893	-8.432953762700711	2.1317047217336604	0.897303187142468	6588
4930483P17Rik	0.4599999999999999	0.35	0.35	0.55	1.0	-10.71007	-10.662714	-10.652298	-10.749659	0.0	0.017193252	-18.59489695857915	1.4188689804344374	0.00013620266957232362	1
Sars	0.3	0.4	0.3	0.52	1.0	-9243.268	-9181.153	-9231.295	-9195.085	0.0	-20.925444	-9.719589655087812	3.5265585985934176	0.5770907109779352	4237
Tsc22d3	0.1	0.01	0.01	0.93	0.2099999999999998	-4472.171	-4611.534	-4472.675	-4631.639	0.9963842	69.25619	-11.353889024999434	4.413445816236789	0.19381639880141652	1423
Chd8	0.33	0.4599999999999999	0.33	0.62	1.0	-9089.105	-8980.139	-9068.842	-8997.929	0.0	-39.59756	-9.75135683825371	2.9701992717118952	0.5465813129937347	4013
Map3k19	0.14	0.33	0.14	0.58	1.0	-240.4904	-235.2551	-239.07776	-237.23764	0.0	-1.4126565	-15.135877579166323	2.708242868044906	0.004494688095886679	33
Cep104	0.34	0.43	0.34	0.55	1.0	-5012.122	-4973.104	-4998.7856	-4981.1025	0.0	-13.471611	-10.885710664380905	3.5957116916487344	0.24952329065649687	1832
Dbt	0.47	0.28	0.28	0.63	1.0	-6692.221	-6655.889	-6662.086	-6690.8936	0.0	-0.5765853	-10.385719611788549	4.696113343452137	0.3535821302097521	2596
Chchd5	0.44	0.37	0.37	0.57	1.0	-3900.8796	-3865.3242	-3892.849	-3870.9438	0.0	-13.000949	-11.282129387358513	4.2795485187958135	0.17638245709615907	1295
4930581F22Rik	0.43	0.37	0.37	0.61	1.0	-2163.8281	-2159.3345	-2158.9155	-2164.3638	0.0	0.23262747	-12.169821410774315	1.035039615418766	0.07368564423862707	541
Sox5it	0.3299999999999999	0.31	0.31	0.57	1.0	-19.094604	-18.385134	-19.05091	-18.447235	0.0	-0.28114894	-18.00829327648048	0.7103328671779892	0.00027240533914464724	2
Ric8b	0.39	0.37	0.37	0.53	1.0	-4119.172	-4087.4868	-4122.186	-4092.095	0.0	-11.75935	-11.193753848710958	3.835515141005133	0.19313538545355488	1418
Orc2	0.26	0.4399999999999999	0.26	0.72	0.84	-5216.22	-5183.831	-5202.9814	-5195.649	0.0	-8.933997	-10.814591476375984	3.3524172585430145	0.2676382457096159	1965
Zfp385b	0.38	0.25	0.25	0.63	1.0	-2955.5781	-2920.944	-2944.1094	-2928.7559	0.0	-11.648762	-11.721311994405706	4.362700638666261	0.11059656769272677	812
Hist1h2bh	0.42	0.3	0.3	0.62	1.0	-266.602	-260.57886	-261.61737	-266.00867	0.0	-0.25767678	-14.922805442850809	5.136960845858868	0.005448106782892944	40
Gm42868	0.41	0.44	0.41	0.61	1.0	-10.089621	-10.231466	-10.231257	-10.079924	0.0014724075	-0.0042113364	-18.660768273151923	3.0278795141569566	0.00013620266957232362	1
Ppp4r1	0.4	0.4599999999999999	0.4	0.66	1.0	-4210.657	-4134.7676	-4192.754	-4147.8604	0.0	-27.272335	-11.160744029071626	3.6153647380943306	0.1943612094797058	1427
1700047M11Rik	0.02	0.37	0.02	0.57	1.0	-30.914236	-35.193405	-31.356659	-34.485504	0.8966101	1.550982	-17.31880582637492	0.045076704077480656	0.00013620266957232362	1
Dazap1	0.4	0.4599999999999999	0.4	0.52	1.0	-7593.634	-7536.974	-7564.6655	-7563.2876	0.0	-13.179183	-10.11915939992376	2.995833200836952	0.448242985562517	3291
Gm47767	0.34	0.45	0.34	0.62	1.0	-1901.6965	-1880.0547	-1897.3385	-1884.4368	0.0	-7.495821	-12.336748021825473	2.634755253341065	0.06660310542086625	489
C1galt1	0.14	0.35	0.14	0.63	1.0	-8882.471	-8835.855	-8864.904	-8848.362	0.0	-14.813089	-9.857785617201833	3.602864004673809	0.5257423045491691	3860
Gm11808	0.36	0.46	0.36	0.64	1.0	-5315.714	-5268.6533	-5300.651	-5283.938	0.0	-13.800089	-10.789365448220469	2.753142116615051	0.2669572323617543	1960
Racgap1	0.38	0.24	0.24	0.4	1.0	-426.16327	-428.96786	-430.84805	-424.79144	0.0	-0.59577656	-14.396085078934977	5.35888520440331	0.006810133478616181	50
Ska1	0.43	0.43	0.43	0.46	1.0	-39.684837	-38.74308	-39.285484	-39.073875	0.0	-0.26533738	-17.186216169290706	2.7821420172810853	0.00040860800871697086	3
Aktip	0.37	0.41	0.37	0.53	1.0	-8780.901	-8736.177	-8756.088	-8765.197	0.0	-6.8202047	-9.8205692494823	5.508421093873665	0.546717515663307	4014
Dact1	0.4	0.43	0.4	0.53	1.0	-2933.5435	-2917.27	-2921.1855	-2926.0583	0.0	-3.2507408	-11.707417219557072	0.39086982478445975	0.1130482157450286	830
Gm50336	0.2	0.2199999999999999	0.2	0.71	0.87	-83.45476	-84.36091	-83.17877	-84.892075	1.0	0.62421876	-16.448321516174737	3.6689324072894194	0.0012258240261509125	9
Pik3r1	0.1899999999999999	0.31	0.1899999999999999	0.66	1.0	-11273.49	-11185.008	-11259.18	-11211.328	0.0	-26.99666	-9.351828579946332	5.755027266546677	0.6364750749114683	4673
CT868723.1	0.4499999999999999	0.3399999999999999	0.3399999999999999	0.46	1.0	-47.05033	-46.900814	-47.462868	-46.572624	0.0	-0.20746547	-16.96628685162958	5.088276622147941	0.0008172160174339417	6
Abhd6	0.1999999999999999	0.39	0.1999999999999999	0.69	0.93	-3331.056	-3312.2078	-3321.272	-3323.961	0.0	-3.0813067	-11.499540642246775	5.980888275073111	0.14314900572051212	1051
Zfp993	0.35	0.34	0.34	0.57	1.0	-687.30676	-676.79395	-685.3812	-679.05176	0.0	-3.585103	-13.66741639697614	0.6488174165129097	0.018523563061836012	136
Tnpo1	0.45	0.5	0.45	0.64	1.0	-8258.556	-8148.089	-8225.895	-8176.2783	0.0	-35.732597	-9.948316160424898	3.809000821531745	0.4925088531735222	3616
Pigo	0.35	0.4399999999999999	0.35	0.58	1.0	-1179.599	-1167.6604	-1176.1912	-1171.6471	0.0	-3.453468	-12.956377025083857	6.219291443620093	0.03650231544538273	268
Csrnp2	0.14	0.34	0.14	0.7	0.9	-1063.9152	-1059.4418	-1054.0071	-1071.9784	0.0	3.5018172	-13.184325628264672	2.938265356883106	0.031871424679923724	234
Marc2	0.38	0.41	0.38	0.65	1.0	-11101.08	-11043.086	-11068.055	-11074.011	0.0	-11.756063	-9.252675160121438	3.755582146028882	0.7406701171342959	5438
Nedd9	0.31	0.28	0.28	0.78	0.6599999999999999	-9836.508	-9742.097	-9804.494	-9782.536	0.0	-23.439602	-9.604479910025098	3.9647235159994487	0.5923454099700354	4349
Dhrs9	0.01	0.06	0.01	0.95	0.1500000000000001	-1102.2058	-1175.5924	-1098.4082	-1166.4556	1.0	27.903315	-13.507282133065006	3.5885196394974614	0.030373195314628166	223
Art3	0.12	0.4	0.12	0.68	0.9599999999999996	-10374.03	-10382.942	-10373.701	-10406.1455	1.0	13.947469	-9.82632827051798	5.807314147524232	0.3336965404521929	2450
Rab5b	0.36	0.48	0.36	0.61	1.0	-8888.249	-8828.451	-8848.966	-8867.265	0.0	-9.113399	-9.765248059334699	3.8068764008271088	0.5576137292290929	4094
S1pr5	0.2099999999999999	0.38	0.2099999999999999	0.66	1.0	-33.256123	-33.369316	-33.2409	-33.51597	1.0	0.11284956	-17.27630506846483	0.5007189952758173	0.0005448106782892945	4
Klhl15	0.39	0.39	0.39	0.6	1.0	-2436.9048	-2383.477	-2405.1738	-2419.041	0.0	-7.7581363	-12.006293039267588	3.8796591945845162	0.09043857259602288	664
Pros1	0.4499999999999999	0.4399999999999999	0.4399999999999999	0.58	1.0	-7487.9883	-7411.8374	-7446.349	-7447.5947	0.0	-17.542698	-10.161318073731614	4.287304280975272	0.4242713157177881	3115
Nat2	0.35	0.37	0.35	0.5	1.0	-1468.3528	-1460.2908	-1464.279	-1463.245	0.0	-2.2182841	-12.690818469567784	2.2821129842574948	0.04767093435031327	350
3010003L21Rik	0.26	0.44	0.26	0.6	1.0	-639.1834	-626.6539	-632.41125	-631.9624	0.0	-3.136044	-13.874546931379346	3.0073345863128207	0.01539090166167257	113
Gm29237	0.38	0.44	0.38	0.59	1.0	-90.62625	-88.9831	-89.99599	-89.6097	0.0	-0.44148126	-16.29704941371299	0.9916144571901038	0.0016344320348678834	12
Gm17191	0.37	0.44	0.37	0.36	1.0	-33.80603	-34.228683	-35.328083	-32.631306	0.0	-0.5101764	-17.307598351550247	0.27091806412430586	0.0005448106782892945	4
Mrpl53	0.3399999999999999	0.36	0.3399999999999999	0.67	0.9899999999999998	-9961.521	-9771.411	-9903.39	-9829.176	0.0	-57.47701	-9.525571187920361	5.113531238113119	0.6676654862435304	4902
Wdr59	0.37	0.41	0.37	0.54	1.0	-1995.1539	-1975.4053	-1984.6633	-1987.2474	0.0	-3.4337468	-12.247732770910186	5.792467108560193	0.07164260419504222	526
Gm19792	0.24	0.21	0.21	0.51	1.0	-48.229782	-48.405743	-48.800797	-48.024986	0.0	-0.0889417	-16.985819460711173	2.427293390713107	0.0008172160174339417	6
Gm21269	0.15	0.28	0.15	0.72	0.84	-132.76405	-130.87665	-132.27449	-131.47615	0.0	-0.5593291	-15.776493895774763	5.862070951758176	0.0025878507218741486	19
0610025J13Rik	0.45	0.27	0.27	0.46	1.0	-33.770847	-34.227703	-33.998333	-34.030594	0.50206244	0.11280649	-17.30082393112227	1.88224881753239	0.0005448106782892945	4
Cldn19	0.1999999999999999	0.47	0.1999999999999999	0.62	1.0	-9.537232	-10.041322	-9.84465	-9.73693	0.39015204	0.08672752	-18.5561218509283	0.031156103780420885	0.00013620266957232362	1
F2rl1	0.29	0.27	0.27	0.72	0.84	-162.71167	-159.22794	-160.82986	-161.22722	0.0	-0.644689	-15.556794775864995	2.103407580670444	0.003268864069735767	24
Cdo1	0.02	0.13	0.02	0.89	0.3299999999999999	-13795.278	-14118.403	-13769.255	-14157.2295	1.0	157.19339	-9.108122495998188	3.727264968986145	0.7162898392808499	5259
Fam25c	0.39	0.41	0.39	0.47	1.0	-1453.3582	-1434.5992	-1451.7102	-1435.6179	0.0	-7.704486	-12.733636481672594	3.8953267584831446	0.04399346227186053	323
Gm20743	0.36	0.4499999999999999	0.36	0.53	1.0	-40.95736	-41.240326	-41.346214	-40.25363	0.0	-0.30562505	-17.181086159921307	3.771440140096933	0.000681013347861618	5
Mamstr	0.29	0.24	0.24	0.73	0.8099999999999999	-2129.0952	-2125.1597	-2127.019	-2126.1675	0.0	-1.2714989	-12.181597110150433	2.460566518496537	0.07926995369109234	582
Lrrn2	0.0799999999999999	0.25	0.0799999999999999	0.71	0.87	-125.32591	-127.91329	-123.41274	-128.6762	1.0	1.4550084	-15.892887438799928	5.773989227865234	0.002451648052301825	18
Slc38a10	0.5	0.47	0.47	0.62	1.0	-7572.1187	-7555.428	-7562.758	-7564.1733	0.0	-3.4506054	-10.118418275475744	0.10058689952064181	0.43938981204031596	3226
Ankk1	0.43	0.44	0.43	0.46	1.0	-18.707834	-18.798738	-19.107204	-18.316004	0.0	-0.1701698	-17.918758417763144	0.9258335839018459	0.00027240533914464724	2
Serpinb2	0.0899999999999999	0.5	0.0899999999999999	0.59	1.0	-23.913713	-26.897736	-24.361584	-26.33047	0.84991056	1.0495837	-17.602638635469084	0.05504013420031839	0.00040860800871697086	3
Gm37637	0.35	0.49	0.35	0.61	1.0	-147.22714	-145.10764	-146.36647	-145.71634	0.0	-0.6561335	-15.642153889072032	6.09981243662813	0.002860256061018796	21
Gm33195	0.29	0.47	0.29	0.58	1.0	-36.04538	-35.252766	-35.199425	-36.03056	0.0	-0.006436287	-17.341416535033467	2.9868685227263296	0.0005448106782892945	4
Gm33280	0.24	0.1899999999999999	0.1899999999999999	0.7	0.9	-66.46748	-67.245865	-66.21141	-67.425865	1.0	0.41621986	-16.613552358791257	5.339620960464714	0.0012258240261509125	9
Skil	0.39	0.43	0.39	0.66	1.0	-11316.417	-11076.412	-11282.021	-11118.6455	0.0	-85.89106	-9.303504117415216	5.533050770883426	0.6724325796785617	4937
Ttc25	0.47	0.33	0.33	0.59	1.0	-156.40195	-152.6504	-153.35371	-155.47757	0.0	-0.401452	-15.576571937703413	1.4665181869573436	0.0029964587305911197	22
Fnbp1l	0.47	0.3	0.3	0.57	1.0	-4651.883	-4634.334	-4651.0366	-4633.101	0.0	-8.156805	-11.019643484096889	5.130196829857315	0.2075728684282212	1524
Cntd1	0.3199999999999999	0.27	0.27	0.65	1.0	-311.2608	-307.0943	-309.04166	-308.8537	0.0	-1.0453922	-14.770907085204186	5.230054144722903	0.006810133478616181	50
Zdhhc20	0.44	0.22	0.22	0.65	1.0	-8695.055	-8628.174	-8646.745	-8667.609	0.0	-11.919348	-9.823660869556804	1.6520948660747532	0.5200217924271315	3818
Gm15706	0.45	0.35	0.35	0.72	0.84	-1050.1775	-1037.0958	-1045.5961	-1043.4792	0.0	-2.9090097	-13.146708398479005	1.9857093240133725	0.03078180332334514	226
Sdf2l1	0.02	0.4	0.02	0.84	0.4800000000000001	-2852.6882	-2881.8303	-2851.412	-2882.8433	1.0	13.096163	-11.740618975297195	0.023875302515869556	0.10991555434486516	807
Gm49970	0.49	0.26	0.26	0.55	1.0	-437.76846	-435.53656	-437.9488	-435.4217	0.0	-1.0191898	-14.296871232776635	1.4297451020540324	0.009670389539634977	71
Yif1b	0.3199999999999999	0.2	0.2	0.65	1.0	-9185.737	-9085.725	-9108.954	-9158.784	0.0	-11.705593	-9.717349441752601	1.2219397228157467	0.5826750204304004	4278
Ecsit	0.26	0.42	0.26	0.61	1.0	-5301.6797	-5274.824	-5293.22	-5285.089	0.0	-7.205302	-10.788920393403	3.354366787201013	0.27989648597112504	2055
Gm11008	0.3399999999999999	0.31	0.31	0.46	1.0	-68.51335	-69.61875	-69.98898	-68.1429	0.0	-0.16088565	-16.529565861881625	0.8217848250060058	0.0012258240261509125	9
Taf6l	0.45	0.25	0.25	0.62	1.0	-1702.9957	-1694.1829	-1703.107	-1695.1979	0.0	-3.3865638	-12.498109186202322	4.606176603821649	0.05924816126396077	435
Slc35f6	0.36	0.47	0.36	0.66	1.0	-3249.8613	-3237.0813	-3246.9897	-3242.8887	0.0	-3.028186	-11.558594694421918	3.1468670405242225	0.14165077635521656	1040
Rp9	0.48	0.5	0.48	0.47	1.0	-11483.845	-11345.46	-11446.322	-11376.58	0.0	-46.584446	-9.188051113293604	0.9639280256479346	0.7442113865431762	5464
Znhit1	0.41	0.4	0.4	0.57	1.0	-8691.388	-8619.606	-8655.193	-8648.089	0.0	-18.804441	-9.854972376049798	5.615762845502947	0.5301007899754835	3892
Smo	0.48	0.47	0.47	0.64	1.0	-7284.4766	-7202.729	-7265.13	-7225.1123	0.0	-25.781569	-10.197650463010019	0.23429270967433702	0.41950422228275674	3080
Haus4	0.22	0.26	0.22	0.65	1.0	-1453.3171	-1454.1716	-1451.3597	-1457.2694	1.0	1.7164493	-12.7445690589644	2.4605205496282996	0.04712612367202397	346
Tyw1	0.46	0.49	0.46	0.56	1.0	-4030.5403	-4012.107	-4026.6628	-4018.0269	0.0	-5.4345126	-11.21060104586638	2.672516393444792	0.18959411604467447	1392
Ogg1	0.28	0.32	0.28	0.56	1.0	-2337.3315	-2335.9915	-2338.0845	-2339.6016	0.0	0.98585695	-12.034261164415367	2.5445478522632112	0.09220920730046309	677
Cep97	0.3199999999999999	0.37	0.3199999999999999	0.58	1.0	-3212.78	-3175.062	-3209.7795	-3180.489	0.0	-14.023809	-11.570567098506562	5.068115478758707	0.13402342685916643	984
Ccnd3	0.42	0.43	0.42	0.56	1.0	-10064.822	-9962.697	-10044.398	-9987.553	0.0	-33.55773	-9.515061225848084	1.774969045522429	0.6415145736856442	4710
Ddx21	0.19	0.46	0.19	0.72	0.84	-7613.591	-7580.4126	-7600.6475	-7594.7095	0.0	-8.200065	-10.127003988198725	3.2754104931379957	0.44783437755380007	3288
Gm44190	0.2199999999999999	0.4499999999999999	0.2199999999999999	0.56	1.0	-353.97476	-351.85016	-353.5341	-352.48077	0.0	-0.6488308	-14.56702241708605	6.085423279977196	0.00789975483519477	58
Usp45	0.42	0.42	0.42	0.57	1.0	-5504.107	-5453.066	-5470.664	-5490.591	0.0	-5.869973	-10.729808100975646	4.074731405197767	0.2762190138926723	2028
Bcl7b	0.24	0.4399999999999999	0.24	0.57	1.0	-9619.044	-9570.974	-9592.748	-9606.336	0.0	-5.5190177	-9.621003849598399	3.374786971620762	0.5987469354399346	4396
Dtl	0.38	0.47	0.38	0.67	0.9899999999999998	-463.57538	-455.30093	-462.0031	-458.23575	0.0	-2.3189719	-14.264870536797007	2.8748513056274145	0.009397984200490329	69
Scn7a	0.01	0.0699999999999999	0.01	0.82	0.54	-220.08267	-234.27475	-221.45029	-232.99516	0.9036353	5.6078234	-15.29368465393263	5.795253686969897	0.002724053391446472	20
Polr3b	0.35	0.47	0.35	0.54	1.0	-2055.1067	-2013.1807	-2043.1266	-2028.9609	0.0	-11.354956	-12.23243932335399	2.250140508307971	0.07123399618632525	523
Rnf187	0.43	0.35	0.35	0.56	1.0	-13330.225	-13137.644	-13266.93	-13187.354	0.0	-62.048126	-8.74836441393392	1.2856387951401178	0.8624353037319531	6332
Gfra1	0.43	0.5	0.43	0.63	1.0	-129.6198	-126.81252	-128.2822	-127.7161	0.0	-0.82676387	-15.837501376228508	3.592576954222381	0.0023154453827295015	17
Gm5084	0.46	0.46	0.46	0.53	1.0	-27.49054	-27.08611	-27.463161	-27.06574	0.0	-0.18448785	-17.629494818691867	2.795238537276719	0.00040860800871697086	3
Ttll7	0.41	0.27	0.27	0.6	1.0	-12299.231	-12044.197	-12237.627	-12081.239	0.0	-94.672806	-9.111222806821782	4.50396498056015	0.7506129120130755	5511
Zfp114	0.15	0.48	0.15	0.68	0.9599999999999996	-1094.2769	-1085.3469	-1084.1693	-1096.45	0.0	0.94376343	-13.066305363384986	6.245385802481686	0.03214383001906838	236
Zfp7	0.43	0.47	0.43	0.62	1.0	-1207.2723	-1193.7015	-1206.1277	-1195.7178	0.0	-5.018084	-12.949801422619574	1.2258900905654304	0.037591936801961316	276
Impa1	0.48	0.34	0.34	0.61	1.0	-9883.738	-9854.265	-9871.715	-9865.906	0.0	-7.744353	-9.540135126656896	1.5420770307456682	0.6378371016071915	4683
Zfp740	0.4499999999999999	0.39	0.39	0.69	0.93	-5475.9873	-5358.9697	-5414.3867	-5422.8223	0.0	-23.089283	-10.727222882193747	1.463854534438263	0.2789430672841188	2048
Tpbg	0.3	0.28	0.28	0.64	1.0	-459.37762	-456.67007	-456.74185	-458.91348	0.0	-0.20157424	-14.221193021200449	5.410257605272306	0.01048760555706892	77
