tf_motif,num_genes,member_genes,max_lrt,peak_bin,circ_mean_hour,circ_std_hour,peak_hour
SPIB (human),27,Eml2;Asb4;St3gal5;Tril;Tmem98;Col4a3;Ckb;Plcl1;Prrx2;Zbtb16;Kank4;Csf1;Tceal1;Frzb;Igfbp2;C1qtnf2;Osgin1;Dusp18;Adamts15;Dbf4;Fam78b;Arhgef3;Comp;Rbm24;Cnrip1;Hspb6;Tnfaip6,2.2222222222222223,1,6.6091154548994915,6.4048099285237345,3.0
POU2F1 (mouse),65,Dpysl2;Egln3;Kcnd3;Itgbl1;Igf1;Sugp2;Il33;Wdfy3;Nexn;Lhfp;Gnb2;Tmem220;Tnfaip6;Dapk1;Ldb2;Alcam;Dhrs9;Sncaip;Fkbp5;Trim34a;Fam47e;Stox2;C1qtnf7;Ifi27l2b;Tppp;Adamts6;Stxbp2;Limd1;Vwc2;Efnb1;Cyp2j6;Lpl;Thra;Rbm3;Slc5a3;Abtb2;Nox4;Fam13a;Pomt2;Zbtb38;Bend4;Slc12a2;Itih4;Chordc1;Sertad4;Capn3;Zfhx4;Pdlim5;Ddx17;Asb4;Cyp1b1;Tmem192;H3f3b;Trim2;Impa2;Ankrd37;Olfr1034;Ndp;Prr5l;Gadd45a;Cmbl;Tsc22d3;Pde7a;Pdzd2;Tmem108,2.2153846153846155,10,0.2545173087038344,9.389932126445398,21.0
NRF1 (human),49,Eml4;Meaf6;Mbd1;Tmem51;Slc16a1;Pdcd4;Hsp90aa1;Bicd2;Epb41;Rgl1;Sugp2;Anln;Sec14l1;Cct3;Zfr;Myo9b;Osr1;Crtc1;Capn3;Kif3a;Mvd;Rev1;Hnrnpl;Tef;Maml3;Nr1d1;Slc6a6;Sqle;Hspa4l;Gramd4;Mamstr;N6amt1;Dusp14;Phactr4;Rnf24;Hdac4;Rhebl1;Pfn1;Myl12a;Maged2;Banp;Tppp3;P4ha1;Tmed4;Sipa1l3;Idi1;Clock;Pkd1;Usp10,2.2040816326530615,10,18.841523260744196,6.148669155219317,21.0
IRF2 (mouse),49,Nmt1;Epas1;Morc4;Vcam1;Wdfy3;Otud1;Tnfaip8;Ghr;Arpc5l;Gabra3;Tceal1;C1qtnf7;Phactr3;Adamts6;Trpm3;Mlf1;Ahctf1;Vps37b;Ptgs2;Tardbp;Kank4;Pipox;Mylk4;Pdzrn4;Uspl1;Tor1aip2;Cct3;Rpa1;Rcl1;Pdlim5;Ddx17;Scarb2;Asb5;Prr13;Fmo3;Chn1;Ankrd23;Cacnb2;Dhcr24;Ptpn21;Rreb1;Wasf1;Rangap1;Inpp5b;Tsc22d3;Fibin;Mapre2;Myoz2;Usp42,2.2040816326530615,7,18.92007206371658,6.700952451489899,15.0
SMAD4 (mouse),82,Samd1;Vps13a;Sphk1;Slmap;Pdcd4;Trim62;Ahsa2;Agtrap;Arhgef3;Nfil3;Cachd1;Otud1;Cask;Pkdcc;Trib1;Homer1;Rev1;Gtf2ird1;Rnf7;Gtpbp1;Tead1;Cdkn2c;Farp1;Phf2;Dnajb4;Col27a1;Twist2;Ifit3;Fubp1;Spcs3;Wnt5b;Scube3;Lonrf1;Prex1;Hes1;Foxs1;Leo1;Stk24;Pim3;Hsp90aa1;L3mbtl3;Mboat1;Bend4;Slc12a2;Kdelr2;Enah;Pcsk6;Errfi1;Cd81;Inhbb;Rcl1;Gpcpd1;Bmp2;Cdk14;Asb2;Cntfr;Ptp4a3;Hoxb9;Hspa4l;Tmem200b;Gm13889;Gpr146;Chn1;Rspo3;Vtcn1;Irs2;Stac;Nuak1;Spats2l;Banp;Tsc22d1;Podn;Map4k4;Pde7a;Zfp36l2;Nr4a2;Usp42;Dock5;Sel1l3;Cobll1;Camk1d;Polg,2.1951219512195124,8,18.172485637351873,5.857662162901708,17.0
Pdx1 (mouse),33,Lats2;Aaas;Sphk1;Lefty1;Wtip;Apex1;Prrx2;Rnaseh2b;Rock1;Il6ra;Frzb;Fbxo32;Gstt2;Nagk;Vcam1;Ypel2;Dennd4a;Inhbb;Ghr;Bach2;Fosl2;Cdkn2b;Atp6ap1l;Zyx;Irs2;Ccdc42;Dync2h1;Nuak1;Spats2l;Atg16l2;Pde7a;Sh3kbp1;Hspb6,2.181818181818182,10,21.792140904817636,7.437980369850246,21.0
GTF2I (human),11,Rhebl1;Enah;Fxyd5;Esyt1;Cdkn1a;Sertad4;Enpp4;Klhl26;Cfl1;Leo1;Wasf1,2.181818181818182,5,14.204145300935409,8.41793004957806,11.0
ELF5 (mouse),22,Nxnl2;Eln;Serpinb8;Fabp5;Gpr146;Leo1;Rab3a;Ogn;Pi15;Bend4;Bend5;Lyve1;Tlr2;Arhgef3;Rab6b;S1pr3;Dock5;Cobll1;Nap1l5;Pdlim5;Ddx17;Trib2,2.181818181818182,1,0.9127675748814821,6.025691935165808,3.0
XBP1 (human),22,Eml2;Cd9;Pip4k2a;H3f3b;Farp1;Apex1;Zyx;Odc1;Rnft1;Mob2;Rhobtb1;C1qtnf7;Dnaja4;Pi15;Opa3;Myl12a;Myo9b;Hspa5;Hspb6;Thra;Rnd3;Polg,2.181818181818182,1,23.635091122208117,6.590624045430881,3.0
SREBF2 (human),55,Cldn3;Tob2;Fabp3;Peli1;Ndst3;Zbtb16;Leo1;Osgin1;Ky;Tnfrsf1a;Tnfrsf25;Kdelr3;Nrgn;Agtrap;Sync;Acy1;Slc43a3;Klhl26;Klhl29;Sdhd;Cd82;Lynx1;Htra4;Tmem220;Plb1;Nrtn;Nav2;Cd9;Galt;St3gal5;Fzd8;Nr1d1;Slc6a6;Grtp1;Map1a;Adamtsl5;Brd9;Limch1;Dnaja1;Prr5l;Adamts1;Tnni3;Stxbp2;Slc35e1;Stc1;Stc2;Cx3cl1;Efna5;Arid5a;Dnajc10;Casq1;Ubc;Hspa8;Hebp2;Six4,2.181818181818182,5,10.242664566610697,7.278442333104779,11.0
NFIA (human),83,Haghl;Eml2;Mthfd1;Ngef;Pkig;Pdgfb;Hsph1;F3;Ptgr1;Fabp3;Bdh2;Tspo;Slc25a34;Hddc2;Hr;Pipox;Pcyt2;Mob2;Gstt1;Amdhd2;Osgin1;Pomt2;Dst;Kdelr3;Malt1;Bend5;Upp2;Bend7;Fam76a;Itih4;Ppp1r3b;Tmem86a;Ppp1r1b;Ifi30;Il16;Kalrn;Tor1aip2;Pck2;Diras2;Ap2a2;Enpp4;Pak6;Lynx1;Chchd10;Rcl1;Creb5;Prodh;Cnrip1;Cry2;Ldb3;Prelid2;Tef;Cntfr;Fbxl22;Sv2a;Prkcd;Tril;Jdp2;Gprasp1;Gramd4;Aifm2;Fkbp5;Csf1;Rcan1;Ndp;Lancl3;Mustn1;Phactr3;Rnf24;Asph;Pnp;Maged2;Arl6ip5;Banp;Edn1;Mlf1;Cx3cl1;Rab6b;Gabre;Ephx2;Usp54;Hk2;Pkd1,2.168674698795181,4,9.746571425756688,6.798144288026577,9.0
RORB (human),45,Orai1;Ngef;Pdxk;Arf5;Bik;Cdc25b;Npas2;Jam2;Fam13a;Bend4;Asrgl1;Pla2g4a;Arhgef3;Sec14l1;Ano4;Filip1l;Sdhd;Capn3;Higd1a;Ndufs3;Tnfaip6;S100b;Slc50a1;Hnrnpl;Hspa1a;Pip4k2a;Gabra3;Trim2;Tmem229b;Cdkn1a;Ckb;Plcl1;Zyx;Rcan1;N6amt1;Pi15;Hdac5;Prr5l;Cacng7;Aqp1;Trpm3;Ankrd1;Elmo1;Usp42;Dbp,2.1333333333333337,8,17.310399834928546,7.63247310708392,17.0
NR2F1 (human),45,Orai1;Ngef;Pdxk;Arf5;Bik;Cdc25b;Npas2;Jam2;Fam13a;Bend4;Asrgl1;Pla2g4a;Arhgef3;Sec14l1;Ano4;Filip1l;Sdhd;Capn3;Higd1a;Ndufs3;Tnfaip6;S100b;Slc50a1;Hnrnpl;Hspa1a;Pip4k2a;Gabra3;Trim2;Tmem229b;Cdkn1a;Ckb;Plcl1;Zyx;Rcan1;N6amt1;Pi15;Hdac5;Prr5l;Cacng7;Aqp1;Trpm3;Ankrd1;Elmo1;Usp42;Dbp,2.1333333333333337,8,17.310399834928546,7.63247310708392,17.0
ELK4 (human),62,Tesk1;Nox4;Nmt1;Mecom;Cdkl5;Nanos1;Mbd1;Adam19;Pdcd4;Pcyt2;Hsp90aa1;Pmvk;Slc25a11;Kdelr3;Ccdc112;Enah;Ptprd;Arhgef2;Arhgef3;Cct3;Myo9b;Ap2a2;Sdhd;Plvap;Capn3;Htra3;Ndufs3;Trib2;Cdk19;Slc50a1;Cck;Cd9;Arpc5l;Nxnl2;Nr1d1;Hspa4l;Xpa;Gldn;Ap1s2;Dhrs9;Brd9;Plcl1;Hipk3;Ankrd37;Tceal1;Nkx6-1;Myom1;Prr5l;Haus8;Gng11;Edn1;Parp8;Mapre2;Ttpal;Steap3;Nrk;Arid5b;Idi1;Aven;Hspb6;Plaur;Clock,2.1290322580645165,8,19.261135430702787,7.190587342080547,17.0
FOS (human),62,Cldn3;Nmt1;Alkbh7;F3;Fabp3;Slmap;Gk;Rasl11a;Acly;Stk24;Pim1;Osgin1;Tspan15;Malt1;Upp2;Mfsd10;Mgp;Epb41;Itih4;Igf1;Sugp2;Rgl1;Ptprd;Acy1;Pcsk6;Per2;Vcam1;Wdfy3;Ndrg2;Asb10;Uba2;Sun2;Tnfaip8;Lnx1;Asb5;Gtf2ird1;Nr1d1;Alcam;Cmklr1;Zyx;Csf1;Tceal1;N6amt1;Mfap2;Dusp14;Phactr4;Ccdc60;Slc24a4;Tnni3;Nceh1;Lman2l;Ankrd1;Atg16l2;Pde7a;Nrk;Dock8;Mark1;Cmtm8;Hspa5;Plaur;Tiam2;Rbm3,2.1290322580645165,9,18.060922438801107,7.482207085095057,19.0
USF1 (human),79,Upb1;Eml4;Ngef;Hes1;Klf15;Pdgfb;Hsph1;Bhlhe40;Bhlhe41;Mbd1;Fabp3;Tmem51;Slc16a1;Bik;Hsp90b1;Stk24;Fam13a;Amdhd2;Me3;Unc5d;Ppp1r13l;Upp2;Bend7;Actn2;Tm4sf1;Itgbl1;Epb41;Ppp1r3b;Ppp1r1b;Sugp2;Il16;Agtrap;Arhgef3;Ccdc107;Rpa1;Per3;Per1;Fkbp11;Klhl26;Otud1;Cd81;Klhl30;Capn3;Creb5;Afap1;Slc50a1;Hnrnpl;Tef;Gtf2ird1;Asb2;Galt;Bach2;Mthfr;Nr1d2;Gabra3;Tmem229b;Angptl2;Impa2;Ckm;Ankrd23;Tle6;Fkbp5;Ankrd37;Metrnl;Rhobtb1;Gal3st3;Dnaja1;Asph;Hdac4;Slc24a4;Rhebl1;Pfn1;Tgfb3;Fam184b;Pycr1;Dcxr;Wee1;Ssbp4;Rbm3,2.126582278481013,5,9.157547555404008,7.749033430499981,11.0
Sox17 (mouse),17,Rev1;Hnrnpk;Nmt2;Pim3;Phactr3;Adamts6;Opa3;Itih4;Arl6ip5;Rhou;B3gnt2;Tmem136;Mt1;Sfpq;Pdlim4;Il15ra;Rnd3,2.11764705882353,9,2.0415560535797073,9.019748199465631,19.0
CBEPB (human),114,Sphk2;Mecom;Cdkl5;Kcna2;Jam2;Ogn;Myo10;Trim24;Mfsd10;Fam78b;Net1;Filip1l;Morc4;Vcam1;Wdfy3;Crtc1;Asb10;Htra4;Nav2;Hnrnpk;St3gal5;Smc2;Cmklr1;Btg1;Dhrs9;Map1b;Tmem229b;Adamtsl1;Slco2a1;Glt8d2;Ldlr;N6amt1;C1qtnf7;Dnajb4;Pln;Dync2h1;Tpx2;Vav3;Pprc1;Mpp2;Atp1b1;Fbln5;Lox;Wnt16;Idi1;Lonrf1;Il15ra;Tiam2;Abtb2;Nox4;Tmem98;F3;Fabp5;Bdh2;Gk;Cdc42ep3;Nfe2l2;Ptprz1;Slc12a2;Ano4;Xk;Ihh;Ndrg2;Kif5c;Pak6;Creb5;Gpcpd1;Cnrip1;Hmgb3;Scarb2;Sytl5;Acot2;Cdk14;Asb4;Tmem192;Prr13;H3f3b;Fmo1;Fmo3;Serpinb8;Sulf1;Atp6ap1l;Nkx6-1;Cacnb2;Rcan1;Rcan2;Rhobtb1;Ndp;Dhcr24;Dusp18;Rangap1;Klf9;Asph;Clec2d;Prr5l;Sgcd;Pfn1;Stac;Gadd45a;Ddit4l;Manf;Gng11;Banp;Vldlr;Mapre2;Myoz2;Fas;Pde7a;Rai14;Nr4a1;Tmem108;Mark1;Mospd2;Spry1,2.1052631578947367,8,20.75859143826142,7.524379438045061,17.0
IRF2 (human),46,Aaas;Lrrc39;Mecom;Spsb1;Bdh2;Slc16a1;Lix1;Kank4;Rnaseh2b;Hnmt;Myo10;Trim24;Alpk1;Ptprd;Pcsk5;Tor1aip2;Klhl31;Fdps;Srebf2;Arhgef19;Sfpq;Pdlim4;Samhd1;Afap1;Coq10b;Tril;Smc2;Ier5;Anxa3;Tead1;Fmo3;Dhrs9;Tap2;Vtcn1;Cys1;Nfat5;Klf9;Akap5;Glul;Parp8;Mapre2;Ttpal;Tgfb2;Dock8;Mark1;Palld,2.0869565217391304,8,16.06194485302694,6.128468753735261,17.0
ZBTB7A (human),81,Eml2;Ngef;Pdxk;Dpysl2;Hes6;Fermt2;Ppfibp2;Pdgfb;Mybpc2;Sphk1;Dusp8;Rapgef5;Arf5;Cdkl5;Mbd1;F3;Kcna2;Fstl3;Ndst3;Cxcl12;Stk24;Amdhd2;Hsp90aa1;Bicd2;Malt1;Ppp1r13l;Slc12a2;Mfsd10;Ctps;Cend1;Tspan4;Lmcd1;Per3;Kcnq3;Mmgt1;Cachd1;Cd82;Ihh;Slit2;Cask;Inhbb;Htra3;Acaa2;Galnt6;Myocd;Rbm24;Grk5;Hnrnpl;Pip4k2a;Fzd8;Tmem200b;Grtp1;Cdkn1a;Phf2;Brd9;Tle6;Cacnb2;Lancl3;Serpini1;Dnajb1;Tppp;Hdac4;Sik1;Manf;Ezr;Maged2;Glul;Vav3;Tlr2;Rab6b;Podn;Rasd2;S1pr3;Myh10;Nr4a3;Fgfr2;Ect2l;Pycr1;Mospd2;Casp3;Ssbp4,2.074074074074074,9,16.339208842941186,7.249439203175444,19.0
SP1 (human),87,Haghl;Slc5a3;Dpysl2;Hes1;Hes6;Fermt2;Nmt2;Mybpc2;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Spsb1;Prrx2;Odc1;Npas4;St6galnac4;Amdhd2;Pim1;Nfe2l2;Myo10;Trim24;Mfsd10;Foxf1;Ppp1r1b;Tspan9;Tspan4;Ccdc112;Enah;Nfil3;Per3;Ap2a2;Mmgt1;Klhl26;Mpg;Cd82;Ihh;Ndrg2;Lynx1;Cask;Inhbb;Pkdcc;Sun2;Rbm24;Gfod1;Cck;Tef;Bach2;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Fosl2;Tmem200b;Grtp1;Farp1;Impa2;Ankrd37;Metrnl;Rcan1;Irs2;Dnajb1;Rreb1;Tppp;Polr2h;Sik1;Pfn1;Ezr;Slc22a4;Glul;Tsc22d1;Nme3;Igsf8;Cited2;B3gnt2;Gabre;Atp1b1;Aig1;Zfp36l2;Rasd2;S1pr3;Nr4a3;Sh3kbp1;Dbp;Camk1d;Wee1;Pkd1,2.0689655172413794,4,11.820427627180194,6.640074492545681,9.0
En1 (mouse),41,As3mt;Arf5;Bdh2;Npas4;Ptprz1;Bend7;Fam78b;Aimp2;Cend1;Ifi30;Art4;Uspl1;Sec14l1;Per3;Morc4;Myocd;Hmgb3;Lama4;Cdk19;Cck;Cntfr;Tril;Trp53inp1;Tead1;Sncaip;Adamtsl5;Chn1;Ldlr;Mamstr;Rcan1;Serpini1;Rreb1;Plekhg3;Cacng7;Adamts6;Tsc22d1;Cgrrf1;Pkd1;Camk2b;Thbs1;Ccdc28b,2.0487804878048785,8,15.796196727627947,6.9363760786686814,17.0
MYC (mouse),100,Ppfibp2;Bhlhe40;Bhlhe41;Apex1;Odc1;Gstt2;Amdhd2;Ccdc85b;Myo10;Actn2;Fam78b;Akr1c14;Net1;Morc4;Vcam1;Otud1;Crtc1;Gnb2;Tmem220;Plb1;Myocd;Gfod1;Homer1;Tef;Fbxl22;Trp53inp1;Tead1;Tle6;Slco2a1;Fkbp5;Usp2;Pgf;C1qtnf2;C1qtnf7;Polr2h;Arrdc4;Trpm3;Avpi1;Zfp809;Pprc1;Cldn22;Fgfr2;Pmf1;Aven;Wee1;Tiam2;Ngef;Pdxk;Hes1;Klf15;Lefty1;Tuba1b;Pipox;Hnmt;Pim1;Ky;Mboat1;Ppp1r13l;Rsad1;Ppp1r3b;Ppp1r1b;Pcsk6;Stk17b;Per1;Ihh;Capn3;Pak6;Acaa2;Sfpq;Lnx1;Wsb1;Cdk14;Mthfr;Tmem192;Ptp4a3;Atp6ap1l;Impa2;Olfr1034;Cdh3;Igfbp2;Ydjc;Rreb1;Evc;Klf9;Sgcd;Rhebl1;Pfn1;Manf;Nceh1;Ezr;B3gnt2;Elmo1;Steap3;Rai14;Fam184b;Tmem108;Ect2l;Hspa8;Cmtm6;Polg,2.0400000000000005,4,10.362341697551141,6.84568999440637,9.0
NFAT2 (human),53,Optc;Fat1;Nmt2;Nmt1;Aaas;Mmp14;Mbd1;Peli1;Gk;Prrx2;Frzb;Dst;Zbtb38;Mylk4;Malt1;Upp2;Trim24;Mgp;Net1;Il16;G2e3;Ano4;Esyt1;Per1;Sdhd;Vcan;Rbm28;Asb5;St3gal5;Hbp1;Gldn;Fmo1;Fmo2;Fmo3;Fam47e;Rcan1;C1qtnf7;Ptpn13;Ralgapa2;Hdac4;Prr5l;Adamts6;Dync2h1;Gng11;Vav3;Stc1;Mapre2;Nr4a3;Nr4a1;Cobll1;Usp53;Hspa8;Clock,2.0377358490566038,7,16.37747243029649,6.106151174534995,15.0
TEAD1 (human),65,Spint2;Ppfibp2;Mamdc2;Mbd1;Ndst3;Rasl10b;Npas4;Ahsa2;Myo10;Malt1;Arhgef2;Gba;Gnb2;Pkdcc;Cry2;Rnf7;Gabra3;Usp2;Ppef1;Pgf;Plxna2;Fggy;Phactr4;Phactr3;Ifitm3;Trpm3;Mlf1;Sipa1l3;Idi1;Plaur;Stard3;Eml4;Klf15;F3;Slc16a1;Gk;Foxp1;Ppp1r14c;Ppp1r13l;Ppp1r1b;Crip1;Ihh;Ndrg2;Creb5;Npr3;Pdlim4;Pdlim5;S100b;Asb5;Nxnl2;St13;Hbp1;Jdp2;Serpinb8;Itga10;Rcan1;Ydjc;Dhcr24;Ptpn21;Mustn1;Asph;Prr5l;Mapre2;Tgfb2;Rai14,2.030769230769231,9,17.618331162812026,8.517233315791524,19.0
NR5A1 (human),65,Eml2;Tmem82;Slc5a3;Vps13a;Nmt2;Nmt1;Ptgr1;Gk;Pdcd4;Rasl11a;Ntf3;Trim58;Kcnk1;Unc5b;Fam76a;Tm4sf1;Chordc1;Fam78b;Igf1;Net1;Ccdc107;Kalrn;Il33;Sdhd;Wdfy3;Kif3a;Tnfaip6;Lamc2;Ddx17;Cck;Acot2;Gtf2ird1;Galt;Enpep;Pip4k2a;Fzd4;Tesc;Eln;Fmo1;Fmo2;Gramd4;Adamtsl1;Ankrd23;Slco2a1;Ldlr;Rcan1;Rcan2;C1qtnf7;Angpt2;Dnajb4;Phactr4;Sgcd;Ifitm3;Arrdc4;Nln;Banp;Gabrq;Wnt5b;Shisa4;Dock10;Arhgap23;Pdzd2;Ect2l;Slc4a8;Thra,2.030769230769231,0,21.912593678743725,9.066658361867159,1.0
MYOG (mouse),83,Optc;Orai1;Ppfibp2;Pkig;Oplah;Rapgef5;Mecom;Kcna5;Tspo;Kcnd3;Ahsa2;Tnfrsf1a;Kcnk1;Adamts15;Csnk1d;Igf1;Acy1;Tcap;Crtc1;Htra3;Higd1a;Tnfaip8;Ldb3;Pcgf5;Adcy7;Nr1d1;Zfp365;Plin4;Ckm;Tle6;Glt8d2;Ppef1;Angpt2;Ccdc42;Tppp;Ifitm3;Apcdd1;Klhdc8b;Slc22a4;Wnt5a;Wnt5b;Shisa4;Cyp2j6;Thbs1;Tmem82;Ngef;Ppargc1b;Tmem51;Slc25a34;Rnaseh2b;St6galnac4;Dst;Cela1;Tmem86a;Tspan9;Sertad4;Klhl26;Mpg;Plvap;Inhbb;Npr3;Eepd1;Lama4;Asb4;Mthfr;Hoxb9;Eln;Col4a3;Gm13889;Fam107a;Rhobtb1;Mustn1;Rangap1;Sost;Ddit4l;Manf;Lman2l;Rhoc;Rhou;Podn;Arhgap23;Hspa8;Dcxr,2.0240963855421685,4,8.862101392038067,8.165825845509305,9.0
MAX (human),113,Tesk1;Dpysl2;Pdgfb;Bhlhe40;Bhlhe41;Cdkl5;Dgat2;Mbd1;Bik;Odc1;Hsp90b1;Kcnd3;Amdhd2;Unc5d;Actn2;Epb41;Sugp2;Il16;Agtrap;Sec14l1;Nfil3;Amotl2;Otud1;Slit2;Cnn3;Sun2;Pinx1;Grk5;Trib1;Afap1;Cck;Hnrnpl;Tef;Gtf2ird1;Galt;Nr1d2;Tmem229b;Angptl2;Tle6;Fkbp5;Tceal1;Pgf;N6amt1;Gal3st3;Dnaja1;Hdac4;Polr2h;Arrdc4;Slc22a4;Maged2;Sipa1l3;Efna5;Rasd2;Pycr1;Idi1;Wee1;Clock;Haghl;Upb1;Eml4;Ngef;Slc5a3;Hes1;Klf15;Hsph1;Fabp3;Tmem51;Slc16a1;Me3;Ppp1r13l;Upp2;Bend7;Ppp1r3b;Ppp1r1b;Tspan9;Ccdc107;Rpa1;Per3;Per1;Fkbp11;Ap2a2;Klhl26;Cd81;Klhl30;Creb5;Eepd1;Slc50a1;Asb2;Cntfr;Bach2;Mthfr;Slc6a6;Gpr146;Impa2;Ankrd23;Ankrd37;Asph;Slc24a4;Pfn1;Ezr;Tsc22d1;Nme3;Tppp3;Mapre2;Atg16l2;Steap3;Rgs17;Fam184b;Nr4a3;Dcxr;Palld;Ssbp4;Pkd1,2.0176991150442483,5,13.079531875865188,7.871767439686014,11.0
CRX (human),36,Eml2;Orai1;Lsm11;Aaas;Tspo;Prrx2;Rnft1;Tspan15;Kdelr3;Rsad1;Cela1;Kdelr2;Tspan9;Ufc1;Fkbp11;Capg;Fdps;Gnb2;Gpcpd1;Sfpq;Pdlim5;Afap1;Hnrnpl;Nr1d1;Fkbp5;Cys1;Ydjc;Mfap2;Phactr4;Hdac5;Tulp1;Rhebl1;Por;Tmed4;Wee1;Pkd1,2.0,3,8.541352835001746,5.909224050237762,7.0
GLI2 (human),66,Eml2;Tesk1;Slc5a3;Dusp8;Mbd1;Kcna2;Lrrc17;Ndst3;Zbtb16;Cdc25b;Cxcl12;Npas2;Hsp90b1;Jam2;Cirbp;Mboat1;Trim24;Actn2;Asrgl1;Mfsd10;Chordc1;Tspan5;Tspan4;Arhgef3;Kalrn;Per1;Tcap;Fkbp11;Fkbp10;Plvap;Asb10;Nrtn;Acaa2;Sun2;Rbm24;Eepd1;Trib2;Cck;Tef;Cd9;Galt;Nxnl2;Nr1d2;Ptp4a3;Cmklr1;Tle6;Psat1;Stox2;Erf;Irs2;Serpini1;Gal3st3;Rnf24;Pi15;Slc24a4;Prr5l;Slc35e1;Vldlr;Fbln5;Dock10;Ephx1;Nr4a2;Dbp;Wee1;Palld;Ssbp4,2.0,4,11.250496434956283,6.841483633595382,9.0
TP63 (human),48,Rfx2;Upb1;Apex1;Bik;Lix1;Tardbp;Fbxo32;Cdc42ep3;Osgin1;Fuz;Rsad1;Actn2;Asrgl1;Epb41;Actr3b;Tspan4;Tfap4;Pcsk5;Sec14l1;Fkbp11;Kif5c;Myocd;Cnrip1;Rev1;Sytl5;Adcy7;Prr13;H3f3b;Cdkn1a;Lyst;Atp6ap1l;Aifm2;Fkbp5;Ldlr;Rangap1;Hdac5;Rhebl1;Slc46a3;Cmbl;Ttpal;Elmo1;Ephx2;Lox;Dnajc10;Nr4a1;Idi1;Aven;Rbm3,2.0,7,12.729473669627266,7.3755896405259875,15.0
FOXO3 (human),6,Lrch1;Mospd2;Hebp2;Mamdc2;Phf2;Acan,2.0,0,20.147503784096337,6.3485915082386555,1.0
SRF (mouse),30,Ndst3;Bst2;Il33;Vcam1;Plb1;Grem2;Rnd3;Trim34a;Adamts9;Tpx2;Trpm3;Mpp2;Clock;Eml4;Ppm1n;Tm4sf1;Alpk1;Ncoa5;Ptprd;Zfhx4;Cnrip1;Pdlim5;Serpinb8;Chn1;Plcl1;Olfr1034;Ydjc;Klf9;Arid5b;Hebp2,2.0,8,16.005428266314503,6.8602560920684805,17.0
CREB1 (human),108,Orai1;Dusp8;Dgat2;Mbd1;Apex1;Ndst3;Cdc25b;Mpv17l2;Amdhd2;Ahsa2;Trim58;Unc5b;Fam76a;Epb41;Csnk1d;Igf1;Aimp2;Sugp2;Ufc1;Kalrn;Sec14l1;Phgdh;Pck2;Htra4;Nav2;Dapk2;Hnrnpl;Tef;Galt;Gtpbp1;St3gal5;Nr1d2;Fosl2;Tead1;Cdkn2c;Dhrs9;Lyst;Tceal1;Usp2;Mamstr;Pgf;Rab3a;C1qtnf2;Gal3st3;Ralgapa2;Dnaja4;Pi15;Hdac4;Adamts6;Sik1;Myl12a;Edn1;Avpi1;Rab6b;Spcs1;Wnt5b;Aig1;Lonrf1;Rbm3;Eml4;Vps37b;Fabp3;Fabp5;Spsb1;Bdh2;Ptgs2;Slc16a1;Gk;Fam13a;Hnmt;Pomt2;Pmvk;Ppp1r13l;Bend7;Slc12a2;Tspan4;Klhl31;Capn3;Acaa2;Gpcpd1;Sfpq;Hspa1l;Asb2;Prr13;Atp6ap1l;Ankrd37;Nkx6-1;Cacnb2;Rcan1;Fam107a;Opa3;Gadd45a;Glul;Tsc22d3;Stc1;Tmem136;Elmo1;Pde7a;Myh10;Stil;Nr4a3;Nr4a2;Dock5;Sh3kbp1;Dock8;Nr4a1;Spry1;Camk2b,2.0,5,14.143990434915985,8.156175614054614,11.0
