tf_motif,num_genes,member_genes,max_lrt,peak_bin,circ_mean_hour,circ_std_hour,peak_hour
CRTC1 (human),19,Sult1a1;Tcp11l2;Slco3a1;Fbxo32;Gria4;Me3;Mid1;Lasp1;Fdx1;Serpine1;Ptp4a3;Plac8;Fmo2;Dio2;Epyc;Slc46a3;Stc2;Lmo2;Atp1b2,2.526315789473684,4,10.067063729345831,6.053633009144273,9.0
JUND (human),24,Mrvi1;Gria4;Trim24;Lgals3;Slc10a6;Il33;Ano4;Mid1;Ccnb1ip1;Klhl13;Nav3;Aff2;Hist4h4;Lnx1;Rere;Sqle;Gpx3;Limch1;Cldn10;Lox;Arhgap18;Hspa8;Nfkbiz;Tiam2,2.5000000000000004,1,6.739018585378484,7.370465340264996,3.0
ETV4 (mouse),24,Mmp14;Plod2;Lpar4;Il33;Tcap;Lasp1;Tef;Plac8;Hmgcs2;Lmo2;Shisa3;Clock;Hlf;Upb1;Per1;Aff2;Agtr1a;Fmo3;Tmem141;Rhobtb1;Runx1;Tsc22d3;Aldh3a1;Cmtm3,2.5000000000000004,4,9.358984077841436,4.857147275884163,9.0
FOXA2 (mouse),24,Sult1a1;Ptch1;Mbd1;Zbtb16;Plod2;Il4ra;Lingo1;Tmem86a;Nfil3;Osr2;Spata24;Sytl2;Hspa4l;Plac8;Anxa3;Agtr1a;Olfr1034;Papss2;Frmd4b;Lbp;Klf9;Tubg2;Gdf6;Rhoc,2.5000000000000004,5,7.803632980521252,5.600947097614853,11.0
YY1 (mouse),24,Mmp14;Cdc25b;Pdcd4;Rnf144a;Hhipl1;Fkbp5;Papss2;Cebpd;Ppl;Sipa1l2;Acyp2;Aldh1a2;Klf13;Cox4i2;Per3;Per1;Klhl24;Klhl11;Ptp4a3;Emb;Hopx;Runx1;Rhoc;Elmo2,2.5000000000000004,0,8.264102224713328,4.697827647948659,1.0
LEF1 (mouse),29,Bhlhe40;Cdc25b;Ccdc85b;Trim24;Il33;Plat;Angptl1;Ckb;P2ry6;Pdk4;Vwc2;Lmo2;Col6a6;Lpl;Fabp5;S100a6;Lingo1;Dync2li1;Sfi1;Vim;Emb;Fmo1;Fmo4;Hopx;Sord;Il17ra;Tubg2;Tsc22d3;Nfkbiz,2.4827586206896552,6,10.238161661379861,4.3410042507462565,13.0
ESR1 (human),29,Upb1;Nmt1;Sult1a1;Scp2;S100a6;Rasl11a;Ttc39b;Eci2;Tspan4;Lmcd1;Ccne2;Per1;Scml2;Fdps;Ccnb1ip1;Npr3;Dapk1;Rere;Sytl2;Serpine1;Nr1d2;Deptor;Fkbp5;Slco2b1;Por;Ppl;Fibin;Pkd1;Ogfrl1,2.4827586206896552,5,11.435931602257561,6.045143565128275,11.0
SP1 (mouse),40,Samd1;Bhlhe40;Bhlhe41;Pdcd4;Npas2;Trim24;E2f1;Nfil3;Plat;Lasp1;Homer2;Hnrnpl;Tef;Nr1d2;Nfatc2;G0s2;Larp1b;Cpt1a;Apba1;Efnb2;Rasd2;Lonrf1;Hlf;Ogfrl1;Klf13;Iqgap2;Foxo3;Cdc42ep3;Celf4;Ccne2;Hspa4l;Prdx6;Agtr1a;Cdh4;Eif5a2;Nuak1;Tppp3;Ephx2;Arhgap20;Hspa8,2.4000000000000004,6,14.541989486353263,6.088549984482867,13.0
MYB (human),20,Mrvi1;Hsd11b1;Ptgs2;Gria4;Ttc39b;Lpar4;Ano4;Klhl13;Hmgb1;Aff2;Rere;Fmo2;Tceal1;Tfdp2;Limch1;Clec2d;Shisa3;Col6a6;Nfkbiz;Mospd2,2.4000000000000004,1,7.4305348114785135,6.503947186648602,3.0
Sox5 (mouse),10,Ptp4a3;Gstm7;Myoc;Nmnat3;Tcf21;Zfp445;Epyc;Cd200;Aldh3a1;Polm,2.4000000000000004,1,7.353982208841959,4.6724943020280305,3.0
