gene	bin_0	bin_1	bin_2	bin_3
Gap43	0.5683125	0.38975134	0.63992494	0.042816836
Hdlbp	3.5917282	3.5387971	3.6250067	3.2592607
Cox20	3.4464388	3.385765	3.5936973	3.0614183
Tmem205	3.3119407	3.3225224	3.4130905	2.9844973
Ift122	2.7237873	2.3862512	2.7641897	2.0254211
Fam13c	3.4863627	3.1417263	3.6275122	3.1698234
Eid1	3.6514442	3.5651062	3.5964901	3.457379
Malt1	2.8611643	2.5816512	3.0804663	2.3662338
Iqgap1	3.6471415	3.5683968	3.5569615	3.4135199
Gm44946	0.5127772	0.29546726	0.7879632	0.1265007
Pard6b	0.73410934	0.6479819	0.9466908	0.4217057
Hnrnpll	3.2627134	2.8171625	3.1805646	2.7816558
Hk3	0.26484448	0.17435414	-0.04110874	0.102193244
Helb	2.7255583	2.42046	2.8651154	2.1557217
Napsa	0.2614121	0.1798991	0.30415955	-0.7410318
Ccdc152	2.3848562	2.2136042	2.8370302	1.9106698
Got1	2.7376573	2.3610907	2.8548553	2.006885
Vmn1r90	0.7411495	0.29489562	0.64347273	0.394853
Phkg1	3.2779279	3.1757946	3.231124	2.7546515
Ankrd10	3.3634644	3.276887	3.353412	3.0234315
Mcmdc2	1.6151856	1.0376173	1.9065592	0.8384435
Serpinb6b	3.4575884	2.9782326	3.5590382	3.1334662
Msmp	0.76471734	0.5251645	1.037409	0.44346794
Rmrp	2.7970958	2.2671914	2.4014232	1.9744694
Xlr4a	0.9245444	0.7625338	0.90488964	0.40824324
Wdr13	3.1900468	2.8570964	3.0958385	2.669831
Sord	3.221593	3.1586268	3.1537063	2.778569
Gm42699	1.1428668	0.9372277	1.2371668	0.68928146
Pawr	3.4371185	3.4691265	3.4083295	3.2889476
Fgf2os	1.8952954	1.4395504	1.996254	1.3911588
Dmd	3.714745	3.6448243	3.7040353	3.5416164
Tsga10	3.0394225	2.795552	2.9388168	2.4784493
Nthl1	3.1248329	2.8971536	3.1016858	2.50023
Rarres1	2.8522074	2.6177464	2.7727869	2.1877434
Rbm44	2.7082453	1.3175406	2.7873363	2.0095115
Pcnx3	3.0476158	2.6609445	3.0719285	2.4541514
Trappc4	3.3970706	3.0713842	3.4190776	3.0161157
Gm34829	1.286773	1.070768	1.1487974	-0.28431535
Olfr172	0.94031024	0.30820048	0.8386382	-0.464217
Mtcp1	2.3966615	2.121556	2.552438	1.7224842
Rrp9	2.943971	2.7112663	3.1264732	2.4467216
Tert	0.91448134	0.80474275	1.2468226	0.5747244
Kat14	2.9243827	2.4920764	2.946574	2.1369207
Col6a2	3.636368	3.516446	3.6717193	3.4121923
4930483P17Rik	0.60539615	0.6449785	0.77645683	-0.20465198
Sars	3.3232489	3.2373774	3.4234784	3.0007446
Tsc22d3	3.0430627	2.7604077	2.924718	2.4345994
Chd8	3.2966776	2.9948757	3.3500683	2.9524436
Gm17399	-0.11199502	0.28220734	0.42346874	0.18016289
Map3k19	1.3837222	0.306544	0.9041395	0.68362325
Cep104	2.97267	2.83462	3.0022461	2.5033789
Dbt	3.0863657	2.9989352	3.0359185	2.6869273
Chchd5	3.0346851	2.7491877	3.142644	2.4824095
4930581F22Rik	2.5122948	2.312309	2.7879968	1.9696091
Sox5it	0.42714188	0.65633327	0.66066635	0.35509294
Ric8b	2.9802818	2.7361085	2.9707081	2.2425814
Orc2	3.1142159	2.9670975	3.0443654	2.6308517
Zfp385b	2.6788676	2.2112122	2.7186074	1.9336331
Hist1h2bh	1.8084506	1.5690589	2.0553365	1.2535614
Gm42868	0.35012108	0.4416399	0.6524882	-0.13400409
Ppp4r1	3.0784316	2.6306276	3.0312488	2.370801
1700047M11Rik	0.38366857	-0.015388399	0.42650694	0.1689081
Dazap1	3.3772974	2.9930174	3.3540711	2.8715363
Gm47767	2.5987978	2.1627295	2.5605643	1.75926
C1galt1	3.3103821	3.2032049	3.1505966	3.0041616
Gm11808	3.3702176	3.282385	3.0743012	3.0356116
Racgap1	1.1149015	0.9579291	1.3712622	0.69843554
