gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Gap43	0.37	0.4	0.37	0.57	1.0	-33.595085	-33.50761	-33.626045	-33.492256	0.0	-0.044658057	-17.001907711501133	5.38430989361704	0.0007771517388770158	4
Hdlbp	0.44	0.35	0.35	0.68	0.9599999999999996	-10169.547	-10012.031	-10139.133	-10071.678	0.0	-42.50403	-8.672492314753816	3.6878060898052825	0.8618612784146105	4436
Cox20	0.49	0.35	0.35	0.5	1.0	-8327.826	-8197.1	-8317.786	-8224.849	0.0	-44.722576	-9.223692028043068	1.8177444755237788	0.7633572955119488	3929
Tmem205	0.48	0.43	0.43	0.57	1.0	-6427.6606	-6380.427	-6419.899	-6388.57	0.0	-16.976927	-9.786351797407491	1.847651686373828	0.5721779677482028	2945
Ift122	0.38	0.4	0.38	0.57	1.0	-1735.5101	-1717.3694	-1724.775	-1725.0859	0.0	-4.52717	-11.995746132683477	0.8989679931533683	0.09189819312220711	473
Fam13c	0.42	0.3399999999999999	0.3399999999999999	0.31	1.0	-8960.487	-8794.027	-8953.434	-8792.24	0.0	-73.06877	-9.080268665327214	4.259327307834294	0.7806489217019623	4018
Eid1	0.4	0.49	0.4	0.52	1.0	-11247.768	-11033.943	-11235.533	-11047.828	0.0	-86.8326	-8.306470117698389	6.186675898501218	0.9277248882844376	4775
Malt1	0.31	0.48	0.31	0.65	1.0	-2519.8506	-2498.8022	-2516.9946	-2501.368	0.0	-8.026919	-11.532229122624885	3.3713568458358494	0.13949873712842434	718
Iqgap1	0.3299999999999999	0.44	0.3299999999999999	0.57	1.0	-11198.463	-11040.58	-11143.966	-11093.303	0.0	-45.670475	-8.4017192098636	0.5963510399997451	0.8923644841655333	4593
Gm44946	0.21	0.36	0.21	0.55	1.0	-38.832706	-39.14982	-38.53324	-39.600544	1.0	0.3334676	-16.75119267421233	3.490328385741106	0.0009714396735962696	5
Pard6b	0.47	0.3	0.3	0.65	1.0	-74.05432	-71.657265	-73.699265	-72.5856	0.0	-0.6378568	-16.14120844847215	1.2022323996881923	0.0017485914124732854	9
Hnrnpll	0.3399999999999999	0.36	0.3399999999999999	0.57	1.0	-4239.0264	-4209.756	-4234.2	-4216.194	0.0	-9.916038	-10.620813961947222	5.146952190882431	0.320575092286769	1650
Hk3	0.45	0.4499999999999999	0.4499999999999999	0.63	1.0	-10.292288	-9.94869	-10.227948	-10.0886345	0.0	-0.08844552	-18.364044034620164	3.3427853950341535	0.00019428793471925395	1
Helb	0.5	0.38	0.38	0.6	1.0	-1856.883	-1843.8834	-1851.1023	-1849.801	0.0	-3.075687	-11.922413634613267	1.6907172600894622	0.09966971051097727	513
Napsa	0.49	0.2199999999999999	0.2199999999999999	0.61	1.0	-10.406668	-9.469708	-9.97705	-9.8225155	0.0	-0.2536941	-18.25345479372942	4.762544232587009	0.00019428793471925395	1
Ccdc152	0.32	0.29	0.29	0.56	1.0	-1654.6768	-1633.2733	-1658.2976	-1642.0449	0.0	-5.4859366	-12.168431048343482	2.2910634866241018	0.07324655138915874	377
Got1	0.44	0.35	0.35	0.61	1.0	-1717.3201	-1707.1315	-1711.7767	-1712.0525	0.0	-2.2876801	-12.01955571183524	4.5144298935885425	0.09558966388187294	492
