gene	bin_0	bin_1	bin_2	bin_3
Xkr4	0.46214405	0.79280645	0.9514487	0.45417523
Gm19938	0.30908975	0.7117701	0.08481488	0.48579156
Mrpl15	1.3476312	1.6113179	1.5650138	1.6024038
Lypla1	1.0519781	1.3770337	1.385676	1.3667237
Tcea1	1.5773319	2.034682	2.037957	2.0375447
Atp6v1h	0.8518348	1.3330386	1.5303897	1.3003699
Rb1cc1	1.6018292	1.9595462	1.9346578	1.9497005
4732440D04Rik	0.6274275	0.7173877	0.88904756	0.88075095
Pcmtd1	1.3734161	1.8960027	2.031931	2.0452073
Gm26901	0.13161951	0.2478822	-0.21776696	0.23046996
Sntg1	0.18344222	0.31345785	0.36071035	-0.051398557
Rrs1	0.8125198	1.2355636	1.2787727	1.3304248
Adhfe1	0.3012541	0.16040257	0.5465726	0.33647802
2610203C22Rik	0.16788746	-0.037627593	0.26952267	0.20227754
Mybl1	0.39415717	0.5959039	0.093616456	0.3876829
Vcpip1	0.79947066	1.4906993	1.4690418	1.5062748
Sgk3	0.6038143	1.0565748	1.30452	1.041028
Mcmdc2	0.12635157	0.27508917	-0.04102029	0.21130264
Snhg6	1.0924562	1.4612093	1.4279826	1.3866299
Cops5	0.9884825	1.3232844	1.5267751	1.3970939
Cspp1	0.8419684	1.4948323	1.3131166	1.4237866
Arfgef1	1.2309482	1.5016268	1.5975012	1.1349597
Prex2	0.84472924	1.1917424	1.4490577	1.3289734
Sulf1	0.9890018	1.9929832	2.1119912	2.0403695
Ncoa2	0.9534903	1.0785834	1.2817042	1.1911621
Tram1	1.5377202	1.7133744	1.9638464	1.8747407
Lactb2	1.0373412	1.2333418	1.1055413	0.9974306
Eya1	0.13100672	0.23801918	0.2489367	-0.091617
Gm9947	0.1510767	0.31276548	0.27840897	-0.057245754
Msc	0.13314982	0.29915205	0.25176984	-0.015431348
Terf1	0.76391226	1.2014407	1.2570207	1.2320213
Sbspon	-0.4220537	0.4247039	0.61519873	0.5066582
Rpl7	2.3005035	2.416832	2.5742073	2.5850334
Rdh10	-0.10423693	0.60675645	0.65871185	0.6407891
Stau2	0.5162786	0.8742023	0.9111432	0.88670975
Ube2w	1.0495151	1.5480058	1.4198476	1.3983508
Eloc	1.7940135	2.0778894	2.124371	2.117568
Tmem70	1.0935519	1.3138951	1.359283	1.3839641
Ly96	0.13524672	0.92647326	0.6869924	0.68950224
Jph1	0.38732293	0.57859695	0.5941665	0.5179145
Gdap1	0.12838288	-0.11987419	0.2539259	0.25391737
Pi15	1.8509115	2.311645	2.278442	2.0738215
Gm28154	0.3518439	0.46350324	0.6113993	0.32882228
Gm16070	0.13418612	0.2689029	0.015070546	0.26957646
Crispld1	0.6430114	1.3734283	1.471093	1.5124736
Tfap2b	0.37028235	0.39650634	0.44502267	-0.5982669
Mcm3	0.68097055	1.064544	1.1062799	1.0565276
Paqr8	0.26647428	0.62265134	0.2231726	0.46510026
Efhc1	0.3312842	0.67927057	0.5324373	0.463557
Tram2	0.9674187	1.3395445	1.4872106	1.2925384
Tmem14a	0.6390936	1.2230053	1.1743256	1.1398389
Gsta3	0.29056585	0.562017	1.0917009	0.92303026
Kcnq5	0.5227745	0.49438307	0.6194175	0.5269162
Rims1	-0.4861302	0.25227138	0.26483914	0.25258008
Gm29107	0.29744592	0.31111693	0.4627699	0.3068058
Ogfrl1	0.9174052	1.2370669	1.4620513	1.2147
Smap1	1.8302134	2.077637	1.9967917	2.1008623
Sdhaf4	1.1914046	1.625094	1.5751559	1.45194
Fam135a	0.74946237	1.2705467	1.1947865	1.1314651
Col19a1	0.3619786	0.4764971	0.3381791	0.2562589
Lmbrd1	1.3728286	1.6620934	1.8079686	1.6670616
Phf3	1.4940609	1.8175461	1.8461106	1.8955686
Ptp4a1	-0.614333	0.20735078	0.27966118	0.21111202
Ptp4a1-1	0.2252157	0.039177816	0.14791518	0.32277444
Prim2	0.5397434	0.8571681	0.6513337	0.7710536
Rab23	0.8856914	1.3797456	1.3362955	1.0948876
Bag2	0.73212147	1.2434263	1.3749906	1.3567123
Zfp451	0.7834692	1.2791256	1.4386091	0.7690455
Dst	2.1845553	2.3430483	2.435116	2.3829508
Gm37233	0.29115015	0.43459624	0.46450898	0.033536494
Ccdc115	0.8428733	1.1954081	1.157176	1.0736611
Imp4	0.8990418	1.3167536	1.3401372	1.2732223
Ptpn18	-0.43795457	0.48669618	0.488881	0.4648803
Fam168b	1.2663598	1.5357503	1.5819975	1.5911896
Plekhb2	0.8553825	1.1760126	1.0228716	1.1059194
1110002O04Rik	0.2323171	0.07525713	0.30827397	0.2844129
Hs6st1	0.40496793	0.91960484	1.0849037	0.9532111
Uggt1	1.2012899	1.5883087	1.4972621	1.5844413
Arid5a	1.2577075	1.5006453	1.6359235	1.5440369
4930403P22Rik	0.3111523	0.56589955	0.50670004	0.3441668
Kansl3	0.8673664	1.2889956	1.379693	1.4202068
Lman2l	0.6157416	0.9687649	0.8773486	0.9853495
Cnnm4	0.20681028	0.568779	0.57540137	0.49533778
Cnnm3	0.8295207	0.7862254	1.1405318	1.191652
Ankrd23	-0.1445902	0.36172998	0.39003626	0.35443988
Ankrd39	0.7446608	1.3607293	1.3147306	1.2686579
Sema4c	0.45975247	0.4730512	0.642624	0.5211742
D430040D24Rik	-0.013095547	0.35411862	0.47792345	0.4877995
Fam178b	0.14279655	0.48698002	0.40889576	0.17551796
Cox5b	2.2750187	2.3210423	2.4719996	2.3219817
Actr1b	1.1716038	1.5817091	1.648041	1.58032
Tmem131	1.2043967	1.4835958	1.3870203	1.5371826
Vwa3b	0.3753141	0.59844476	0.5360635	0.56563175
Inpp4a	0.9210944	1.2561679	1.1336126	1.0712026
Coa5	0.8701655	1.4293613	1.2757686	1.0770377
Unc50	1.1753249	1.5760865	1.7896471	1.6921704
Mgat4a	1.2761996	1.5896382	1.6613231	1.6148994
2010300C02Rik	0.1399603	0.63538766	0.70571125	0.6323571
Tsga10	0.63891125	1.1905252	1.0334325	1.2043734
Lipt1	0.1410455	0.25803533	-0.004480511	0.2213893
Mitd1	0.9922211	1.2560252	1.3796843	1.2843875
Mrpl30	1.6638123	1.9539402	2.03778	1.9992952
Txndc9	1.2120237	1.5886388	1.7032955	1.6717072
Eif5b	1.8124325	2.3231552	2.14926	2.0360453
Rev1	0.98796344	0.8760987	1.0306072	1.2394375
Aff3	0.96089065	1.5926868	1.7070361	1.7473878
Lonrf2	-0.28839982	0.5503564	0.5547271	0.6998712
Chst10	0.27084473	0.12279697	0.11007125	0.33579364
Pdcl3	1.519174	2.0807245	1.9919585	2.0647938
Npas2	0.33247885	0.15469444	0.69640434	0.62765104
Rpl31	2.3789744	2.4159963	2.3940442	2.5344348
Tbc1d8	0.36080897	-0.038477637	0.53058827	0.42111862
Cnot11	0.56339186	0.88104963	0.94874835	0.9339892
Gm15832	0.23468031	0.40032873	0.34706798	-0.5189384
