gene	log_min	log_max
Xkr4	-13.733882	-10.280004
Gm19938	-13.957026	-10.503147
Mrpl15	-11.629748	-8.17587
Lypla1	-12.252277	-8.798399
Tcea1	-10.698929	-7.245051
Atp6v1h	-12.085223	-8.631345
Rb1cc1	-10.955063	-7.501185
4732440D04Rik	-13.638572	-10.184693
Pcmtd1	-10.854684	-7.400806
Gm26901	-16.036467	-12.582589
Sntg1	-15.34332	-11.8894415
Rrs1	-12.669171	-9.215293
Adhfe1	-14.650173	-11.196295
2610203C22Rik	-16.036467	-12.582589
Mybl1	-14.244708	-10.79083
Vcpip1	-12.011115	-8.557237
Sgk3	-12.900973	-9.447095
Mcmdc2	-16.036467	-12.582589
Snhg6	-12.085223	-8.631345
Cops5	-11.909333	-8.455455
Cspp1	-12.229805	-8.775927
Arfgef1	-11.7737875	-8.319909
Prex2	-12.298798	-8.844919
Sulf1	-10.7085905	-7.2547126
Ncoa2	-12.60248	-9.148602
Tram1	-11.168933	-7.715055
Lactb2	-12.669171	-9.215293
Eya1	-16.036467	-12.582589
Gm9947	-16.036467	-12.582589
Msc	-16.036467	-12.582589
Terf1	-12.669171	-9.215293
Sbspon	-14.650173	-11.196295
Rpl7	-8.5566025	-5.102725
Rdh10	-14.090557	-10.636679
Stau2	-13.328417	-9.874538
Ube2w	-12.207826	-8.753947
Eloc	-10.535209	-7.081331
Tmem70	-12.298798	-8.844919
Ly96	-13.55156	-10.097682
Jph1	-14.244708	-10.79083
Gdap1	-16.036467	-12.582589
Pi15	-9.963423	-6.509545
Gm28154	-14.650173	-11.196295
Gm16070	-16.036467	-12.582589
Crispld1	-12.066175	-8.612297
Tfap2b	-14.42703	-10.973151
Mcm3	-12.945425	-9.491547
Paqr8	-14.244708	-10.79083
Efhc1	-14.42703	-10.973151
Tram2	-12.252277	-8.798399
Tmem14a	-12.704263	-9.250384
Gsta3	-13.471518	-10.017639
Kcnq5	-13.839243	-10.385365
Rims1	-16.036467	-12.582589
Gm29107	-14.650173	-11.196295
Ogfrl1	-12.372906	-8.919027
Smap1	-10.434348	-6.98047
Sdhaf4	-11.7737875	-8.319909
Fam135a	-12.669171	-9.215293
Col19a1	-14.650173	-11.196295
Lmbrd1	-11.472119	-8.018241
Phf3	-11.123813	-7.6699347
Ptp4a1	-16.036467	-12.582589
Ptp4a1-1	-15.34332	-11.8894415
Prim2	-13.55156	-10.097682
Rab23	-12.4255495	-8.971671
Bag2	-12.298798	-8.844919
Zfp451	-12.144647	-8.690768
Dst	-9.475436	-6.0215583
Gm37233	-14.937855	-11.483976
Ccdc115	-12.570731	-9.116853
Imp4	-12.510107	-9.056229
Ptpn18	-14.650173	-11.196295
Fam168b	-11.746008	-8.2921295
Plekhb2	-12.570731	-9.116853
1110002O04Rik	-15.34332	-11.8894415
Hs6st1	-13.146095	-9.692217
Uggt1	-11.8933325	-8.439454
Arid5a	-11.8933325	-8.439454
4930403P22Rik	-14.650173	-11.196295
Kansl3	-12.372906	-8.919027
Lman2l	-12.991944	-9.538066
Cnnm4	-14.650173	-11.196295
Cnnm3	-12.74063	-9.286752
Ankrd23	-15.34332	-11.8894415
Ankrd39	-12.60248	-9.148602
Sema4c	-13.397409	-9.943531
D430040D24Rik	-14.937855	-11.483976
Fam178b	-14.650173	-11.196295
Cox5b	-9.532179	-6.078301
Actr1b	-11.7737875	-8.319909
Tmem131	-11.942122	-8.488244
Vwa3b	-14.244708	-10.79083
Inpp4a	-12.4255495	-8.971671
Coa5	-12.347588	-8.893709
Unc50	-11.4515	-7.997622
Mgat4a	-11.7737875	-8.319909
2010300C02Rik	-14.244708	-10.79083
Tsga10	-12.817592	-9.363713
Lipt1	-16.036467	-12.582589
Mitd1	-12.347588	-8.893709
Mrpl30	-10.768609	-7.314731
Txndc9	-11.593816	-8.139937
Eif5b	-10.120265	-6.666387
Rev1	-12.4255495	-8.971671
Aff3	-11.345119	-7.8912416
Lonrf2	-13.839243	-10.385365
Chst10	-15.34332	-11.8894415
Pdcl3	-10.679881	-7.226003
Npas2	-13.471518	-10.017639
Rpl31	-9.290054	-5.836177
Tbc1d8	-14.42703	-10.973151
Cnot11	-12.945425	-9.491547
Gm15832	-15.34332	-11.8894415
Rnf149	-12.900973	-9.447095
Creg2	-14.650173	-11.196295
1700066B17Rik	-16.036467	-12.582589
Map4k4	-11.006029	-7.552151
Il1r2	-15.34332	-11.8894415
Il1r1	-11.831775	-8.377896
Slc9a4	-16.036467	-12.582589
Slc9a2	-15.34332	-11.8894415
Mfsd9	-16.036467	-12.582589
Mrps9	-12.398881	-8.945003
Gpr45	-16.036467	-12.582589
Tgfbrap1	-12.945425	-9.491547
AI597479	-12.858414	-9.404535
Fhl2	-12.669171	-9.215293
Nck2	-13.397409	-9.943531
Ecrg4	-12.74063	-9.286752
Gm29157	-16.036467	-12.582589
Uxs1	-13.471518	-10.017639
Tpp2	-11.909333	-8.455455
Gm8251	-14.244708	-10.79083
Tex30	-13.397409	-9.943531
Poglut2	-12.704263	-9.250384
Bivm	-13.957026	-10.503147
Ercc5	-12.186319	-8.732441
Gulp1	-11.547831	-8.093952
Col3a1	-7.0708766	-3.6169991
Col5a2	-9.800097	-6.3462195
Wdr75	-12.481119	-9.027241
Dnah7b	-14.650173	-11.196295
Slc39a10	-12.372906	-8.919027
Tmeff2	-12.047483	-8.593605
Gm28320	-14.937855	-11.483976
9330175M20Rik	-16.036467	-12.582589
Cavin2	-11.291535	-7.8376575
Nabp1	-12.945425	-9.491547
Myo1b	-14.42703	-10.973151
Gm31812	-16.036467	-12.582589
Stat1	-12.510107	-9.056229
Gls	-10.955063	-7.501185
Nab1	-11.248976	-7.795098
Nemp2	-14.650173	-11.196295
Mfsd6	-12.372906	-8.919027
Inpp1	-12.372906	-8.919027
Hibch	-12.778371	-9.324492
1700019D03Rik	-12.991944	-9.538066
Pms1	-16.036467	-12.582589
Ormdl1	-14.090557	-10.636679
Osgepl1	-13.146095	-9.692217
Asnsd1	-12.398881	-8.945003
Dnah7a	-14.937855	-11.483976
Stk17b	-11.240677	-7.786799
Hecw2	-14.244708	-10.79083
Gtf3c3	-13.040735	-9.586857
Pgap1	-14.090557	-10.636679
Ankrd44	-12.63527	-9.181392
Sf3b1	-10.39456	-6.940682
Coq10b	-10.912503	-7.4586253
Hspd1	-10.507038	-7.05316
Hspe1	-10.198737	-6.744859
Mob4	-11.19228	-7.738402
Rftn2	-11.705734	-8.251856
Gm10561	-13.839243	-10.385365
Mars2	-14.42703	-10.973151
Plcl1	-12.704263	-9.250384
Satb2	-15.34332	-11.8894415
1700066M21Rik	-15.34332	-11.8894415
Tyw5	-12.900973	-9.447095
Maip1	-12.4255495	-8.971671
Spats2l	-10.918473	-7.4645953
Kctd18	-13.733882	-10.280004
Sgo2a	-15.34332	-11.8894415
Aox1	-13.263879	-9.81
Aox3	-14.090557	-10.636679
Bzw1	-10.854684	-7.400806
Clk1	-10.906569	-7.4526906
Ppil3	-12.63527	-9.181392
Nif3l1	-13.328417	-9.874538
Orc2	-12.481119	-9.027241
Gm15834	-16.036467	-12.582589
Fam126b	-11.482591	-8.028712
Ndufb3	-10.246507	-6.792629
Cflar	-11.232446	-7.778568
Casp8	-13.203254	-9.749375
Trak2	-11.8933325	-8.439454
Stradb	-13.328417	-9.874538
Tmem237	-12.322895	-8.869017
G730003C15Rik	-16.036467	-12.582589
Als2	-14.937855	-11.483976
Fzd7	-12.104642	-8.6507635
Gm973	-14.937855	-11.483976
Sumo1	-10.7482	-7.2943225
Nop58	-11.547831	-8.093952
Bmpr2	-10.883176	-7.429298
Fam117b	-12.778371	-9.324492
Wdr12	-12.60248	-9.148602
Carf	-14.650173	-11.196295
Nbeal1	-10.2681465	-6.8142686
Cyp20a1	-12.104642	-8.6507635
Abi2	-11.942122	-8.488244
Raph1	-11.593816	-8.139937
Cd28	-15.34332	-11.8894415
Icos	-16.036467	-12.582589
Pard3b	-11.629748	-8.17587
Nrp2	-13.55156	-10.097682
Ino80d	-12.144647	-8.690768
Ino80dos	-15.34332	-11.8894415
Gm20342	-13.397409	-9.943531
Ndufs1	-12.047483	-8.593605
Eef1b2	-9.193784	-5.739906
Zdbf2	-16.036467	-12.582589
Adam23	-13.733882	-10.280004
Fastkd2	-13.957026	-10.503147
Gm13749	-16.036467	-12.582589
Klf7	-10.698929	-7.245051
Creb1	-11.759801	-8.3059225
Mettl21a	-12.74063	-9.286752
Ccnyl1	-12.945425	-9.491547
Fzd5	-13.203254	-9.749375
Plekhm3	-13.397409	-9.943531
Akr1cl	-16.036467	-12.582589
Idh1	-11.802361	-8.348482
Pikfyve	-12.481119	-9.027241
Map2	-13.839243	-10.385365
Rpe	-12.60248	-9.148602
Kansl1l	-12.347588	-8.893709
Acadl	-11.224283	-7.7704053
Lancl1	-12.481119	-9.027241
Erbb4	-13.957026	-10.503147
Ikzf2	-13.397409	-9.943531
Bard1	-15.34332	-11.8894415
Atic	-11.95893	-8.505052
Fn1	-8.657458	-5.203581
Apol7d	-15.34332	-11.8894415
Gm28818	-15.34332	-11.8894415
Mreg	-16.036467	-12.582589
Pecr	-13.146095	-9.692217
