gene	bin_0	bin_1	bin_2	bin_3
Xkr4	0.42963168	0.5192718	0.52204776	1.1315933
Gm19938	-0.052527398	0.65439075	0.4457893	0.92970246
Sox17	0.2989925	0.4810144	0.35869408	0.62761134
Mrpl15	1.1492628	1.8437889	1.4371312	2.28167
Lypla1	0.9422518	1.6444749	0.8990958	2.0578685
Tcea1	1.7252456	2.2218423	1.7471714	2.5493686
Atp6v1h	1.0611197	1.6041918	1.229324	2.1495748
Rb1cc1	1.299255	2.1051688	1.6440073	2.454623
4732440D04Rik	0.26965624	0.44658875	0.33768	0.6514367
Pcmtd1	1.6874102	2.3294134	1.754755	2.6616762
Gm26901	0.14488584	0.34086478	0.18713029	0.4980768
Sntg1	0.33313718	0.52114326	-0.98718005	0.55985457
Rrs1	0.8430782	1.2462331	0.9383891	1.7658744
Adhfe1	0.36030358	0.87548536	0.30603313	1.2407334
2610203C22Rik	0.087522335	-0.37791786	0.12025314	0.36376247
Mybl1	0.45128518	0.9427038	0.46878335	1.131659
Vcpip1	0.7205955	1.6401429	1.3395782	2.1976404
Sgk3	0.4781301	1.2741913	0.6764556	1.4481614
Mcmdc2	0.30931216	0.4702084	-0.28497338	0.70398515
Snhg6	1.219483	1.8525414	1.3443849	2.282472
Cops5	1.0418497	1.7535187	0.9307251	2.269538
Cspp1	1.166839	1.6936104	1.148321	2.0478618
Arfgef1	1.1469172	1.7067593	1.3934741	2.1341243
Prex2	0.9902491	1.4137605	1.0019977	2.123232
Sulf1	1.7164241	2.2679288	1.6629827	2.5493815
Slco5a1	0.086701415	0.21010864	-0.7014458	0.3584644
Ncoa2	0.58342564	1.4278816	0.98007834	1.7857776
Tram1	1.5492003	2.1200957	1.6502198	2.4867942
Lactb2	0.91935724	1.272125	1.0022949	1.8680127
Eya1	0.062949814	0.23213437	-0.73979867	0.37371185
Gm9947	0.15004072	0.33466032	0.19030876	0.25212714
Msc	0.09924699	0.24281694	0.10003817	0.14055938
Terf1	0.70971227	1.1705555	0.8264232	1.7117573
Sbspon	-0.035299677	0.41205415	0.2358573	0.74651617
Rpl7	2.1656306	2.789223	2.1401732	2.8681753
Rdh10	-0.08482976	0.75930613	0.38800058	1.2027545
Stau2	0.6900144	1.0569025	0.674486	1.670781
Ube2w	1.097474	1.841527	1.2452269	2.0784247
Eloc	1.6768645	2.3462565	1.7381068	2.6436083
D030040B21Rik	0.2158716	0.40250355	0.2786204	0.69794303
Tmem70	0.8786463	1.6292516	1.0200087	1.9619037
Ly96	0.64061755	1.1639016	0.79036456	1.7267163
Jph1	0.48340642	0.7707726	0.3672458	1.1854694
Pi15	1.5789317	2.5224206	1.7887878	2.409942
Gm28154	0.24553186	0.4748186	0.20176233	0.54956853
Gm16070	0.066928886	0.21512473	0.09876278	0.24392639
