gene	bin_0	bin_1	bin_2	bin_3
Xkr4	-0.27445942	0.91676587	-0.39693436	0.9858886
Gm19938	0.43898392	-0.11386883	-0.4088902	0.9121071
Sox17	-0.17316362	0.6565725	-0.17532815	0.5900832
Mrpl15	1.0779347	1.543456	1.4528999	2.3392138
Lypla1	0.57635325	1.6820964	0.10096663	2.103879
Tcea1	1.5488658	2.5504	1.8347782	2.3986466
Atp6v1h	1.2821355	1.1079186	1.3172574	2.0477266
Rb1cc1	0.9789071	2.3012779	1.2608984	2.3071842
4732440D04Rik	-0.1413179	0.4995326	-0.16235805	0.6552104
Pcmtd1	1.5512389	2.2959754	1.3542184	2.6549847
Gm26901	-0.0026599087	-0.20005065	-0.049013086	0.60031575
Sntg1	-0.12152352	0.5755233	0.26119986	-1.0477012
Rrs1	0.64820796	1.350601	0.43172583	1.5428283
Adhfe1	0.21950324	0.5516187	0.6029223	0.8705502
2610203C22Rik	-0.027129592	0.040690042	0.012683725	-0.17650944
Mybl1	-0.35050237	0.7213646	0.61822104	1.0606511
Vcpip1	-0.7019301	1.7305415	1.2897087	2.020705
Sgk3	-0.82722676	0.7994889	0.7963071	1.5410926
Mcmdc2	-0.12956631	-0.5649871	0.2946743	0.71283317
Snhg6	1.325683	1.8636177	1.3794575	2.0981753
Cops5	0.15268078	1.951524	-0.45646477	2.3858128
Cspp1	0.81996274	1.277637	0.78795063	2.1179044
Arfgef1	1.0709152	1.8024167	1.2848047	2.0356777
Prex2	0.47553807	0.51592684	1.4120886	2.1152894
Sulf1	1.4382172	2.3606367	1.8159096	2.4784884
Slco5a1	-0.00594794	-0.062307242	0.21989036	-0.17369735
Ncoa2	0.9633461	1.1391954	0.8346283	1.497246
Tram1	1.3774335	1.9556999	1.3094027	2.5066984
Lactb2	0.28041914	1.4880663	0.55642873	1.7445006
Eya1	-0.030791527	-0.015190682	0.32688686	-0.18892011
Gm9947	-0.059187174	-0.1352683	-0.0049164724	0.5452065
Msc	0.0034911018	-0.08526386	-0.03953091	0.4074548
Terf1	0.63251406	1.3699881	0.8844364	1.467693
Sbspon	0.43582177	0.54314685	0.26738918	-0.54286826
Rpl7	1.8944987	2.7895856	1.8306149	2.7904916
Rdh10	0.5622925	-0.5938728	-0.53431916	1.2932723
Stau2	0.11215418	1.2375183	0.80712026	1.3160564
Ube2w	1.2138647	1.6200426	1.4525007	1.8001773
Eloc	1.6016059	2.4212317	1.4350456	2.6348495
D030040B21Rik	-0.13287935	0.2644415	-0.14258663	0.77588785
Tmem70	0.6778053	1.627371	-0.43035978	1.9045877
Ly96	0.37827137	1.0286441	1.1550816	1.4463469
Jph1	-0.25023323	0.72847855	0.75191444	0.8492849
Pi15	2.0112567	2.559629	2.057329	2.1423419
Gm28154	-0.028320221	0.54374665	-0.10870383	0.5898273
Gm16070	-0.01810874	-0.06739648	0.011286129	0.10861659
Crispld1	1.0769957	1.5278368	1.2126884	1.4810199
Tfap2b	-0.26341534	-0.06403651	-0.29454792	0.9905153
Mcm3	0.72977334	-0.3149105	0.9926644	1.4582663
Paqr8	-0.2514434	0.6072273	0.2889041	0.9964985
Efhc1	0.24312533	-0.36475486	-0.07105921	0.59775555
Tram2	0.98194206	0.9696554	1.204396	1.4676839
Tmem14a	0.38591698	1.3468093	-0.5710588	1.8992652
Gsta3	-0.5088721	-1.32679	0.5221238	1.1652503
Gm28836	0.00938955	-0.05522218	0.07460764	-0.17087504
Kcnq5	-0.20474306	0.19061993	0.5300079	0.93848115
Rims1	0.22550155	-0.5781221	-0.1652542	0.8473771
Gm29107	-0.24284713	0.6648193	0.26717612	0.9260663
Ogfrl1	0.13899739	0.8888089	1.179447	1.820179
B3gat2	-0.03552951	0.3269228	-0.12721422	0.29553202
Smap1	1.6650547	2.1862502	1.8137927	2.660751
Sdhaf4	0.99571663	1.7948576	-0.495926	2.3088531
Fam135a	0.76901734	1.084015	1.038846	1.7857955
Col19a1	0.365935	-1.0990399	0.6535444	1.1235743
Lmbrd1	1.4253722	1.9475337	1.210303	2.2267408
Adgrb3	-0.06413424	0.2454348	-0.033051264	0.41212526
Gm9898	0.42793974	-0.24856077	-0.1371273	-0.6193037
Phf3	1.527955	1.807052	1.5243571	2.266795
Ptp4a1	-0.07051166	0.18629341	0.4481632	0.60093623
Ptp4a1-1	-0.014855853	-0.054602344	0.01063757	0.2731218
Prim2	0.20051315	0.7600035	0.32829604	1.2450067
Rab23	0.9968268	0.19881523	1.0792724	2.0830104
Bag2	0.7654493	0.96187675	0.3333605	1.8287829
Zfp451	1.053224	0.011832871	1.47782	2.064919
Bend6	-0.00044605415	0.3037895	-0.061126933	0.16163309
Dst	1.7461475	2.394289	2.0595345	2.7685544
Gm37233	0.020864114	0.104336895	0.26777416	0.14751
Ccdc115	0.9782496	1.587338	1.1385806	1.6049114
Imp4	0.2500445	1.4890136	0.28442922	1.853433
Ptpn18	-0.11370612	0.24576724	-0.2569888	0.95373386
Arhgef4	-0.016890548	-0.019346917	-0.034004007	0.05646401
Fam168b	1.4418387	1.4598017	1.1862222	2.232798
Plekhb2	0.5734766	1.5109307	1.209622	1.3296863
1110002O04Rik	-0.019597678	-0.26405197	-0.062378693	0.64812744
Hs6st1	0.800381	1.052509	0.5017683	1.3836802
Uggt1	-0.22087534	1.4167769	1.0419077	2.144207
Arid5a	-0.13604584	1.2964517	1.2177614	2.2781556
4930403P22Rik	-0.12994185	0.6554667	0.46082282	0.5944194
Kansl3	0.3018903	1.4543831	0.79262066	1.9151105
Lman2l	0.60337025	1.561083	-0.22273344	1.1038312
Cnnm4	0.52241176	-0.26982573	0.33764994	1.4278004
Cnnm3	0.8727721	-0.78775567	0.62105644	1.5728228
Ankrd23	0.45268804	0.2765614	-0.3205632	0.79597735
Ankrd39	0.8802616	1.5418012	0.7559487	1.9194764
Sema4c	0.6904013	0.37237617	0.08964689	1.1844188
D430040D24Rik	-0.075855814	0.63658106	0.3205939	0.5779726
Fam178b	-0.13294107	0.78967375	-0.2378431	0.36500075
Cox5b	2.1006546	2.6280735	2.0375857	2.978359
Actr1b	1.3532147	1.7493564	1.3090569	2.291211
4933424G06Rik	-0.02014703	0.3734975	-0.01095697	-0.17514525
Tmem131	-0.04690045	1.6060995	1.2561903	2.1042702
Gm38115	-0.0571943	-0.31345522	-0.073295444	0.7895659
Vwa3b	-0.039143417	-0.11022285	0.10854886	-0.16896677
