gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Xkr4	0.35	0.28	0.28	0.51	1.0	-44.395233	-45.815605	-46.317043	-43.854847	0.0	-0.23468675	-12.780807440728157	1.2428686153552437	0.036065573770491806	11
Gm19938	0.24	0.3	0.24	0.73	0.8099999999999999	-38.43129	-38.099037	-36.932507	-38.95191	0.0	0.22610171	-12.82985548968592	5.776440512991432	0.03278688524590164	10
Sox17	0.49	0.38	0.38	0.58	1.0	-24.04093	-23.191227	-23.723751	-23.769129	0.0	-0.11804167	-13.474035148812867	1.3040342718032765	0.006557377049180328	2
Mrpl15	0.47	0.3399999999999999	0.3399999999999999	0.65	1.0	-233.29214	-229.42847	-231.62808	-231.02493	0.0	-0.9846376	-10.008578715396647	4.472284888344304	0.32786885245901637	100
Lypla1	0.4399999999999999	0.49	0.4399999999999999	0.42	1.0	-175.02945	-173.08989	-175.55081	-172.37871	0.0	-1.1512024	-10.820179758766546	6.262036181976099	0.19672131147540983	60
Tcea1	0.47	0.19	0.19	0.67	0.9899999999999998	-382.78394	-379.65265	-381.98456	-381.07147	0.0	-0.7437134	-8.902859967977971	2.076273681658643	0.5606557377049181	171
Atp6v1h	0.4599999999999999	0.3299999999999999	0.3299999999999999	0.47	1.0	-175.90598	-171.37071	-173.39375	-173.61237	0.0	-0.996102	-10.40707447134898	5.04359436146885	0.21967213114754097	67
Rb1cc1	0.49	0.29	0.29	0.54	1.0	-292.89893	-293.59637	-298.136	-290.24265	0.0	-1.153608	-9.674354401135734	1.3950315062668093	0.35737704918032787	109
4732440D04Rik	0.4599999999999999	0.37	0.37	0.57	1.0	-28.974178	-26.397919	-26.968418	-28.166452	0.0	-0.3507909	-13.289723342088157	0.5264425969991562	0.019672131147540985	6
Pcmtd1	0.36	0.44	0.36	0.44	1.0	-351.98358	-347.95395	-349.97153	-348.73944	0.0	-1.4089123	-9.209693861716884	6.180413724373059	0.4819672131147541	147
Gm26901	0.4599999999999999	0.3	0.3	0.67	0.9899999999999998	-11.739024	-11.370432	-11.288267	-11.750514	0.0	0.0049899863	-14.381822748309679	4.850766300365355	0.003278688524590164	1
Sntg1	0.17	0.21	0.17	0.6	1.0	-19.468143	-21.867023	-20.454617	-20.514801	0.58877766	0.4545576	-13.424203554132932	2.4133811362019237	0.009836065573770493	3
Rrs1	0.38	0.34	0.34	0.61	1.0	-121.22084	-112.76835	-118.7997	-114.98641	0.0	-2.7075777	-11.224805507258646	0.8244706625526055	0.13114754098360656	40
Adhfe1	0.37	0.45	0.37	0.55	1.0	-43.058918	-42.176956	-42.751595	-42.449722	0.0	-0.26457033	-12.53062156317506	3.038699235395103	0.03934426229508197	12
