frac_misaligned_amplitude_larger
0.5254
0.3634
0.234
0.3764
0.4064
0.3576
0.4162
0.417
0.3844
0.392
0.5066
0.4472
0.25
0.4476
0.353
0.5686
0.5342
0.5784
0.3054
0.387
0.3454
0.2412
0.5092
0.46
0.4182
0.2922
0.5676
0.145
0.5134
0.3972
0.8118
0.47
0.3644
0.5208
0.5516
0.347
0.4894
0.3808
0.4838
0.4082
0.4144
0.5046
0.3504
0.4126
0.4622
0.4226
0.4734
0.51
0.576
0.1514
0.2186
0.4372
0.337
0.2606
0.4622
0.3042
0.3996
0.5098
0.257
0.452
0.4852
0.4668
0.4008
0.341
0.3946
0.4744
0.5798
0.537
0.5868
0.282
0.3056
0.2368
0.3044
0.4936
0.6194
0.4682
0.4226
0.4584
0.4444
0.1432
0.4902
0.4554
0.386
0.4148
0.4544
0.425
0.9678
0.4118
0.5366
0.5062
0.6154
0.4194
0.427
0.297
0.432
0.4774
0.36
0.4776
0.2548
0.3258
0.4682
0.296
0.7524
0.457
0.411
0.4736
0.308
0.3868
0.4814
0.3198
0.482
0.1208
0.4036
0.451
0.3848
0.2436
0.3792
0.5584
0.607
0.478
0.573
0.4014
0.2968
0.4052
0.598
0.4102
0.6586
0.7726
0.3662
0.5248
0.2936
0.2926
0.3538
0.2656
0.3942
0.3106
0.1976
0.2598
0.6452
0.4832
0.4486
0.5922
0.6538
0.3262
0.4372
0.0764
0.4388
0.3992
0.9926
0.4036
0.4522
0.358
0.3616
0.507
0.4016
0.4966
0.2014
0.4692
0.4762
0.3114
0.5024
0.6724
0.5454
0.4478
0.5198
0.2858
0.3046
0.388
0.1772
0.4884
0.3404
0.6736
0.3486
0.415
0.245
0.1374
0.2944
0.5668
0.4284
0.4766
0.3938
0.302
0.3678
0.399
0.4612
0.4564
0.2782
0.4218
0.4926
0.3798
0.518
0.0788
0.3936
0.3944
0.2802
0.4006
0.6372
0.5288
0.3638
0.4946
0.3108
0.277
0.549
0.5774
0.5218
0.9358
0.8174
0.3218
0.2934
0.702
0.8158
0.3756
0.3428
0.2564
0.4288
0.4932
0.4554
0.3534
0.5068
0.522
0.4182
0.0816
0.6692
0.3896
0.4368
0.419
0.3704
0.201
0.4526
0.4298
0.416
0.396
0.4552
0.357
0.1304
0.5004
0.4636
0.4452
0.3268
0.195
0.3244
0.517
0.4684
0.5304
0.4762
0.2434
0.2408
0.3294
0.4768
0.3248
0.596
0.3828
0.4356
0.4608
0.5174
0.3282
0.4486
0.5138
0.3918
0.539
0.2738
0.4902
0.4366
0.282
0.6262
0.4716
0.3964
0.4184
0.4892
0.556
0.3682
0.4952
0.3724
0.5424
0.4736
0.4454
0.416
0.389
0.4334
0.309
0.4868
0.5346
0.4298
0.4514
0.3974
0.555
0.4846
0.2244
0.5436
0.4442
0.3088
0.4154
0.4758
0.2074
0.3476
0.3296
0.2798
0.5882
0.8382
0.4314
0.4296
0.3514
0.4934
0.2294
0.2742
0.3956
0.7632
0.4692
0.4922
0.2948
0.4172
0.4856
0.4476
0.578
0.3724
0.3486
0.634
0.3684
0.3724
0.3552
0.434
0.5084
0.291
0.3416
0.467
0.4506
0.4868
0.2422
0.5744
0.3724
0.3316
0.4438
0.6074
0.3946
0.3902
0.217
0.422
0.2982
0.3856
0.2332
