gene,acrophase_aligned_h,acrophase_misaligned_h
Ccl12,23.311998531274398,19.05318321788266
Ccl7,18.430622165999857,17.67453018623846
Dbp,12.906643478444506,14.040763859166857
Fkbp5,11.536036017412405,13.762801763258585
Plk2,6.213527864149601,5.679459020441793
Socs3,13.81768072914921,14.837151308901632
