gene,acrophase_aligned_h,acrophase_misaligned_h
Ndrg2,2.725661656325685,9.346544289671263
Ndst3,18.00388645413581,19.15803355126218
Net1,14.620139137287097,15.551095655857129
Nfe2l2,12.320535756171868,14.718962193061024
Nfil3,21.34839700693819,1.243373630237257
Ngef,11.269467394101797,12.418091450198496
Nme3,20.139250447300633,16.611864328977568
Nox4,16.87162437209052,18.5930462497611
Npas2,0.8965032854866231,3.9828421502143376
Npr3,19.284936944631088,21.163246324744335
Nr1d1,8.754072013211445,10.07485337778602
Nr1d2,10.708884714377724,14.539080207984824
Nr4a1,15.43436054439186,18.231882256915927
Nr4a2,14.475828520600665,20.580752567209924
Nr4a3,14.285592855913773,16.174220998090586
Ntf3,0.05108166674875107,1.5147412749636826
Nuak1,21.85148708528024,1.051259554154246
Odc1,11.482962225327643,11.76170351271902
Optc,7.071910194580688,8.477808688881389
Osr1,18.795767612066115,21.799495196114684
Otud1,19.360910616116392,16.007579848206163
P4ha1,19.244558992833205,18.491412564626597
Pak6,2.5055592928241857,4.997222962232012
Palld,17.829184602578685,21.462917229479874
Pawr,23.760828722753384,1.6560301069487027
Pcgf5,19.42713592274071,19.025039092341714
Pdcd4,7.934634689687526,11.930796969315228
Pdgfb,6.878989758971931,9.042439724883351
Pdlim4,4.063344715285208,5.546493949811777
Pdxk,14.85503562372043,17.279400174636617
Pdzd2,0.06500196956248033,5.101564219161752
Pdzrn4,1.4971958604132156,21.65376298464395
Pecam1,10.901961770696948,13.856333817447421
Peli1,11.47139497141131,13.111833099856245
Per1,11.69269162016403,13.054186014419034
Per2,14.439494059841582,17.313192710885357
Per3,12.30032436148917,15.570651920964782
Phactr3,9.04418125569452,9.440255292259332
Phf19,14.75337358650393,17.163016309479502
Pik3ip1,9.506774670500484,12.680720083215366
Pim1,22.198419466410982,2.0258091518799834
Pim3,7.336324725481677,11.668759893336405
Pitpnm2,14.949989880757823,17.66802257818804
Pkd1,16.673682327412358,18.43360315958168
Pkdcc,21.874317076429627,0.700435844693095
Pkia,21.76289701803984,23.033630633544018
Plaat1,6.770464797415986,6.392913720777425
Plaur,4.2285495092170295,6.540543029737682
Plb1,1.2227500414287915,2.891536467219738
Plin4,14.877887148440522,14.14246690078701
Pln,10.08914227831728,18.320870045223725
Plvap,3.7306309682555856,6.086354023810999
Plxna2,11.475403864244907,14.16016069583894
Por,11.320099549526745,12.569412187635866
Ppm1n,16.461364234560484,22.440753321639857
Ppp1r14c,20.38033928917536,21.261198475476718
Ppp1r1b,8.85493116164224,13.001273327488049
Prkcd,23.42776692903497,1.440980404932717
Prr13,2.915718582468152,5.017818097165955
Prrx2,3.44138594552955,2.895987393757844
Prxl2a,0.9429282215200807,2.4655856150313316
Ptgs2,14.993777808523848,14.074738774335206
Ptprd,17.545213741756374,19.108000734625584
Ptprz1,22.21226297515985,2.0358896509219697
Pxdc1,18.419954268766276,19.10841494664536
Rab3a,8.089558839526052,10.202821004028564
Rab6b,17.96652472309044,21.412191335880728
Rasd2,11.34115622193187,15.264442308805862
Rasl10b,14.269444197163342,15.816776854008658
Rasl11a,0.02514491481541764,1.626189361860988
Rbm3,8.514823887135524,12.036013535110428
Rcan1,20.00807563034303,13.66089393841656
Resf1,11.760536920348914,14.105544480557711
Rev1,14.733695581350117,16.640919178590707
Rgcc,11.55885050496472,14.928207961388933
Rgl1,17.625030681656888,18.97535404703255
Rgs17,13.304862774946823,17.83726128690457
Rgs7bp,14.41332967410083,18.63072360763731
Rhobtb1,14.123319825620971,15.628992584929659
Rhoc,5.255915190896414,7.7678478620806
Rin3,17.490386547879485,17.42889574261859
Rnaseh2b,12.195607376816291,16.264203220882976
Rnd3,22.050995507538794,0.5444391361942695
Rnft1,0.4837005367719558,3.984416595362361
Rpa1,13.67632741198058,15.205551805723562
Rrad,22.728163005700807,2.509798540949146
Rreb1,1.2794851644008456,11.968932755970055
Rsad1,9.784170930103663,11.909342632311386
Rspo3,11.243212700843793,16.269404264075884
S1pr3,4.930665537773709,11.768575847857024
Scd2,20.025481049688086,1.1732650897647705
Serpinb1a,10.94971789041648,16.16973787202437
Serpini1,15.792778878268305,18.887541647132096
Sertad4,20.620202142151786,23.16004005872416
Slc24a4,15.455112645338318,17.198306912650725
Slc25a33,10.250317259814032,14.329919399262174
Slc25a34,1.8150167894900116,5.32614220486291
Slc5a3,20.724989935778243,20.181649764526817
Slco2a1,8.721176004589031,18.146915023378348
Smc2,16.31059644219154,17.75671306720893
Smim3,8.93409992209598,11.348304788978535
Smim5,8.647563859967777,10.769730203282208
Sphk1,7.570557719177227,11.015619094294237
Spry1,23.12819873882399,1.6719261256604452
St13,18.842798608702317,17.90165662969691
St3gal5,1.0947381288809543,3.7543291398517686
Stac,23.447999001812097,2.969499841869952
Stard3,8.526105767736617,12.490167631640752
Stbd1,12.674354787647363,16.042532161474952
Stc1,2.2948058333445474,10.19233828630656
Stc2,9.39860651106547,13.153713799988052
Steap3,12.85518482942717,17.33717045725095
Stil,22.215265159046293,0.5534040241499335
Stk17b,9.30327732517126,12.708721007475543
Stk26,16.984290563702285,19.239132623856662
Stk32b,12.997345552003729,18.670616604156486
Sulf1,17.571361253572448,18.446513775246387
Tagln2,3.66694383643575,5.02475084658657
