gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,10,Adora1;Dsp;Jup;Kcna5;Pde4b;Pln;Scn2b;Stc1;Cacna1d;Cacnb2,0.282975,-0.098853,-0.315567,0.167914,-0.024884,-0.216658,0.174812,-0.017014,-0.224281,0.210937,-0.299989,-0.531911,-0.080523
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,9,Ccn1;Smad7;Por;Scx;Sox9;Wnt5a;Zbtb16;Pkdcc;Acvrl1,0.282364,-0.098912,-0.329411,0.128566,-0.381277,-0.59414,-0.174208,-0.14843,-0.315536,0.035619,-0.169201,-0.374789,0.025963
GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION,13,Egr1;Ets1;Fos;Jun;Smad6;Myc;Pdgfb;Rara;Sox9;Tead1;Tgfb2;Atoh8;Klf4,0.282195,-0.137566,-0.321629,0.047572,-0.357921,-0.507065,-0.218827,-0.075726,-0.216153,0.059516,-0.10777,-0.338475,0.071486
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,9,Arid5a;Malt1;Gprc5b;Sphk2;Wnt5a;Nr4a3;Slc7a5;Cd74;Cd81,0.280758,-0.235438,-0.489653,0.005483,-0.305558,-0.529622,-0.101566,-0.172282,-0.385768,0.079676,-0.0248,-0.215787,0.17388
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,17,Spry1;Spry2;Csf1;Edn1;Ext1;Fgfr2;Foxf1;Ihh;Mmp14;Myc;Pgr;Pkd1;Wnt4;Sfrp2;Hhip;Sox9;Wnt5a,0.277798,0.039814,-0.142979,0.187298,-0.236283,-0.409192,-0.046485,-0.237985,-0.432207,-0.04523,-0.043365,-0.204172,0.147769
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,11,Vps26c;Ank3;Ehd4;Krt18;Cmtm6;Ankrd50;Kif13a;Grip2;Actn2;Pkdcc;Akap5,0.276074,-0.018208,-0.226644,0.145752,-0.294282,-0.469003,-0.105735,-0.100801,-0.327765,0.12721,-0.130503,-0.346107,0.115178
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,19,Arid5a;Foxp1;Gstp1;Hspb1;Igf1;Lgals9;Lpl;Pf4;Errfi1;Sphk2;Rara;Ccl19;Thbs1;Tspo;Tlr2;Wnt5a;Il33;Cd14;Cd34,0.27586,-0.151673,-0.329055,0.026076,0.022222,-0.135754,0.201085,-0.253639,-0.441167,-0.052906,-0.096246,-0.264583,0.048938
GOBP_ENTRY_INTO_HOST,12,Ifitm3;Efnb2;Hspa1a;Hspa1b;Htr2a;Itgb3;Ldlr;Lgals9;Ly6e;Scarb2;Cd74;Cd81,0.274654,-0.277244,-0.456947,-0.046128,-0.304464,-0.520783,-0.087213,-0.401181,-0.635061,-0.178104,-0.126528,-0.296331,0.079557
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION,6,Comp;Edn1;Htr2a;Slc8a1;Dock5;Grip2,0.274025,-0.095996,-0.357541,0.146339,-0.370021,-0.680009,-0.069498,-0.18322,-0.499906,0.151041,-0.134287,-0.332323,0.073712
GOBP_AXONAL_TRANSPORT,9,Kif3a;Bloc1s1;Hspb1;Map1a;Kif1a;Bloc1s5;Tmem108;Dst;Fez1,0.272498,-0.068849,-0.240768,0.111044,-0.319372,-0.54162,-0.119384,-0.046874,-0.30563,0.171709,-0.071433,-0.215663,0.106526
