gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,3,Lum;Slc4a10;Hmcn1,0.768865,-0.116152,-0.763948,0.479644,0.293753,-0.314916,0.851602,0.646387,0.129832,1.181021,0.652712,-0.081017,1.111996
GOBP_CELLULAR_RESPONSE_TO_UV,4,Cdkn1a;Aqp1;Mmp3;Ptgs2,0.76182,-0.491937,-1.076631,0.114908,-0.586637,-1.07437,-0.140249,-0.137483,-0.640734,0.300774,0.175183,-0.239376,0.577704
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,9,Fam107a;Limch1;Apod;Mmp14;Myoc;Epb41l5;Sfrp1;Tek;Thbs1,0.760512,-0.371955,-0.715176,0.117627,-0.052678,-0.35588,0.23991,-0.69887,-1.033068,-0.311628,0.061642,-0.280892,0.508708
GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,4,Ccn2;Fkbp1b;Atp1b1;Stc1,0.759908,0.652979,0.124234,1.192347,0.319804,-0.118004,0.771328,0.140654,-0.312587,0.570842,-0.106929,-0.520209,0.371407
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION,4,Ccn2;Fkbp1b;Atp1b1;Stc1,0.759908,0.652979,0.124234,1.192347,0.319804,-0.118004,0.771328,0.140654,-0.312587,0.570842,-0.106929,-0.520209,0.371407
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,11,Ccn2;Edn1;Limch1;Rgcc;Rhoc;Myoc;Ccl11;Sfrp1;Psrc1;Scin;Nav3,0.756287,-0.032413,-0.545256,0.38416,0.219848,-0.040687,0.453229,-0.536439,-0.945874,-0.238074,0.134904,-0.205778,0.421274
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,5,Rgcc;Has1;Lox;Myh11;Smpd3,0.753934,-0.67488,-1.153593,-0.09044,0.079054,-0.305122,0.505084,-0.18927,-0.582119,0.217094,0.016458,-0.481734,0.536753
GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,6,Il34;Dpp4;Edn1;Ccl19;Thbs1;Cd74,0.746222,-0.116016,-0.666019,0.458964,0.278948,-0.077826,0.786647,0.026311,-0.42907,0.540216,0.630206,0.277237,1.10654
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,4,Fam107a;Apod;Mmp14;Thbs1,0.744777,-0.471646,-1.102981,0.172815,-0.31223,-0.732628,0.219484,-0.766299,-1.413025,-0.127874,-0.021522,-0.641516,0.461525
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,4,Fam107a;Apod;Mmp14;Thbs1,0.744777,-0.471646,-1.102981,0.172815,-0.31223,-0.732628,0.219484,-0.766299,-1.413025,-0.127874,-0.021522,-0.641516,0.461525
