gene	log_min	log_max
Gap43	-18.936993	-15.483115
Hdlbp	-10.42025	-6.966372
Cox20	-11.016365	-7.562487
Tmem205	-11.415675	-7.961797
Ift122	-13.722057	-10.268179
Serpina3g	-20.323286	-16.86941
Fam13c	-10.974577	-7.520699
Eid1	-10.168613	-6.7147355
Malt1	-13.03027	-9.576391
Iqgap1	-10.288201	-6.8343234
Gm44946	-18.377377	-14.923499
Pard6b	-19.224674	-15.770797
Gm46633	-19.224674	-15.770797
Hnrnpll	-12.457715	-9.003837
Hk3	-19.630138	-16.176262
Helb	-13.670424	-10.216546
Ccdc152	-13.872817	-10.418939
Got1	-13.849397	-10.395518
Vmn1r90	-18.243845	-14.789968
Phkg1	-12.170513	-8.716635
Ankrd10	-11.612503	-8.158625
Mcmdc2	-16.585617	-13.13174
Serpinb6b	-11.657157	-8.203279
E330020D12Rik	-20.323286	-16.86941
Msmp	-17.92539	-14.471513
Rmrp	-13.219965	-9.766087
Xlr4a	-17.550697	-14.09682
Wdr13	-12.548852	-9.094974
Sord	-12.209561	-8.755683
Gm42699	-16.562086	-13.108209
Pawr	-10.812546	-7.358668
Fgf2os	-15.904447	-12.450568
Dmd	-9.55356	-6.099683
Tsga10	-12.837795	-9.383917
Rerg	-17.684229	-14.230351
Nthl1	-12.818345	-9.364467
Rarres1	-13.9049225	-10.451044
Rbm44	-14.632928	-11.1790495
Pcnx3	-13.035727	-9.581848
Trappc4	-11.499786	-8.045908
Gm34829	-15.535795	-12.081917
Olfr172	-16.826778	-13.372901
Mtcp1	-14.309572	-10.855694
Rrp9	-12.880209	-9.426331
Tert	-16.922089	-13.468211
Kat14	-13.4945755	-10.040697
Col6a2	-10.252254	-6.7983756
4930483P17Rik	-17.838379	-14.384501
Sars	-11.406111	-7.952233
Tsc22d3	-12.753876	-9.299997
Chd8	-11.818369	-8.3644905
Gm17399	-18.936993	-15.483115
Map3k19	-16.659725	-13.205847
Cep104	-12.870305	-9.416427
Dbt	-12.199433	-8.745555
Chchd5	-12.914757	-9.460878
4930581F22Rik	-13.953386	-10.499508
Sox5it	-18.936993	-15.483115
Ric8b	-13.101451	-9.6475725
Orc2	-12.726393	-9.272514
Zfp385b	-14.017012	-10.563133
Hist1h2bh	-15.299407	-11.845529
Gm42868	-19.630138	-16.176262
Ppp4r1	-13.109519	-9.655641
1700047M11Rik	-19.224674	-15.770797
Dazap1	-11.961346	-8.507467
Gm47767	-14.172685	-10.718806
C1galt1	-11.503918	-8.050039
Gm11808	-11.6863575	-8.232479
Racgap1	-16.609715	-13.155837
Ska1	-20.323286	-16.86941
Aktip	-11.655779	-8.2019005
Dact1	-13.399658	-9.94578
Gm50336	-17.615236	-14.161359
Pik3r1	-11.18541	-7.7315316
CT868723.1	-19.630138	-16.176262
Abhd6	-13.232377	-9.778499
Zfp993	-15.503006	-12.049128
Tnpo1	-11.799714	-8.345836
Pigo	-14.898337	-11.444459
Csrnp2	-14.695666	-11.241788
Marc2	-10.809441	-7.3555627
Nedd9	-11.505989	-8.052111
Dhrs9	-15.527496	-12.073618
Art3	-11.3240385	-7.8701606
Rab5b	-11.4360485	-7.9821706
S1pr5	-20.323286	-16.86941
Klhl15	-13.553645	-10.099767
Pros1	-12.00919	-8.555311
Nat2	-14.346936	-10.893058
3010003L21Rik	-15.403306	-11.949428
Gm29237	-17.684229	-14.230351
Gm17191	-17.378847	-13.92497
Mrpl53	-11.040255	-7.5863767
Wdr59	-14.137078	-10.6832
Gm19792	-18.243845	-14.789968
Gm21269	-17.490074	-14.036196
0610025J13Rik	-18.0207	-14.566823
Cldn19	-18.377377	-14.923499
F2rl1	-16.539097	-13.085219
Cdo1	-10.373202	-6.9193244
Fam25c	-14.724865	-11.270987
Gm20743	-18.243845	-14.789968
Mamstr	-14.491405	-11.037526
Exph5	-20.323286	-16.86941
Lrrn2	-16.796926	-13.343048
Slc38a10	-12.014349	-8.560471
Ankk1	-17.838379	-14.384501
Gm37637	-17.327555	-13.873676
Gm33195	-19.224674	-15.770797
Gm33280	-17.327555	-13.873676
Skil	-11.181975	-7.7280974
Ttc25	-17.232244	-13.778366
Fnbp1l	-13.148562	-9.694684
Cntd1	-16.739767	-13.28589
Zdhhc20	-11.6025	-8.148622
Gm15706	-15.29285	-11.838971
Sdf2l1	-13.414533	-9.960654
Gm49970	-15.388813	-11.934935
Dmkn	-20.323286	-16.86941
Yif1b	-11.337842	-7.883964
Ecsit	-12.595312	-9.141434
Gm11008	-19.224674	-15.770797
Taf6l	-14.164192	-10.710314
Slc35f6	-13.2474785	-9.7936
Rp9	-10.900419	-7.4465413
Znhit1	-11.461228	-8.00735
Smo	-12.076329	-8.622451
Haus4	-13.938093	-10.484215
Tyw1	-13.104378	-9.650499
Ogg1	-13.620099	-10.166221
Cep97	-13.462624	-10.008745
Ccnd3	-11.1626625	-7.7087846
Ddx21	-12.067978	-8.6140995
Gm44190	-16.712368	-13.258491
Slc28a2	-20.323286	-16.86941
Usp45	-12.589603	-9.135725
Kif19a	-19.630138	-16.176262
Bcl7b	-11.445348	-7.99147
Dtl	-16.032827	-12.578949
Scn7a	-16.739767	-13.28589
Polr3b	-14.229717	-10.775839
Rnf187	-10.462811	-7.0089335
Gfra1	-16.133633	-12.679754
Ttll7	-11.144954	-7.691076
Zfp114	-15.286335	-11.832457
Zfp7	-14.97618	-11.522302
Impa1	-11.23128	-7.7774024
Zfp740	-12.510505	-9.056626
Tpbg	-16.019222	-12.565344
Rrp8	-12.558567	-9.104689
Trappc5	-11.8679695	-8.414091
Rtel1	-14.295009	-10.84113
Plin2	-12.364711	-8.910832
Smagp	-16.739767	-13.28589
Tfdp1	-12.923278	-9.469399
Rdh5	-13.322952	-9.869074
Nacad	-12.69477	-9.240891
Procr	-16.118595	-12.664717
Zfyve21	-11.441451	-7.987573
Krt79	-16.411264	-12.957386
Irx3os	-17.327555	-13.873676
Gm48242	-18.243845	-14.789968
Mrps14	-10.476582	-7.0227036
Mrps6	-12.064088	-8.610209
Gm20463	-18.531527	-15.077649
Shkbp1	-13.682105	-10.228227
Mapk12	-14.385751	-10.931872
Calhm4	-18.531527	-15.077649
Ppp4r4	-15.8124275	-12.358549
4930479D17Rik	-19.630138	-16.176262
Hivep2	-12.148584	-8.694706
2410022M11Rik	-13.606692	-10.152814
Usp43	-19.224674	-15.770797
Sorbs1	-11.774014	-8.320136
Lrrc7	-17.187792	-13.733914
3110006O06Rik	-17.758337	-14.30446
C9orf72	-13.321132	-9.867253
Mast2	-12.394521	-8.940642
Hist1h4c	-14.044765	-10.590887
Vps35	-11.141655	-7.687777
Prdx1	-9.316116	-5.862239
Wasf1	-15.561113	-12.107235
Trmt44	-13.769354	-10.315475
Gm26682	-16.060606	-12.606729
Adap2	-18.936993	-15.483115
Naip2	-20.323286	-16.86941
Paqr6	-12.385555	-8.931677
Plec	-11.209898	-7.75602
Chtop	-11.548511	-8.094632
Hcar1	-17.615236	-14.161359
Lrrc61	-14.473963	-11.020084
Btbd3	-13.202843	-9.748964
Tyms	-13.284504	-9.830626
Rbpms2	-10.713835	-7.259957
Hoxc10	-15.019982	-11.566104
Cyp1b1	-12.351511	-8.897633
Pcgf5	-11.124109	-7.6702313
Gm10432	-15.455752	-12.001874
A630072M18Rik	-13.826512	-10.372634
Gm31462	-18.713848	-15.259971
Trim32	-13.005411	-9.551533
Zfp607a	-14.302264	-10.848386
Sla2	-18.126062	-14.672185
Insyn2a	-18.531527	-15.077649
Atg4b	-12.538814	-9.084935
Gm49886	-17.232244	-13.778366
Mkrn2os	-17.758337	-14.30446
Polr3h	-13.055064	-9.601186
Psmc3	-10.386414	-6.9325356
Zfp873	-14.482646	-11.028768
Fanca	-18.377377	-14.923499
Alas2	-18.936993	-15.483115
Irf2bp1	-12.504053	-9.050175
Rhbdd1	-13.103645	-9.649767
Ibtk	-12.598841	-9.144962
Clca3a1	-17.684229	-14.230351
5330438D12Rik	-14.271198	-10.81732
Camta1	-11.048096	-7.594218
Tmem259	-11.706068	-8.25219
Ddx51	-13.885535	-10.431657
Entr1	-12.7471895	-9.293311
Gm35065	-17.615236	-14.161359
Adgrb1	-18.243845	-14.789968
Gm43387	-15.631939	-12.178061
Ackr2	-20.323286	-16.86941
Ankrd13a	-12.737498	-9.28362
Ppp2r5a	-11.164766	-7.7108884
Plcxd3	-17.327555	-13.873676
Lix1	-15.045173	-11.591294
Zfp280c	-13.629964	-10.176085
1190005I06Rik	-10.213517	-6.7596393
Pdcd7	-12.191756	-8.737878
1700088E04Rik	-15.248114	-11.794235
Tceal9	-10.002966	-6.549088
Atg4a	-13.091277	-9.637399
Fam78b	-13.519782	-10.065904
Klrg2	-15.5959	-12.142021
Cyb5d1	-14.636312	-11.182433
Tecpr1	-12.718392	-9.264514
Usp13	-13.06136	-9.607482
Hist1h3a	-17.187792	-13.733914
Gm26739	-18.377377	-14.923499
Gm42504	-18.377377	-14.923499
Ivd	-12.062278	-8.608399
Dhx57	-13.109519	-9.655641
Atp1b1	-12.917184	-9.463305
Gm6787	-17.432915	-13.979037
Edem1	-12.368564	-8.914685
Zdbf2	-15.561113	-12.107235
Fhl4	-16.739767	-13.28589
Pex11a	-14.599702	-11.1458235
Snhg5	-13.162441	-9.708563
Swap70	-12.247394	-8.793515
Med31	-11.554091	-8.100213
Hvcn1	-18.377377	-14.923499
Mtss2	-12.374902	-8.921023
Bfar	-11.732471	-8.278593
Loxl3	-12.348411	-8.894532
Gm31812	-16.8893	-13.435422
Hist1h1a	-16.060606	-12.606729
Gm30556	-15.604789	-12.15091
Scfd2	-14.120751	-10.666873
Gemin6	-13.309372	-9.855494
Rnf220	-12.185015	-8.731136
Yme1l1	-11.283735	-7.8298573
Cog4	-12.724387	-9.270509
Zfp551	-14.966701	-11.512822
Tsn	-10.548941	-7.0950627
Mto1	-13.343211	-9.889333
Parn	-12.622992	-9.169113
Ccser1	-18.377377	-14.923499
Pla1a	-19.224674	-15.770797
Ski	-10.872121	-7.418243
Itgbl1	-10.180586	-6.726708
Gm42903	-18.936993	-15.483115
Slc33a1	-12.533419	-9.07954
Gnl2	-12.372785	-8.918906
March8	-12.381636	-8.927757
Akna	-15.040084	-11.5862055
Stx5a	-11.907684	-8.453806
Ttc39c	-14.31202	-10.858142
Dnph1	-17.432915	-13.979037
Myoz2	-11.853395	-8.399517
Topors	-11.8444195	-8.390541
Creb3	-11.517612	-8.063734
Cebpa	-16.228943	-12.775064
Irgm1	-13.385003	-9.931125
Dock5	-13.354437	-9.900558
Gm42743	-16.712368	-13.258491
Pla2g4a	-11.6594	-8.205522
Wapl	-11.243739	-7.789861
Gm4221	-15.8124275	-12.358549
Gm42681	-18.377377	-14.923499
Npy	-18.936993	-15.483115
Aarsd1	-11.242031	-7.788153
Ippk	-13.658878	-10.205
Btg2	-9.285981	-5.8321033
Ammecr1l	-12.854203	-9.400325
Gm37885	-16.118595	-12.664717
Slc2a12	-14.83435	-11.380471
Plpp2	-13.290663	-9.836784
Fam160a2	-12.833316	-9.379437
Pigz	-16.103779	-12.649901
Phc1	-13.359152	-9.905273
Zfyve1	-13.322952	-9.869074
Gm9796	-17.758337	-14.30446
Ctrl	-18.531527	-15.077649
Kdm4b	-13.506552	-10.052673
2900026A02Rik	-11.080867	-7.626989
Kdm4c	-12.621183	-9.167305
Ass1	-14.503204	-11.049326
Kif18a	-15.08154	-11.627662
Mpv17l	-12.658471	-9.204593
Samm50	-11.150753	-7.696875
Ythdf3	-11.876731	-8.4228525
Cd276	-13.569849	-10.115971
Skp1a	-10.700308	-7.24643
Ilf3	-12.53549	-9.081612
Aifm2	-13.544502	-10.090624
Sh3bp5	-15.8124275	-12.358549
Gm38405	-20.323286	-16.86941
Sbk1	-14.583494	-11.129616
H6pd	-12.975987	-9.522109
Cradd	-12.772626	-9.3187475
Mindy4	-14.434409	-10.980531
Ago1	-12.46079	-9.006911
Fam161b	-14.732301	-11.278422
Vps26b	-12.934341	-9.480463
Homer2	-17.232244	-13.778366
Eif2b2	-12.368915	-8.915036
Mall	-16.659725	-13.205847
Sbno1	-11.418657	-7.9647794
Tceanc	-14.622844	-11.168965
Foxq1	-16.005798	-12.551921
Akap8l	-12.237801	-8.783922
Acss3	-16.032827	-12.578949
Zfp729a	-13.405581	-9.951703
Gm27028	-19.630138	-16.176262
Ldhb	-10.297007	-6.8431287
Ppih	-13.052975	-9.599096
Slc37a2	-16.1489	-12.695022
4933427E11Rik	-19.630138	-16.176262
D3Ertd751e	-13.535442	-10.081564
Gm44698	-18.377377	-14.923499
Pias3	-12.7279	-9.274021
Zfp773	-16.196152	-12.742274
Tmem159	-12.196769	-8.74289
Fcgr1	-18.936993	-15.483115
A730020E08Rik	-20.323286	-16.86941
Cd6	-17.432915	-13.979037
Gm43112	-17.92539	-14.471513
Gm44148	-17.187792	-13.733914
Gm16754	-17.10441	-13.650533
Tlr6	-16.431467	-12.977589
AI854703	-18.243845	-14.789968
Smc2	-12.880209	-9.426331
Cript	-11.027228	-7.5733504
Izumo1	-17.838379	-14.384501
Nop56	-11.803897	-8.3500185
Atad3aos	-14.809858	-11.35598
C130046K22Rik	-16.767939	-13.314061
Muc15	-18.0207	-14.566823
Trip12	-11.555802	-8.101924
Gm5141	-14.372644	-10.918766
Gm29394	-16.133633	-12.679754
Gm20756	-18.936993	-15.483115
Sfmbt2	-14.793859	-11.33998
Lmod1	-8.655608	-5.2017303
4930509G22Rik	-17.145233	-13.691355
Gm38407	-18.936993	-15.483115
Usp37	-13.238223	-9.784345
Tmem214	-12.403204	-8.949326
Cmtm5	-19.630138	-16.176262
Fam126a	-12.799266	-9.345387
Cpa3	-17.838379	-14.384501
Nolc1	-12.134043	-8.680164
Gm49086	-17.432915	-13.979037
Psmc4	-10.731433	-7.277555
Sgo1	-16.280235	-12.826358
Vps35l	-12.650064	-9.196186
2610027K06Rik	-14.859455	-11.405577
Pphln1	-13.032312	-9.578434
Mtmr14	-13.181251	-9.727372
Ttn	-16.297935	-12.844057
Zfp316	-13.857142	-10.403264
Mfsd4b1	-15.511103	-12.057224
Lgals9	-14.872249	-11.41837
Osr2	-17.145233	-13.691355
9230114K14Rik	-12.757494	-9.303616
Ebf4	-15.045173	-11.591294
Foxd2os	-16.857552	-13.403673
Pcna	-11.6594	-8.205522
Tomm40l	-12.95621	-9.502332
Kcnj12	-16.280235	-12.826358
Mmp23	-10.629041	-7.175163
Tmem150a	-12.61353	-9.159652
Gm43466	-15.578355	-12.124476
Zfp2	-13.593463	-10.139585
Kif21a	-15.613757	-12.159879
Lrch2	-13.122863	-9.668984
Coq4	-13.1972	-9.743321
R3hdm1	-11.724514	-8.270636
B230369F24Rik	-14.039153	-10.585275
Dnajc3	-10.349481	-6.8956027
Zfp523	-12.925113	-9.471234
Desi2	-10.91213	-7.4582524
Gm11266	-14.116712	-10.662833
Cygb	-15.688559	-12.23468
Vmn1r81	-18.531527	-15.077649
Fam219a	-13.641179	-10.187301
Agap3	-12.644036	-9.190158
Cgas	-15.688559	-12.23468
Gm9888	-17.378847	-13.92497
Tle2	-13.92303	-10.4691515
Wipi2	-12.253944	-8.800066
Nr2c2	-12.088987	-8.635109
Gpn3	-12.350476	-8.896598
Nt5c3	-12.656597	-9.202719
Qrich1	-12.303346	-8.849467
Nup43	-13.591077	-10.137198
Vwa3a	-14.100711	-10.646832
Clptm1l	-11.523776	-8.069898
Serbp1	-9.643276	-6.189399
Gm17746	-17.10441	-13.650533
Gm20939	-15.181623	-11.727745
Cd164l2	-18.713848	-15.259971
Zfp532	-12.759048	-9.30517
Nusap1	-16.180153	-12.7262745
Ttc27	-13.810057	-10.356178
Tox	-17.378847	-13.92497
Gm44170	-19.630138	-16.176262
Mars2	-13.868089	-10.41421
Rgn	-19.224674	-15.770797
A730085K08Rik	-18.531527	-15.077649
Depdc7	-15.698315	-12.244436
Zfp689	-14.754943	-11.3010645
Poc5	-13.385003	-9.931125
Kcnj10	-20.323286	-16.86941
Gm11536	-16.796926	-13.343048
Yod1	-12.963183	-9.509305
Daam1	-11.587119	-8.133241
Kctd16	-12.597958	-9.144079
Eif6	-11.228246	-7.774368
Gm47123	-14.736038	-11.28216
Ssh1	-12.298753	-8.844874
Inip	-13.532065	-10.078187
Gm41442	-17.06519	-13.611312
