gene_set,bin_0_ZT0-2,bin_1_ZT2-4,bin_2_ZT4-6,bin_3_ZT6-8,bin_4_ZT8-10,bin_5_ZT10-12,bin_6_ZT12-14,bin_7_ZT14-16,bin_8_ZT16-18,bin_9_ZT18-20,bin_10_ZT20-22,bin_11_ZT22-24
Vascular smooth muscle contraction,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0
Fluid shear stress and atherosclerosis,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0
Focal adhesion,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
MAPK signaling pathway,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0
PI3K-Akt signaling pathway,1.2000000000000002,0.0,1.2000000000000002,2.4000000000000004,1.2000000000000002,1.2000000000000002,0.0,1.2000000000000002,0.0,2.4000000000000004,1.2000000000000002,0.0
Regulation of actin cytoskeleton,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
