pathway,num_genes,member_genes,max_lrt,peak_bin,circ_mean_hour,circ_std_hour,peak_hour
Vascular smooth muscle contraction,6,Myh11;Mylk;Cald1;Edn1;Acta2;Ramp2,8.0,10,19.72423259108978,2.9325937847646446,21.0
Fluid shear stress and atherosclerosis,6,Ass1;Kdr;Edn1;Dusp1;Nqo1;Fos,4.0,7,14.775292356855743,5.271005421039944,15.0
Focal adhesion,6,Col1a1;Kdr;Mylk;Tnxb;Itga8;Flt4,4.0,3,20.28888251667528,11.537335244533175,7.0
MAPK signaling pathway,6,Kdr;Dusp1;Fos;Map4k4;Mknk2;Flt4,4.0,3,12.258126745818046,6.681413156517472,7.0
PI3K-Akt signaling pathway,10,Col1a1;Kdr;Lpar1;Gngt2;Cdkn1a;Tnxb;Foxo3;Bcl2l1;Itga8;Flt4,2.4000000000000004,3,7.317704315154666,8.582094045178923,7.0
Regulation of actin cytoskeleton,6,Mylk;Lpar1;Enah;Gsn;Myh9;Itga8,2.0,0,19.88723098677749,3.2143857549862203,1.0
