ZT12
-3.9764946857415424
-3.984268711754777
-3.977519200285201
-3.9188020625417375
-3.9126800986401813
-3.9639348830904715
-4.002394366913604
-3.895604349606338
-3.9716266546853314
-3.9925545033014704
-3.9248391792226
-4.019116868983315
-3.816181181955419
-3.8550902934633466
-3.9409510316428484
-4.181324236049047
-3.9760820725450166
-3.9481150338554567
-3.8015682374961135
-3.9656168965392764
-4.012774427477721
-3.940257412319199
-3.893671460181488
-3.902042635390734
-4.001721490008501
-3.887035227351131
-3.8805023489856025
-4.089528796880257
-4.06353488075497
-3.883715456906888
-3.9188652732741196
-4.069702084586633
-3.8636385838930294
-3.9978993417633304
-4.000596571430238
-3.9960632800940252
-3.8774296100174155
-3.9863197077955776
-3.9505896401508913
-4.0599481410789116
-3.956627740308495
-4.0841455581219925
-4.113300100273363
-3.9291640628966022
-3.9638461019628117
-4.012729008733662
-4.037427596583487
-4.039806448007094
-4.145286071963358
-4.105807706236088
-4.069440837401314
-3.932243149760121
-3.9766029575900776
-3.9285855103517022
-4.00534265137051
-3.9502913784773033
-4.149777878462478
-3.964696988158117
-3.87257239720536
-3.9634690727429325
-3.9276365447031822
-3.8689919160176567
-3.927217315390396
-4.067589397732052
-4.0544299424896275
-4.0717644353134474
-4.027114323030811
-3.973757938191024
-3.974913344548271
-3.9450715309685833
-3.880962258472694
-4.0535454392711605
-3.98173321930835
-3.8168313494884925
-4.009159166976161
-3.873352026040399
-3.927688847784432
-3.992921697753937
-4.084216413150865
-4.030673435951132
-3.98062072829982
-3.8753960483370316
-3.970988288873156
-4.071561481476804
-3.937904220697845
-3.9822359547371824
-4.032184413853901
-4.00464214770967
-3.954404635837942
-3.9302395394168634
-3.9039554976528494
-3.8027178323998885
-3.920087824270715
-3.9554573135791964
-3.9126238616519653
-4.114283711125275
-3.964515939030714
-3.8797290680458953
-3.9046211325928564
-4.036286495342478
-3.891622788722077
-3.989366876368487
-4.033426455571373
-4.06348078953419
-4.104315235577452
-3.9372213302113743
-3.907206156504262
-3.881467765517798
-4.006366540065333
-3.8762509578462794
-3.919027189308553
-3.966427907223064
-3.9307851901944137
-4.026178500207836
-3.899499900979211
-4.054780239023535
-4.056285673693762
-3.963208004371566
-3.996753412545592
-4.0571294967379234
-3.997260260695343
-3.9920148427913458
-3.9583119889317118
-3.9653822032259765
-3.99164916825748
-3.985927121761787
-4.011808832131573
