frac_misaligned_amplitude_larger
0.5142
0.3646
0.2366
0.3588
0.4184
0.3628
0.4184
0.4134
0.408
0.387
0.5058
0.4404
0.2508
0.45
0.3456
0.5584
0.5336
0.5804
0.3122
0.3994
0.3378
0.252
0.4952
0.4598
0.4006
0.288
0.5846
0.1464
0.5098
0.4148
0.8306
0.4592
0.3656
0.506
0.5746
0.3412
0.4724
0.3914
0.4888
0.4018
0.4146
0.5112
0.3608
0.4132
0.4684
0.448
0.456
0.5036
0.577
0.1458
0.2228
0.4262
0.3318
0.2576
0.475
0.307
0.392
0.5024
0.2564
0.4488
0.496
0.4486
0.4078
0.3276
0.387
0.4718
0.5726
0.5484
0.5746
0.2736
0.3144
0.231
0.3058
0.4664
0.6164
0.4606
0.4176
0.466
0.4376
0.1412
0.4824
0.4548
0.4054
0.4048
0.4562
0.4122
0.9664
0.4156
0.5166
0.5112
0.6022
0.4206
0.4288
0.311
0.433
0.4832
0.3702
0.4888
0.2468
0.3316
0.4748
0.2848
0.7438
0.4472
0.4108
0.467
0.2894
0.408
0.477
0.319
0.4802
0.1242
0.4038
0.4512
0.3694
0.2448
0.3916
0.5534
0.6098
0.4784
0.58
0.4052
0.2992
0.3932
0.5932
0.4172
0.6588
0.7518
0.358
0.5118
0.3032
0.3068
0.3586
0.2714
0.3872
0.319
0.2106
0.255
0.6474
0.4854
0.4628
0.5998
0.6414
0.3404
0.4368
0.0936
0.4306
0.4112
0.9932
0.4126
0.4506
0.352
0.358
0.5096
0.4112
0.5022
0.2008
0.4716
0.461
0.3234
0.4998
0.6734
0.5444
0.441
0.5028
0.2882
0.2926
0.395
0.1836
0.4732
0.354
0.6592
0.3576
0.419
0.2466
0.1384
0.2964
0.5748
0.4214
0.4816
0.3968
0.2936
0.3564
0.3966
0.4578
0.4728
0.262
0.4414
0.4828
0.3828
0.513
0.0806
0.4118
0.3884
0.2802
0.4124
0.639
0.5168
0.3654
0.5016
0.2964
0.286
0.5376
0.5714
0.533
0.9366
0.8218
0.323
0.3
0.6964
0.8184
0.3528
0.3396
0.261
0.4262
0.4986
0.4674
0.3482
0.5108
0.5402
0.4178
0.088
0.6724
0.3938
0.4136
0.4098
0.373
0.1918
0.4544
0.4212
0.4332
0.4062
0.4586
0.3678
0.131
0.5024
0.475
0.445
0.3104
0.1966
0.3202
0.5232
0.4712
0.5292
0.475
0.2448
0.245
0.3182
0.4632
0.3124
0.595
0.3982
0.434
0.4568
0.5062
0.321
0.4596
0.495
0.3868
0.54
0.2886
0.5004
0.427
0.2908
0.6134
0.4788
0.3856
0.4216
0.491
0.5414
0.3678
0.4954
0.3488
0.5278
0.4644
0.4402
0.4248
0.3748
0.441
0.3082
0.4746
0.5168
0.418
0.4538
0.4108
0.5544
0.4844
0.2176
0.5424
0.4404
0.313
0.4162
0.4748
0.2008
0.3522
0.3306
0.2626
0.5906
0.8278
0.4196
0.4282
0.3488
0.49
0.2364
0.2546
0.3954
0.7602
0.4608
0.4932
0.296
0.4082
0.4868
0.4402
0.5748
0.375
0.3418
0.6488
0.366
0.3738
0.3524
0.4348
0.4948
0.2976
0.3422
0.4548
0.4474
0.479
0.2266
0.559
0.366
0.325
0.453
0.591
0.3896
0.3996
0.214
0.415
0.2962
0.3796
0.2254
