ZT12
-4.467526415841143
-4.575851640341809
-4.75642592729244
-4.768303644119828
-4.444673992648967
-4.440094120278
-4.7254995623843765
-4.944034308118832
-4.594073318593391
-4.607119048161713
-4.461281964381788
-4.55669413926725
-4.656123369606643
-4.7002058816989996
-4.312258684180504
-4.567152520342777
-4.945970282084371
-4.5945504836269455
-4.705974285712006
-4.763990293945794
-4.84212729753634
-4.723212531925629
-4.746115112431618
-4.476206581561157
-4.598572188243653
-4.652890458040064
-4.493438613989914
-4.393762352174465
-4.74257021522056
-5.080664417921489
-4.425240492237969
-4.514460786966256
-4.4252662414472
-4.384867341489934
-4.707446013952094
-4.397712262989048
-4.4697083931025094
-4.669887260713662
-4.936546026802477
-4.793834342699894
-4.745396056823156
-4.468729744337792
-4.577251753593723
-4.723707310133554
-4.870273328992844
-4.763937946161056
-4.56529661032469
-4.906096826927968
-4.636448470359107
-4.676806511328115
-4.674915419664776
-4.579495332261894
-4.645625515350993
-4.678827779549231
-4.689657825426048
-4.833624694071646
-4.622081663306092
-4.8998914016138535
-4.552981335754334
-4.588851146503282
-4.688680160138072
-4.83304909195697
-4.695734147066104
-4.2990962785078555
-4.749464387178105
-4.81349878133118
-5.0048716652546466
-4.597356253363318
-4.353377667926463
-4.563537259841217
-4.639955548419108
-5.026338257959402
-4.724851719432693
-4.766092251963196
-4.532081382114861
-4.531727151673987
-4.957998515556689
-4.678529294358201
-4.589491747489871
-4.572753241571367
-4.623108100099746
-4.614967550186368
-4.526338056758762
-4.803460702452157
-4.566669007413892
-4.662495494228433
-4.538850026677407
-4.620408679961914
-4.592240386168262
-4.47516239748267
-4.7546027402277495
-4.574773034577371
-4.8663959272362
-4.4130136411673675
-4.392446728515338
-4.914399292875777
-4.50006313450635
-4.841623802148208
-4.466798821866425
-4.326095933711738
-4.799618884672158
-4.711420109353817
-4.896180430943954
-4.730702690788492
-4.367993115781111
-4.570229372031884
-4.607671896200872
-4.5342348385507245
-4.797790914334225
-4.545511829903042
-4.983274225439791
-4.581604442837416
-4.8688543061654
-4.348602351904877
-4.677757533337094
-4.892594406523709
-4.742317908732891
-4.52655772970001
-4.700205077036212
-4.414439146000607
-4.5307725533859475
-4.872694872247728
-4.856284892264356
-4.750507990111245
-4.940454095152059
-4.697851125455557
-5.011566593765073
-4.87750040782737
-4.616349200897637
-4.558535118320264
-4.662649587152422
-4.580534509549698
-4.9891740353565
-4.715928903178471
-4.665116996186249
-4.827377158071601
-4.900016526677457
-4.755859623503319
-4.6854277578506185
-4.428131913857825
-4.749375918974863
-4.623496036970757
-4.696764338952769
-4.641621647426096
-4.507827951601006
-4.770347353492045
-4.722256458422478
-4.735783376338296
-4.760962079651901
-4.638595221271734
-4.780861256299975
-4.358371762819532
-4.888086819693237
-4.562843729924544
-4.561726768567189
-4.56823434475837
-4.564912339139714
-4.50903575044648
-4.751228476231332
-4.96827338881296
-4.569448044464292
-4.431924647207727
-4.882740327202312
-4.59942226977617
-4.536084221859529
-4.7885506586099575
-4.940229102495708
-4.658040970438512
-4.7224985725148265
-4.52510522395987
-4.38684904712395
-4.69977677291531
-4.80489657849467
-4.83572611564719
-4.673776687708646
-4.957134307721886
-4.2773701149985905
-4.653753414177197
-4.432967043146685
-4.821462663059002
-4.963983552673744
-4.649359642427804
-4.696808148371252
-4.441068745728774
-5.0934442064382255
-4.867808065726453
-4.924194005964781
-4.845071290458375
-4.748074823949417
-4.150037682550856
-4.498238695743989
-4.7371112934566915
-4.63859937869614
-4.639488218152968
-4.711804782870188
-4.788510961912393
-4.843270991579667
-4.950655386466673
-4.455178328910414
-4.580811671176833
-4.762834217036223
-4.417340491794852
-4.813026667791797
-4.687581571914388
-4.30477263803856
-4.366722910866043
-4.769640904267268
-4.65483953012766
-4.964525314247816
-4.7806443102715095
-5.057943758260923
-4.674378754288364
-4.797889664339764
-4.949232340325287
-4.630595174421919
-4.908828791205243
-4.431393927395252
-4.675247343065015
-5.038924346261563
-4.506942107277891
-4.85677077447812
-4.476279448247
-4.5256396094583815
-4.940297588239703
-4.617646496126583
-4.7289237601771665
-4.504654182749379
-4.979739431217076
-4.485577684395525
-4.489991885639047
-4.670270190793992
-4.620166655276541
-4.813178927872769
-4.697140518806373
-5.07622312636409
-4.915219780699074
-4.512288376251376
-4.769097846292036
-4.476318966130611
-4.276046802339485
-4.631518927303068
-4.615297238412194
-4.7331880706245935
-4.662253156618643
-4.866584978287999
-4.699650977299382
-4.2846950497688905
-4.677601160535204
-4.610638866715865
-4.541555392379176
-4.83865973735995
-4.830099376988439
-4.809342027476476
-4.695976395268917
-4.472629587245537
-4.82792669805263
-4.678836228508509
-4.927764875902511
-4.686113107028943
-5.098848478187711
-4.370665132680647
-4.822370590905312
-4.903662319661491
-4.6536024504973845
-4.738254048726765
-4.757806773340921
-4.692859399847364
-4.663608476975334
-4.950776309402383
-4.547172206863535
-4.564283003432164
-4.818716974810834
-4.735980295204028
-4.932583867232115
-4.785861296756981
-4.316358798715598
-4.888995820423264
-4.5845792811663415
-4.763433824924087
-4.774352830742518
-4.868209771271847
-4.901355083226056
-4.820698188706481
-4.5125239636344405
-4.960379289230292
-4.880720623603286
-4.66075018064027
-5.050005558687099
-4.918637272968627
-4.6919593845184755
-5.014145448595101
-4.633135628955542
-4.608481297559082
-4.774777156252965
-5.077949709190676
-4.743299060892949
-4.785296646996925
-4.516429260367751
-4.515916779578481
-4.6737028375460605
