frac_misaligned_amplitude_larger
0.2774
0.404
0.8746
0.26
0.323
0.3982
0.8998
0.1532
0.3372
0.402
0.4642
0.3876
0.488
0.4324
0.1232
0.3298
0.7526
0.389
0.4058
0.3388
0.3752
0.491
0.3036
0.2674
0.5246
0.5298
0.4666
0.4258
0.151
0.2792
0.3428
0.3824
0.2906
0.3636
0.2904
0.4328
0.3894
0.343
0.2876
0.5522
0.4136
0.6002
0.7428
0.1234
0.3708
0.284
0.4758
0.4094
0.3778
0.2324
0.3106
0.3782
0.4664
0.4714
0.1952
0.5026
0.3032
0.3968
0.4866
0.8356
0.3352
0.7016
0.356
0.5838
0.5942
0.3604
0.4256
0.4018
0.2322
0.4086
0.211
0.0272
0.22
0.2824
0.164
0.6892
0.3332
0.3572
0.3106
0.4114
0.3534
0.6466
0.4154
0.3928
0.2682
0.4074
0.2594
0.1116
0.3412
0.3934
0.35
0.7658
0.3162
0.4304
0.0714
0.3686
0.3704
0.2808
0.2622
0.1144
0.5498
0.0836
0.1264
0.3888
0.4802
0.6128
0.4416
0.1894
0.7268
0.477
0.4812
0.6028
0.2714
0.5186
0.5402
0.2776
0.4332
0.41
0.7336
0.5192
0.2752
0.4878
0.673
0.5644
0.4534
0.212
0.2074
0.3514
0.4482
0.3256
0.3578
0.387
0.3268
0.6604
0.4448
0.3516
0.3252
0.5094
0.484
0.5318
0.3702
0.5368
0.5274
0.439
0.5354
0.4656
0.3348
0.5182
0.4464
0.3992
0.439
0.2864
0.4546
0.018
0.5082
0.4774
0.3546
0.2998
0.2762
0.2316
0.2106
0.1542
0.5442
0.5884
0.4092
0.4358
0.3674
0.6448
0.457
0.4192
0.4834
0.6786
0.434
0.4324
0.2848
0.4288
0.498
0.8028
0.3364
0.2246
0.4876
0.47
0.4922
0.3188
0.308
0.491
0.3256
0.6526
0.394
0.3762
0.327
0.5216
0.4208
0.4694
0.4472
0.4414
0.686
0.376
0.3852
0.3648
0.3776
0.6764
0.326
0.293
0.5774
0.4424
0.4012
0.2316
0.496
0.3566
0.4556
0.524
0.4944
0.1862
0.4802
0.3276
0.4132
0.4108
0.1976
0.6958
0.1788
0.4654
0.2366
0.3212
0.4112
0.2652
0.4072
0.216
0.2836
0.3934
0.1706
0.7132
0.228
0.8818
0.3548
0.35
0.6452
0.4628
0.4988
0.4588
0.5076
0.4564
0.3354
0.4302
0.4818
0.3566
0.4722
0.3234
0.3796
0.733
0.4206
0.4098
0.2726
0.394
0.3512
0.5286
0.1074
0.2402
0.0746
0.346
0.349
0.4038
0.2022
0.4464
0.481
0.564
0.324
0.3472
0.6608
0.4358
0.5098
0.3232
0.3274
0.3204
0.3774
0.3224
0.2352
0.3772
0.2046
0.3784
0.5956
0.4162
0.2
0.4206
0.1314
0.2404
0.498
0.6366
0.2236
0.3878
0.3448
0.338
0.2262
0.4262
0.9622
0.3226
0.4384
0.3282
0.3722
0.333
0.3636
0.1852
0.3638
0.3234
0.49
0.318
0.3612
0.4066
0.3858
0.4096
0.331
0.3642
0.4304
0.5782
0.1716
0.72
0.5478
0.5546
0.313
0.4404
0.2836
0.7352
0.4476
0.4466
0.4892
0.2894
0.2326
0.2886
0.3912
0.518
0.3194
0.0832
0.5404
0.4028
0.3404
0.343
0.4426
0.5128
0.1738
0.6858
0.3706
0.4778
0.3154
0.203
0.3002
0.5746
0.555
0.3816
0.4572
0.2634
0.323
0.2782
0.4194
0.611
0.534
0.5318
0.6354
0.2044
0.4154
0.4466
0.1892
0.5172
0.3748
0.6872
0.4868
0.459
0.8992
0.2446
0.2638
0.3134
0.5438
0.5914
0.8438
0.3434
0.3264
0.399
0.4006
0.4864
0.3302
0.4692
0.2596
0.56
0.365
0.5078
0.3796
0.4026
0.113
0.3428
0.4306
0.3862
0.9082
0.423
0.1788
0.2926
0.407
0.3716
0.4252
0.3006
0.4378
0.3696
0.361
0.3816
0.4674
0.3544
0.8992
0.3632
0.6606
0.4242
0.3578
0.3424
0.3646
0.347
0.4594
0.3492
0.2916
0.2346
0.374
0.3214
0.6522
0.2632
0.2688
0.3938
0.1246
0.3282
0.4676
0.4566
0.5988
0.589
0.618
0.297
0.314
0.305
0.5002
0.3266
0.481
0.4802
0.4786
0.4038
0.4358
0.6
0.5072
0.6126
0.1316
