gene	bin_0	bin_1	bin_2	bin_3
Gap43	0.18178178	-0.36690575	0.25986558	0.2278177
Hdlbp	3.439776	3.4449666	3.450921	3.5249145
Cox20	3.1860578	3.3374069	3.3195992	3.310454
Tmem205	3.1552756	3.085454	3.0352511	3.1766953
Ift122	2.31353	2.2968009	2.597178	2.515768
Fam13c	3.2928927	3.3804686	2.8988914	3.3309882
Eid1	3.3976493	3.4452362	3.5297713	3.2976735
Malt1	2.628885	2.8203378	2.816005	2.9070225
Iqgap1	3.4006152	3.4923592	3.5648372	3.5150719
Gm44946	0.3770173	0.59011996	0.67083144	0.64385265
Pard6b	0.3289217	0.3809713	0.53650415	0.5295589
Gm46633	0.18450727	0.21048504	-0.19282012	0.23905756
Hnrnpll	2.846153	2.7491593	2.985219	2.968743
Helb	2.2899284	2.3636734	2.6150935	2.5206711
Ccdc152	1.6979829	1.6731427	1.8106282	1.7072941
Got1	2.188267	2.3725939	2.5736475	2.4195209
Vmn1r90	0.27474782	0.29359832	0.5351214	0.4523166
Phkg1	2.9712012	3.0012162	3.1660044	2.1639202
Ankrd10	3.0103443	2.87582	3.2082005	3.171039
Mcmdc2	0.6590818	0.853086	1.0789639	0.91637504
Serpinb6b	3.192521	2.8264413	3.3246577	3.3521037
Msmp	0.37862357	0.49272862	0.7924959	0.6148977
Rmrp	1.3703122	1.5158889	1.7850056	1.6371946
Xlr4a	-1.6537055	0.49659142	0.56051904	0.7764193
Wdr13	2.6722054	2.8594625	2.923985	2.8201983
Sord	2.9210289	2.559521	3.1970255	3.04206
Gm42699	0.47970256	0.88274646	0.78907436	0.8044236
Pawr	3.409562	3.4101164	3.2104862	3.4696512
Fgf2os	1.3601314	1.389761	1.7553483	1.4992005
Dmd	3.5198596	3.5595267	3.5943816	3.5718238
Tsga10	2.701967	2.8392487	2.7904668	2.8492064
Rerg	0.19200322	-0.1178849	0.27678818	0.22425999
Nthl1	2.687625	2.6936474	2.7404213	2.8279376
Rarres1	2.5209644	2.524904	2.7598162	2.5756226
Rbm44	1.5098108	1.3104588	1.772212	1.5736319
Pcnx3	2.6010444	2.7046938	2.885951	2.6956384
Trappc4	3.0542233	3.1307292	3.0979302	3.2528095
Gm34829	0.5607605	0.63423884	0.7276593	0.69323033
Olfr172	0.36444798	0.15576297	0.45157087	0.30551627
Mtcp1	1.7915615	1.792301	2.217114	2.0689914
Rrp9	2.4449482	2.5051663	2.889332	2.7427952
Tert	0.8314282	0.7687848	0.94499326	0.8848449
Kat14	2.3107147	2.469713	2.6626453	2.199663
Col6a2	3.285811	3.435071	3.511669	3.2794685
Sars	3.1463385	3.1119723	3.2762663	3.228718
Tsc22d3	2.0633557	1.2911392	2.7965553	2.7922213
Chd8	2.9509609	3.152449	3.1394823	3.1838598
Gm17399	-0.60266703	0.31470767	0.40352035	0.3450454
Map3k19	1.0905381	1.1112821	1.3841592	1.1227251
Cep104	2.5329602	2.7358377	2.9394135	2.8626294
Dbt	2.974034	2.9364316	2.9222496	3.0779474
Chchd5	2.610203	2.6667712	2.8003812	2.6640046
4930581F22Rik	2.215542	2.1947997	2.5123389	2.31289
Ric8b	2.5433083	2.6943738	2.7562225	2.7562706
Orc2	2.7852435	2.7535188	3.0399742	2.7865064
Zfp385b	2.3530035	2.3504112	2.6276865	2.579463
Hist1h2bh	0.7309291	1.1251092	1.2050307	0.8902803
Ppp4r1	2.3761914	2.6041462	2.8468242	2.7734644
1700047M11Rik	0.17902616	0.19775337	0.08177789	0.23082222
Dazap1	2.9853158	2.741512	3.1773798	3.1603782
Gm47767	1.8690448	1.9941448	2.3834429	1.8827319
C1galt1	2.9484718	3.1585872	3.3176286	3.1962626
Gm11808	2.7502675	2.8103838	3.0440803	2.7380705
Racgap1	0.71208096	1.0120087	1.1572734	1.0210562
Ska1	0.17343935	0.21022275	-0.24737966	0.23586471
Aktip	3.0759976	2.8986351	3.1177905	3.261506
Dact1	2.3723147	2.3328588	2.3665483	2.5835726
Gm50336	0.4292941	0.32165787	0.34883165	0.4916448
Pik3r1	3.0165389	3.0662835	2.9110873	3.2363605
CT868723.1	0.31818992	0.032668915	0.32730058	0.32651025
Abhd6	2.4440155	2.1777556	2.7673955	2.6040118
Zfp993	1.4022698	1.3836758	1.7513298	1.4180995
Tnpo1	2.8985426	2.9687433	3.2661161	3.1232398
Pigo	1.6633902	1.7020814	1.8846304	1.8730652
Csrnp2	1.6184882	1.518286	1.949976	1.6089945
Marc2	3.275475	3.2473695	3.3812053	3.284456
Nedd9	2.7746067	3.050259	3.199858	3.2965653
Dhrs9	1.236156	1.4365709	1.5892979	1.4579623
Art3	2.9319003	2.2574768	2.916568	2.9904735
Rab5b	3.0926523	3.1136394	3.2723417	3.1443095
Klhl15	2.283389	2.27689	2.480747	2.4208057
Pros1	3.0131366	3.0188055	3.096892	3.0898788
Nat2	1.866741	1.8181429	2.0755746	1.9275558
3010003L21Rik	1.4419723	1.4759051	1.7669232	1.700629
Gm29237	0.6601358	0.54854375	0.8097041	0.3738426
Gm17191	0.41349614	0.30253017	0.56384957	0.46818364
Mrpl53	3.144361	3.1525939	3.376229	3.2827299
Wdr59	2.1684763	2.1730409	2.2146876	2.258867
Gm19792	0.35952616	-0.24843049	0.43930086	0.33738503
Gm21269	-0.3242144	0.44668278	0.57264125	0.49453
0610025J13Rik	0.47095752	-0.016586699	0.53818417	0.46462888
F2rl1	0.7304212	1.0704983	1.0319692	0.7261524
Cdo1	3.194883	2.4666402	3.4192483	3.3489892
Fam25c	1.7104012	1.8352233	2.1388218	1.9418695
Gm20743	0.49187723	0.573051	0.8700538	0.86886674
Mamstr	1.9395365	1.9837103	2.2072227	1.4963769
Exph5	0.19153862	-0.5506618	0.267072	0.23570947
Lrrn2	0.6956919	0.70178884	0.9744977	0.66065544
Slc38a10	2.9443495	2.9056835	3.096798	2.985813
Ankk1	0.17970514	-0.22172807	0.2811044	0.23567472
Gm37637	0.7247213	0.7881033	0.98620963	1.0196075
Gm33195	0.62700814	0.5506749	0.7692661	0.44258916
Gm33280	0.16348317	0.34150133	0.45046815	0.44931662
Skil	2.8757873	3.369386	3.2297986	3.4051745
Ttc25	0.39175338	0.76581466	0.9467402	0.7835906
Fnbp1l	2.6481571	2.4992146	2.8955865	2.81329
Cntd1	0.79713327	0.809389	0.69151086	0.37398055
Zdhhc20	2.981643	3.135041	3.2390208	2.97731
Gm15706	1.4663076	1.7246771	1.7994558	1.6243196
Sdf2l1	2.3308287	2.4128876	1.3471993	2.4227364
Gm49970	0.943566	1.0496817	1.2630044	1.0492717
Yif1b	3.1975884	3.1773696	3.2939024	2.9816267
Ecsit	2.7147162	2.6468627	3.0183506	2.844856
Gm11008	0.076278396	0.5606761	0.72901595	0.6914856
Taf6l	2.0631242	2.066291	2.2284112	2.1764464
Slc35f6	2.406103	2.4616175	2.6054454	2.6351838
Rp9	3.2716525	3.2773201	3.3753347	3.2841356
Znhit1	3.1151886	3.1731462	3.1556532	3.1461346
Smo	2.9451158	2.9246938	3.2338662	3.077777
Haus4	1.8703564	1.9348903	2.0096285	2.0774887
Tyw1	2.5850983	2.6353114	2.7951734	2.6940048
Ogg1	2.227677	2.2496853	2.4539485	2.3067772
