gene	bin_0	bin_1	bin_2	bin_3
Gap43	-0.035741847	0.21676031	-0.0913199	-0.058846194
Hdlbp	3.418924	3.406943	3.4021592	3.5432842
Cox20	3.112645	3.4137743	3.297165	3.3035326
Tmem205	3.2875316	2.999129	2.8907535	3.2086904
Ift122	2.40222	2.0291533	2.5560362	2.4513233
Fam13c	3.2334259	3.3623493	2.5904996	3.627577
Eid1	3.3137798	3.5532963	3.584505	3.1282125
Malt1	2.3948996	2.7429187	2.6604886	3.114242
Iqgap1	3.2763393	3.5054898	3.5925105	3.4851444
Gm44946	0.6274703	0.31033728	0.53540164	0.208992
Pard6b	0.33149537	0.31802523	0.27866	0.10940027
Gm46633	-0.03425172	-0.055664107	0.31353056	-0.06475505
Hnrnpll	2.892266	2.6179833	2.9435518	2.9439232
Helb	2.4556315	2.157583	2.5691185	2.3595939
Ccdc152	1.3078766	1.587331	1.7820306	1.627712
Got1	2.3183343	2.1590633	2.4898164	2.3016105
Vmn1r90	0.35586265	0.7345335	0.013692136	-0.36548653
Phkg1	3.043142	3.1094654	3.271467	1.6037686
Ankrd10	2.9894094	2.696326	3.2417412	3.2016885
Mcmdc2	0.83875203	0.7107492	0.8212842	0.4280231
Serpinb6b	3.1368124	2.509305	3.247426	3.534369
Msmp	0.1813852	0.8348036	0.622045	-0.19661042
Rmrp	1.4480468	1.4535426	1.6861004	1.3302908
Xlr4a	0.72536385	-1.0003321	-1.3422545	-0.431145
Wdr13	2.5360599	2.9140217	2.9335294	2.7429695
Sord	2.9233515	2.1507745	3.3334692	2.9963899
Gm42699	0.8208303	0.517047	-0.24799441	1.0330352
Pawr	3.4642806	3.481992	3.0222335	3.548667
Fgf2os	1.225771	1.4265783	1.6071718	1.248635
Dmd	3.552974	3.5656676	3.6110616	3.506559
Tsga10	2.6173215	2.8524847	2.6095972	2.911619
Rerg	-0.037019268	0.33626884	-0.07574288	-0.05388085
Nthl1	2.644763	2.6517923	2.6394725	2.8684409
Rarres1	2.3697743	2.6172557	2.6811235	2.4562693
Rbm44	1.172243	1.2238759	1.6097959	1.6647805
Pcnx3	2.4952502	2.644332	2.9247127	2.5905154
Trappc4	3.025463	3.097359	2.981609	3.2827623
Gm34829	0.17795074	0.71677077	0.8137952	0.2746729
Olfr172	-0.17877182	0.3922323	0.33549708	0.34126925
Mtcp1	1.8454937	1.834506	2.0307786	1.8249959
Rrp9	2.1542127	2.294636	3.0597816	2.696675
Tert	0.9762006	-0.373168	1.1781315	0.4956447
Kat14	2.3554099	2.4129374	2.739797	1.7709205
Col6a2	3.1948578	3.4729607	3.56076	3.087567
Sars	3.1598792	2.9941607	3.2755706	3.2401283
Tsc22d3	1.5350009	-0.48268464	3.1736326	2.8337495
Chd8	2.7900987	3.1566067	3.0978992	3.2136962
