gene	log_min	log_max
Ccdc150	-16.276798	-12.822921
Gtf3c3	-13.098745	-9.644867
Pgap1	-14.197358	-10.74348
Ankrd44	-12.875602	-9.421723
Sf3b1	-10.456717	-7.0028386
Coq10b	-11.549412	-8.095533
Hspd1	-10.755339	-7.3014607
Hspe1	-10.100932	-6.647054
Mob4	-11.067313	-7.6134353
Rftn2	-11.456518	-8.00264
Gm10561	-13.386428	-9.932549
Mars2	-14.330889	-10.87701
Plcl1	-12.944594	-9.490716
Satb2	-16.276798	-12.822921
9130024F11Rik	-16.276798	-12.822921
1700066M21Rik	-15.178187	-11.724309
Tyw5	-13.386428	-9.932549
Maip1	-12.306507	-8.852629
Spats2l	-11.603971	-8.150092
Kctd18	-13.568749	-10.114871
Sgo2a	-14.330889	-10.87701
Aox1	-13.0187025	-9.564824
Aox3	-13.637742	-10.183864
Bzw1	-10.892304	-7.4384265
Clk1	-10.892304	-7.4384265
Ppil3	-12.405599	-8.95172
Nif3l1	-13.386428	-9.932549
Orc2	-12.69328	-9.239402
Fam126b	-11.87008	-8.416202
Ndufb3	-10.034576	-6.5806985
Cflar	-11.313954	-7.8600764
Casp8	-12.875602	-9.421723
Trak2	-11.920091	-8.466212
Stradb	-13.281067	-9.8271885
Tmem237	-12.287815	-8.833937
G730003C15Rik	-15.5836525	-12.129774
Als2	-14.330889	-10.87701
Fzd7	-12.117916	-8.664038
Gm973	-15.5836525	-12.129774
Sumo1	-10.606918	-7.1530404
Nop58	-11.722922	-8.269044
Bmpr2	-11.117744	-7.6638665
Fam117b	-12.721452	-9.267573
Ica1l	-16.276798	-12.822921
Wdr12	-12.665881	-9.212003
Carf	-13.974215	-10.520336
Nbeal1	-10.656399	-7.202521
Cyp20a1	-12.0001335	-8.546255
Abi2	-12.49261	-9.038732
Raph1	-11.77699	-8.323112
Pard3b	-12.102412	-8.648534
Nrp2	-13.098745	-9.644867
Ino80d	-12.117916	-8.664038
Ino80dos	-15.178187	-11.724309
Gm20342	-13.974215	-10.520336
Ndufs1	-11.9073515	-8.453473
Eef1b2	-9.014171	-5.5602927
Gpr1	-16.276798	-12.822921
Zdbf2	-16.276798	-12.822921
Adam23	-14.890505	-11.436626
Fastkd2	-14.079575	-10.625696
Klf7	-10.843078	-7.3891997
Creb1	-12.102412	-8.648534
Mettl21a	-12.53913	-9.085252
2810408I11Rik	-14.079575	-10.625696
Ccnyl1	-13.637742	-10.183864
Fzd5	-13.057923	-9.604045
Plekhm3	-13.33236	-9.878482
Akr1cl	-16.276798	-12.822921
Crygd	-16.276798	-12.822921
Idh1	-11.671629	-8.217751
Pikfyve	-12.909504	-9.455626
Map2	-13.791893	-10.338015
Rpe	-12.811064	-9.357185
Kansl1l	-12.665881	-9.212003
Acadl	-11.335157	-7.8812795
Myl1	-16.276798	-12.822921
Lancl1	-12.0001335	-8.546255
Erbb4	-13.878904	-10.425026
Ikzf2	-13.33236	-9.878482
Bard1	-16.276798	-12.822921
Atic	-12.384979	-8.931101
Fn1	-9.091413	-5.6375346
Apol7d	-15.5836525	-12.129774
Mreg	-16.276798	-12.822921
Pecr	-12.909504	-9.455626
Tmem169	-15.5836525	-12.129774
Xrcc5	-12.980963	-9.527084
Smarcal1	-13.443586	-9.989708
Rpl37a	-7.551454	-4.0975766
Igfbp2	-12.842813	-9.388934
Igfbp5	-9.037584	-5.5837064
Tns1	-9.307949	-5.854071
Rufy4	-16.276798	-12.822921
Arpc2	-9.337545	-5.8836675
Aamp	-11.089414	-7.6355357
Pnkd	-10.7008505	-7.2469726
Tmbim1	-11.622839	-8.168961
Gm29358	-16.276798	-12.822921
Catip	-14.890505	-11.436626
Slc11a1	-12.811064	-9.357185
Ctdsp1	-11.540601	-8.086722
Usp37	-13.281067	-9.8271885
Cnot9	-13.71185	-10.257972
Plcd4	-16.276798	-12.822921
Zfp142	-13.33236	-9.878482
Bcs1l	-13.386428	-9.932549
Rnf25	-13.098745	-9.644867
Stk36	-16.276798	-12.822921
Ttll4	-13.71185	-10.257972
Cyp27a1	-12.875602	-9.421723
Wnt6	-14.48504	-11.031161
Ihh	-15.178187	-11.724309
Nhej1	-13.71185	-10.257972
Slc23a3	-16.276798	-12.822921
Cnppd1	-12.426652	-8.972774
Retreg2	-12.182455	-8.728577
Zfand2b	-12.364777	-8.910898
Abcb6	-14.48504	-11.031161
Atg9a	-12.980963	-9.527084
Ankzf1	-13.637742	-10.183864
Glb1l	-13.637742	-10.183864
Stk16	-11.5583	-8.104422
Tuba4a	-14.079575	-10.625696
Dnajb2	-12.233748	-8.77987
Ptprn	-14.079575	-10.625696
Dnpep	-11.712451	-8.258573
Des	-11.661679	-8.207801
Speg	-11.393997	-7.9401193
Gmppa	-11.9593115	-8.505433
Chpf	-11.183049	-7.7291713
Obsl1	-13.098745	-9.644867
Tmem198	-15.178187	-11.724309
Inha	-14.890505	-11.436626
Stk11ip	-15.178187	-11.724309
Slc4a3	-12.344974	-8.891095
Epha4	-12.875602	-9.421723
Gm28386	-16.276798	-12.822921
Farsb	-12.665881	-9.212003
Acsl3	-13.281067	-9.8271885
Utp14b	-14.079575	-10.625696
Kcne4	-13.057923	-9.604045
Wdfy1	-12.269466	-8.815588
Mrpl44	-12.811064	-9.357185
Serpine2	-9.369043	-5.915166
Fam124b	-16.276798	-12.822921
Cul3	-11.61336	-8.159482
Dock10	-12.58792	-9.134042
Irs1	-12.721452	-9.267573
Rhbdd1	-13.637742	-10.183864
Col4a4	-11.549412	-8.095533
Col4a3	-12.057292	-8.603414
C430014B12Rik	-14.890505	-11.436626
Mff	-11.464615	-8.010736
Agfg1	-11.799462	-8.345584
A030005L19Rik	-16.276798	-12.822921
Sphkap	-13.50421	-10.050332
Pid1	-11.364144	-7.9102664
Dner	-15.178187	-11.724309
Trip12	-11.506115	-8.052237
Fbxo36	-13.71185	-10.257972
A530032D15Rik	-16.276798	-12.822921
Sp110	-12.842813	-9.388934
Gm16094	-16.276798	-12.822921
Sp140	-12.563228	-9.109349
Sp100	-13.281067	-9.8271885
A630001G21Rik	-14.48504	-11.031161
Cab39	-11.220553	-7.7666755
Itm2c	-10.18549	-6.7316117
Psmd1	-11.040358	-7.5864797
Htr2b	-15.178187	-11.724309
Armc9	-14.330889	-10.87701
Ncl	-9.856805	-6.402927
C130036L24Rik	-14.48504	-11.031161
Ptma	-8.282504	-4.8286266
Pde6d	-11.88235	-8.428472
Cops7b	-13.443586	-9.989708
Nppc	-15.5836525	-12.129774
Dis3l2	-13.878904	-10.425026
Gm29055	-16.276798	-12.822921
Eif4e2	-11.733504	-8.279626
Efhd1	-10.739465	-7.285587
Gigyf2	-12.028304	-8.574426
Snorc	-14.48504	-11.031161
Ngef	-13.878904	-10.425026
Neu2	-15.5836525	-12.129774
Inpp5d	-16.276798	-12.822921
Atg16l1	-12.944594	-9.490716
Sag	-15.5836525	-12.129774
Dgkd	-12.665881	-9.212003
Usp40	-13.141305	-9.687427
Dnajb3	-16.276798	-12.822921
Hjurp	-12.042693	-8.588815
Arl4c	-15.5836525	-12.129774
Sh3bp4	-13.141305	-9.687427
Agap1	-12.149665	-8.695786
Iqca	-16.276798	-12.822921
Ackr3	-10.751347	-7.2974687
Cops8	-11.52321	-8.069331
Col6a3	-10.203754	-6.7498765
Mlph	-14.890505	-11.436626
Rab17	-14.197358	-10.74348
Lrrfip1	-10.026824	-6.572946
Rbm44	-15.178187	-11.724309
Ramp1	-9.321206	-5.8673286
Ube2f	-12.057292	-8.603414
Scly	-14.079575	-10.625696
Gm17090	-16.276798	-12.822921
Klhl30	-12.980963	-9.527084
Ilkap	-11.371525	-7.917647
Hes6	-12.639214	-9.185335
Per2	-12.306507	-8.852629
Traf3ip1	-13.791893	-10.338015
Asb1	-13.50421	-10.050332
Gm29100	-16.276798	-12.822921
Twist2	-12.182455	-8.728577
Gm29101	-15.178187	-11.724309
Hdac4	-12.426652	-8.972774
Ndufa10	-10.998685	-7.544807
Cops9	-10.143401	-6.689523
Otos	-16.276798	-12.822921
Gpc1	-14.197358	-10.74348
Ankmy1	-16.276798	-12.822921
Dusp28	-13.141305	-9.687427
5033417F24Rik	-16.276798	-12.822921
Rnpepl1	-12.087145	-8.633266
9430060I03Rik	-14.890505	-11.436626
Capn10	-13.791893	-10.338015
Gpr35	-15.178187	-11.724309
Kif1a	-13.974215	-10.520336
Sned1	-12.087145	-8.633266
Mterf4	-13.50421	-10.050332
Gm28535	-16.276798	-12.822921
Pask	-16.276798	-12.822921
Ppp1r7	-12.087145	-8.633266
Hdlbp	-10.416013	-6.962135
Sept2	-13.141305	-9.687427
Farp2	-13.974215	-10.520336
Stk25	-11.857959	-8.40408
Bok	-12.448158	-8.99428
Thap4	-13.386428	-9.932549
Atg4b	-12.721452	-9.267573
Dtymk	-11.286366	-7.8324885
Ing5	-12.344974	-8.891095
D2hgdh	-13.974215	-10.520336
Gal3st2	-15.5836525	-12.129774
Fam174a	-11.272853	-7.818975
St8sia4	-16.276798	-12.822921
D1Ertd622e	-12.721452	-9.267573
Ppip5k2	-13.057923	-9.604045
Gin1	-13.0187025	-9.564824
Pam	-9.04046	-5.586582
B230216N24Rik	-13.568749	-10.114871
Gm7967	-16.276798	-12.822921
Cntnap5b	-16.276798	-12.822921
Rnf152	-13.281067	-9.8271885
Gm17634	-16.276798	-12.822921
Pign	-13.637742	-10.183864
Gm28404	-16.276798	-12.822921
Relch	-12.875602	-9.421723
Tnfrsf11a	-12.944594	-9.490716
Zcchc2	-13.791893	-10.338015
Phlpp1	-13.568749	-10.114871
Bcl2	-11.328039	-7.8741612
Kdsr	-11.9073515	-8.453473
Vps4b	-11.810891	-8.357013
Serpinb11	-16.276798	-12.822921
Serpinb8	-13.568749	-10.114871
Cdh19	-14.330889	-10.87701
Dsel	-11.799462	-8.345584
Tsn	-10.486839	-7.0329614
Nifk	-12.639214	-9.185335
Gm28867	-16.276798	-12.822921
Clasp1	-12.216356	-8.762478
2900060B14Rik	-13.974215	-10.520336
Tfcp2l1	-16.276798	-12.822921
Gli2	-14.890505	-11.436626
Inhbb	-14.330889	-10.87701
