gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Xkr4	0.47	0.16	0.16	0.7	0.9	-34.58837	-32.99748	-34.457436	-33.099297	0.0	-0.6466969	-12.539684865132287	4.515573417552706	0.0330188679245283	7
Gm19938	0.4599999999999999	0.3	0.3	0.61	1.0	-24.902426	-23.740854	-23.750116	-25.039154	0.0	0.05938034	-12.921459952043458	4.892563939317209	0.02830188679245283	6
Gm37323	0.4499999999999999	0.37	0.37	0.47	1.0	-5.4186225	-5.0734873	-5.8300505	-4.7117767	0.0	-0.3069792	-14.643257177531758	4.735096452553387	0.0047169811320754715	1
Mrpl15	0.4499999999999999	0.4399999999999999	0.4399999999999999	0.56	1.0	-191.29048	-188.43913	-190.25371	-189.20576	0.0	-0.90538096	-9.776864888753083	4.507294354716544	0.36792452830188677	78
Lypla1	0.3	0.4399999999999999	0.3	0.58	1.0	-127.12241	-125.30475	-127.08645	-125.21924	0.0	-0.82653856	-10.62715479249503	6.0012444150150035	0.2358490566037736	50
Tcea1	0.49	0.43	0.43	0.64	1.0	-293.82343	-268.8985	-286.7392	-275.45587	0.0	-7.9769273	-8.927268394924472	2.384344721659698	0.6226415094339622	132
Atp6v1h	0.43	0.4499999999999999	0.43	0.59	1.0	-147.47636	-142.41954	-147.49353	-142.17924	0.0	-2.3005097	-10.394328284472282	5.3420581287694535	0.24528301886792453	52
Rb1cc1	0.43	0.31	0.31	0.6	1.0	-214.16483	-202.08653	-210.39175	-204.8754	0.0	-4.0343475	-9.68932758549713	4.883577996024384	0.41037735849056606	87
4732440D04Rik	0.3299999999999999	0.36	0.3299999999999999	0.59	1.0	-32.68064	-31.373901	-33.090393	-31.09753	0.0	-0.6875363	-12.824899291202996	1.0586115559368663	0.0330188679245283	7
Pcmtd1	0.4499999999999999	0.4399999999999999	0.4399999999999999	0.5	1.0	-249.65762	-246.56177	-248.90323	-248.44804	0.0	-0.5253137	-9.238400330340564	4.778866050158836	0.4811320754716981	102
Sntg1	0.4	0.27	0.27	0.45	1.0	-9.247749	-9.966651	-9.85036	-9.346436	0.16176212	0.04285888	-14.016287231697588	4.876895391629658	0.0047169811320754715	1
Rrs1	0.45	0.36	0.36	0.6	1.0	-117.38676	-113.59386	-116.82772	-114.22595	0.0	-1.37272	-10.619948517761344	1.5643638127410808	0.19339622641509435	41
Adhfe1	0.4599999999999999	0.25	0.25	0.53	1.0	-32.250248	-30.89185	-31.931665	-31.122213	0.0	-0.4898992	-12.486146935401504	1.5371011964649233	0.0330188679245283	7
2610203C22Rik	0.24	0.3299999999999999	0.24	0.61	1.0	-23.602295	-23.107494	-23.661016	-23.144375	0.0	-0.19887216	-13.164005648897362	5.621547448025982	0.02358490566037736	5
Mybl1	0.25	0.43	0.25	0.6	1.0	-24.727655	-24.68024	-25.000696	-24.713415	0.0	-0.0061844685	-12.905673336038312	3.1457995189651133	0.02358490566037736	5
Vcpip1	0.4599999999999999	0.32	0.32	0.59	1.0	-117.54875	-114.46307	-118.05904	-114.40633	0.0	-1.3647381	-10.584293963020684	1.1995958572559076	0.19339622641509435	41
Sgk3	0.47	0.44	0.44	0.64	1.0	-85.914986	-80.587296	-85.30447	-80.81991	0.0	-2.212764	-11.138827371315603	5.8435777594415725	0.12735849056603774	27
Mcmdc2	0.17	0.29	0.17	0.61	1.0	-13.614958	-13.513876	-13.583545	-13.555049	0.0	-0.02601809	-13.52173542918159	2.3442761565984753	0.014150943396226415	3
Snhg6	0.27	0.5	0.27	0.57	1.0	-140.88599	-139.37756	-141.27249	-139.23093	0.0	-0.7187833	-10.360745225818297	3.244682801905524	0.2358490566037736	50
Tcf24	0.42	0.23	0.23	0.6	1.0	-7.748952	-9.91922	-8.75487	-8.90183	0.53650033	0.50068843	-14.046892720241368	1.5797145475967538	0.0047169811320754715	1
Cops5	0.4499999999999999	0.3199999999999999	0.3199999999999999	0.57	1.0	-178.57045	-169.48784	-177.28134	-171.99875	0.0	-2.8540535	-10.061358066987992	4.899194477344819	0.32075471698113206	68
Cspp1	0.5	0.48	0.48	0.65	1.0	-96.121025	-94.636284	-96.191795	-94.933624	0.0	-0.5156816	-11.005095463975396	5.124977071334832	0.14622641509433962	31
Arfgef1	0.37	0.16	0.16	0.73	0.8099999999999999	-122.924904	-118.811584	-120.442955	-121.63977	0.0	-0.55812633	-10.42581713529021	1.5693416369311208	0.2169811320754717	46
Prex2	0.18	0.2099999999999999	0.18	0.6	1.0	-87.426865	-88.14317	-87.31588	-88.948044	1.0	0.6606397	-11.294642200357481	3.872619750321563	0.1179245283018868	25
Sulf1	0.38	0.4	0.38	0.58	1.0	-204.43149	-201.038	-204.11362	-201.53525	0.0	-1.2578211	-9.567746082041694	5.83863036363251	0.3443396226415094	73
Slco5a1	0.25	0.48	0.25	0.59	1.0	-5.5887337	-5.552265	-5.402643	-5.775512	0.0	0.08111689	-14.583777681039482	0.06921244450044473	0.0047169811320754715	1
Ncoa2	0.36	0.39	0.36	0.54	1.0	-87.05884	-81.94042	-86.68799	-81.72588	0.0	-2.3160727	-11.275255663586593	5.399660705845991	0.1179245283018868	25
Tram1	0.35	0.2099999999999999	0.2099999999999999	0.62	1.0	-247.9833	-243.61263	-247.08855	-244.28946	0.0	-1.6042176	-9.407358367045093	4.574992483090384	0.42924528301886794	91
Lactb2	0.39	0.36	0.36	0.55	1.0	-89.67976	-86.97031	-89.48163	-86.51394	0.0	-1.3749002	-11.182786417706954	0.4881106562939159	0.13679245283018868	29
Eya1	0.39	0.4599999999999999	0.39	0.54	1.0	-6.286409	-6.079986	-6.150294	-6.1781425	0.0	-0.047019478	-14.669397501891307	2.9819141175341217	0.0047169811320754715	1
Gm9947	0.23	0.39	0.23	0.6	1.0	-14.053057	-14.056761	-13.928805	-14.161041	1.0	0.04689709	-13.93462486604403	3.0477406949698485	0.009433962264150943	2
Msc	0.17	0.36	0.17	0.62	1.0	-10.62745	-11.930429	-10.853125	-11.481568	0.82680106	0.37093887	-13.969167841246728	0.15416313686572192	0.009433962264150943	2
Kcnb2	0.28	0.44	0.28	0.64	1.0	-6.9545393	-7.425814	-6.8084083	-7.477131	1.0	0.22695865	-14.573310460407452	0.22599223761471787	0.0047169811320754715	1
Terf1	0.43	0.23	0.23	0.45	1.0	-85.84709	-85.80522	-86.80997	-84.3125	0.0	-0.6664647	-11.37303737996016	1.7318956196681663	0.1320754716981132	28
Sbspon	0.17	0.29	0.17	0.69	0.93	-25.84649	-27.069744	-25.278666	-27.50285	1.0	0.7193474	-12.970289618320788	0.670209673736962	0.02830188679245283	6
Rpl7	0.37	0.4599999999999999	0.37	0.54	1.0	-621.9128	-596.8294	-609.2523	-609.507	0.0	-5.387754	-6.596616009698739	3.3558725830874683	0.9386792452830188	199
Rdh10	0.49	0.3299999999999999	0.3299999999999999	0.64	1.0	-51.856873	-49.010376	-51.390068	-49.27695	0.0	-1.1204457	-12.105094622739218	4.576799197868	0.06132075471698113	13
Stau2	0.3	0.49	0.3	0.54	1.0	-57.07498	-55.164772	-56.918682	-55.262535	0.0	-0.78713554	-11.697871113226046	0.2589025797651683	0.07547169811320754	16
Ube2w	0.44	0.5	0.44	0.6	1.0	-154.39522	-148.9515	-154.40062	-148.83432	0.0	-2.4150672	-10.165899282153124	4.0567609466477625	0.27358490566037735	58
Eloc	0.5	0.21	0.21	0.64	1.0	-297.05206	-289.08914	-290.0839	-295.80444	0.0	-0.5418343	-8.856690135369819	1.4771451271237854	0.6179245283018868	131
D030040B21Rik	0.34	0.46	0.34	0.59	1.0	-6.7296944	-6.4060264	-6.6906066	-6.550077	0.0	-0.07800685	-14.681676990014546	2.9587718344876817	0.0047169811320754715	1
Tmem70	0.15	0.26	0.15	0.62	1.0	-109.272995	-108.207275	-107.455444	-109.36609	0.0	0.040430155	-10.842901290905742	3.632690468579376	0.16037735849056603	34
Ly96	0.31	0.48	0.31	0.28	1.0	-77.44119	-76.924255	-79.87419	-74.43557	0.0	-1.3053254	-11.54730232734856	0.8379580630247085	0.11320754716981132	24
Jph1	0.4	0.39	0.39	0.57	1.0	-37.15621	-35.696484	-36.583763	-36.020638	0.0	-0.49317366	-12.439875531293259	4.324784733636485	0.04245283018867924	9
Gdap1	0.5	0.3	0.3	0.58	1.0	-5.125695	-5.4249163	-5.444007	-5.071864	0.0	-0.02337855	-14.567649457788365	1.5103786138108415	0.0047169811320754715	1
Pi15	0.41	0.27	0.27	0.48	1.0	-399.30124	-385.07663	-401.24057	-386.57272	0.0	-5.527924	-8.339045695635674	4.584161314941577	0.6745283018867925	143
Crispld1	0.0799999999999999	0.3	0.0799999999999999	0.85	0.45	-80.10427	-84.82509	-78.95559	-87.02973	1.0	3.0076895	-11.342878179641582	0.34560647796640165	0.08962264150943396	19
Tfap2b	0.37	0.41	0.37	0.54	1.0	-16.275564	-15.3415985	-16.366531	-15.185654	0.0	-0.47334212	-13.64523471020722	2.5029644795634756	0.014150943396226415	3
Mcm3	0.38	0.3	0.3	0.57	1.0	-40.83137	-39.301003	-40.523193	-39.730564	0.0	-0.4780745	-12.49825805541492	5.1426437328219095	0.03773584905660377	8
Paqr8	0.24	0.29	0.24	0.61	1.0	-40.142616	-37.121597	-38.680386	-38.37793	0.0	-0.76639366	-12.310313738474898	0.5623561910760699	0.04245283018867924	9
Efhc1	0.15	0.4399999999999999	0.15	0.62	1.0	-15.197474	-14.676924	-15.178876	-14.78257	0.0	-0.18019035	-13.576431033063674	5.779003782086862	0.009433962264150943	2
Tram2	0.4	0.42	0.4	0.55	1.0	-110.42757	-106.42477	-110.08815	-106.9355	0.0	-1.5165848	-10.889809914589238	2.2326170927599556	0.15566037735849056	33
Tmem14a	0.18	0.26	0.18	0.62	1.0	-78.71785	-77.159195	-76.32485	-79.50017	0.0	0.33975643	-11.524828444303397	3.8680508030991976	0.11320754716981132	24
Gsta3	0.12	0.38	0.12	0.56	1.0	-40.82096	-40.785515	-41.10436	-40.271687	0.0	-0.23854686	-12.809493889926724	6.174868085261305	0.02830188679245283	6
Kcnq5	0.48	0.2	0.2	0.73	0.8099999999999999	-31.253744	-30.464321	-30.693762	-30.8653	0.0	-0.16869947	-12.93952443939813	1.6591587877381286	0.02830188679245283	6
Rims1	0.37	0.45	0.37	0.59	1.0	-5.24156	-5.717181	-5.1870275	-5.68759	1.0	0.19370842	-14.57166989315071	6.246188814828085	0.0047169811320754715	1
Gm29107	0.31	0.4	0.31	0.58	1.0	-7.7964997	-7.6668983	-7.865513	-7.632692	0.0	-0.071140856	-14.57377021878074	2.9636609130100657	0.0047169811320754715	1
