bf_threshold,Aligned,Misaligned,Unique aligned,Unique misaligned,Shared
0.5,679,399,475,195,204
0.5095095095095095,677,398,475,196,202
0.519019019019019,677,398,475,196,202
0.5285285285285285,675,394,475,194,200
0.5380380380380381,671,392,471,192,200
0.5475475475475475,671,392,471,192,200
0.5570570570570571,670,391,470,191,200
0.5665665665665666,666,391,467,192,199
0.5760760760760761,662,391,463,192,199
0.5855855855855856,659,391,461,193,198
0.5950950950950951,657,390,459,192,198
0.6046046046046046,651,389,454,192,197
0.6141141141141141,648,387,451,190,197
0.6236236236236237,646,387,449,190,197
0.6331331331331331,645,387,448,190,197
0.6426426426426426,644,387,447,190,197
0.6521521521521522,642,386,445,189,197
0.6616616616616617,640,385,443,188,197
0.6711711711711712,638,383,442,187,196
0.6806806806806807,637,380,441,184,196
0.6901901901901902,637,379,441,183,196
0.6996996996996997,636,378,441,183,195
0.7092092092092093,635,377,440,182,195
0.7187187187187187,634,375,441,182,193
0.7282282282282282,632,374,439,181,193
0.7377377377377378,632,373,439,180,193
0.7472472472472473,629,373,436,180,193
0.7567567567567568,627,372,434,179,193
0.7662662662662663,625,369,432,176,193
0.7757757757757757,624,367,431,174,193
0.7852852852852853,624,365,432,173,192
0.7947947947947949,622,364,430,172,192
0.8043043043043043,620,362,429,171,191
0.8138138138138138,617,362,426,171,191
0.8233233233233234,616,361,426,171,190
0.8328328328328329,614,360,424,170,190
0.8423423423423424,610,358,422,170,188
0.8518518518518519,608,357,421,170,187
0.8613613613613613,606,356,419,169,187
0.8708708708708709,604,355,417,168,187
0.8803803803803805,603,355,416,168,187
0.8898898898898899,601,352,414,165,187
0.8993993993993994,600,352,413,165,187
0.908908908908909,600,350,413,163,187
0.9184184184184184,600,350,413,163,187
0.927927927927928,597,350,410,163,187
0.9374374374374375,596,349,409,162,187
0.9469469469469469,596,348,409,161,187
0.9564564564564565,595,347,408,160,187
0.9659659659659661,593,347,407,161,186
0.9754754754754755,591,346,405,160,186
0.984984984984985,591,346,405,160,186
0.9944944944944946,591,346,405,160,186
1.004004004004004,591,346,405,160,186
1.0135135135135136,587,346,401,160,186
1.023023023023023,587,344,401,158,186
1.0325325325325325,583,342,399,158,184
1.0420420420420422,583,342,399,158,184
1.0515515515515514,582,341,398,157,184
1.0610610610610611,580,340,397,157,183
1.0705705705705706,580,340,397,157,183
1.08008008008008,577,338,395,156,182
1.0895895895895897,576,337,394,155,182
1.0990990990990992,576,335,394,153,182
1.1086086086086087,575,334,393,152,182
1.1181181181181181,575,333,393,151,182
1.1276276276276276,574,333,392,151,182
1.1371371371371373,574,333,392,151,182
1.1466466466466467,571,332,389,150,182
1.1561561561561562,570,331,388,149,182
1.1656656656656659,567,331,385,149,182
1.1751751751751751,564,331,382,149,182
1.1846846846846848,563,331,381,149,182
1.1941941941941943,562,329,381,148,181
1.2037037037037037,558,327,378,147,180
1.2132132132132134,558,327,378,147,180
1.2227227227227226,557,327,377,147,180
1.2322322322322323,556,326,377,147,179
1.2417417417417418,556,324,378,146,178
1.2512512512512513,554,322,378,146,176
1.260760760760761,551,318,376,143,175
1.2702702702702702,549,318,374,143,175
1.2797797797797799,545,318,370,143,175
1.2892892892892893,544,317,369,142,175
1.2987987987987988,542,315,367,140,175
1.3083083083083085,540,315,365,140,175
1.317817817817818,537,315,362,140,175
1.3273273273273274,535,315,360,140,175
1.3368368368368369,534,315,359,140,175
1.3463463463463463,534,315,359,140,175
1.355855855855856,533,314,358,139,175
1.3653653653653655,529,314,355,140,174
1.374874874874875,527,314,353,140,174
1.3843843843843846,526,313,352,139,174
1.3938938938938938,526,313,352,139,174
1.4034034034034035,525,313,351,139,174
1.412912912912913,524,311,350,137,174
1.4224224224224224,523,311,349,137,174
1.4319319319319321,522,310,348,136,174
1.4414414414414414,521,310,347,136,174
1.450950950950951,520,310,346,136,174
1.4604604604604605,520,308,346,134,174
1.46996996996997,520,307,347,134,173
1.4794794794794797,520,306,347,133,173
1.4889889889889891,519,306,347,134,172
1.4984984984984986,519,306,347,134,172
1.508008008008008,518,306,346,134,172
1.5175175175175175,518,306,346,134,172
1.5270270270270272,516,304,345,133,171
1.5365365365365367,515,304,344,133,171
1.5460460460460461,513,300,346,133,167
1.5555555555555556,512,300,345,133,167
1.565065065065065,511,300,344,133,167
1.5745745745745747,511,300,344,133,167
1.5840840840840842,511,299,344,132,167
1.5935935935935936,509,296,342,129,167
1.603103103103103,506,296,339,129,167
1.6126126126126128,504,296,337,129,167
1.6221221221221223,502,296,335,129,167
1.6316316316316317,501,296,334,129,167
1.6411411411411412,501,295,334,128,167
1.6506506506506506,500,294,333,127,167
1.6601601601601603,498,294,332,128,166
1.6696696696696698,495,293,331,129,164
1.6791791791791792,494,292,330,128,164
1.6886886886886887,493,291,329,127,164
1.6981981981981984,491,291,328,128,163
1.7077077077077079,491,290,328,127,163
1.7172172172172173,489,290,326,127,163
1.7267267267267268,488,289,325,126,163
1.7362362362362362,487,289,324,126,163
1.745745745745746,487,289,324,126,163
1.7552552552552554,486,287,324,125,162
1.7647647647647648,486,287,324,125,162
1.7742742742742743,484,286,322,124,162
1.783783783783784,482,286,321,125,161
1.7932932932932935,481,285,320,124,161
1.802802802802803,481,283,320,122,161
1.8123123123123124,481,283,320,122,161
1.8218218218218218,479,283,318,122,161
1.8313313313313315,477,283,316,122,161
1.840840840840841,476,282,315,121,161
1.8503503503503504,476,282,315,121,161
1.85985985985986,476,282,315,121,161
1.8693693693693696,475,282,314,121,161
1.878878878878879,474,282,313,121,161
1.8883883883883885,473,282,312,121,161
1.897897897897898,470,282,309,121,161
1.9074074074074074,469,282,308,121,161
1.9169169169169171,468,282,307,121,161
1.9264264264264266,468,282,307,121,161
1.935935935935936,467,281,307,121,160
1.9454454454454455,466,280,306,120,160
1.954954954954955,466,279,306,119,160
1.9644644644644647,466,278,306,118,160
1.9739739739739741,466,277,306,117,160
1.9834834834834836,465,277,305,117,160
1.992992992992993,465,277,305,117,160
2.0025025025025025,465,275,306,116,159
2.012012012012012,463,275,304,116,159
2.021521521521522,462,275,303,116,159
2.031031031031031,462,275,303,116,159
2.0405405405405403,461,275,302,116,159
2.05005005005005,458,275,300,117,158
2.0595595595595597,458,275,300,117,158
2.0690690690690694,456,275,298,117,158
2.0785785785785786,455,275,297,117,158
2.0880880880880883,454,273,296,115,158
2.0975975975975976,454,272,297,115,157
2.1071071071071072,454,271,297,114,157
2.116616616616617,453,271,296,114,157
2.126126126126126,451,271,295,115,156
2.135635635635636,451,270,296,115,155
2.145145145145145,449,269,294,114,155
