bf_threshold,Aligned,Misaligned,Unique aligned,Unique misaligned,Shared
0.5,877,473,666,262,211
0.5095095095095095,874,471,663,260,211
0.519019019019019,873,468,664,259,209
0.5285285285285285,872,466,663,257,209
0.5380380380380381,869,463,661,255,208
0.5475475475475475,866,462,658,254,208
0.5570570570570571,865,461,657,253,208
0.5665665665665666,862,458,654,250,208
0.5760760760760761,858,458,650,250,208
0.5855855855855856,857,457,649,249,208
0.5950950950950951,853,455,646,248,207
0.6046046046046046,849,453,643,247,206
0.6141141141141141,846,453,641,248,205
0.6236236236236237,845,451,641,247,204
0.6331331331331331,843,450,639,246,204
0.6426426426426426,841,448,637,244,204
0.6521521521521522,840,446,636,242,204
0.6616616616616617,838,446,634,242,204
0.6711711711711712,836,444,635,243,201
0.6806806806806807,835,444,635,244,200
0.6901901901901902,833,443,634,244,199
0.6996996996996997,830,442,632,244,198
0.7092092092092093,826,441,629,244,197
0.7187187187187187,825,440,628,243,197
0.7282282282282282,822,440,625,243,197
0.7377377377377378,819,439,622,242,197
0.7472472472472473,817,438,620,241,197
0.7567567567567568,814,435,617,238,197
0.7662662662662663,811,433,614,236,197
0.7757757757757757,808,432,611,235,197
0.7852852852852853,804,431,607,234,197
0.7947947947947949,800,430,603,233,197
0.8043043043043043,797,429,600,232,197
0.8138138138138138,795,427,600,232,195
0.8233233233233234,793,425,599,231,194
0.8328328328328329,791,423,597,229,194
0.8423423423423424,787,422,593,228,194
0.8518518518518519,784,419,590,225,194
0.8613613613613613,782,418,589,225,193
0.8708708708708709,780,416,588,224,192
0.8803803803803805,778,414,586,222,192
0.8898898898898899,777,414,585,222,192
0.8993993993993994,777,413,585,221,192
0.908908908908909,771,411,579,219,192
0.9184184184184184,769,409,578,218,191
0.927927927927928,767,408,577,218,190
0.9374374374374375,762,408,572,218,190
0.9469469469469469,760,408,570,218,190
0.9564564564564565,756,407,567,218,189
0.9659659659659661,752,407,563,218,189
0.9754754754754755,750,405,562,217,188
0.984984984984985,750,404,562,216,188
0.9944944944944946,750,403,562,215,188
1.004004004004004,747,402,559,214,188
1.0135135135135136,746,400,558,212,188
1.023023023023023,745,398,558,211,187
1.0325325325325325,740,396,553,209,187
1.0420420420420422,737,394,551,208,186
1.0515515515515514,735,393,550,208,185
1.0610610610610611,732,393,547,208,185
1.0705705705705706,729,393,544,208,185
1.08008008008008,726,393,541,208,185
1.0895895895895897,725,393,540,208,185
1.0990990990990992,724,392,540,208,184
1.1086086086086087,721,391,537,207,184
1.1181181181181181,718,391,534,207,184
1.1276276276276276,716,390,532,206,184
1.1371371371371373,714,389,530,205,184
1.1466466466466467,711,388,528,205,183
1.1561561561561562,708,388,525,205,183
1.1656656656656659,708,386,525,203,183
1.1751751751751751,705,385,523,203,182
1.1846846846846848,701,384,521,204,180
1.1941941941941943,700,382,520,202,180
1.2037037037037037,699,381,520,202,179
1.2132132132132134,696,381,517,202,179
