gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Wdr13	0.4	0.3	0.3	0.58	1.0	-8039.083	-7977.9077	-8025.4805	-7991.2	0.0	-20.79524	-10.724573060445033	4.66987734518249	0.267410473276948	2972
Sord	0.49	0.43	0.43	0.61	1.0	-9221.139	-9055.656	-9145.51	-9118.468	0.0	-44.589405	-10.5259915177872	2.8618840876942766	0.32049667086557493	3562
Gm42699	0.25	0.42	0.25	0.59	1.0	-433.9007	-426.48193	-428.09576	-432.56854	0.0	-0.5785468	-14.799000836340362	5.97372789053766	0.005848479395357207	65
Pawr	0.42	0.36	0.36	0.45	1.0	-18419.682	-18156.365	-18354.637	-18219.879	0.0	-86.773224	-9.101393778682166	1.9103397763510896	0.7029872233219363	7813
Fgf2os	0.3	0.32	0.3	0.57	1.0	-676.68085	-666.7024	-675.4562	-666.2287	0.0	-4.5393105	-14.164490106666989	0.9935532533258513	0.010797192729890229	120
Dmd	0.47	0.33	0.33	0.59	1.0	-29709.666	-29534.707	-29598.178	-29670.994	0.0	-16.794981	-7.714593223639268	1.5575163710981865	0.9506928198668346	10566
Tsga10	0.38	0.46	0.38	0.52	1.0	-6452.814	-6412.8115	-6443.344	-6420.7593	0.0	-13.921174	-11.095139374067077	2.0237385861638764	0.18832103653050206	2093
Rerg	0.22	0.06	0.06	0.29	1.0	-71.42837	-77.70529	-75.994965	-72.96392	0.27247855	0.66688216	-16.73899307125579	4.280710004090618	0.0008097894547417671	9
Nthl1	0.49	0.43	0.43	0.61	1.0	-6665.0938	-6624.154	-6641.4873	-6648.289	0.0	-7.298183	-11.06022017176735	1.5635863162628372	0.21630376102213425	2404
Rarres1	0.38	0.37	0.37	0.38	1.0	-3469.4707	-3438.5293	-3490.1387	-3427.6733	0.0	-18.152365	-11.978632307295923	5.207678042465227	0.07576030232139644	842
Rbm44	0.41	0.1899999999999999	0.1899999999999999	0.47	1.0	-1991.0632	-1992.653	-1994.1262	-1989.2214	0.0	-0.79988223	-12.830059226071922	5.028208371064463	0.037340291524203706	415
Pcnx3	0.4399999999999999	0.43	0.43	0.47	1.0	-5683.1055	-5650.341	-5673.677	-5657.96	0.0	-10.920555	-11.276144112342237	5.202982805978312	0.1738348029512327	1932
Trappc4	0.45	0.46	0.45	0.6	1.0	-13103.628	-12922.365	-12947.747	-13080.037	0.0	-10.245363	-9.813721844548597	3.2529298866409095	0.5454381860716214	6062
Gm34829	0.1899999999999999	0.29	0.1899999999999999	0.52	1.0	-593.48706	-580.99	-589.10376	-585.0912	0.0	-3.6462817	-14.370086620345702	0.4538610980212461	0.00881770739607702	98
Olfr172	0.31	0.29	0.29	0.42	1.0	-214.15193	-213.66194	-217.27368	-211.43181	0.0	-1.1813345	-15.606309517412171	2.3737413174441477	0.0027892747885549757	31
Mtcp1	0.35	0.4399999999999999	0.35	0.66	1.0	-2062.4312	-2037.7996	-2052.4849	-2044.5256	0.0	-7.7762675	-12.757263279941641	6.069233403108431	0.043188770919560915	480
Rrp9	0.3	0.43	0.3	0.6	1.0	-6074.442	-6048.806	-6054.801	-6063.293	0.0	-4.841917	-11.202101001666872	4.100831259933063	0.18967068562173836	2108
Tert	0.4599999999999999	0.24	0.24	0.67	0.9899999999999998	-286.89044	-283.85272	-285.08398	-285.69128	0.0	-0.5207876	-15.227626243808064	4.733995830874678	0.0038689940615439984	43
Kat14	0.38	0.35	0.35	0.57	1.0	-4613.6133	-4565.417	-4606.1436	-4573.2524	0.0	-17.52849	-11.598247147640562	0.6547890281735897	0.1249775058484794	1389
Col6a2	0.45	0.47	0.45	0.46	1.0	-23108.266	-22910.703	-23138.62	-22865.941	0.0	-105.24007	-8.430948414623224	3.5529409182310308	0.8857297102753284	9844
4930483P17Rik	0.35	0.49	0.35	0.58	1.0	-81.97045	-81.13056	-81.97096	-81.03886	0.0	-0.4045865	-16.66028514909024	6.253616612551421	0.0008997660608241857	10
Sars	0.43	0.43	0.43	0.6	1.0	-13716.588	-13554.097	-13681.51	-13588.456	0.0	-55.64695	-9.708090795996789	1.872528994288806	0.562533741227281	6252
Tsc22d3	0.31	0.32	0.31	0.5	1.0	-6507.2485	-6483.6626	-6494.477	-6495.8843	0.0	-4.9354343	-11.08250486752397	0.9649123823939849	0.17986323555875472	1999
Chd8	0.49	0.43	0.43	0.67	0.9899999999999998	-11811.352	-11703.636	-11766.419	-11750.037	0.0	-26.628529	-10.026606748997942	1.5682033533813575	0.4519524923519885	5023
Gm17399	0.47	0.36	0.36	0.56	1.0	-45.697998	-43.80733	-44.55504	-44.808662	0.0	-0.38623354	-17.480892995987123	4.103688679606029	0.00044988303041209286	5
Map3k19	0.27	0.4599999999999999	0.27	0.56	1.0	-238.6685	-233.78398	-234.82426	-237.21481	0.0	-0.63132936	-15.50067326460145	0.08774540934982777	0.0030592046068022316	34
Cep104	0.42	0.49	0.42	0.5	1.0	-6076.6016	-6045.0024	-6059.5327	-6062.034	0.0	-6.326534	-11.153608177406177	6.132975249773216	0.18742127046967788	2083
Dbt	0.49	0.42	0.42	0.6	1.0	-9560.255	-9428.833	-9473.323	-9518.1	0.0	-18.307802	-10.444270710462808	1.4301074954834272	0.3231959690480475	3592
Chchd5	0.46	0.28	0.28	0.57	1.0	-6117.896	-6106.298	-6115.367	-6107.355	0.0	-4.5779047	-11.197670420042781	1.6724316465643927	0.18391218283246355	2044
4930581F22Rik	0.4599999999999999	0.23	0.23	0.55	1.0	-3138.0737	-3117.7102	-3136.509	-3119.773	0.0	-7.9479284	-12.171037597514495	1.3876969225625384	0.07054165916861616	784
Sox5it	0.31	0.27	0.27	0.55	1.0	-65.468575	-64.4759	-64.948425	-64.81648	0.0	-0.28319994	-17.000258076817662	0.7389398110326928	0.0007198128486593485	8
Ric8b	0.33	0.48	0.33	0.59	1.0	-5471.299	-5424.339	-5450.7393	-5449.5977	0.0	-9.424699	-11.327642027478852	1.9353590063699455	0.16168796113010617	1797
Orc2	0.46	0.41	0.41	0.52	1.0	-6775.296	-6737.2017	-6762.6797	-6750.547	0.0	-10.748364	-11.006255967028476	4.233187852216021	0.21198488393017814	2356
Zfp385b	0.4499999999999999	0.23	0.23	0.6	1.0	-3016.2925	-2990.7869	-3006.06	-3001.3472	0.0	-6.490667	-12.228733916411523	1.310694820986777	0.06766240777397876	752
Hist1h2bh	0.29	0.2099999999999999	0.2099999999999999	0.49	1.0	-1121.1667	-1117.2527	-1121.4993	-1116.2449	0.0	-2.1375432	-13.639159624301065	4.322706415456301	0.01943494691380241	216
Gm42868	0.3399999999999999	0.38	0.3399999999999999	0.65	1.0	-49.128674	-49.437946	-49.617447	-48.961098	0.0	-0.07277726	-17.27192669192835	5.284176052681647	0.0005398596364945115	6
Ppp4r1	0.4	0.37	0.37	0.59	1.0	-5719.7476	-5673.9937	-5690.862	-5702.0034	0.0	-7.7061825	-11.257074397482594	5.422574456490134	0.17185531761741948	1910
1700047M11Rik	0.42	0.32	0.32	0.54	1.0	-9.580008	-10.452881	-10.252007	-9.778543	0.23012999	0.08622305	-18.90577951192513	1.5292865817102603	8.997660608241857e-05	1
Dazap1	0.42	0.41	0.41	0.61	1.0	-10677.398	-10635.545	-10658.07	-10659.7295	0.0	-7.6735253	-10.234070752340099	1.999888974967389	0.40579449343170776	4510
Gm47767	0.2099999999999999	0.32	0.2099999999999999	0.56	1.0	-2765.752	-2738.94	-2760.5464	-2748.1934	0.0	-7.6256003	-12.39141601425767	0.8957281843689442	0.06046427928738528	672
C1galt1	0.36	0.4499999999999999	0.36	0.43	1.0	-12659.576	-12557.794	-12630.821	-12588.889	0.0	-30.69919	-9.872531376367029	0.31840506138084024	0.47714594205506566	5303
Gm11808	0.44	0.34	0.34	0.54	1.0	-12781.564	-12567.225	-12697.021	-12647.253	0.0	-58.330753	-9.869547909098124	1.377371435798115	0.5092675904264891	5660
Racgap1	0.43	0.34	0.34	0.57	1.0	-467.7912	-457.59293	-462.85962	-463.4781	0.0	-1.87316	-14.683353083345681	0.45031469362520404	0.0062983624257693	70
Ska1	0.15	0.39	0.15	0.67	0.9899999999999998	-19.11468	-19.075901	-19.36628	-18.931879	0.0	-0.079389155	-18.35430598307621	6.226942790130542	8.997660608241857e-05	1
Aktip	0.48	0.4599999999999999	0.4599999999999999	0.48	1.0	-13094.422	-13093.208	-13121.45	-13059.197	0.0	-15.297853	-9.81548703265937	2.819545353137274	0.5415691920100774	6019
Dact1	0.46	0.3299999999999999	0.3299999999999999	0.63	1.0	-4105.753	-4072.7207	-4091.034	-4086.7769	0.0	-8.241204	-11.780500571395851	4.53944709404145	0.10392298002519346	1155
Gm50336	0.41	0.48	0.41	0.68	0.9599999999999996	-136.2134	-133.15956	-136.08977	-133.42818	0.0	-1.2096045	-16.16768139819054	0.19347099935815582	0.0016195789094835343	18
Pik3r1	0.42	0.4	0.4	0.57	1.0	-17614.543	-17384.926	-17519.074	-17485.375	0.0	-56.096935	-9.247033706087645	1.2114053926427477	0.643152780277128	7148
CT868723.1	0.13	0.43	0.13	0.65	1.0	-26.445179	-26.993668	-26.212688	-27.198877	1.0	0.32732704	-18.030301355684788	3.2178885386081655	0.00026992981824725573	3
Abhd6	0.47	0.49	0.47	0.48	1.0	-5017.121	-4995.227	-5018.911	-4992.1416	0.0	-10.848455	-11.513301613739507	3.8833247803063533	0.1419830843980565	1578
Zfp993	0.5	0.4399999999999999	0.4399999999999999	0.67	0.9899999999999998	-906.7977	-900.40283	-905.4552	-901.9385	0.0	-2.1103468	-13.787863137090222	6.2290472553429135	0.016015835882670505	178
Tnpo1	0.4399999999999999	0.47	0.4399999999999999	0.54	1.0	-11844.991	-11656.232	-11806.952	-11670.15	0.0	-75.9324	-10.032369906460495	0.44267694543789204	0.45663127586827423	5075
Pigo	0.4	0.36	0.36	0.68	0.9599999999999996	-1517.2922	-1511.6609	-1516.1195	-1513.7214	0.0	-1.5507791	-13.174435839719662	4.960050361516352	0.02969228000719813	330
Csrnp2	0.3399999999999999	0.35	0.3399999999999999	0.55	1.0	-1724.5154	-1704.0828	-1709.9076	-1717.0355	0.0	-3.2484612	-12.978861282922379	5.439088708884359	0.034461040129566314	383
Marc2	0.48	0.4599999999999999	0.4599999999999999	0.68	0.9599999999999996	-16857.473	-16690.066	-16793.426	-16751.545	0.0	-46.00383	-9.198441551786606	3.6365680703070042	0.7496850818787115	8332
Nedd9	0.47	0.17	0.17	0.57	1.0	-13438.469	-13337.644	-13420.213	-13346.666	0.0	-39.86942	-9.805244664696946	4.516242892606115	0.5103473096994782	5672
Dhrs9	0.3	0.42	0.3	0.57	1.0	-358.26764	-353.81714	-357.6088	-355.51947	0.0	-1.1935146	-15.035388942035787	3.6150974333438883	0.0047687601223681845	53
Art3	0.42	0.44	0.42	0.52	1.0	-17100.078	-16934.32	-17044.367	-16986.395	0.0	-49.372158	-9.610227534588555	6.154597192980389	0.382850458880691	4255
Rab5b	0.47	0.37	0.37	0.62	1.0	-14287.336	-14088.503	-14208.3125	-14168.404	0.0	-51.651356	-9.618046382322728	4.419700404657497	0.5897966528702537	6555
S1pr5	0.47	0.18	0.18	0.56	1.0	-17.56425	-18.78262	-18.28391	-18.204367	0.40932503	0.27799872	-18.34167139806599	4.772307025660823	0.00017995321216483713	2
Klhl15	0.41	0.32	0.32	0.57	1.0	-4048.0266	-4003.8608	-4020.4448	-4033.265	0.0	-6.410933	-11.8018267356415	1.7709916099361926	0.10518265251034731	1169
Pros1	0.42	0.39	0.39	0.49	1.0	-11139.755	-11019.715	-11069.584	-11081.987	0.0	-25.08814	-10.136712233477425	5.787618365197483	0.4066042828864495	4519
Nat2	0.44	0.44	0.44	0.58	1.0	-2143.2947	-2129.4338	-2135.7383	-2137.804	0.0	-2.3845906	-12.697253871810627	1.4922007172473748	0.04660788195069282	518
3010003L21Rik	0.32	0.38	0.32	0.61	1.0	-941.6383	-923.0389	-940.65497	-924.8411	0.0	-7.2949224	-13.79219862002875	2.378774767632948	0.015835882670505667	176
Gm29237	0.0899999999999999	0.36	0.0899999999999999	0.38	1.0	-151.54727	-155.31352	-155.1224	-152.82248	0.050744455	0.5538156	-16.031153224085344	5.960778115849059	0.0017995321216483715	20
Gm17191	0.4	0.3399999999999999	0.3399999999999999	0.64	1.0	-136.12979	-133.4555	-135.68167	-133.90431	0.0	-0.9665133	-16.167135682119277	5.372598383032509	0.0016195789094835343	18
Mrpl53	0.4499999999999999	0.4	0.4	0.61	1.0	-15449.497	-15119.537	-15448.128	-15149.802	0.0	-130.15602	-9.448876346664942	0.9664633450379752	0.677343890588447	7528
Wdr59	0.43	0.44	0.43	0.52	1.0	-2689.2637	-2671.571	-2683.3535	-2677.511	0.0	-5.1041265	-12.385613761883748	4.030544773255655	0.06226381140903365	692
Gm19792	0.37	0.48	0.37	0.64	1.0	-122.496826	-121.22166	-122.386635	-121.371994	0.0	-0.4885084	-16.294631160157618	0.03102287714623042	0.001439625697318697	16
Gm21269	0.17	0.16	0.16	0.45	1.0	-185.46469	-188.51724	-188.3967	-186.92984	0.03948973	0.6363061	-15.726004437924978	5.55335616106134	0.0024293683642253013	27
0610025J13Rik	0.4499999999999999	0.29	0.29	0.65	1.0	-73.6258	-72.64847	-72.45672	-73.79947	0.0	0.07542301	-16.873310418147252	5.007046624405504	0.0008097894547417671	9
Cldn19	0.3399999999999999	0.24	0.24	0.67	0.9899999999999998	-42.709938	-42.992413	-42.783638	-43.065002	0.7390917	0.1542025	-17.471110090560824	5.134080903220127	0.00044988303041209286	5
F2rl1	0.15	0.4499999999999999	0.15	0.64	1.0	-825.1253	-829.6706	-826.60925	-827.7653	0.67351955	1.1465437	-14.017217039571637	3.236028900082201	0.013406514306280367	149
Cdo1	0.38	0.43	0.38	0.53	1.0	-19523.193	-19216.965	-19497.312	-19231.822	0.0	-126.540855	-9.03729482283206	3.0647172445047888	0.6904804750764801	7674
Fam25c	0.36	0.46	0.36	0.47	1.0	-1667.0238	-1660.3499	-1673.0813	-1657.7761	0.0	-4.0162168	-13.1087748506052	2.822457899675032	0.03140183552276408	349
Gm20743	0.3	0.37	0.3	0.56	1.0	-36.26844	-35.577583	-35.56757	-36.29477	0.0	0.011434557	-17.651153552901285	5.347804114789795	0.00035990642432967427	4
Mamstr	0.48	0.19	0.19	0.41	1.0	-2333.2168	-2326.0964	-2334.6963	-2323.1653	0.0	-4.365317	-12.706415747235319	1.6197194504916181	0.050746805830484076	564
Lrrn2	0.16	0.23	0.16	0.61	1.0	-180.20784	-179.42697	-181.45224	-180.17398	0.0	-0.014704887	-15.839265878312268	2.692219084977136	0.002159438545978046	24
Slc38a10	0.39	0.47	0.39	0.56	1.0	-10994.625	-10895.186	-10940.201	-10952.76	0.0	-18.18184	-10.156072517481949	5.22820690366895	0.4156019434946914	4619
Ankk1	0.46	0.1	0.1	0.68	0.9599999999999996	-88.939	-88.25456	-89.35663	-88.11305	0.0	-0.3587058	-16.791784314904408	1.6710241756949626	0.0009897426669066042	11
Serpinb2	0.4499999999999999	0.17	0.17	0.49	1.0	-18.991526	-20.921259	-19.750938	-20.016397	0.6064675	0.44509616	-18.32430001737893	1.5079252632922344	8.997660608241857e-05	1
Gm37637	0.36	0.03	0.03	0.8	0.5999999999999999	-152.64102	-153.20874	-152.06398	-153.33336	1.0	0.30067816	-16.12203963429922	1.4516283118241802	0.00188950872773079	21
Gm33195	0.2299999999999999	0.35	0.2299999999999999	0.62	1.0	-121.32365	-120.801834	-121.20465	-120.971825	0.0	-0.1527943	-16.342276824359963	0.2652577318872096	0.001439625697318697	16
Gm33280	0.5	0.2099999999999999	0.2099999999999999	0.56	1.0	-150.34628	-147.37494	-149.80966	-147.53763	0.0	-1.2197833	-16.074207630696524	4.510219153203351	0.0017995321216483715	20
Skil	0.26	0.3199999999999999	0.26	0.57	1.0	-16216.4	-16029.881	-16161.44	-16083.87	0.0	-57.557167	-9.369388684286509	5.6213508446982114	0.6336152600323915	7042
Ttc25	0.16	0.27	0.16	0.58	1.0	-198.39943	-197.58765	-197.89285	-197.24777	0.0	-0.5001583	-15.8347444011393	5.501572201084134	0.0026093215763901387	29
Fnbp1l	0.4	0.38	0.38	0.67	0.9899999999999998	-5051.1904	-5016.3096	-5052.0967	-5015.7593	0.0	-15.387554	-11.476243819507145	1.28545165326791	0.13388518985063882	1488
Cntd1	0.39	0.31	0.31	0.51	1.0	-305.12112	-302.92935	-305.56793	-303.17935	0.0	-0.84330106	-15.354540011445476	1.5616324294669548	0.004138923879791255	46
Zdhhc20	0.44	0.35	0.35	0.63	1.0	-12941.814	-12820.938	-12898.501	-12865.594	0.0	-33.10223	-9.824357959242137	5.0682497704663305	0.498920280727011	5545
Gm15706	0.38	0.45	0.38	0.58	1.0	-1192.8053	-1179.9016	-1186.9127	-1185.9333	0.0	-2.9844491	-13.53498330582525	0.4338458282491038	0.02195429188411013	244
Sdf2l1	0.42	0.18	0.18	0.63	1.0	-3995.4343	-3981.0671	-3987.181	-3988.653	0.0	-2.9450593	-11.817802088009373	4.626433337566846	0.0963649451142703	1071
Gm49970	0.31	0.4	0.31	0.36	1.0	-758.39954	-758.51227	-767.2103	-753.01294	0.0	-2.3393693	-13.995083138297122	2.5371426507670063	0.012146841821126507	135
Yif1b	0.43	0.3399999999999999	0.3399999999999999	0.53	1.0	-13433.016	-13362.677	-13413.945	-13379.651	0.0	-23.175802	-9.738629641939902	5.168279644837622	0.5693719632895448	6328
Ecsit	0.43	0.34	0.34	0.49	1.0	-7390.829	-7315.392	-7380.2983	-7327.253	0.0	-27.61078	-10.904325360518088	1.3462109356477727	0.250224941515206	2781
Gm11008	0.4599999999999999	0.24	0.24	0.62	1.0	-92.455605	-92.51433	-92.846596	-92.454056	0.0	-0.000672621	-16.699252443020963	1.5951926153683686	0.001079719272989023	12
Taf6l	0.45	0.4599999999999999	0.45	0.65	1.0	-2629.8955	-2606.9116	-2616.2722	-2620.2263	0.0	-4.1992755	-12.427184712229275	2.872612722982422	0.060734209105632535	675
Slc35f6	0.48	0.48	0.48	0.64	1.0	-4823.3306	-4796.646	-4821.1675	-4799.927	0.0	-10.1641445	-11.531786061522546	2.06452734100772	0.13991362245816089	1555
Rp9	0.4499999999999999	0.46	0.4499999999999999	0.56	1.0	-16943.92	-16779.14	-16881.78	-16842.441	0.0	-44.07156	-9.21299934236428	1.5249259121517413	0.7127046967788375	7921
Znhit1	0.49	0.4	0.4	0.57	1.0	-12754.6045	-12698.008	-12747.689	-12706.729	0.0	-20.792273	-9.880169000167005	0.9336472699555092	0.5071981284865935	5637
Smo	0.4599999999999999	0.37	0.37	0.58	1.0	-10264.797	-10130.312	-10207.541	-10182.029	0.0	-35.945503	-10.287355492610045	4.884058965292575	0.37763181572791077	4197
Haus4	0.4599999999999999	0.4599999999999999	0.4599999999999999	0.65	1.0	-2726.7432	-2704.6272	-2718.4778	-2711.4211	0.0	-6.654269	-12.354919610944716	0.40914908186707954	0.0625337412272809	695
Tyw1	0.47	0.36	0.36	0.53	1.0	-5574.651	-5551.4307	-5566.0728	-5560.7495	0.0	-6.0372868	-11.355680006501284	1.0921802517707357	0.16798632355587548	1867
Ogg1	0.37	0.3	0.3	0.61	1.0	-3925.5962	-3912.8462	-3923.9836	-3914.9038	0.0	-4.643643	-11.86080205917073	1.9264023163457376	0.10554255893467698	1173
Cep97	0.37	0.49	0.37	0.59	1.0	-4339.9053	-4275.0444	-4287.7095	-4326.2485	0.0	-5.931046	-11.70545193489534	6.279770358145143	0.11499010257333094	1278
Ccnd3	0.38	0.49	0.38	0.63	1.0	-15301.01	-15107.588	-15287.486	-15120.112	0.0	-78.56277	-9.497446898006572	3.6007301583822233	0.6350548857297103	7058
Ddx21	0.42	0.37	0.37	0.59	1.0	-9803.636	-9675.797	-9780.567	-9692.529	0.0	-48.252914	-10.393197130198176	4.245270261569248	0.34470037790174557	3831
Gm44190	0.4399999999999999	0.4	0.4	0.62	1.0	-346.1319	-341.2033	-344.50735	-343.1904	0.0	-1.2774762	-15.028587120477507	4.954828422781587	0.0049487133345330215	55
Slc28a2	0.3399999999999999	0.4499999999999999	0.3399999999999999	0.54	1.0	-9.4465065	-9.762714	-9.481203	-9.689241	0.89027286	0.10541843	-19.031243212183707	6.202735001183952	8.997660608241857e-05	1
Usp45	0.43	0.5	0.43	0.6	1.0	-7601.4688	-7487.706	-7546.586	-7541.936	0.0	-25.854729	-10.830552221711848	1.7876404678128734	0.2428468598164477	2699
Kif19a	0.5	0.4599999999999999	0.4599999999999999	0.51	1.0	-19.299276	-19.814405	-20.193436	-18.905127	0.0	-0.17117707	-18.27697968277309	5.0290835227609705	0.00017995321216483713	2
Bcl7b	0.49	0.37	0.37	0.59	1.0	-13522.35	-13363.365	-13447.747	-13448.82	0.0	-31.933367	-9.759878501735518	1.6036376241096404	0.5430987943134785	6036
Dtl	0.4599999999999999	0.39	0.39	0.56	1.0	-552.69934	-540.0469	-549.96484	-541.26917	0.0	-4.964062	-14.508333667556574	4.983760724132	0.00827784775958251	92
Scn7a	0.28	0.2099999999999999	0.2099999999999999	0.74	0.7799999999999999	-162.14302	-161.92865	-160.95432	-163.02635	0.0	0.3836259	-16.005093107686655	5.231315484440241	0.0015296023034011158	17
Polr3b	0.41	0.41	0.41	0.57	1.0	-2515.245	-2499.1836	-2512.4895	-2502.5552	0.0	-5.5111713	-12.42828265410752	3.7574575496990485	0.05731509807450063	637
Rnf187	0.4499999999999999	0.48	0.4499999999999999	0.56	1.0	-19897.69	-19861.232	-19931.816	-19827.547	0.0	-30.462534	-8.757047465484499	1.1523280832638036	0.8554975706316358	9508
Gfra1	0.43	0.02	0.02	0.68	0.9599999999999996	-747.2104	-767.2282	-758.57214	-755.06024	0.43241802	3.409148	-14.006582891811355	4.7744154428732895	0.011067122548137484	123
Gm5084	0.3399999999999999	0.25	0.25	0.77	0.69	-18.271294	-18.676863	-18.299824	-18.653095	0.9296541	0.16581433	-18.288600293356968	5.385599615349731	0.00017995321216483713	2
Ttll7	0.38	0.32	0.32	0.66	1.0	-16070.794	-15771.959	-15953.732	-15905.197	0.0	-71.917725	-9.417069291536748	1.9200187836329405	0.6323555875472378	7028
