gene	bin_0	bin_1	bin_2	bin_3
Gap43	0.17769308	0.20468533	-0.3978533	0.2521147
Hdlbp	3.716488	3.6682343	3.7848313	3.7656324
Cox20	3.418528	3.607245	3.6269977	3.4502742
Tmem205	3.447616	3.2850356	3.3385503	3.488611
Ift122	2.7691276	2.8653777	2.8368368	3.017645
Fam13c	3.5735579	3.617905	3.2118511	3.6633027
Eid1	3.6476474	3.7265518	3.7557218	3.539473
Malt1	3.1872737	3.042806	2.9975047	3.4064322
Iqgap1	3.6762724	3.7599888	3.7899373	3.7866538
Gm44946	0.5834798	0.791853	0.8933936	0.830138
Pard6b	0.65918916	0.66091764	0.4416144	0.74659765
Hnrnpll	3.146508	3.205106	3.2717752	3.340384
Hk3	0.019584905	-0.2374488	0.38654804	0.37450492
Helb	2.794053	2.8626404	3.0438068	2.843918
Ccdc152	1.9101796	1.992489	2.2639637	2.2087994
Got1	2.7267048	2.704199	2.9462476	2.903487
Vmn1r90	0.32286787	0.18955812	0.50210595	0.5187974
Phkg1	3.3317814	3.345405	3.4739144	2.5528848
Ankrd10	3.3851635	3.37145	3.3565578	3.4577677
Mcmdc2	1.2293901	1.3989334	1.4201686	1.4109854
Serpinb6b	3.2676692	3.023406	3.432166	3.563523
E330020D12Rik	0.16573238	-0.22398703	0.2700122	0.24852017
Msmp	0.63618845	0.50857776	0.85692716	0.9825454
Rmrp	1.8197066	1.96539	2.208054	2.1567144
Xlr4a	-1.5607325	0.86107105	0.5926799	0.8445917
Wdr13	3.184205	3.1975465	3.242594	3.217543
Sord	3.2158637	2.978146	3.4195025	3.3305326
Gm42699	1.3163328	1.4249604	1.4962463	1.4167736
Pawr	3.6729405	3.7009354	3.3819895	3.7117782
Fgf2os	1.415246	1.7240216	1.8381518	1.9756081
Dmd	3.7677925	3.8009968	3.8232896	3.8322778
Tsga10	3.12108	3.1387403	3.1675127	3.1600313
Rerg	0.17596132	0.20046686	0.266299	-0.13461402
Nthl1	3.0385227	3.1171253	3.0276952	3.230415
Rarres1	2.814326	2.7706838	3.0327382	2.945917
Rbm44	1.8862337	1.8622799	2.1526916	2.142296
Pcnx3	3.0338714	3.1157637	3.2037897	2.995064
Trappc4	3.4502769	3.3366044	3.2226372	3.6041217
Gm34829	0.971278	1.3267393	1.387584	1.2191107
Olfr172	0.5012642	0.75303084	0.5865206	0.84528315
Mtcp1	2.317922	2.4416687	2.614917	2.4572895
Rrp9	2.7942512	2.9909668	3.2745304	3.1742544
Tert	0.83719987	1.1372458	1.1234366	1.1812645
Kat14	2.820156	2.8854342	3.0101075	3.0349467
Col6a2	3.673309	3.724027	3.768024	3.5787315
4930483P17Rik	0.37553218	-0.4268509	0.49751884	0.48629266
Sars	3.506037	3.411121	3.4619915	3.5440075
Tsc22d3	2.2195485	1.4921321	3.1886196	3.252542
Chd8	3.1759737	3.4387534	3.5204282	3.4762096
Gm17399	0.3949088	0.41978842	0.39150718	0.22624564
Map3k19	1.366826	1.1673528	1.574429	0.8506419
Cep104	3.0238247	3.2113857	3.2562923	3.1717439
Dbt	3.2312336	3.1778579	3.4624484	3.3773198
Chchd5	3.0421026	2.9579897	3.1737113	3.1572096
4930581F22Rik	2.6132772	2.6182053	2.8717077	2.6309547
Sox5it	0.17506632	0.3122105	0.25350893	0.3780406
Ric8b	2.9180326	3.0752344	3.1958072	3.0967584
Orc2	3.0558784	3.1198816	3.3065526	3.279721
Zfp385b	2.8072596	2.8097098	3.0100193	3.0264478
Hist1h2bh	1.4449259	1.5362461	1.8102717	1.620235
Gm42868	0.28839096	0.32099146	0.35927266	0.27367762
Ppp4r1	2.8878884	3.0934093	3.1818676	3.157839
Dazap1	3.367456	3.3241081	3.4465575	3.4007587
Gm47767	2.5437279	2.6356227	2.8024168	2.7421336
C1galt1	3.1727982	3.5051773	3.6005628	3.306077
Gm11808	3.1322477	3.1371572	3.2730286	3.278287
Racgap1	1.6595852	1.6712441	1.8205452	1.3229586
Ska1	0.90775406	0.68606466	0.6847736	0.65208673
Aktip	3.3918035	3.1666572	3.3710468	3.5968227
Dact1	2.748498	2.7419116	2.3667512	2.7894135
Gm50336	0.90085894	0.70023525	1.067811	0.84011745
Pik3r1	3.4005206	3.2204108	3.3134263	3.5958116
CT868723.1	0.5000367	0.48135945	0.66484845	0.55104655
Abhd6	2.9099767	2.8825989	3.1711411	3.0595777
Zfp993	1.8831733	1.9445267	2.0626929	2.072444
Tnpo1	3.2124944	3.2230918	3.5153947	3.476584
Pigo	2.1163173	2.1834047	2.318167	2.4146318
Csrnp2	2.0427349	2.0514796	2.301854	2.4141142
Marc2	3.5116243	3.4565723	3.6636467	3.6128268
Nedd9	3.0520663	3.3969207	3.4107358	3.6110165
Dhrs9	1.4669087	1.5908841	1.8863424	1.680443
Art3	3.5097077	2.7367675	3.3769193	3.6486835
Rab5b	3.2970452	3.443832	3.5156665	3.5220037
S1pr5	-0.11680999	0.30907574	0.069831125	0.3783894
Klhl15	2.726457	2.7848146	2.945534	2.8941543
Pros1	3.3400874	3.3614206	3.364778	3.4103537
Nat2	2.1563923	2.4206946	2.563189	2.4359176
3010003L21Rik	1.8356352	2.071447	2.023302	1.9984436
Gm29237	0.87169147	0.8991207	0.9948279	1.0079648
Gm17191	0.49032298	0.4773425	0.61211497	0.7386196
Mrpl53	3.5170915	3.3094597	3.5941842	3.5927405
Wdr59	2.4950423	2.610056	2.7423666	2.778766
Gm19792	0.7915616	0.61093175	1.0076373	0.93221307
Gm21269	0.5278294	0.98486495	0.94694394	0.96901184
0610025J13Rik	0.6222985	0.30306345	0.7961424	0.69758767
Cldn19	0.28239802	0.30355164	-0.2897853	0.38345104
F2rl1	0.71379995	0.341451	0.8136876	1.078477
Cdo1	3.5598383	2.5173776	3.6768825	3.655748
Fam25c	2.257418	2.3338926	2.4368055	2.540965
Gm20743	-0.190732	0.48742023	0.6696461	0.67637295
Mamstr	2.59255	2.633426	2.7541535	2.4998066
Exph5	0.365748	0.391339	0.2407488	0.48088235
Lrrn2	0.8058317	0.83191174	0.99281484	1.1064267
Slc38a10	3.311316	3.3247762	3.4650896	3.259326
Ankk1	0.1752463	0.20607471	-0.20158821	0.25942716
Gm37637	0.6464645	0.9542326	1.0096849	1.094806
Gm33195	0.5546789	0.4908627	0.23339184	0.6578992
Gm33280	0.7870923	0.9733216	0.81382984	0.7819238
Skil	3.4098592	3.6431947	3.3620076	3.6636388
Ttc25	0.9965149	0.944914	1.2726872	1.1258167
Fnbp1l	3.0864794	3.024383	2.9399917	3.3121526
Cntd1	1.1303366	1.3685758	1.4374294	1.403723
Zdhhc20	3.276111	3.4808342	3.307804	3.264919
Gm15706	2.091587	2.0646634	2.440983	2.4487073
Sdf2l1	2.8369973	2.850655	1.4823356	2.9838321
Gm49970	1.3285172	1.5139738	1.7804829	1.7042495
Yif1b	3.524156	3.4788027	3.4440827	3.4450448
Ecsit	3.0959373	3.0407815	3.40749	3.172478
Gm11008	0.4298477	0.59847593	0.43909782	0.64157206
Taf6l	2.495661	2.5630252	2.7180455	2.6714802
Slc35f6	2.7520926	2.8497453	3.0767562	3.055915
Rp9	3.5388396	3.5248542	3.599692	3.5811398
Znhit1	3.4384344	3.4555254	3.4436028	3.3952038
Smo	3.298321	3.247228	3.4623983	3.3718076
Haus4	2.3295937	2.4280252	2.604441	2.3353813
Tyw1	3.003002	2.992668	3.1866395	3.1613014
Ogg1	2.6542218	2.7534251	2.9269693	2.7640722
Cep97	2.9040465	2.956874	3.0092335	3.0461922
Ccnd3	3.43986	3.4827876	3.5212479	3.613794
Ddx21	3.079913	3.2599595	3.3226907	3.563741
Gm44190	1.373188	1.3634608	1.7063072	1.7347245
Slc28a2	0.18582746	0.20513266	0.2596142	-0.24984254
Usp45	3.0355585	3.160586	3.3544266	3.1988587
Kif19a	-0.2732916	0.3063289	0.3791813	0.18577129
Bcl7b	3.3084333	3.2395759	3.519519	3.635451
Dtl	1.4587076	1.7115144	1.8791537	1.7757024
Scn7a	0.71954036	0.70481557	0.92982745	0.80693024
Polr3b	2.5613341	2.6201105	2.790037	2.7481678
Rnf187	3.6692858	3.6553018	3.6535082	3.6248124
Gfra1	1.0031232	1.1110166	0.9806502	1.1169466
Gm5084	0.17858191	-0.121006906	0.26619524	0.25503117
Ttll7	3.3563151	3.4868472	3.6545029	3.671759
Zfp114	2.133551	2.2196417	2.3871267	2.4097304
Zfp7	1.987747	2.0380344	2.2428677	2.0730646
Impa1	3.4884799	3.58956	3.5481586	3.385589
Zfp740	3.1575518	3.2179282	3.2996225	3.140426
Tpbg	1.5594393	1.5954636	1.7414638	1.8650118
Rrp8	3.0003855	3.1810446	3.4932895	3.1768935
Trappc5	3.321768	3.134674	3.329425	3.4602363
Rtel1	2.394069	2.5337467	2.6859317	2.636613
Plin2	3.115736	2.9481194	3.302891	3.436272
Smagp	1.2607023	1.3161701	1.488239	0.9205562
Tfdp1	2.9832127	3.0399225	3.2319596	3.232029
Rdh5	2.935006	3.039194	3.1643062	2.985131
Nacad	3.0531557	3.243626	3.276215	3.0180712
Procr	0.62779295	0.71722776	0.73168284	0.6995214
Zfyve21	3.4105012	3.1121616	3.4996586	3.5205576
Krt79	1.1884449	1.4508892	1.5104761	1.5139188
Irx3os	0.50615543	0.58755857	0.49864194	0.4022187
Gm48242	0.40111026	0.23836385	0.4571142	0.4804159
Mrps14	3.6403534	3.6988695	3.6272628	3.6154387
Mrps6	2.8082778	2.6251087	3.0463307	3.330357
Gm20463	0.7025923	0.80589646	0.82607096	0.9033519
