gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Angptl4	0.43	0.37	0.37	0.54	1.0	-28.312897	-27.360205	-27.789469	-27.755697	0.0	-0.24198866	-13.856890883037298	5.476293424961886	0.009708737864077669	5
Kank3	0.02	0.48	0.02	0.85	0.45	-50.28406	-54.46853	-49.783634	-54.32505	1.0	1.7549791	-13.139930311353059	0.04185288111540686	0.021359223300970873	11
Rps28	0.36	0.49	0.36	0.54	1.0	-1494.8917	-1462.3265	-1475.6779	-1485.1833	0.0	-4.2162933	-6.653869565379004	0.11630488148131679	0.9883495145631068	509
Ndufa7	0.49	0.44	0.44	0.64	1.0	-1088.7069	-1060.8389	-1078.1797	-1070.986	0.0	-7.6961093	-7.819257411907098	0.20998593050828251	0.9242718446601942	476
Cd320	0.39	0.37	0.37	0.48	1.0	-232.13046	-230.01443	-232.00125	-229.83508	0.0	-0.9968707	-11.024909169751691	2.5466702643952637	0.14757281553398058	76
Kifc1	0.4399999999999999	0.47	0.4399999999999999	0.57	1.0	-28.129269	-28.0487	-28.344372	-27.792965	0.0	-0.14605485	-13.827344899934978	5.579965835636622	0.009708737864077669	5
BC051226	0.38	0.25	0.25	0.6	1.0	-153.15286	-148.0424	-153.69296	-148.5595	0.0	-1.9948746	-11.737302011754874	4.354737710255119	0.07961165048543689	41
Daxx	0.2199999999999999	0.42	0.2199999999999999	0.66	1.0	-242.6069	-239.00015	-240.25745	-241.17313	0.0	-0.6226814	-10.907765711625848	0.48393240934429116	0.1378640776699029	71
Tapbp	0.5	0.46	0.46	0.55	1.0	-572.992	-553.7959	-562.84784	-563.5057	0.0	-4.1198597	-9.469635854210395	2.863801220106251	0.44271844660194176	228
Zbtb22	0.31	0.41	0.31	0.58	1.0	-174.05052	-168.08615	-172.3161	-171.00949	0.0	-1.3207029	-11.507166704423604	2.1606209738568225	0.0912621359223301	47
Gm19412	0.38	0.42	0.38	0.46	1.0	-25.074352	-24.174044	-24.893066	-24.220139	0.0	-0.3709803	-14.026570309542528	3.757201554911485	0.005825242718446602	3
Rgl2	0.4	0.4	0.4	0.48	1.0	-172.27472	-169.41867	-171.10324	-170.57915	0.0	-0.73637754	-11.459346988437378	0.5518236719016745	0.0970873786407767	50
Pfdn6	0.49	0.42	0.42	0.61	1.0	-616.9753	-597.5203	-610.6444	-606.4342	0.0	-4.5779314	-9.234237536978913	1.4814257658635608	0.5786407766990291	298
Wdr46	0.39	0.3	0.3	0.37	1.0	-160.00652	-158.43948	-161.50154	-156.6213	0.0	-1.4701772	-11.648621901544278	1.2217574073048683	0.08932038834951456	46
