gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
Stat3 (mouse),41,Oplah;Dusp1;Mecom;Hsp90b1;Map3k6;Ahsa2;Unc5d;Cyp39a1;Hhip;Prelid2;Homer2;Cdkn1a;Tle1;Ablim1;Hmgcs2;Pir;Arrdc3;Arrdc4;Cited4;Ptn;Plaur;Rbm3;Upb1;Bdnf;Ank3;Cd14;Id1;Id2;Socs2;Mt1;Fam98b;Ier5;Tmem140;Fam107a;Gpm6a;Fibin;Sgk1;Tgfb3;Npy1r;Tshr;Acan,0.330461,-0.181003,-0.24618,-0.108804,0.007774,-0.043217,0.079823,0.149458,0.085766,0.209812,0.023771,-0.041154,0.089941
TFAP2C (human),54,Ngef;Pdxk;Hes1;Hes6;Klf11;Pdgfb;Kcnc4;Fabp3;Cdc25b;Kank4;Osgin1;Acp6;Ephb6;Actn2;C4b;Sphkap;Wnk4;Hivep3;Tspan4;Ube2g1;Anln;Tfap4;Csrnp1;Per2;Tcap;Slc1a4;Gem;Ets1;Eef2k;Myocd;Irf7;Wnt4;Prr7;Homer2;Ahnak;Adcy7;Pqlc3;Cyb561;Gpr146;Slc8a3;Ablim1;Serpini1;Cebpb;Eif4a1;Prr5l;Cbfa2t3;Patz1;Acvrl1;Rasd1;Caprin2;Cdh16;Espn;Nfkbia;Lonrf3,0.329278,-0.158458,-0.233707,-0.085249,0.017387,-0.039042,0.072615,0.170819,0.102836,0.232474,-0.029748,-0.091916,0.019756
CBEPA (human),76,Stard4;Atf3;Hes6;Klf11;Sult1a1;Bhlhe40;Bhlhe41;Vwa3b;Adam19;Fabp3;Peli1;Lag3;Rasl10b;Npas2;Has3;Pfkfb3;Pim3;Lingo1;Trim58;Kcnk3;Adamts10;Ip6k2;Ntrk3;Ephb6;Cyp39a1;Ppp1r3b;Ntn4;C4b;Ppp1r1b;Id3;Id2;Id4;Bbs5;Per2;Fhod3;Sertad4;Ccnb1ip1;Ets1;Cytl1;Ddx17;Fzd4;Tnnc1;Nr1d2;Ier5;Rara;Rnf152;Fmo1;Fmo3;Fmo4;Plcb1;Tmem140;Adamtsl5;Rspo3;Tle1;Rcan1;Serpini1;Phactr3;Ccdc60;Tnni3;Adamts9;Apcdd1;Dpf1;Banp;Tlr2;Aldoa;Sgk1;Stc2;Sh3pxd2a;Ptn;Pde7a;Hfe;Arid5a;Col6a6;Fgfr2;Dbp;Colec11,0.326369,-0.151501,-0.206677,-0.086753,0.011747,-0.029056,0.064052,0.174867,0.131879,0.219602,-0.035113,-0.088585,0.016505
RXRA (mouse),15,Prex2;Abtb2;Gramd1c;Tmem38b;Ky;Lancl3;Dusp18;Ccdc85b;Tagln2;Penk;Tcap;Col6a6;Etv5;Pde4b;Ddx17,0.324275,-0.11052,-0.244507,0.026875,0.171492,0.060472,0.288132,0.09181,-0.027982,0.192311,-0.152783,-0.257541,-0.023342
HMGA1 (mouse),36,Mettl7a1;Pdgfc;Dusp1;Rapgef5;Rasl10b;Htr2a;Ntrk3;Cyp39a1;Crispld2;Rin3;Asap2;Slc8a3;Nampt;Snrpn;Tle1;Ablim1;Col27a1;Selenbp1;Adamts8;Mlf1;Gdpd5;Atp1b1;Gsta4;Hfe;Lrrtm3;F3;Slc1a4;Slc16a11;Rbbp4;Cyp4f14;Ndp;Prr5l;Krt18;Mapre2;Nr4a2;Spry2,0.323013,-0.154128,-0.214564,-0.071374,-0.044275,-0.114684,0.02034,0.168885,0.098442,0.231405,0.029517,-0.037152,0.117103
MZF1 1-4 (human),78,Pdgfb;Sphk1;Dusp8;Bhlhe40;Mecom;Cdc25b;Unc5b;Rin3;Actr3b;Tcap;Nanp;Ypel2;Asb10;Ccnb1ip1;Myocd;Cyp26b1;Rrm2;Cd9;Adcy7;Plk3;Gja4;Gnl1;Gramd1c;Tmem229b;Tle1;Fkbp5;Tnr;Ldlr;Ccdc42;Col14a1;Dnajb2;P2rx5;Mthfd1l;Arrdc2;Cbfa2t3;Slc22a4;Sh3pxd2a;Lox;Fgfr2;Clock;Hlf;Klf11;Zbtb8a;Vwa3b;Fabp3;Mapkapk3;Fam13a;Bdnf;Synpo2l;Rsad1;Mapk12;Ank3;Rcor2;Ifi30;Tspan9;Arsg;Plvap;Nxph3;Arhgef26;Irf7;Nxnl2;Tnnc1;Gprasp1;Gpr146;Gramd4;Igfbp6;Fam107a;Inmt;Limch1;Tnni3;Lman2l;Gng10;Dpf1;Nmb;Tsc22d3;Krt18;Rpusd4;Palld,0.319489,-0.165601,-0.218397,-0.104102,0.038942,-0.006622,0.087909,0.153888,0.096107,0.204473,-0.027229,-0.084963,0.030732
USF1 (mouse),35,Upb1;Klf15;Tmc7;Wtip;Cdc25b;Osgin1;Tnfrsf21;Trim58;Kcnk1;Crybg3;Unc5b;Upp2;Tmem86a;Dpep1;Arhgef26;Tef;Hspa1a;Asb2;Gramd1c;Col23a1;Sema4a;Pf4;Lancl3;Serinc3;Dnajb4;Hist1h4c;Akap5;Patz1;Krt18;Aldoa;Sgk1;Tgfb2;Rasd2;Manba;Il15ra,0.319357,-0.210692,-0.293793,-0.117089,0.061196,-0.025168,0.13972,0.108665,0.04835,0.18348,0.040831,-0.047277,0.135184
MAX (human),83,Atf3;Dpysl2;Pdgfb;Bhlhe40;Bhlhe41;Cdkl5;Dgat2;Hsp90b1;Unc5d;Hnrnpa1;Actn2;Crispld2;Epb41;Sec14l1;Nfil3;Herpud1;Grk5;Rrm2;Cck;Tef;Fam120c;Nr1d2;Gnl1;Angptl4;Tmem229b;Angptl2;Slc8a3;Tmem38b;Snrpn;Fkbp5;Selenbp1;Dnaja1;Arrdc4;Slc22a4;Rasd2;Cdh16;Tiparp;Axin2;Idi1;Wee1;Clock;Haghl;Upb1;Ngef;Slc5a3;Hes1;Klf11;Klf15;Hsph1;Fabp3;Has3;Lingo1;Upp2;Ppp1r3b;Commd8;Ppp1r1b;Tspan9;Ccdc107;Per3;Per1;Fhod3;Rgs2;Prr7;Asb2;Serpine1;Mthfr;Slc6a6;Cyb561;Rnf145;Gpr146;Ankrd23;Enkur;Dgkg;Sbsn;Slc24a4;Pfn1;Eif5a2;Patz1;Tppp3;Rpusd4;Aldoa;Mapre2;Palld,0.311414,-0.163074,-0.217084,-0.102525,0.044429,-0.014112,0.09111,0.14834,0.097619,0.192937,-0.029695,-0.093504,0.02261
NR2F1 (mouse),34,Dusp1;Bhlhe40;Jam2;Pfkfb3;Bdnf;Ahsa2;Unc5b;Dclk1;Tspan4;Hivep3;Anln;Id1;Nfil3;Cry1;Mvd;Hnrnpm;Phf19;Gramd1c;Btg1;Cdkn1a;Slc8a3;Snrpn;Sbsn;Ablim1;Ppef1;Rcan1;Dnajb2;Smpdl3b;Manf;Ifit3;Pdk4;Dock5;Tiparp;Mlph,0.310027,-0.104842,-0.186678,-0.028564,-0.155154,-0.24264,-0.08345,0.105124,0.018839,0.168672,0.154872,0.089794,0.223107
RORB (mouse),34,Dusp1;Bhlhe40;Jam2;Pfkfb3;Bdnf;Ahsa2;Unc5b;Dclk1;Hivep3;Tspan4;Anln;Id1;Nfil3;Cry1;Mvd;Hnrnpm;Phf19;Gramd1c;Btg1;Cdkn1a;Slc8a3;Snrpn;Sbsn;Ablim1;Ppef1;Rcan1;Dnajb2;Smpdl3b;Manf;Ifit3;Pdk4;Dock5;Tiparp;Mlph,0.310027,-0.104842,-0.186678,-0.028564,-0.155154,-0.24264,-0.08345,0.105124,0.018839,0.168672,0.154872,0.089794,0.223107
FOXO3A (human),33,Fez1;Psmd9;Sult1a1;Lars2;Jam2;Fam13a;Synpo2l;Lrrk1;Rsad1;Epb41;Rgl1;Tnfrsf12a;Ube2g1;Id1;Trib3;Hnrnpm;Parl;Fam120c;Yipf4;Dnajc1;Selenbp1;Dpf1;Pdk4;Tsc22d3;Krt18;Aldoa;Fibin;Slc35f5;Tgfb2;Npy1r;Ncald;Hspb1;Plaur,0.309721,-0.157982,-0.244653,-0.076194,-0.071291,-0.132911,0.001358,0.151739,0.083087,0.230747,0.077534,0.012674,0.160631
Sox2 (mouse),35,Cdc25b;Dlx5;Pclo;Rrm2;Trp53inp1;Snrpn;Dnajc1;Dnajb4;Arrdc3;Pdk4;Gse1;Caprin2;Fgfr2;Plaur;Rbm3;Prex2;Peli1;Rnaseh2b;Bdnf;Dynlt1b;Arhgef26;Unc119;Agtr1a;Abca8a;Olfr1034;Dusp18;Sox9;Mapre2;Npy1r;Ephx1;Ect2l;Hist1h1e;Palld;Acan;Chchd6,0.306035,-0.161222,-0.253322,-0.066887,0.026157,-0.060873,0.10052,0.144813,0.083254,0.204588,-0.009748,-0.076074,0.071783
SP1 (human),76,Haghl;Slc5a3;Dpysl2;Hes1;Hes6;Klf11;Fermt2;Pdgfc;Kcnb1;Dusp1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Npas4;Has3;Pfkfb3;Bdnf;Lingo1;Adamts10;Marcksl1;Myo10;Mfsd10;Mapk12;Cpne5;Foxf1;Ppp1r1b;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Pcsk4;Nfil3;Per3;Mnt;Dpep1;Slc1a4;Inhbb;Pkdcc;Rbm24;Wnt4;Gfod1;Prr7;Cck;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Tmem200b;Pqlc3;Prdm16;Rnf152;Rcan1;Abhd11;Efhd2;Irx3;Cebpb;Sik1;Pfn1;Cbfa2t3;Slc22a4;Glul;Sgk1;Igsf8;Zcchc24;Gdpd5;Atp1b1;Zfp36l2;Rasd2;Espn;Dbp;Wee1,0.298843,-0.134012,-0.181307,-0.083429,0.031031,-0.02099,0.085144,0.164831,0.119036,0.21614,-0.061851,-0.116476,-0.010095
NFIA (human),50,Haghl;Ngef;Pkig;Pdgfb;Hsph1;Sult1a1;F3;Pgm2l1;Fabp3;Slc25a34;Pcyt2;Gstt1;Osgin1;Upp2;Ppp1r3b;Tmem86a;Ppp1r1b;Ifi30;Ano1;Herpud1;Rgs2;Cytl1;Prelid2;Tef;Gng2;Fbxl22;Sv2a;Ndfip1;Cyb561;Gprasp1;Gramd4;Brd7;Fkbp5;Csf1;Rcan1;Ndp;Lancl3;Phactr3;Eif5a2;Glrx;Arrdc2;Arl6ip5;Banp;Mlf1;Aldoa;Sgk1;Acvrl1;Rab6b;Espn;Hist1h1e,0.298642,-0.168648,-0.228883,-0.101235,0.025337,-0.037253,0.084474,0.129994,0.088797,0.191285,0.013318,-0.044464,0.064739
AHR (human),53,Cdca8;Hsph1;Bhlhe41;Dgat2;Mbd2;Fabp3;Sap30;Itgb3;Ppp1r3b;Egr2;Aimp2;Rcor2;Tspan4;Tfap4;Id1;Ccdc107;Pcsk4;Sec14l1;Nfil3;Herpud1;Mnt;Cytl1;Myocd;Vcan;Pik3r3;Fam71a;Gfod1;Cry1;St3gal5;Tnnc1;Pawr;Cyb561;Rara;Angptl4;Adamtsl5;Pitpnm2;Phactr3;Drd1;Wasf1;Irx3;Slc24a4;Tmem50b;Ifit3;Adrb1;Npy1r;Manba;Fgfr2;Slc4a8;Ddit3;Spry1;Hlf;Camk2b;Chchd6,0.297049,-0.143568,-0.204921,-0.08171,-0.059226,-0.129253,0.014365,0.15348,0.082158,0.221073,0.049314,-0.018875,0.118741
SP3 (human),65,Haghl;Ngef;Slc5a3;Dpysl2;Hes1;Hes6;Klf11;Fermt2;Kcnb1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Npas4;Pcyt2;Lingo1;Adamts10;Marcksl1;Myo10;Mapk12;Foxf1;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Pcsk4;Per3;Fhod3;Mnt;Inhbb;Pkdcc;Rbm24;Wnt4;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Slc6a6;Tmem200b;Pqlc3;Rnf152;Gramd4;Abhd11;Irx3;Cebpb;Sik1;Pfn1;Cbfa2t3;Glul;Sgk1;Igsf8;Cited4;Zcchc24;Atp1b1;Zfp36l2;Rasd2;Caprin2;Espn;Wee1;Ddit3;Acan,0.295173,-0.125001,-0.181178,-0.070669,-0.003177,-0.067426,0.053093,0.170172,0.127131,0.2238,-0.041994,-0.098778,0.013183
TBP (human),78,Vps13a;Pdgfb;Egln3;Ndst3;Gmnn;Itga4;Cyp39a1;Net1;Klhl3;Phgdh;Tcap;Pclo;Thsd7a;Tfap2b;Nexn;Htra4;Myocd;Nav2;Etv5;Trib3;Fam120c;Gramd1c;Btg1;Cdkn2c;Cdkn1a;Slc8a1;Slc8a3;Fkbp5;Ablim1;Usp2;Srgap3;Pir;Ccdc60;Pdk4;Mlf1;Zdhhc23;Mlph;Hlf;Hsph1;Peli1;Sap30;Fam13c;Fam13a;Bdnf;Synpo2l;Mylk4;Upp2;Kif20b;Capsl;Rassf2;Id1;Socs2;Rftn1;Creg2;Ndrg1;Arhgef26;Mmp3;Mast4;Daam1;Lama2;Asb5;Gipc2;Tmem140;Efhd2;Klf9;Clec2d;Slc46a3;Gpm6a;Fibin;Sgk1;Npy1r;Pde7a;Manba;Ncald;Hist1h1e;Pde4b;Pik3ip1;Spry1,0.292771,-0.176088,-0.233966,-0.118123,0.006452,-0.043727,0.059894,0.116683,0.075164,0.161446,0.052952,0.006592,0.098121
PGR (human),48,Atf3;Klf15;Hsph1;Sult1a1;Npas4;Fam13c;Bdnf;Ahsa2;Kcnk1;Adamts12;Prc1;Upp2;Ccdc80;Ank3;Kcns3;Creg2;Asb10;Ccnb1ip1;Mmp3;Nav2;Grk5;Sytl5;St3gal5;Slc16a11;Ier5;Phf19;Hrct1;Fmo4;Slc8a1;Snrpn;Frmd4a;Angpt4;Inmt;Arrdc4;Ifit3;Arl6ip5;Tsc22d3;Mlf1;Sgk1;Stc2;Tgfb2;Elmo1;Pde7a;Caprin2;Lpl;Dbp;Lrrtm3;Palld,0.2888,-0.163509,-0.240414,-0.08696,-0.034136,-0.116321,0.038111,0.125292,0.049631,0.194219,0.072353,0.011984,0.136067
Gata1 (mouse),50,Pdgfb;Sphk1;Mecom;Kcnk3;Htr2a;Ccdc85b;Unc5b;Grip2;Plb1;Cyp26b1;Grk5;Rnd3;Homer2;Ndfip1;Phf19;Gramd1c;Fkbp4;Lancl3;Trf;Phactr3;Mthfd1l;Gm973;P4ha1;Lox;Lpl;Hapln1;Hba-a1;Hlf;Stard4;Peli1;Has3;Kif20b;Ppp1r1b;Capsl;Art3;Rassf3;Sertad4;Creg2;Slc1a4;Bmp3;Fam98b;Sulf1;Cyp51;Igfbp5;Cyp4f14;Serinc3;Klf2;Glrx;Tgfb3;Dock5,0.285953,-0.162794,-0.233586,-0.085707,-0.047915,-0.108012,0.029469,0.087548,0.030493,0.149106,0.12316,0.062884,0.183818
CREB1 (human),82,Atf3;Ism1;Dusp1;Dusp8;Dgat2;Fos;Ndst3;Cdc25b;Ahsa2;Trim58;Kcnk3;Unc5b;Epb41;Aimp2;Hhip;Sec14l1;Phgdh;Thsd7a;Htra4;Nav2;Tef;St3gal5;Nr1d2;Rara;Gramd1c;Cdkn2c;Angptl4;Lyst;Ablim1;Usp2;Angpt4;Dnajc1;Selenbp1;Sik1;Arrdc2;Cbfa2t3;Rab6b;Zcchc24;Gsta4;Caprin2;Tiparp;Lrrtm3;Lonrf1;Rbm3;Fabp3;Gk;Mapkapk3;Fam13a;Ank3;Scn2b;Art3;Tspan4;Id1;Penk;Dpep1;Klhl31;Asb2;Rnf152;Fmo4;Sema4a;Sema4c;Acss1;Nkx6-1;Igfbp6;Rcan1;Fam107a;Inmt;Klf4;Dpf1;Glul;Tsc22d3;Aldoa;Cilp2;Elmo1;Pde7a;Stil;Nr4a2;Dock5;Espn;Nr4a1;Spry1;Camk2b,0.283019,-0.137416,-0.189751,-0.08344,0.010559,-0.039065,0.062691,0.145602,0.093891,0.190719,-0.018746,-0.063368,0.034443
ZFHX3 (human),40,Lxn;Zbtb8a;Nanos1;Lrg1;Has3;Fam13a;Synpo2l;Aph1a;Acp6;Tspan15;Ntn4;Hhip;Ccdc107;Sec14l1;Bbs5;Tfap2b;Proca1;Htra4;Ets1;Hmgb3;Prelid2;Sytl5;Armc2;St3gal5;Gramd1c;Timp1;Fmo4;Ankrd23;Ablim1;Usp2;Limch1;Rhebl1;Chac1;Ifit3;Pcp4l1;Hist3h2a;Rhou;Aldoa;Gdpd5;Hspa5,0.278229,-0.16364,-0.241239,-0.085483,0.010721,-0.046052,0.076023,0.11459,0.048729,0.18654,0.038329,-0.026481,0.112707
SNAI2 (human),51,Haghl;Tmem82;Ier5l;Lxn;Tmc7;Nanos1;Kcna2;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Pim3;Osgin1;Myo10;Epb41;Scn2b;Rassf2;Tspan9;Sec14l1;Tcap;Pnpla2;Plvap;Eef2k;Tef;Creb3l1;Nr1d1;Slc6a6;Nmnat2;Cdkn1a;Ankrd23;Hmgn2;Igfbp2;Ppef1;S100a7a;Abhd11;Phactr3;Uba52;Smpdl3b;Prr5l;Dpf1;Tsc22d3;Tlr2;Nol3;Hfe;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1;Camk2b,0.271434,-0.147672,-0.211985,-0.071314,0.081073,0.022603,0.14393,0.123761,0.05795,0.182725,-0.057162,-0.123743,-0.009976
SNAI1 (human),51,Haghl;Tmem82;Ier5l;Lxn;Tmc7;Nanos1;Kcna2;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Pim3;Osgin1;Myo10;Epb41;Scn2b;Rassf2;Tspan9;Sec14l1;Tcap;Pnpla2;Plvap;Eef2k;Tef;Creb3l1;Nr1d1;Slc6a6;Nmnat2;Cdkn1a;Ankrd23;Hmgn2;Igfbp2;Ppef1;S100a7a;Abhd11;Phactr3;Uba52;Smpdl3b;Prr5l;Dpf1;Tsc22d3;Tlr2;Nol3;Hfe;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1;Camk2b,0.271434,-0.147672,-0.211985,-0.071314,0.081073,0.022603,0.14393,0.123761,0.05795,0.182725,-0.057162,-0.123743,-0.009976
TCF3 (human),51,Haghl;Tmem82;Ier5l;Lxn;Tmc7;Nanos1;Kcna2;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Pim3;Osgin1;Myo10;Epb41;Scn2b;Rassf2;Tspan9;Sec14l1;Tcap;Pnpla2;Plvap;Eef2k;Tef;Creb3l1;Nr1d1;Slc6a6;Nmnat2;Cdkn1a;Ankrd23;Hmgn2;Igfbp2;Ppef1;S100a7a;Abhd11;Phactr3;Uba52;Smpdl3b;Prr5l;Dpf1;Tsc22d3;Tlr2;Nol3;Hfe;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1;Camk2b,0.271434,-0.147672,-0.211985,-0.071314,0.081073,0.022603,0.14393,0.123761,0.05795,0.182725,-0.057162,-0.123743,-0.009976
CBEPB (mouse),87,Fez1;Kcnb1;Kcnk1;Ip6k2;Txnip;Sphkap;Net1;Dync1i2;Herpud1;Pclo;Ccnb1ip1;Htra4;Homer2;Armc2;Adcy7;Sncaip;Usp2;Dnajb4;Col27a1;Apcdd1;Arrdc3;Dock10;Col6a6;Prex2;Mylk4;Tagln2;Stk35;Stbd1;Mmp3;Mt2;Fam98b;Daam1;Sulf1;Abca8a;Enkur;Pfn1;Gpm6a;Nmb;Palld;Mettl7a1;Abcb1b;Bhlhe41;Mecom;Ndst3;Osgin1;Dlx5;Hnrnpa1;Ccdc80;Nav2;Fam71a;Rnd3;Gng2;Kitl;Pqlc3;Gramd1c;Col23a1;Snrpn;Frmd4a;Tlr2;Rab6b;Gabrq;Hfe;Wnt16;Idi1;Hlf;Rfx2;Tmc7;Mapkapk3;Upp2;Kif20b;Cd14;Id3;Id2;Serpine1;Mthfr;Fmo2;Brd7;Sema4a;Igfbp5;Inmt;Serpini1;Tsc22d3;Stc2;Myoz2;Pdia6;Pik3ip1;Spry1,0.269395,-0.139658,-0.200246,-0.079113,-0.070835,-0.117627,-0.021687,0.129737,0.089492,0.165749,0.080756,0.034859,0.126293
Myb (mouse),64,Scx;Tob2;Vps13a;Cdca8;Pgm2l1;Olfml2a;Itga1;Unc5d;Nfil3;Nexn;Nav2;Cyp26b1;Tef;Adcy7;Nr1d2;Arrdc2;Cbfa2t3;Slc35f5;Gse1;Vwc2;Cdk2ap1;Lpl;Gm3336;Il15ra;Ddit3;Rfx2;Pdxk;Slc5a3;Ky;Prc1;Dclk1;Mapk12;Tagln2;Rcor2;Mrps6;Anln;Ano1;Per1;Stbd1;Prr7;Rnaset2a;Rnaset2b;Hrct1;Fmo4;Sema4a;Igfbp2;Igfbp6;Cys1;Erf;Dusp18;Limch1;Smpdl3b;Glrx;Akap5;Chac1;Dpf1;Sox9;Acvrl1;Mapre2;Scg5;Nr4a2;Nr4a1;Pdzd2;Cldn7,0.269159,-0.132807,-0.183918,-0.077457,-0.017577,-0.070452,0.032392,0.136352,0.083022,0.190749,0.014033,-0.047064,0.071738
FOXO3A (mouse),12,Hnrnpm;Flrt1;Sema4a;Dusp18;Dnajb2;Acp6;Eif4a1;Tmem50b;Socs2;Arid5a;Lox;Irf7,0.269141,-0.042844,-0.196558,0.105777,-0.073863,-0.193011,0.066542,-0.076217,-0.213002,0.058151,0.192924,0.100075,0.29058
YY1 (mouse),46,Tob2;Pkig;Mmp14;Kcnc4;Mecom;Fos;Cdc25b;Pcyt2;Dync1i2;Asap2;Nav2;Mknk2;Cd9;Btg1;Cdkn2c;Fkbp5;Hmgn2;Cebpd;Gse1;Axin2;Slc4a8;Tmem82;Ngef;Lin9;Prex2;Slc25a33;Wnk4;Anln;Per3;Per1;Rbm14;Ddx17;Mvd;Mthfr;Unc119;Tmem200b;Hrct1;Rspo3;Sema4a;Eif4a1;Pfn1;Lman2l;Rhoc;Gdf15;Pdzd2;Spry2,0.265619,-0.132626,-0.201798,-0.07436,-0.049737,-0.10618,0.010816,0.132993,0.087404,0.197417,0.04937,-0.007622,0.111124
NR1I2 (human),52,Rfx2;Psmd9;Pkig;Tmc7;Mrpl27;Fam13a;Prc1;Tspan15;Rsad1;Epb41;Aimp2;Cd14;Socs2;Bbs5;Plvap;Nexn;Myocd;Rbm14;Spata24;Hnrnpm;Tef;Parl;Cyp1b1;Nr1d1;Gipc2;Angptl4;Adamtsl5;Sema4a;Rbbp4;Usp2;Xirp1;Selenbp1;P2rx5;Uba52;Cebpd;Prr5l;Adamts8;Arrdc2;Dpf1;Pdk4;Krt18;Nqo1;Faim2;Gdf15;Cdk2ap1;Manba;Stil;Axin2;Idi1;Cldn7;Palld;Ddit3,0.265163,-0.176555,-0.246102,-0.110348,0.037066,-0.015911,0.079095,0.088608,0.036624,0.138352,0.050881,-0.013944,0.107264
NFYA (human),94,Mthfd2;Mecom;Cdkl5;Cdc25b;Hsp90b1;Itga1;Dlx5;Hnrnpa1;Epb41;Egr2;Fam78b;Aimp2;Net1;Sec14l1;Ccnb1ip1;Ets1;Etv5;Cry1;Rnd3;Tef;Fbxl22;Ndfip1;Coq10b;Gramd1c;Slc8a3;Tle1;Fkbp5;Fkbp4;Ablim1;Usp2;Ldlr;Hmgcs1;Dnajb2;Dnaja1;Arrdc2;Arrdc4;Ifit3;Faim2;Cdk2ap1;Hfe;Caprin2;Dbp;Lrrtm3;Rbm3;Stard4;Ier5l;Prex2;Gbp5;Lefty1;Lrg1;Bdnf;Mmab;Mgp;Ppp1r3b;Ifi30;Id3;Pcsk4;Rftn1;Proca1;Slc1a4;Ndrg1;Fdps;Vcan;Mast4;Hmgb3;Pik3r3;Mvd;Rbm44;Asb5;Hspa1b;Tal2;Fmo4;Gpr146;Tmem140;Cys1;Serpini1;Rhebl1;Slc46a3;Arntl;Antxr1;Chac1;Lman2l;Arl6ip5;Pcp4l1;Tsc22d3;Acvrl1;Igsf9;Nqo1;Elmo1;Hspa5;Hspa8;Ncald;Pde4b;Chchd6,0.258587,-0.131987,-0.189641,-0.09316,-0.054014,-0.093113,-0.003703,0.1266,0.084899,0.170662,0.059401,0.0148,0.106876
TCFAP2A (human),73,Haghl;Ngef;Slc5a3;Hes1;Hes6;Klf11;Fermt2;Pdgfb;Ism1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Fos;Kcna2;Has3;Pfkfb3;Lingo1;Mfsd10;Mapk12;Cpne5;Foxf1;Ppp1r1b;Rcor2;Tspan4;Mrps6;Tfap4;Kcns3;Pcsk4;Nfil3;Per3;Per2;Dpy19l3;Mnt;Inhbb;Pkdcc;Galnt6;Rbm24;Grk5;Wnt4;Rrm2;Prr7;Nxnl2;Nr1d2;Rnf145;Prdm16;Rnf152;Plcb1;Tle1;Rcan1;Irx3;Klf4;Sik1;Pfn1;Cbfa2t3;Slc22a4;Twist2;Patz1;Sgk1;Zdhhc23;Atp1b1;Pde7a;Zfp36l2;Rasd1;Rasd2;Caprin2;Fgfr2;Dock5;Espn;Nr4a1;Wee1;Spry1;Camk2b,0.2585,-0.113312,-0.174284,-0.059225,0.062613,0.003068,0.106129,0.145188,0.092721,0.192559,-0.094489,-0.154299,-0.043682
FOXF2 (human),31,Tmem82;Psmd9;Tmc7;Hat1;Has3;Leo1;Synpo2l;Aph1a;Tspan15;Syt12;Scn2b;Actr3b;Cd14;Pnpla2;Myocd;Rbm14;Trib3;Nr1d1;Bloc1s1;Gnl1;Gramd1c;Ldlr;Smpdl3b;Rhebl1;Aldoa;Nqo1;Cilp2;Gdf15;Nol3;Stil;Hspb1,0.258091,-0.176366,-0.247404,-0.08532,0.057026,-0.030332,0.124836,0.037614,-0.037696,0.105481,0.081726,0.012816,0.158063
NFE2 (human),114,Pkig;Sult1a1;Kcnb1;Dusp8;Bhlhe40;Pcyt2;Ahsa2;Adamts10;Ip6k2;Unc5b;Mfsd10;Epb41;Egr2;Sphkap;Sec14l1;Tcap;Pnpla2;Plau;Ets1;Eef2k;Lasp1;Rrm2;Tef;Plk2;Nr1d2;Prdm16;Cdkn2c;Angptl4;Angptl2;Cdkn1a;Slc8a3;Tle1;Angpt4;Pir;Phactr3;Drd1;Selenbp1;P2rx5;Cebpb;Adamts8;Sik1;Cbfa2t3;Rab6b;Vwc2;Hfe;Rasd2;Cdh16;Tiparp;Axin2;Hapln1;Lonrf1;Ddit3;Thra;Ngef;Pdxk;Slc5a3;Hes6;Lefty1;Nanos1;F3;Lag3;Zbtb16;Mapkapk3;Slc25a34;Pfkfb3;Lingo1;Dclk1;Ank3;Wnk4;Rgl1;Rassf3;Mrps6;Anln;Id3;Per2;Dpep1;Ndrg1;Klhl31;Rgs2;Mmp3;Rbm44;Hspa1b;Ahnak;Slc6a6;Pawr;Cyb561;Hrct1;Gprasp1;Tm9sf1;Sema4a;Sbsn;Rbbp4;Acss1;Igfbp2;Rcan1;Erf;Inmt;Limch1;Slc24a4;Pfn1;Antxr1;Dpf1;Glul;Patz1;Tsc22d3;Sgk1;Stc2;Arid5a;Dock5;Nr4a1;Tmem108;Hspb7;Palld;Camk2b,0.255666,-0.120121,-0.161918,-0.083251,0.004734,-0.02985,0.043798,0.135545,0.087361,0.179937,-0.020158,-0.063708,0.024552
