gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
MAX (human),15,Bhlhe41;Snn;Kcnj2;Ube2c;Odf2l;Cd7;Tef;Nr1d2;Amz1;Ccdc115;Per3;Cd55;Gramd3;Runx3;Cmpk2,0.811852,-0.432284,-0.694303,-0.125959,-0.175067,-0.453546,0.10604,0.379569,0.114837,0.613976,0.227782,-0.040772,0.489143
RARA (human),12,Cadm1;Napsa;Tspan4;Bccip;Ccnb1ip1;Crym;Tef;Ahnak;Nr1d2;Gramd3;Lsp1;Gdf15,0.809661,-0.385077,-0.670239,-0.033943,0.424584,0.133998,0.689374,-0.063162,-0.325661,0.223546,0.023654,-0.199941,0.303239
MYB (human),10,Fn1;Cxcl10;Ccr2;Cd69;Odf2l;Phlpp2;Gramd3;Cd163;Sgk1;Hepacam2,0.807224,0.004737,-0.32187,0.355797,-0.183259,-0.471773,0.117168,-0.314351,-0.580052,-0.063155,0.492873,0.100147,0.787323
Pdx1 (mouse),8,Mmp13;Mmp12;Pdlim3;Plac8;Tk1;Clec4n;Slfn8;Hist1h1b,0.804619,-0.207695,-0.551135,0.186357,0.562625,0.194114,0.914396,-0.241994,-0.591516,0.168068,-0.112937,-0.481386,0.203505
KLF13 (human),7,Napsa;Tspan4;Ecm1;Phyhd1;Lsp1;Cx3cr1;Hist1h1b,0.797409,-0.197925,-0.519063,0.293504,0.474154,0.139254,0.789048,-0.323255,-0.630286,-0.04509,0.047025,-0.263369,0.376216
MYOG (human),9,Mov10;Dusp2;Ccr2;Cd69;Cytip;Crym;Havcr2;Gramd3;Cmpk2,0.795825,-0.115444,-0.421205,0.220066,0.296133,-0.010162,0.616691,-0.488256,-0.895086,-0.071042,0.307568,0.003215,0.627104
USF1 (mouse),11,Napsa;Srbd1;Zfp202;Etfa;Cd55;Tef;Mfap4;Lsp1;Sgk1;Cmpk2;Slfn1,0.795496,-0.292182,-0.511181,-0.034662,0.152313,-0.062772,0.367486,-0.327813,-0.573251,-0.098012,0.467682,0.218696,0.733092
E2F6 (human),10,Tspan4;Socs3;Per3;Inppl1;Nr1d2;Eln;Nfib;Lsp1;Runx3;Ddit4,0.784272,-0.346316,-0.612092,-0.061735,-0.153403,-0.409785,0.127829,0.061762,-0.190354,0.331651,0.437956,0.142161,0.64525
HMGA1 (human),10,Il1b;Cd69;Rgs1;Crym;Plac8;Gramd3;Rnf135;Ifit2;Sgk1;Hepacam2,0.783458,-0.427618,-0.754387,-0.142138,0.355504,0.106448,0.716444,-0.283726,-0.613598,0.000105,0.35584,0.105228,0.636433
HNF1A (human),11,Il1b;Cytip;Plac8;Nfib;Ifit2;Hepacam2;B3galnt1;Napsa;Gramd3;Sema4b;Cx3cr1,0.780696,-0.039867,-0.352494,0.325018,0.214215,0.002075,0.496568,-0.477522,-0.754597,-0.166857,0.303174,-0.026048,0.567983
SP3 (human),10,Bhlhe41;Snn;Pim1;Tspan4;Per3;Inppl1;Tef;Nr1d2;Nfib;Sgk1,0.776686,-0.303496,-0.654911,0.049767,-0.284913,-0.553421,0.067402,0.47319,0.19293,0.766135,0.115219,-0.192675,0.40188
Gata1 (mouse),10,Cuedc1;Lpl;Ccr2;Gngt2;Ctse;Rgs1;Gpx7;Lsp1;Slfn9;Vsig4,0.775941,0.065441,-0.304378,0.422675,0.249322,-0.044668,0.533592,-0.526619,-0.787103,-0.192897,0.211856,-0.109351,0.499035
FOS (human),10,Pim1;Ctse;Odf2l;Mmp9;Cytip;Crym;Nr1d1;Havcr2;Runx3;Rbm3,0.772225,-0.322672,-0.666158,-0.017735,0.449553,0.22658,0.696442,-0.217939,-0.55507,0.16383,0.091058,-0.211486,0.41326
IRF8 (mouse),10,Odf2l;Ifitm1;Hist1h2ap;Cadm1;Amz1;Cdc42ep3;Cd69;Gramd3;Clec4n;Dnase1l3,0.771364,-0.272735,-0.603206,0.042535,0.41374,0.124188,0.79809,-0.357624,-0.682044,0.051335,0.216619,-0.16437,0.559404
ZBTB16 (human),11,Mov10;Lars2;Plac8;Mfap4;Cd79a;Rbm3;Birc5;Cd55;Bccip;Rgs1;Mmp9,0.769675,-0.369504,-0.637206,-0.102041,0.40017,0.139759,0.646625,0.042821,-0.305967,0.32177,-0.073488,-0.339297,0.174637
ELF3 (human),9,Acot13;Snn;Rgs1;Cuedc1;Cx3cr1;Ebf1;Aqp1;Sgk1;Dbp,0.761284,-0.375123,-0.705869,-0.023734,0.095851,-0.171798,0.362242,0.386161,0.06266,0.665175,-0.106889,-0.403825,0.228176
TBP (human),13,Fn1;Crym;Nfib;Hepacam2;Cdc42ep3;Pim1;Ccr2;Cd69;Havcr2;Gramd3;Klf9;Cx3cr1;Sgk1,0.759221,-0.009964,-0.253147,0.299944,0.186292,-0.003457,0.419126,-0.467775,-0.68497,-0.183158,0.291447,0.084471,0.516621
GFI1 (human),6,Birc5;Atad2b;Ldlr;Polr2d;Cd79a;Gdf15,0.756971,-0.049284,-0.531619,0.357377,0.490714,0.045868,0.880804,-0.175172,-0.642429,0.248468,-0.266258,-0.622241,0.117299
ATF2 (human),8,Napsa;Ccr2;Ccnb1ip1;Rgs1;Nr1d2;Havcr2;Gramd3;Rbm3,0.747001,-0.182538,-0.537137,0.152399,0.400582,0.104074,0.678586,-0.34642,-0.652508,-0.019807,0.128375,-0.145401,0.431159
E2F1 (mouse),22,Mmp12;Bhlhe41;Srbd1;Ndufaf4;Nfib;Ifit2;Gdpd3;Hist1h2ae;Lpl;Hist1h2ap;Amz1;Zfp202;Cdc42ep3;Pim1;Ccdc115;Cd69;Cdk14;Ahnak;Slfn8;Slfn1;Dock4;Hist1h1b,0.743199,0.013586,-0.166365,0.280866,0.301176,0.092825,0.510452,-0.442023,-0.632396,-0.219179,0.12726,-0.051447,0.307377
JDP2 (human),13,Mov10;Cxcl10;Ccr2;Il10;Rrad;Cd69;Ccnb1ip1;Mmp9;Mfap4;Runx3;Cmpk2;Dnase1l3;Rbm3,0.728153,-0.056441,-0.390305,0.28416,0.252849,-0.016188,0.514978,-0.462281,-0.7338,-0.119764,0.265872,-0.004018,0.580097
TBP (mouse),21,Atad2;Cytip;Tgtp2;Zwilch;Samd9l;Filip1;Ms4a4c;Gpr141;Sgk1;Hist1h1b;Pdgfc;Fn1;Cenpk;Hepacam2;Tlr13;Ccr2;Ctse;Rgs1;Havcr2;Bcl2a1d;Vsig4,0.720951,0.046953,-0.173957,0.26602,0.011825,-0.175767,0.208013,-0.389864,-0.588531,-0.13079,0.331086,0.130703,0.570326
JUND (mouse),18,Mmp12;Lars2;Ndufaf4;Cd209a;Lyz1;Hepacam2;Hist1h2ae;Hist1h2ap;Amz1;Cd55;Samd9l;Filip1;Ms4a4c;Havcr2;Klf9;Bcl2a1d;Sgk1;Vsig4,0.694217,-0.121002,-0.343803,0.104992,0.266831,0.061156,0.448159,-0.420023,-0.612764,-0.216125,0.274194,0.098974,0.521175
ARID3A (mouse),10,Lars2;Kcnj2;Cd209a;Polr2d;Ifitm1;Hist1h2ap;Pim1;Filip1;Nes;Bcl2a1d,0.684032,0.064285,-0.222834,0.452432,0.10681,-0.220225,0.440165,-0.427563,-0.746448,-0.137267,0.256469,-0.022092,0.544995
ZBTB7A (human),7,Pdgfc;Fn1;Snn;Tspan4;Per3;Nfib;Runx3,0.683186,-0.327795,-0.763494,0.120864,-0.330766,-0.656467,0.025704,0.306142,0.031792,0.704467,0.35242,0.015974,0.70821
PLAU (human),8,Fn1;Gem;Cd7;Tmem144;Ebf1;Adrb2;Gdf15;Dbp,0.68244,-0.187125,-0.519747,0.158169,-0.130626,-0.420238,0.252781,0.495315,0.179965,0.757828,-0.177563,-0.515007,0.179401
PGR (human),16,Atad2;Cxcl10;Ccr2;Gngt2;Ecm1;Cd55;Cd69;Ccnb1ip1;Rgs1;Cytip;Nfib;Phlpp2;Gramd3;Sgk1;Lpl;Dbp,0.667737,-0.285864,-0.539387,0.008768,0.265207,0.023153,0.498651,-0.32354,-0.56448,-0.094311,0.344197,0.055291,0.600539
LEF1 (mouse),9,Srbd1;Il1b;Ecm1;Inppl1;Lyz1;Lpl;Clec4n;Lsp1;Ebf1,0.663288,0.014448,-0.280586,0.340451,-0.047571,-0.327541,0.248829,-0.315082,-0.563788,-0.054403,0.348205,0.085014,0.635305
SP3 (mouse),10,Cxcl10;Kcnj2;Socs3;Per3;Mfap4;Nes;Parp14;Sgk1;Gdf15;Lpl,0.662969,-0.151408,-0.410904,0.143753,-0.088126,-0.408248,0.253073,-0.211717,-0.534271,0.073577,0.451252,0.181097,0.775632
TBX5 (mouse),12,Mmp12;Bhlhe41;Il10;Ecm1;Tef;Nr1d1;Nr1d2;Tgtp2;Ccdc115;Gngt2;Cd55;Cd163,0.661708,-0.411417,-0.640156,-0.159846,0.102149,-0.156954,0.394432,0.250292,-0.00935,0.523555,0.058976,-0.213994,0.354504
